Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
up,22,512,831.8,33.38,776
down,22,512,837.36,35.62,780
right,22,512,852.64,40.8,782
up,29,512,856.6,41.32,784
down,31,512,848.2,37.94,786
left,25,512,863.28,43.96,788
right,28,512,870.64,47.6,790
down,32,512,881.88,51.02,792
right,37,512,895.92,59.34,794
left,31,512,888.96,54.24,796
up,32,512,895.32,56.08,798
up,33,512,898.2,57.66,802
down,24,512,900.6,54.94,804
right,32,512,901.36,54.48,806
down,26,512,907.16,57.58,808
left,27,512,911.12,58.52,810
right,35,512,913.4,57.06,812
left,36,512,912.48,57.78,814
left,37,512,913.48,56.76,816
left,29,512,908.92,51.14,818
right,36,512,913.56,52.84,820
right,32,512,909.8,50.02,824
up,30,512,914.64,51.5,826
left,25,512,918.48,51.66,828
down,34,512,920.88,51.52,830
left,37,512,919.32,50.42,832
left,27,512,911.28,44.08,834
right,21,512,915.76,46.3,838
left,23,512,912.52,41.46,842
up,25,512,930.16,51.36,844
down,23,512,910,36.68,848
left,28,512,921.08,42.58,852
down,30,512,931.92,47.12,854
up,31,512,937.88,48,856
right,38,512,930.12,41.6,858
up,42,512,941.2,48.18,860
left,33,512,946.04,48.64,862
right,37,512,946.36,49.18,864
up,30,512,942.56,44.2,866
down,31,512,950.48,48.54,868
left,20,512,940.44,40.26,870
up,20,512,947.56,45.58,872
down,29,512,943.28,41.9,874
up,24,512,939,39.08,876
left,21,512,938.84,37.96,878
down,28,512,948.76,40.48,880
up,27,512,948.4,40.56,884
up,28,512,946.48,35.8,886
down,29,512,949,35.42,888
right,22,512,950.24,35.52,892
up,34,512,955.24,35.82,894
left,30,512,957.84,36.56,896
down,35,512,956.84,35.82,898
left,29,512,960.8,36.68,900
right,28,512,959.04,34,902
down,27,512,969.4,37.52,906
right,124,512,974.16,40.04,908
right,114,512,964.52,32.08,910
down,86,512,967.48,34.08,912
right,1010,512,973.12,35.58,914
down,38,512,972.6,33.94,916
right,47,512,977.48,35.26,918
down,21,512,977,33.96,920
left,24,512,985.92,36.24,922
down,33,512,998.8,43.74,924
right,26,512,1002.68,45.66,926
left,26,512,1004,44.4,928
down,27,512,1008.12,45.36,930
down,28,512,1009.28,45.8,932
left,28,512,1007.96,42.94,934
up,15,512,999.32,37.46,936
up,21,512,1001.72,38.52,938
right,289,512,1004.68,37.68,940
down,32,512,1005.52,37.72,942
right,35,512,1009.8,38.4,946
up,20,512,1007.16,34.9,948
down,32,512,1010.04,36.78,950
left,34,512,1016.24,37.88,952
left,33,512,1016.6,37.74,954
down,31,512,1020.52,38.78,956
right,19,512,1025.04,38.54,958
up,30,512,1023.52,38.38,960
down,23,512,1017.2,33.1,964
down,28,512,1017.92,30.78,966
up,19,512,1020.56,31.38,970
right,22,512,1026.6,31.58,972
down,45,512,1028.72,32.84,974
right,277,512,1041.72,39.04,976
left,29,512,1038.28,35.7,978
down,34,512,1042.72,37.26,980
down,29,512,1044.2,37.32,982
right,32,512,1045.12,37.32,984
right,23,512,1044.2,34.12,986
down,29,512,1045.08,33.62,988
left,46,512,1042.6,31.86,990
up,35,512,1043.68,31.7,994
right,18,512,1048.76,31.62,996
right,27,512,1052.36,33.34,998
down,45,512,1045.84,27.5,1000
right,39,512,1050.08,27.66,1002
up,98,512,1049.72,27.46,1004
right,59,512,1052.04,28.2,1006
down,58,512,1057.72,30.92,1008
left,33,512,1060.28,31.58,1010
right,45,512,1052.76,25.3,1012
up,26,512,1050.68,23.18,1014
down,27,512,1053.88,23.4,1016
left,19,512,1050.56,20.88,1018
right,20,512,1049.36,18.52,1020
down,30,512,1052.72,20.06,1022
down,29,512,1053.92,18.56,1024
down,27,512,1056.8,19.72,1026
left,21,512,1056.4,17.52,1028
down,19,512,1058.68,18.24,1030
up,52,512,1065.2,19.76,1034
right,53,512,1073.24,22.36,1036
up,42,512,1083.92,28.58,1038
right,24,512,1072.72,20.3,1040
down,33,512,1102.76,37.12,1042
left,35,512,1111.68,39.06,1044
up,48,512,1139.68,54.48,1046
right,26,512,1125.08,44.74,1048
down,34,512,1156.16,60.76,1050
left,50,512,1185.72,73.44,1052
up,43,512,1209.08,86.6,1054
up,36,512,1207.28,84.46,1056
right,52,512,1208.96,82.76,1058
up,53,512,1217.24,89.84,1060
down,40,512,1221,89.7,1062
down,44,512,1206.76,80.14,1064
left,39,1024,1212.44,80.94,1066
left,38,1024,1217.24,83.08,1068
left,39,1024,1214.88,80.76,1070
up,47,1024,1220.36,84.76,1072
right,44,1024,1207.4,74.44,1074
down,28,1024,1227.76,84.4,1076
right,46,1024,1209.08,74.64,1078
up,46,1024,1217.2,76.04,1080
right,41,1024,1204.6,70.12,1082
up,67,1024,1208.84,70.04,1084
left,44,1024,1213.08,73.26,1086
right,52,1024,1202.96,65.98,1088
left,39,1024,1205.8,65.24,1090
right,35,1024,1209.88,65.3,1092
up,31,1024,1212.4,66.82,1094
down,33,1024,1219.64,69.62,1096
left,49,1024,1219.4,69.52,1098
left,56,1024,1218.56,66.58,1100
left,45,1024,1218.72,66.8,1102
up,56,1024,1216.28,65.36,1104
down,38,1024,1226.6,67.96,1106
right,33,1024,1224.72,67.12,1108
left,30,1024,1220.48,62.76,1110
up,43,1024,1212.56,57.36,1112
right,38,1024,1218.72,61.62,1116
left,43,1024,1222.64,59.64,1118
right,33,1024,1219.6,57.76,1120
down,44,1024,1224.96,58.02,1122
up,28,1024,1229.08,60.46,1124
down,28,1024,1215.28,51.16,1126
left,24,1024,1231.92,59.54,1128
right,27,1024,1231.32,58.2,1130
right,63,1024,1227.52,55.68,1132
up,39,1024,1235.44,57.78,1134
right,82,1024,1244.28,60.16,1136
up,50,1024,1243.36,59.76,1138
up,37,1024,1239.52,56.38,1140
right,26,1024,1246.8,61.02,1142
left,24,1024,1252.24,63.02,1144
down,38,1024,1251.56,61.62,1146
up,32,1024,1243.64,55.22,1148
up,38,1024,1247.4,55.26,1150
down,53,1024,1252.04,57.58,1152
left,31,1024,1243.24,52.58,1154
right,33,1024,1254.76,57.18,1156
up,29,1024,1240.6,48,1158
left,26,1024,1251.28,53.44,1160
up,50,1024,1247.88,48.98,1162
right,55,1024,1269.2,62.12,1164
down,44,1024,1263.68,55.5,1166
right,30,1024,1277.08,62.32,1168
down,30,1024,1286.32,64.02,1170
right,23,1024,1286.92,65.12,1172
left,33,1024,1292.52,65.8,1174
up,31,1024,1289.96,64.9,1176
left,26,1024,1288.72,63.64,1178
down,19,1024,1286.44,60.64,1180
left,29,1024,1292.52,61.92,1182
down,23,1024,1297.12,63.22,1186
left,30,1024,1292,59.64,1188
right,23,1024,1292.4,59.34,1190
up,28,1024,1294.32,58.42,1192
right,38,1024,1292.96,55.5,1194
down,28,1024,1284.8,52.5,1196
up,18,1024,1295.36,56.3,1198
up,24,1024,1293.52,54.66,1200
down,28,1024,1296.52,53.96,1202
left,22,1024,1294.76,51.64,1204
down,28,1024,1291,48.36,1206
up,14,1024,1297.84,51.84,1208
right,23,1024,1298.96,50.62,1210
left,25,1024,1295.96,47.84,1212
down,23,1024,1299.12,49.76,1214
down,26,1024,1300.36,51.14,1216
left,29,1024,1300.12,47.14,1218
down,22,1024,1299.28,46.6,1220
left,32,1024,1299.08,44.64,1222
down,48,1024,1295.12,42.24,1224
up,27,1024,1302.32,45.36,1226
up,50,1024,1303.32,43.38,1228
right,31,1024,1302.88,42.42,1230
right,26,1024,1312.68,48.02,1232
up,21,1024,1307.04,44.06,1236
down,19,1024,1308.4,42.1,1238
right,26,1024,1313.64,43.88,1242
up,26,1024,1318.16,43.44,1244
left,20,1024,1312.76,39.18,1248
down,25,1024,1321.8,42.74,1250
left,25,1024,1319.68,40.34,1252
down,25,1024,1318.4,38.08,1254
up,21,1024,1327.24,42.26,1256
down,19,1024,1318.96,35.24,1258
right,23,1024,1324.08,37.8,1260
up,26,1024,1332.48,41.68,1262
down,42,1024,1326.32,36.76,1264
up,41,1024,1326.64,36.32,1266
right,30,1024,1329.08,35.66,1268
down,16,1024,1315.12,26.74,1270
right,22,1024,1322.8,30.8,1272
right,32,1024,1339.76,38.56,1274
left,29,1024,1334.2,34.24,1276
right,22,1024,1326.08,29.84,1278
down,29,1024,1333.2,30.44,1280
right,29,1024,1338.72,33.98,1282
down,31,1024,1343.08,35.1,1284
left,22,1024,1336.2,29.58,1286
down,31,1024,1352.96,38.44,1288
down,30,1024,1354.52,38.24,1290
up,32,1024,1349,35.02,1292
down,23,1024,1345.68,31.92,1294
right,27,1024,1355.68,37.12,1298
up,23,1024,1354.68,32.48,1300
left,37,1024,1359.2,34.48,1302
up,26,1024,1375.92,41.56,1304
right,22,1024,1373.04,38.88,1306
down,48,1024,1378.52,41.08,1308
up,30,1024,1406.96,56.9,1310
right,33,1024,1415.72,59.84,1312
right,31,1024,1408.6,53.98,1314
left,45,1024,1412.44,54.54,1316
left,29,1024,1413.52,54.9,1318
right,26,1024,1413.12,52.88,1320
left,37,1024,1417.08,55.18,1322
up,27,1024,1419.92,56.68,1324
right,36,1024,1428.96,61.2,1326
up,30,1024,1416.96,52.34,1328
right,50,1024,1418.88,51.7,1330
left,32,1024,1415.84,48.04,1332
down,17,1024,1421.08,49.56,1334
down,228,1024,1419.72,48.4,1336
down,26,1024,1420.24,47.02,1338
right,26,1024,1420.16,46.94,1340
down,28,1024,1434.48,53.62,1342
right,32,1024,1423.44,45.36,1344
down,29,1024,1426.28,46.44,1346
left,32,1024,1430.12,47.62,1348
down,29,1024,1440.8,52.28,1350
left,25,1024,1432.36,45.7,1352
down,33,1024,1438.32,48.48,1354
right,45,1024,1438.08,49.46,1356
left,753,1024,1431.2,43.16,1358
right,29,1024,1437.68,45.12,1360
up,40,1024,1444.68,47.94,1362
left,29,1024,1438.44,45.34,1364
down,38,1024,1443.28,44.66,1366
left,26,1024,1449.32,48,1368
left,44,1024,1450.56,47.2,1370
up,23,1024,1453.2,47.72,1372
right,24,1024,1455.08,47.26,1374
up,22,1024,1449.72,42.98,1378
down,21,1024,1457.64,44.98,1380
left,25,1024,1452.16,41.32,1382
left,20,1024,1451.28,39.14,1384
up,18,1024,1452.88,40.06,1386
left,19,1024,1453.48,38.16,1388
up,20,1024,1455.2,38.88,1390
left,27,1024,1456,38.88,1392
down,19,1024,1458.8,39.22,1394
up,21,1024,1460.4,37.46,1396
right,27,1024,1470.08,42.52,1398
down,29,1024,1467.68,38.78,1400
right,17,1024,1468.28,39.7,1402
down,24,1024,1466.32,38.08,1404
down,28,1024,1473.4,39.26,1406
right,26,1024,1472,37.12,1408
down,26,1024,1476.28,39.72,1410
down,20,1024,1472.24,35.94,1412
down,26,1024,1469.56,32.18,1414
left,26,1024,1478.48,36.7,1416
up,20,1024,1480.04,35.54,1418
left,25,1024,1480.64,35.26,1422
down,21,1024,1482.32,35.2,1424
right,25,1024,1486.92,35.36,1426
up,23,1024,1491.4,36.44,1428
left,18,1024,1497.52,39.8,1430
down,25,1024,1512.48,46.02,1432
left,25,1024,1513.76,46.06,1434
left,23,1024,1509.72,41.94,1436
down,24,1024,1514.92,44.94,1438
up,21,1024,1512.96,42.74,1440
right,19,1024,1521.24,46.86,1442
left,23,1024,1519.76,46.52,1444
up,22,1024,1518.56,42.44,1446
left,22,1024,1515.44,39.58,1448
up,24,1024,1519.8,41.94,1450
up,25,1024,1519.84,39.14,1452
left,27,1024,1518.44,38.16,1454
down,35,1024,1519.12,36.18,1456
left,20,1024,1513.88,32.88,1458
down,30,1024,1516.08,32.48,1460
right,26,1024,1524.32,36.86,1462
up,31,1024,1530.96,39.26,1464
right,35,1024,1527.12,37.26,1466
right,19,1024,1527.76,35.24,1468
left,24,1024,1532.32,36.82,1470
right,22,1024,1528.08,31.32,1472
down,21,1024,1535.24,36.52,1474
right,24,1024,1538.76,37.16,1476
left,25,1024,1538.88,35.82,1478
down,24,1024,1537.68,34.14,1480
down,24,1024,1549.76,40.74,1482
right,28,1024,1556.64,42.48,1484
up,21,1024,1558.72,42.36,1486
down,30,1024,1560.36,42.18,1490
down,31,1024,1562.4,43.48,1492
left,17,1024,1554.44,35.62,1494
down,27,1024,1554.2,35.46,1498
down,28,1024,1556.76,34.14,1500
left,43,1024,1558.08,32.84,1502
up,32,1024,1557.72,33.38,1504
right,26,1024,1554.52,29.68,1506
up,24,1024,1555.84,29.3,1508
up,26,1024,1556.16,28.2,1510
down,23,1024,1557,27.68,1512
left,42,1024,1559.64,27.64,1514
left,26,1024,1554.36,23.28,1516
right,40,1024,1560.88,26.46,1518
up,20,1024,1555.96,22.3,1520
down,21,1024,1558.44,21.64,1522
up,28,1024,1559.28,22.88,1526
up,24,1024,1557.24,18.08,1528
down,26,1024,1560.32,20.92,1530
right,14,1024,1558.08,17.98,1532
down,19,1024,1560.68,16.6,1534
left,24,1024,1561.64,16.6,1536
up,24,1024,1565.52,18.74,1538
left,25,1024,1568.52,18.38,1540
up,20,1024,1570.28,18.6,1542
right,25,1024,1574.92,19.54,1544
down,21,1024,1580.24,21.98,1546
left,14,1024,1576.6,17.24,1548
up,24,1024,1580.84,20.54,1550
left,37,1024,1582.2,20,1554
right,21,1024,1587.6,18.96,1556
left,15,1024,1585.64,18.44,1558
left,21,1024,1591.88,20.42,1560
down,25,1024,1603.2,25.86,1562
right,17,1024,1606.04,24.62,1564
down,24,1024,1612.76,29.42,1566
right,26,1024,1618.04,30.66,1568
up,25,1024,1630.92,37.8,1570
down,30,1024,1649.6,44.7,1572
left,27,1024,1656.96,47.08,1574
down,29,1024,1672.88,55.68,1578
left,26,1024,1666.2,50.3,1580
up,34,1024,1671.48,50.06,1582
right,27,1024,1683.04,56.98,1584
left,27,1024,1678.32,53.56,1586
right,35,1024,1684.92,55.44,1588
up,22,1024,1680.92,52.54,1590
left,27,1024,1676.64,49.22,1594
right,24,1024,1683.68,51.42,1596
down,30,1024,1678.6,46.9,1598
up,33,1024,1684.28,50.12,1600
left,26,1024,1682.36,46.96,1602
left,24,1024,1680.8,43.94,1604
down,32,1024,1684.8,44.78,1606
right,29,1024,1687.36,47.44,1608
up,16,1024,1690.2,47.62,1610
up,27,1024,1691.28,46.36,1614
left,23,1024,1696.56,46.28,1616
up,26,1024,1700,47.44,1618
up,28,1024,1701.48,46.22,1620
up,24,1024,1705.24,47.36,1622
right,22,1024,1700.16,43.7,1624
right,31,1024,1702.72,45.44,1626
down,33,1024,1703.2,44.76,1630
right,37,1024,1704.44,43.56,1632
down,26,1024,1704.68,41.7,1634
left,28,1024,1711.24,43.92,1636
right,34,1024,1710.68,41.5,1638
down,23,1024,1711.08,41.6,1640
up,27,1024,1716.36,43.9,1644
left,23,1024,1719.88,44.88,1646
up,33,1024,1724.6,45.36,1648
down,31,1024,1723.76,42.32,1650
down,31,1024,1721.8,41.82,1652
up,20,1024,1722.28,40.34,1654
left,28,1024,1719.08,36.9,1656
left,27,1024,1717.96,36.12,1658
right,30,1024,1725.12,37.78,1660
down,21,1024,1722,34.74,1662
up,27,1024,1725.56,36.58,1664
left,30,1024,1729.68,38.76,1666
up,29,1024,1726.44,35.24,1668
up,29,1024,1726.48,34.22,1670
down,16,1024,1728.8,34.22,1674
left,31,1024,1726.44,30.74,1676
down,28,1024,1730.24,31.5,1678
left,23,1024,1729.4,30.1,1682
left,27,1024,1737.6,33.62,1684
down,22,1024,1732.24,28.36,1688
up,15,1024,1730.8,24.66,1690
right,28,1024,1742.68,29.28,1692
up,23,1024,1745.68,33.04,1694
down,12,1024,1743.72,28.62,1696
right,21,1024,1744.48,28.12,1698
up,27,1024,1751.88,31.48,1700
down,23,1024,1755.28,31.58,1702
right,22,1024,1755.8,30.56,1704
left,24,1024,1759.4,31.62,1706
up,21,1024,1757.08,29.62,1708
up,27,1024,1757.44,28.86,1710
right,241,1024,1764.56,32.74,1712
up,30,1024,1764.64,29.96,1716
left,29,1024,1772.2,33.32,1718
down,19,1024,1780.08,35,1720
right,20,1024,1784.76,36.94,1722
left,24,1024,1786.8,38.22,1724
right,21,1024,1782.56,33.82,1726
right,28,1024,1785,33.08,1728
down,26,1024,1791.48,36.5,1730
right,29,1024,1786.4,32.02,1732
right,18,1024,1787.24,31.48,1734
left,24,1024,1794.64,35.98,1736
right,24,1024,1789.76,30.58,1738
down,20,1024,1786,27.42,1740
down,24,1024,1796.88,31.42,1742
right,27,1024,1802.52,34.72,1744
