Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
up,27,512,1052.04,27.92,1006
right,25,512,1055.2,29.22,1008
down,21,512,1060.16,30.06,1010
left,28,512,1062.88,30.74,1012
left,25,512,1059.2,27.54,1014
down,25,512,1067.84,31.26,1016
right,24,512,1063.92,28.04,1018
up,19,512,1066.68,28.22,1022
left,28,512,1069.8,28.62,1024
down,14,512,1062.08,22.76,1026
right,20,512,1061.92,22.36,1030
left,11,512,1074.36,25.68,1032
up,19,512,1070.96,23.9,1034
down,37,512,1072.72,23.54,1036
up,10,512,1078.64,25.4,1038
left,24,512,1075.8,23.5,1040
up,13,512,1086.08,27.04,1042
up,20,512,1093.92,31.3,1044
up,18,512,1095.4,29.88,1046
down,19,512,1122,44.9,1048
left,16,512,1131.08,48.6,1050
down,18,512,1151.88,57.32,1054
up,27,512,1157.52,57.38,1056
right,34,512,1172.2,63.8,1058
up,31,512,1186.04,72.04,1060
left,36,512,1212,84.04,1062
right,34,512,1216.8,84.68,1064
up,26,512,1208.24,81.12,1066
down,39,1024,1220.52,85.74,1068
right,37,1024,1212.84,81.88,1070
up,33,1024,1208.12,78.06,1072
right,46,1024,1213.4,80.08,1074
down,35,1024,1206.4,73.52,1078
left,18,1024,1207.28,71.62,1080
right,26,1024,1209.6,72.36,1082
left,33,1024,1225.12,79.6,1084
right,38,1024,1217.72,73.38,1086
up,31,1024,1213.96,70.32,1088
up,34,1024,1224.32,74.86,1090
left,42,1024,1225.08,74.4,1092
up,31,1024,1225.68,73.18,1094
up,34,1024,1221,70.48,1096
right,33,1024,1222.88,70.5,1100
down,31,1024,1222.72,69.62,1102
up,31,1024,1230.56,73.3,1106
left,24,1024,1224.36,67.02,1108
down,36,1024,1223.68,65.18,1110
down,29,1024,1228.28,67.56,1112
left,31,1024,1236.4,71.44,1114
right,23,1024,1226.24,62.88,1116
down,33,1024,1238.76,70.66,1118
left,18,1024,1225.48,61.1,1120
down,26,1024,1236.68,65.38,1122
right,258,1024,1243.96,68.02,1124
down,31,1024,1232.48,60.66,1126
left,30,1024,1241.88,66.02,1128
right,22,1024,1232.92,60.38,1130
right,29,1024,1240.64,63.24,1132
up,29,1024,1238.08,60.14,1134
left,37,1024,1248,62.46,1136
down,25,1024,1237.08,57.7,1138
up,38,1024,1236.08,54.7,1140
down,23,1024,1234,52.62,1142
right,23,1024,1241.64,56.1,1144
down,30,1024,1242.96,56.02,1146
left,26,1024,1239.64,54.2,1150
down,172,1024,1241.96,51.6,1152
right,29,1024,1250.6,56.16,1154
right,26,1024,1259.12,61.36,1156
down,21,1024,1267.6,62.88,1158
right,26,1024,1257.84,56.7,1160
left,28,1024,1255.68,54.06,1162
down,21,1024,1266.32,58.92,1164
up,28,1024,1269.64,59.12,1166
right,27,1024,1267.16,56.86,1168
down,34,1024,1268.4,55.94,1170
up,31,1024,1281.2,62.4,1172
right,25,1024,1281.44,61.2,1176
up,25,1024,1292.72,63.2,1180
down,27,1024,1293.84,65.82,1184
left,23,1024,1283.4,56.34,1186
down,31,1024,1296.48,62.04,1188
up,24,1024,1288.96,56.72,1190
up,30,1024,1298.64,62.32,1192
up,27,1024,1290.56,55.94,1194
right,16,1024,1294.72,55.3,1196
down,26,1024,1295.24,54.58,1198
right,28,1024,1299.24,58.44,1200
right,27,1024,1298.6,54.58,1202
up,22,1024,1302.32,57.44,1204
up,27,1024,1296.6,52.16,1206
down,22,1024,1287.32,46.62,1208
up,17,1024,1300.16,51.5,1212
right,28,1024,1300,50.18,1214
left,25,1024,1303.36,51.96,1216
left,28,1024,1298.96,47.34,1218
down,22,1024,1297.36,46.3,1222
right,30,1024,1309.2,49.4,1224
right,24,1024,1297.6,42.08,1226
up,30,1024,1301.8,44.18,1228
right,24,1024,1299.2,40.96,1230
right,27,1024,1306.2,43.34,1232
down,42,1024,1316.76,49.88,1234
up,47,1024,1309.88,43.98,1236
up,24,1024,1307.72,40.88,1238
up,23,1024,1308.44,40.16,1240
down,23,1024,1316.08,43.4,1242
right,22,1024,1315.56,42.76,1244
right,26,1024,1331.88,49.3,1246
down,25,1024,1332.12,48.84,1248
down,25,1024,1322.88,42.58,1250
up,27,1024,1326.64,44.62,1252
right,23,1024,1329.12,46.42,1254
up,32,1024,1330.96,43.3,1256
right,27,1024,1333.08,45.14,1258
left,20,1024,1334.2,42.04,1260
right,25,1024,1337.32,43.28,1262
down,24,1024,1337.96,42.98,1264
left,27,1024,1335.68,41.64,1266
right,23,1024,1342.32,44.8,1268
up,18,1024,1338.4,40.7,1272
left,28,1024,1332.76,36.24,1274
up,20,1024,1328.4,32.08,1276
right,21,1024,1332.24,34,1280
left,15,1024,1340.2,36.48,1282
right,18,1024,1338.12,32.5,1284
up,20,1024,1348.4,36.94,1286
left,28,1024,1357.52,40.76,1288
up,27,1024,1381.36,53.84,1290
right,27,1024,1376,48.44,1292
right,31,1024,1391.52,56.46,1294
right,26,1024,1375.68,45.9,1296
left,23,1024,1371.68,42.88,1298
down,21,1024,1380.24,46.8,1300
right,19,1024,1378.76,46.08,1302
left,17,1024,1398.56,53.06,1306
left,35,1024,1403.88,57.58,1310
up,24,1024,1396.16,46.92,1312
down,29,1024,1413.08,55.78,1314
left,28,1024,1420.52,60.6,1318
up,27,1024,1420.92,59.12,1320
down,28,1024,1421.2,56.46,1322
right,24,1024,1427.08,58.92,1326
right,28,1024,1427.24,58.14,1328
up,23,1024,1419.88,51.64,1330
left,25,1024,1423.8,52.68,1332
right,32,1024,1421.28,51.74,1336
up,27,1024,1420.24,47.88,1338
up,31,1024,1421,48,1340
left,28,1024,1425.16,49.3,1342
right,26,1024,1422.4,44.92,1344
down,15,1024,1421.4,44.98,1346
up,19,1024,1427.08,47.84,1348
right,30,1024,1421.36,41.66,1350
down,20,1024,1422.24,42.28,1352
down,27,1024,1434.28,47.5,1354
left,24,1024,1426.24,42.58,1356
up,25,1024,1427.8,41.44,1358
up,26,1024,1426.28,39.84,1360
right,21,1024,1429.28,39.14,1362
down,25,1024,1435.08,42.12,1366
up,24,1024,1431.44,37.02,1368
right,29,1024,1440.64,41,1370
up,26,1024,1439.72,39.4,1372
up,25,1024,1441.4,39.2,1374
left,20,1024,1440.6,37.9,1376
down,24,1024,1440.08,37.58,1378
right,25,1024,1456.16,44.72,1382
right,27,1024,1451.6,41.84,1384
left,23,1024,1447.84,35.96,1386
right,24,1024,1444.56,33.92,1388
left,27,1024,1456.32,39.72,1390
left,35,1024,1450.76,34.48,1394
up,32,1024,1459.04,36.52,1396
left,19,1024,1467.36,40.84,1398
right,26,1024,1463.16,38.18,1400
down,19,1024,1470.52,42.16,1402
down,29,1024,1469.16,38.16,1404
up,18,1024,1469.16,38.66,1406
left,18,1024,1467.16,35.6,1408
down,25,1024,1481.56,42.42,1412
left,23,1024,1473.92,36.24,1414
up,24,1024,1483.88,42.24,1416
down,26,1024,1483.28,40.76,1418
right,18,1024,1474.92,32.42,1420
up,21,1024,1481.4,35.3,1422
left,16,1024,1486.84,37.5,1424
left,27,1024,1488.36,37.2,1426
up,25,1024,1484.64,33,1430
left,16,1024,1478.96,28.78,1432
up,20,1024,1483.76,29.62,1434
left,19,1024,1491.84,33.84,1436
up,29,1024,1492.16,32.34,1438
left,16,1024,1489.28,30.32,1442
down,13,1024,1494.16,30.94,1446
up,20,1024,1491.32,26.14,1448
left,21,1024,1497.56,28.12,1450
left,21,1024,1495.56,26.78,1452
down,22,1024,1499.84,28.16,1454
left,18,1024,1498.28,25.22,1456
up,22,1024,1502.04,27.56,1458
right,19,1024,1503.96,28.28,1462
down,20,1024,1502.52,23.82,1464
left,18,1024,1514.24,28.4,1466
right,21,1024,1523.04,33.28,1468
up,23,1024,1527.36,33.68,1470
up,31,1024,1535.76,38.36,1472
right,18,1024,1533.56,34.34,1474
right,26,1024,1530.12,32.42,1476
left,19,1024,1528.08,31.06,1478
right,20,1024,1531.8,31.34,1480
up,18,1024,1528,27.76,1482
down,17,1024,1526.52,27.26,1484
up,19,1024,1527.48,26.12,1486
up,18,1024,1530.88,26.44,1488
left,19,1024,1527.72,23.14,1490
up,21,1024,1539.04,28.42,1492
left,20,1024,1539.12,27.58,1494
left,19,1024,1538.4,25.6,1496
up,20,1024,1540.84,26.28,1498
right,21,1024,1544.84,28.68,1500
right,18,1024,1545.84,26.18,1502
up,18,1024,1544.4,25.04,1504
down,28,1024,1549.96,27.94,1506
up,18,1024,1545.56,23.14,1508
down,21,1024,1544.96,21.28,1510
left,17,1024,1547.92,22.42,1512
left,28,1024,1550.64,23.42,1514
left,11,1024,1552.04,22.5,1516
up,16,1024,1554.72,22.28,1518
right,17,1024,1570.84,30.46,1520
down,23,1024,1565.04,27.2,1522
left,31,1024,1562.52,24.4,1524
right,17,1024,1563.04,23.86,1526
left,26,1024,1566.6,23.94,1528
down,15,1024,1561.12,19.44,1530
down,18,1024,1565.24,21.68,1532
up,9,1024,1561.88,18.88,1534
right,21,1024,1572.8,22.92,1536
down,166,1024,1573.28,21.46,1538
left,16,1024,1578.08,22.96,1540
left,21,1024,1579.32,22.02,1542
up,14,1024,1575.88,19.82,1544
left,31,1024,1578.44,19.66,1548
down,13,1024,1575.04,15.32,1550
up,12,1024,1578.6,18.26,1552
down,16,1024,1587.28,20.66,1554
right,20,1024,1588.6,20.26,1556
down,21,1024,1586.44,17.7,1558
left,18,1024,1592.36,20.86,1560
down,12,1024,1588.56,16.72,1562
right,25,1024,1599,21.4,1564
up,39,1024,1607.84,25.6,1566
up,20,1024,1614.32,27.7,1568
down,36,1024,1614.64,27.36,1570
up,45,1024,1632.56,35.32,1572
up,21,1024,1637.88,39.54,1574
right,12,1024,1635.08,36.34,1576
down,19,1024,1635.84,33.9,1578
left,25,1024,1646.72,39.24,1580
down,22,1024,1664.8,50.5,1582
right,24,1024,1665.88,45.84,1584
up,27,1024,1677.44,53.82,1586
left,34,1024,1679.76,53.54,1588
up,47,1024,1677.6,51.1,1590
down,30,1024,1680.88,51.16,1592
up,46,1024,1679.08,48.8,1594
right,29,1024,1677.4,47.44,1598
up,46,1024,1680.04,47.84,1600
down,16,1024,1678.92,45.7,1602
down,20,1024,1674.44,40.94,1606
up,26,1024,1681.44,43.24,1608
left,25,1024,1685.6,43.92,1610
down,25,1024,1683.92,41.84,1614
right,25,1024,1681.72,39.52,1616
up,28,1024,1695.48,46.2,1618
up,24,1024,1698.12,44.34,1620
left,20,1024,1697.16,44.28,1622
left,26,1024,1698.64,43.96,1624
up,20,1024,1696,41.36,1626
left,25,1024,1700.92,42.88,1628
right,16,1024,1692.96,36.7,1630
up,23,1024,1705.68,44.2,1632
down,27,1024,1705.88,41.9,1636
left,27,1024,1701.72,38.2,1638
right,30,1024,1709.44,41.18,1640
up,26,1024,1709.24,40.5,1642
right,23,1024,1712.84,41.68,1644
left,25,1024,1708.64,36.6,1646
down,23,1024,1714.76,39.98,1648
up,23,1024,1712.24,36.42,1650
right,22,1024,1713.12,37.74,1652
down,19,1024,1717.56,36.98,1654
right,30,1024,1721.32,38.8,1656
left,26,1024,1720.64,38.98,1658
right,32,1024,1721.96,36.7,1662
left,20,1024,1722,34.92,1666
right,22,1024,1721.24,32.28,1668
left,19,1024,1723.6,31.58,1670
right,23,1024,1726.88,32.54,1672
down,22,1024,1721.72,28.9,1676
down,19,1024,1726.32,29.02,1678
down,23,1024,1723.92,27.38,1680
left,20,1024,1724.32,25.14,1682
right,25,1024,1731.12,28.56,1684
left,23,1024,1740.28,31.98,1686
down,18,1024,1737.08,30,1688
down,25,1024,1739.88,30.38,1690
up,18,1024,1738.24,27.58,1692
left,59,1024,1749.88,33.5,1694
up,19,1024,1758,36.12,1696
left,26,1024,1756.6,35.04,1700
down,15,1024,1749.44,28.94,1702
right,18,1024,1762.2,32.86,1704
up,25,1024,1776.72,41.14,1706
right,26,1024,1772.12,39.04,1708
left,24,1024,1780.48,43.06,1710
right,24,1024,1777.16,37.9,1712
up,17,1024,1778.92,39.78,1714
down,20,1024,1778.6,37.86,1716
left,59,1024,1781.56,38.08,1718
left,37,1024,1783.44,38.7,1720
right,26,1024,1785,37.3,1722
up,27,1024,1781.24,34.12,1724
down,22,1024,1779.76,32.68,1728
up,17,1024,1782.88,32.08,1730
right,20,1024,1785.28,31.88,1732
left,24,1024,1785.44,31.38,1736
right,17,1024,1789.68,31.74,1738
down,18,1024,1790.56,30.68,1740
down,24,1024,1790,28.6,1744
left,10,1024,1789.24,25.58,1746
up,17,1024,1798.08,30.72,1748
left,20,1024,1817.16,39.94,1750
right,23,1024,1815.44,37.76,1752
down,22,1024,1811.8,33.44,1754
down,310,1024,1809.88,33.02,1756
up,25,1024,1809.56,31.82,1758
up,20,1024,1813.32,32.06,1760
right,29,1024,1814.96,32.12,1762
up,19,1024,1820.4,34.8,1764
up,17,1024,1810.84,27.22,1766
down,20,1024,1813.72,27.86,1768
up,20,1024,1811.36,24.6,1770
right,25,1024,1814.72,26.18,1772
down,21,1024,1814.72,24.8,1774
right,20,1024,1815.44,24.44,1776
left,19,1024,1818.28,24.4,1778
down,18,1024,1821.8,25.32,1782
down,18,1024,1818.8,21.76,1784
right,19,1024,1821.96,21.92,1786
down,25,1024,1826,23.24,1788
left,14,1024,1827.72,22.62,1790
down,21,1024,1826.96,22.06,1794
up,8,1024,1824.36,18.02,1796
down,24,1024,1831.16,21.04,1798
up,10,1024,1834,21.72,1802
