Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
down,29,512,918.76,52.1,830
right,17,512,918.88,50.36,832
down,30,512,920.12,51.04,834
left,26,512,915.04,46.84,836
right,14,512,915.32,45.32,838
down,28,512,917.44,44.06,840
up,47,512,925.56,48.46,842
left,24,512,924.4,47.22,844
left,25,512,923.76,46.6,846
right,42,512,923.56,44.3,848
up,49,512,928.36,46.36,850
left,26,512,928.44,43.86,852
left,28,512,930.92,46.1,854
up,25,512,928.04,41.78,856
down,24,512,932.6,42.98,858
left,19,512,932.8,42.5,860
left,54,512,932.08,39.56,862
up,39,512,938.08,42.3,864
up,33,512,944.2,44.76,866
down,25,512,943.16,43.8,868
up,37,512,944.24,42.98,870
down,48,512,949.56,45.78,872
left,21,512,947.6,43.44,874
up,15,512,945.64,41.2,876
left,25,512,942.08,37.2,878
down,28,512,940.88,35.8,880
down,28,512,956.4,45.1,882
down,45,512,946.84,37.18,884
up,28,512,946.36,36.86,886
right,33,512,944.52,34.42,888
down,32,512,945.12,32.18,890
right,24,512,942.72,30.48,892
right,31,512,951.8,33.82,896
down,26,512,951.68,31.82,898
down,42,512,952,31.62,900
left,68,512,955.4,32.66,902
left,24,512,953.04,30.16,904
up,25,512,954.04,29.52,906
down,16,512,952.04,27,908
up,31,512,953.64,27.04,910
down,24,512,961.24,31.14,912
right,29,512,959.68,28.48,914
up,42,512,970.52,33.24,916
left,54,512,965.56,28.82,918
down,26,512,979.64,34.66,920
down,29,512,980.84,35.6,922
right,22,512,993.48,41.48,924
up,21,512,998.48,41.82,926
down,23,512,1003.8,44.74,928
left,27,512,1003.96,42.16,930
up,22,512,1006.48,43.38,932
up,24,512,1006.2,41.48,934
up,27,512,1006.84,41.32,936
right,27,512,1004.52,39.3,938
left,25,512,1007.52,39.58,940
up,20,512,1006.48,36.38,942
down,22,512,1002.84,35.6,944
left,29,512,1004.12,35.8,946
up,22,512,1008.72,36.62,948
up,25,512,1004.84,33.8,950
down,24,512,1010.76,35.38,952
right,15,512,1010.76,34.08,954
up,17,512,1013,34.7,958
up,26,512,1022.52,37.44,960
right,22,512,1021.96,36.84,962
down,21,512,1019.92,34.58,964
left,21,512,1020.2,32.04,966
down,20,512,1026.24,35.18,968
up,16,512,1021.16,31.1,970
down,25,512,1032.68,36.58,972
right,27,512,1024.08,29.54,974
left,24,512,1025.44,30.04,976
down,18,512,1028.84,31.42,978
up,18,512,1033.96,31.64,980
down,19,512,1025.56,27.5,982
left,16,512,1027.8,25.62,984
up,15,512,1033,29.04,988
down,14,512,1032,25.14,990
left,12,512,1044.68,30.66,992
right,19,512,1043.2,31,994
up,22,512,1048.2,31.94,996
left,26,512,1042.8,27.18,998
left,23,512,1048.48,29.36,1000
down,26,512,1049.28,27.96,1002
right,21,512,1049.48,28.1,1004
left,13,512,1045.12,25.04,1006
left,15,512,1046.2,22.86,1008
up,16,512,1050.08,25,1010
left,15,512,1057.76,26.98,1012
down,14,512,1054.04,24.24,1014
down,19,512,1057.24,25.64,1016
left,19,512,1077.36,35.56,1018
up,17,512,1066.32,27.24,1020
down,18,512,1061.52,25.06,1022
left,16,512,1065.76,25.36,1024
right,17,512,1062.48,22.52,1026
down,14,512,1065.16,23.26,1028
up,15,512,1071.04,24.88,1030
left,20,512,1075.92,27.2,1032
down,17,512,1076.28,24.24,1034
right,17,512,1076.24,24.06,1036
up,20,512,1078.92,24.16,1040
right,22,512,1101.28,34.92,1042
down,36,512,1115.64,41.86,1044
left,25,512,1137.52,53.26,1046
left,30,512,1150.72,59.32,1048
up,51,512,1163.6,64.58,1050
right,25,512,1187.92,77.28,1052
right,29,512,1197.6,79.84,1054
down,31,512,1209.2,86.18,1056
down,32,1024,1211.92,85.7,1058
right,24,1024,1214.52,86.16,1060
left,33,1024,1209.28,80.86,1062
up,34,1024,1220.4,87.82,1066
down,32,1024,1221.04,86.04,1068
up,33,1024,1223.8,84.92,1070
right,32,1024,1207.96,75.14,1072
up,29,1024,1209.12,75.82,1074
down,32,1024,1230.28,87.82,1076
right,31,1024,1223.32,82.44,1080
left,42,1024,1220.76,77.9,1082
right,31,1024,1221.76,77.48,1084
down,39,1024,1223.28,76.76,1086
left,37,1024,1221.48,75.32,1088
up,29,1024,1214.04,72.22,1090
down,22,1024,1220.68,73.42,1092
up,22,1024,1220.24,70.2,1094
up,29,1024,1216.8,68.18,1096
right,28,1024,1212.76,64.02,1098
down,30,1024,1220.72,69.24,1100
right,24,1024,1226,71.38,1102
down,30,1024,1232.44,73.4,1104
down,30,1024,1227.84,70.1,1106
right,29,1024,1221.16,65.1,1108
up,33,1024,1220.6,65.24,1110
right,29,1024,1234.96,71.42,1112
down,32,1024,1228.68,63.94,1114
right,18,1024,1225.04,62.82,1116
up,31,1024,1224.08,60.24,1118
left,25,1024,1229.52,62.48,1120
left,28,1024,1239.48,67.58,1122
down,27,1024,1223.4,55.72,1124
right,32,1024,1233.08,61.84,1126
down,24,1024,1240.48,63.26,1128
right,33,1024,1240.32,62.54,1130
down,29,1024,1245.76,64.8,1132
left,27,1024,1249.52,65.62,1134
left,38,1024,1248.08,64.34,1138
right,24,1024,1243.84,58.9,1140
left,27,1024,1250.16,61.82,1142
down,21,1024,1249.12,60.1,1144
left,45,1024,1242.84,57.66,1146
up,38,1024,1251.24,59.06,1148
down,23,1024,1260.08,64.58,1150
down,34,1024,1249.2,56.02,1152
left,32,1024,1260.4,61.14,1154
left,27,1024,1251.52,55.08,1156
down,23,1024,1256.32,57.76,1158
right,28,1024,1259.08,55.84,1160
up,23,1024,1260.8,57.02,1162
up,27,1024,1265.84,56.2,1164
right,23,1024,1274.24,61.38,1166
left,27,1024,1267.04,56.54,1170
up,36,1024,1281.36,61.62,1172
left,34,1024,1290.56,65.66,1174
up,62,1024,1290.28,64.08,1176
right,30,1024,1289.52,62.86,1178
up,223,1024,1299.68,68.48,1180
left,33,1024,1294.24,64.3,1184
down,25,1024,1295.2,62.7,1186
right,29,1024,1288.28,56.4,1188
right,32,1024,1291.96,58.32,1190
right,29,1024,1294.08,59.44,1192
left,29,1024,1290.04,54.64,1194
right,29,1024,1296.92,57.96,1196
up,22,1024,1291.64,54.84,1198
left,22,1024,1304.8,60.26,1200
up,27,1024,1289.52,50.76,1202
left,28,1024,1290.88,51.44,1204
left,33,1024,1299.76,54.24,1208
up,26,1024,1292.2,49.4,1210
down,34,1024,1293.16,46.24,1212
down,33,1024,1295.68,46.4,1214
up,26,1024,1295.08,45.82,1216
down,23,1024,1295.84,46.14,1220
down,31,1024,1288.44,38.98,1222
left,24,1024,1297.92,42.76,1224
down,30,1024,1291.52,39.06,1226
down,30,1024,1297.6,41.1,1228
left,45,1024,1298.92,40.24,1230
up,20,1024,1299.44,39.28,1232
down,25,1024,1303.6,40.22,1234
right,21,1024,1310,45.72,1236
right,23,1024,1313.36,44.92,1238
left,16,1024,1316.76,45.12,1242
down,18,1024,1301.68,34.8,1244
down,18,1024,1318.48,42.2,1246
right,22,1024,1316.32,39.24,1248
down,19,1024,1314.36,38.36,1250
right,22,1024,1319.08,39.98,1254
down,23,1024,1321.16,40.5,1256
down,22,1024,1319.6,36.84,1258
up,26,1024,1317.96,32.94,1260
left,18,1024,1316.76,32.06,1262
right,34,1024,1322.68,36.06,1264
up,25,1024,1330.64,40,1266
right,18,1024,1327.12,35.04,1268
left,22,1024,1341.96,41.84,1270
down,22,1024,1336.12,36.78,1272
down,22,1024,1339.48,38.4,1274
right,22,1024,1344.32,40.6,1276
down,18,1024,1341.44,37.98,1278
up,13,1024,1338.68,36.38,1280
left,17,1024,1335.48,32.52,1282
right,20,1024,1336.56,32.06,1284
right,19,1024,1343.28,34.2,1286
down,18,1024,1339.08,30.06,1288
left,14,1024,1346.16,32.64,1290
down,20,1024,1357.12,38.08,1292
left,23,1024,1353.76,35.76,1294
up,20,1024,1374.2,45.48,1296
left,30,1024,1378.92,46.68,1300
down,32,1024,1398.36,54.76,1302
left,38,1024,1402.64,55.54,1304
down,33,1024,1413.16,62.18,1308
down,45,1024,1402.72,53.22,1310
right,31,1024,1408.2,55.42,1312
up,25,1024,1401.36,51.28,1316
left,20,1024,1419.72,57.16,1318
down,24,1024,1426.56,61.16,1320
up,27,1024,1425.8,59.76,1324
right,21,1024,1422.48,53.74,1326
down,26,1024,1425,56.62,1328
up,26,1024,1423.4,53.66,1332
left,27,1024,1442.72,63.72,1336
down,27,1024,1431.28,53.24,1338
right,24,1024,1427.84,50.5,1340
down,27,1024,1428.12,48.82,1342
up,20,1024,1435.52,53.06,1344
left,25,1024,1435.16,53.18,1346
up,25,1024,1428.44,47.24,1348
left,23,1024,1435.04,49.02,1350
left,24,1024,1431.04,46.64,1352
down,25,1024,1430.4,44.46,1354
down,25,1024,1429.64,43.38,1356
right,23,1024,1430.6,42.26,1358
up,20,1024,1431.84,43.36,1362
right,21,1024,1437.52,43.7,1364
down,18,1024,1436.2,41.32,1366
up,19,1024,1440.68,43.76,1368
left,23,1024,1440.44,40.1,1370
down,19,1024,1450.6,45.16,1372
up,27,1024,1451.04,44.46,1374
down,36,1024,1452.68,45.66,1376
up,23,1024,1447.32,39.98,1378
down,26,1024,1449.96,41.52,1382
right,21,1024,1452.32,39.36,1384
up,19,1024,1454.48,39.76,1386
down,18,1024,1450.72,35.62,1388
up,24,1024,1462.08,42.58,1390
down,18,1024,1463.16,42.56,1392
left,73,1024,1452.56,34.04,1396
up,21,1024,1452.72,32.02,1398
down,16,1024,1459.48,37.78,1400
right,12,1024,1452.56,30.8,1402
down,21,1024,1460.12,33.74,1404
left,21,1024,1468,36.04,1406
up,21,1024,1462.24,31.78,1408
right,29,1024,1466.84,34.46,1410
left,16,1024,1468.32,33.26,1412
right,23,1024,1470.88,33.72,1414
up,39,1024,1469.48,32.44,1416
up,24,1024,1477.4,35.5,1418
right,22,1024,1474.84,33.14,1420
right,18,1024,1478.16,32.62,1422
down,16,1024,1476.2,30.42,1424
right,37,1024,1497.36,42.32,1426
down,29,1024,1497.04,39.9,1428
up,37,1024,1501.68,42.14,1430
left,20,1024,1507.32,44.18,1432
up,26,1024,1511.64,47.16,1434
left,26,1024,1512.16,44.02,1436
left,29,1024,1514.52,42.94,1438
down,26,1024,1520.52,47.82,1440
right,17,1024,1511.36,39.82,1442
left,15,1024,1517.68,45.1,1444
left,26,1024,1518.16,42.68,1446
right,26,1024,1523.08,44.38,1448
down,35,1024,1521.32,42.68,1450
up,31,1024,1516.48,39.44,1452
left,27,1024,1518.88,38.14,1456
left,18,1024,1519.76,35.5,1458
up,24,1024,1523.64,37.04,1460
left,18,1024,1528.08,39.56,1462
up,28,1024,1529.52,37.56,1464
down,31,1024,1528,36.3,1466
up,20,1024,1529.6,35.6,1468
down,34,1024,1527.2,34.12,1470
left,23,1024,1527.08,32.94,1472
right,43,1024,1527.88,32.26,1474
down,20,1024,1530.96,31.88,1476
up,16,1024,1524.24,27.06,1478
right,25,1024,1533.68,33.44,1480
left,18,1024,1528.76,27.12,1482
up,17,1024,1534.84,31.52,1484
down,22,1024,1536.24,30.84,1486
down,23,1024,1529.68,26.96,1488
left,24,1024,1530.24,25.98,1490
right,15,1024,1531.84,24.5,1492
up,33,1024,1540.84,29.14,1496
right,18,1024,1549.12,30.38,1498
up,20,1024,1543.44,25.8,1500
left,19,1024,1548.48,27.06,1502
down,20,1024,1554.56,31.3,1504
right,28,1024,1555,29.5,1506
up,19,1024,1557.64,30.18,1508
up,22,1024,1557.68,28.56,1510
left,45,1024,1562.92,31.1,1512
down,19,1024,1562.84,29.04,1514
right,19,1024,1564.04,27.9,1516
down,19,1024,1568.92,30.92,1520
right,14,1024,1574.4,32.38,1522
down,28,1024,1569.28,27.96,1524
down,24,1024,1572.32,28.28,1526
down,23,1024,1573.44,28.04,1530
left,44,1024,1569.16,23.16,1532
up,23,1024,1574.04,23.9,1534
right,33,1024,1582.28,27.84,1536
left,18,1024,1575.48,22.96,1540
down,15,1024,1575.16,19.8,1542
left,18,1024,1579.96,21.26,1544
down,14,1024,1576.16,18.46,1546
down,17,1024,1576.64,17.94,1548
up,14,1024,1579.56,18.22,1550
right,14,1024,1576,15.62,1552
down,19,1024,1584.16,19.04,1554
left,13,1024,1585.04,18.6,1556
up,17,1024,1592.04,22.12,1558
left,20,1024,1599.6,24.48,1560
down,107,1024,1600.44,23.56,1562
right,12,1024,1616.76,32.12,1564
down,24,1024,1623.2,34.52,1566
right,21,1024,1628.96,36.46,1568
up,26,1024,1635.52,39.3,1570
right,21,1024,1640.36,41.36,1572
down,22,1024,1659.68,49.32,1574
right,21,1024,1670.16,54.16,1576
up,26,1024,1664.32,48.96,1578
down,26,1024,1681.6,57.62,1580
up,21,1024,1674.16,52,1582
right,21,1024,1674.92,51.82,1584
up,21,1024,1683.4,57.3,1586
right,25,1024,1681.24,54.02,1588
down,22,1024,1680.32,53.52,1590
right,20,1024,1682.04,51.04,1592
down,33,1024,1679.84,50.9,1594
down,33,1024,1679.84,48.38,1596
up,48,1024,1678.96,48.16,1598
down,17,1024,1683,47.94,1600
right,26,1024,1678.2,46.34,1602
left,24,1024,1677.4,44.06,1604
down,28,1024,1679.8,43.5,1606
right,40,1024,1677.96,41.66,1608
left,22,1024,1685.76,43.76,1610
up,20,1024,1690.24,46.5,1612
down,24,1024,1681.12,39.3,1614
right,25,1024,1685.84,41.98,1618
down,23,1024,1692.52,44.14,1620
down,23,1024,1692.04,41.3,1622
left,21,1024,1693.56,40.28,1624
down,20,1024,1695.4,40.3,1626
left,23,1024,1702.84,43.82,1628
left,25,1024,1702.92,43.62,1630
right,24,1024,1703.72,41.5,1632
right,27,1024,1705.52,43.08,1634
up,40,1024,1712.36,44.3,1636
left,30,1024,1708.48,40.36,1638
right,25,1024,1712.92,42.66,1640
left,42,1024,1713.08,41.08,1642
left,24,1024,1718.12,44.8,1644
right,18,1024,1710.76,37.12,1646
up,18,1024,1718.04,41.8,1648
left,23,1024,1718,39.82,1650
left,24,1024,1721.36,41.26,1652
left,23,1024,1726.44,42.44,1654
right,21,1024,1723.52,40.54,1656
up,18,1024,1718.88,37.14,1658
left,17,1024,1724.04,38.52,1660
left,19,1024,1718.04,32.8,1662
down,13,1024,1723.24,35.58,1664
right,23,1024,1722.32,32.5,1666
down,14,1024,1721.24,32.36,1668
up,20,1024,1729.2,35.36,1670
left,19,1024,1727.28,32.44,1672
right,19,1024,1730.2,34.54,1674
down,22,1024,1732.92,34.22,1676
right,21,1024,1738.76,36.38,1678
up,17,1024,1739.68,35.64,1680
right,16,1024,1735.76,32.24,1682
up,17,1024,1738.72,32.8,1686
right,22,1024,1748.8,35.8,1688
down,21,1024,1753.92,36.38,1690
right,23,1024,1763.2,39.58,1692
up,20,1024,1765.12,41.22,1694
right,31,1024,1776.12,46.48,1696
right,39,1024,1778.32,46.06,1698
up,27,1024,1778.04,45.8,1702
right,25,1024,1777.52,42.46,1704
down,25,1024,1780.56,44.82,1706
up,37,1024,1780,41.32,1708
right,26,1024,1781.44,41.66,1710
right,24,1024,1781.92,40.38,1712
up,18,1024,1779.64,38.2,1714
down,27,1024,1785.24,41.06,1716
left,17,1024,1786.92,40.86,1718
up,17,1024,1781.28,37.48,1720
right,19,1024,1785.72,37.1,1722
right,21,1024,1785.88,35.66,1724
up,20,1024,1790.72,37.68,1726
right,21,1024,1786.36,34.12,1728
left,23,1024,1788.92,34.36,1732
up,20,1024,1789.24,33.6,1734
up,29,1024,1791.28,33.58,1736
down,33,1024,1789.6,30.06,1738
up,14,1024,1790.32,29.76,1740
right,19,1024,1787.84,28.26,1742
right,18,1024,1783.96,24.18,1746
right,21,1024,1792.24,27.46,1748
down,14,1024,1787.96,24.14,1752
right,17,1024,1799.52,27.64,1756
