Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
up,37,256,469.48,68.08,350
right,25,256,450.56,56.84,352
up,31,256,446,54.02,354
down,34,256,450.96,54.74,356
up,43,256,458.2,59.6,360
left,35,256,461.08,56.22,362
right,38,256,466,59.36,364
up,38,256,461.84,57.68,366
down,37,256,469.56,59.32,370
right,35,256,471.72,57.3,372
up,28,256,469.68,54.62,374
right,29,256,482.76,62.58,376
down,30,256,481.2,59.38,378
left,31,256,481.72,58.28,380
down,31,256,478.76,56.18,384
down,34,256,484,55.94,386
down,33,256,486.6,56.7,388
left,37,256,484.48,53.14,390
right,34,256,487.44,55.94,394
down,36,256,487.08,52.62,398
down,34,256,490.12,52.5,400
left,67,256,498.8,55.34,402
right,32,256,487.6,49.2,404
up,44,256,488.52,48.68,408
down,38,256,491.72,47.36,410
up,31,256,495.84,49.14,412
right,29,256,491.28,44.84,414
down,67,256,505.2,51.88,416
up,42,256,511.4,52.08,418
right,26,256,522.24,58.94,420
left,35,256,539.12,66.62,422
down,31,256,520.8,57.94,424
up,32,256,518.4,53.66,428
down,42,256,533.2,60.82,430
left,33,256,529.24,56.2,432
down,46,256,535.12,59.2,434
up,32,256,526.92,52.28,436
down,37,256,529,51.42,438
left,22,256,529.48,52.56,440
right,38,256,532.12,52.58,442
left,37,256,526.64,48.16,444
up,38,256,521.24,42.62,446
left,40,256,535.52,51.06,448
right,28,256,539.32,52.28,450
down,42,256,533.96,48.18,452
down,39,256,531.72,46.16,454
right,30,256,542.32,50.82,456
up,26,256,545.4,50.98,458
down,37,256,547.88,52.1,460
left,18,256,540,45.64,462
up,27,256,533.36,40.8,464
down,18,256,533.48,40.12,466
right,20,256,528.4,37.38,468
left,14,256,532.64,39.28,470
right,15,256,525.96,32.78,472
right,13,256,523.88,30.16,474
right,12,256,540.08,39.06,476
right,43,256,556.44,47.94,478
down,39,256,553.2,43.52,480
left,64,256,554.6,43.04,482
left,34,256,555.44,42.9,484
right,29,256,554,39.76,486
down,33,256,547.84,37.32,488
right,23,256,563.68,43.26,490
up,35,256,557.36,38.86,492
down,27,256,561.04,40.18,494
up,27,256,565.4,39.76,496
up,29,256,570.2,44.06,498
up,31,256,549.8,30.38,500
left,27,256,560.16,35.26,502
right,23,256,557.88,32.48,504
down,19,256,567.44,37.18,506
up,26,256,560.52,30.9,508
left,33,256,565.6,33.08,510
up,22,256,561.36,30.4,512
right,19,256,560.24,28.94,514
up,24,256,572.32,35.26,516
right,25,256,570.4,32.74,518
down,28,256,566.92,28.48,520
right,16,256,571.76,29.26,524
right,29,256,585.2,35.34,526
up,23,256,573.92,28.02,528
down,28,256,574.72,26.72,530
right,19,256,584.36,31.66,532
right,20,256,583.68,30.46,534
left,26,256,582.96,28.12,536
left,32,256,586.52,29.5,538
up,26,256,585.08,27.36,540
left,34,256,588.64,28.52,542
down,21,256,582.68,23.54,546
left,30,256,595.72,28.84,550
up,27,256,606.2,33,552
up,26,256,608.92,32.84,554
down,23,256,632.16,44.28,556
left,23,256,638.08,45.64,558
up,31,256,647.92,50.88,560
left,199,256,637.72,44.96,562
right,28,256,643.76,47.72,564
down,22,256,656.4,54.3,568
right,41,256,673.92,58.56,570
down,24,256,698.04,72.76,572
right,23,512,693.32,67.02,574
up,35,512,693.64,68.08,576
down,30,512,701.04,70.36,578
left,34,512,717.24,76.2,582
left,36,512,703.96,71.86,584
up,29,512,694.36,60.44,586
left,28,512,692.68,59.6,588
down,22,512,694.32,60.76,590
up,32,512,690.68,56.36,592
right,39,512,706,63.92,594
down,25,512,689.88,54.32,596
left,31,512,696.08,57.94,598
right,29,512,700.2,57.06,600
down,39,512,707.2,59.64,604
left,30,512,713.68,60.6,606
down,42,512,706,57.24,608
right,23,512,705.36,54.76,612
down,26,512,708.16,53.08,614
up,33,512,711.4,53.68,616
right,29,512,713.2,56.6,618
left,26,512,717.84,56.96,620
down,31,512,716.24,53.76,622
down,51,512,724.36,58.84,624
right,36,512,725.68,58.22,626
down,33,512,718.56,53,628
right,33,512,716.76,49.94,630
right,43,512,727.4,56.46,632
up,27,512,722.8,50,634
left,28,512,736.44,55.5,636
down,36,512,731.08,54.14,638
right,30,512,737.24,56.4,640
right,33,512,737.52,54.76,642
down,27,512,733.04,51.04,644
down,30,512,741.12,55.64,646
left,30,512,735,49.48,648
left,32,512,750.44,58.62,650
up,31,512,747.52,55.08,652
left,24,512,748.96,55.94,654
up,34,512,750.8,54.72,656
down,37,512,767.36,62.14,658
left,38,512,785.44,70.42,660
left,35,512,780.44,68.26,662
right,37,512,777.24,64.44,666
down,33,512,777,63.5,668
left,30,512,769.76,57.14,670
right,23,512,781.72,62.88,672
right,36,512,784.16,62.8,674
down,21,512,777.44,59.92,676
left,30,512,778.88,58.44,678
left,39,512,781.6,58.72,680
up,28,512,779.4,56.12,684
left,29,512,781.08,55.98,686
right,17,512,770.12,48.84,688
up,33,512,765.52,44.86,690
right,27,512,782.84,51.98,694
down,36,512,779.08,49.04,696
left,27,512,776.88,45.62,698
down,25,512,780.52,47.92,700
up,24,512,777.16,42.4,702
left,29,512,784.4,46.62,704
right,25,512,785.4,45.34,708
right,30,512,789.08,46.48,710
left,22,512,786.2,44.78,712
down,30,512,789.24,44.74,714
right,33,512,792.72,44.96,716
down,27,512,795.84,46.9,718
left,14,512,789.08,40.84,720
up,25,512,787.12,37.82,722
down,24,512,794.08,40.64,724
right,24,512,786.48,34.66,726
right,27,512,789.68,37.46,728
up,29,512,798.92,40.82,730
right,23,512,798.04,38.84,732
down,31,512,807.52,42.26,734
right,35,512,806.28,40.88,738
down,22,512,809,40.06,740
right,18,512,820.16,43.98,742
down,20,512,818.12,43.94,744
right,25,512,818,41.7,746
down,29,512,818.72,41.88,748
down,31,512,823.12,44.06,750
down,28,512,811.36,35.08,752
left,27,512,817.36,38.1,754
down,28,512,821.72,38.7,756
down,23,512,823.24,40.12,758
right,29,512,824.12,39.28,760
down,29,512,824.04,38.28,762
down,28,512,832.8,39.76,764
right,20,512,832.44,39,766
left,33,512,837.12,40.86,770
right,29,512,833.6,37.86,772
left,30,512,834.92,38.08,774
up,51,512,841,37.9,776
left,23,512,853.68,45.5,780
down,23,512,867.28,49.02,782
right,33,512,873.92,51.82,784
up,34,512,886.32,58.06,786
down,32,512,884.6,56.26,788
left,26,512,892.32,58.5,790
down,27,512,891.32,56.48,792
down,74,512,894,59.64,794
up,90,512,888.4,54.74,796
right,23,512,894,54.74,798
left,71,512,888.84,51.42,800
left,47,512,893.6,52.5,802
down,25,512,886.32,47.74,804
down,28,512,886.52,46.68,806
left,23,512,887.32,46.16,808
up,26,512,890.32,47.7,810
down,30,512,900.2,52.46,812
left,26,512,888.36,42.42,814
up,23,512,889.2,43.12,816
down,27,512,892.12,43.52,818
left,28,512,894.84,44.04,820
up,29,512,898.48,45.08,822
up,43,512,898.56,43.84,824
left,33,512,899.6,43.06,828
left,22,512,898.16,40.06,830
up,31,512,907.6,44.1,832
right,27,512,911.68,44.84,834
right,26,512,911.48,44.42,836
down,26,512,909.88,42.18,838
right,22,512,907.4,40.46,840
up,18,512,900.44,34.84,842
left,27,512,906.68,37.64,844
down,25,512,921.2,44.38,848
right,22,512,920.2,42.58,850
up,21,512,915.88,38.36,852
down,19,512,920.08,39.4,854
left,29,512,915.56,35.82,858
right,13,512,912.04,33.06,860
left,16,512,914.08,31.02,862
down,17,512,911.24,29,866
up,26,512,914.76,27.58,868
right,18,512,919,28.42,870
up,39,512,921.12,29.74,872
left,16,512,933.72,35.72,874
down,30,512,934.76,36.28,876
right,67,512,944.28,38.68,878
down,33,512,953.72,43.56,882
up,42,512,953.12,40.82,884
down,33,512,951.36,38.84,886
right,20,512,952.16,36.9,888
right,38,512,949.44,36.06,890
up,24,512,951.76,35.26,892
right,36,512,955.52,36.1,894
up,23,512,955.88,37,896
left,16,512,958.36,35.08,898
down,21,512,959.16,35.12,900
left,29,512,964.28,37.6,902
right,27,512,978.32,44.06,904
up,24,512,975.08,40.04,906
up,26,512,978.76,41.1,908
right,23,512,989.64,45.86,910
up,29,512,992.48,46.22,912
left,29,512,993.76,46.12,914
right,26,512,991.88,44.8,916
up,30,512,996.24,45.98,918
down,27,512,990.4,40.94,920
left,22,512,993.24,41.72,922
down,24,512,1003.6,46.88,924
right,22,512,1004.08,45.22,926
left,21,512,1001.84,43.32,928
left,24,512,1002.72,42.86,932
up,28,512,997.08,38.02,936
right,23,512,999.72,35.86,938
left,24,512,1017.28,45.4,940
down,24,512,1009.44,39.54,942
down,195,512,1005.6,38.02,944
up,26,512,1006.48,36.84,946
up,27,512,1004.2,33.78,948
down,17,512,1000.24,30.02,950
up,25,512,1006.88,31.94,954
right,22,512,1007.32,30.56,956
up,24,512,1004.88,28.98,958
up,30,512,1005.88,28.3,960
down,14,512,1006.48,26.4,962
left,23,512,1006.72,25.54,964
down,25,512,1018.44,32.6,966
down,27,512,1017.96,31.06,968
up,34,512,1017.12,28.08,970
down,22,512,1023,30.84,972
up,24,512,1019.76,29.82,974
right,24,512,1024.16,30.26,976
left,24,512,1024.2,29.32,978
up,16,512,1013.92,22.36,980
up,23,512,1018.32,23.08,982
down,24,512,1026.16,27.24,984
up,21,512,1028.88,25.62,988
down,25,512,1028.72,24.42,990
left,18,512,1033.8,25.02,994
right,25,512,1045.24,29.64,996
right,16,512,1038.32,22.66,998
down,22,512,1044.44,26.82,1000
left,21,512,1049.32,28.18,1002
up,39,512,1052.6,30.48,1004
right,19,512,1050.84,26.38,1006
up,25,512,1051.56,27.62,1008
up,29,512,1052.52,25.96,1010
down,23,512,1056.68,27.22,1012
left,19,512,1055.96,25.92,1014
up,15,512,1052.36,23.7,1016
right,20,512,1061.88,26.68,1018
up,18,512,1056.12,21.86,1020
down,20,512,1060.48,23.46,1022
left,24,512,1067.64,26,1024
down,25,512,1079,33.74,1026
up,24,512,1072.4,28.08,1028
right,19,512,1065.08,20.64,1030
up,26,512,1070.4,24.8,1032
down,17,512,1070.44,22.74,1034
left,16,512,1075.92,24.26,1036
left,25,512,1068.72,18.86,1038
right,17,512,1070.64,18.4,1040
up,16,512,1074.84,21.88,1042
up,24,512,1070.16,16.96,1044
right,19,512,1077.36,20.34,1046
left,15,512,1073.44,16.94,1048
right,21,512,1077.28,17.58,1052
up,17,512,1085.52,19.6,1054
left,17,512,1096.2,23.62,1056
right,21,512,1094.36,22.5,1058
down,18,512,1098.2,24.22,1060
right,17,512,1105.4,25.38,1064
down,25,512,1117.4,31.84,1066
right,24,512,1126.4,34.28,1068
up,21,512,1140.84,42.08,1070
up,28,512,1159.28,51.54,1072
left,29,512,1175.44,57.68,1074
down,28,512,1206.84,73.38,1076
left,35,512,1205.08,69.42,1078
down,35,512,1214.56,75.44,1080
right,57,512,1223.12,81.52,1082
left,46,512,1228.88,82.4,1084
left,33,512,1216.44,73.72,1086
up,29,1024,1213.4,71.02,1088
down,25,1024,1216.72,72.16,1090
down,36,1024,1226.36,75.9,1092
up,28,1024,1217.52,69.54,1094
right,35,1024,1225.6,74.5,1096
down,27,1024,1208.84,62.28,1098
right,36,1024,1230,74.3,1100
up,33,1024,1229.36,73.18,1104
down,25,1024,1217.04,63.04,1106
right,34,1024,1218.36,62.34,1108
down,46,1024,1216.92,60.82,1110
up,23,1024,1219.04,59.74,1112
right,28,1024,1225.8,62.9,1114
up,35,1024,1244.16,73.06,1116
right,34,1024,1235.68,66.88,1118
left,27,1024,1225.68,60.18,1120
down,32,1024,1223.32,58.36,1122
right,32,1024,1218.56,55.24,1126
up,26,1024,1221.92,54.48,1128
left,27,1024,1239.36,64.84,1130
down,30,1024,1234.6,60.8,1132
left,32,1024,1242.72,63.44,1134
down,43,1024,1226.72,52,1136
down,32,1024,1230.72,54.02,1138
left,26,1024,1222.28,47.34,1140
down,29,1024,1236.84,54.38,1142
right,26,1024,1230.28,49.36,1144
left,32,1024,1241.24,54.62,1146
right,43,1024,1239.48,53.68,1148
left,35,1024,1241.32,52.32,1150
left,32,1024,1249.6,57.5,1154
up,30,1024,1233.6,45.32,1156
right,31,1024,1243.28,50.24,1158
up,37,1024,1254.56,55,1160
up,27,1024,1253.52,55.16,1164
up,43,1024,1259.96,54.62,1166
left,29,1024,1272.36,59.82,1168
right,34,1024,1283.64,63.96,1170
down,31,1024,1284.24,63.44,1174
right,29,1024,1297.08,68.64,1176
left,33,1024,1299.8,71.34,1178
down,29,1024,1301.4,67.5,1180
right,34,1024,1297.88,65.6,1182
right,35,1024,1289.12,59.58,1186
up,34,1024,1296.4,61.68,1188
down,25,1024,1290.92,60.14,1190
right,38,1024,1297.8,59.58,1192
left,30,1024,1297.48,59.94,1194
down,40,1024,1298.4,58.86,1196
down,29,1024,1297.04,57.42,1198
down,30,1024,1296,57.12,1200
up,31,1024,1298.2,54.98,1202
left,31,1024,1297.48,54.78,1204
right,32,1024,1302.16,54.3,1206
down,33,1024,1295.36,51.88,1208
down,33,1024,1299.56,52.32,1210
down,25,1024,1303.08,53.54,1212
left,23,1024,1293.8,45.6,1214
left,27,1024,1297.56,46.16,1216
right,21,1024,1296.28,46.3,1218
up,28,1024,1301.08,47.12,1220
right,19,1024,1302.72,46.22,1222
left,22,1024,1298.64,44.18,1224
right,29,1024,1300.52,43.44,1226
left,28,1024,1303.72,43,1230
right,28,1024,1306.16,43.84,1232
down,29,1024,1299.4,38.48,1234
left,31,1024,1308.4,42.46,1236
down,30,1024,1322.84,48.62,1238
right,28,1024,1321.28,47.48,1240
down,26,1024,1324.12,47.7,1242
up,29,1024,1326.6,47.52,1244
left,28,1024,1337.4,52.46,1248
right,28,1024,1332.6,47.96,1250
up,34,1024,1329.92,45.56,1252
down,17,1024,1330.4,44.26,1254
left,32,1024,1334.28,45.64,1256
left,48,1024,1336.56,45.58,1258
down,21,1024,1333.48,42.96,1260
right,26,1024,1334.24,43.88,1262
left,29,1024,1337.84,44.58,1264
down,23,1024,1337.8,43.6,1266
down,29,1024,1334.08,40.38,1268
right,28,1024,1341.32,42.7,1270
up,19,1024,1336.04,38.34,1272
up,28,1024,1339,38.28,1274
down,22,1024,1344.84,40.42,1276
right,21,1024,1336.04,34.48,1278
right,21,1024,1338.6,34.34,1280
down,22,1024,1339.4,36.16,1282
up,24,1024,1351.76,41.74,1284
left,16,1024,1335.44,30.3,1288
down,19,1024,1327.92,23.5,1290
left,18,1024,1332.56,25.22,1292
right,26,1024,1342,29.4,1294
down,16,1024,1349.04,30.82,1296
down,30,1024,1349.04,30.94,1298
left,46,1024,1358.36,34.14,1300
up,26,1024,1360.88,35.72,1302
left,24,1024,1363.16,35.5,1304
down,11,1024,1357,31.28,1306
down,26,1024,1353.76,26.7,1308
up,20,1024,1361.08,30.84,1310
down,18,1024,1359.4,31.16,1312
down,22,1024,1364.88,30.54,1314
right,179,1024,1364.88,29.4,1318
down,19,1024,1376.12,34.34,1320
right,17,1024,1384.16,37.5,1322
down,22,1024,1394.12,41.28,1326
down,34,1024,1417.32,52.06,1328
left,23,1024,1411.4,46.58,1330
right,24,1024,1420.04,50.26,1332
right,30,1024,1430.32,55.5,1334
right,60,1024,1427.2,54.48,1336
up,32,1024,1426.56,51.38,1338
left,29,1024,1427.08,49.7,1340
left,28,1024,1426.48,48.62,1342
up,29,1024,1427.08,48.74,1344
right,28,1024,1430.92,49.2,1346
down,30,1024,1431.84,49,1348
left,21,1024,1431.8,47.1,1350
right,16,1024,1426.08,44.28,1352
right,29,1024,1429.64,44,1354
down,21,1024,1425.36,40.18,1356
down,21,1024,1430.52,43.64,1358
right,22,1024,1424.32,37.8,1360
left,23,1024,1427.92,39.5,1362
right,19,1024,1423.36,34.58,1364
left,21,1024,1418.96,31.3,1366
up,25,1024,1425.88,35.24,1368
left,25,1024,1429.72,35.78,1372
right,26,1024,1428.28,32.58,1374
up,23,1024,1428.28,32.04,1376
left,20,1024,1434.96,34.9,1378
down,21,1024,1441.64,36.94,1380
left,26,1024,1445.36,37.42,1382
down,25,1024,1443.84,36.4,1384
up,14,1024,1441.6,33.72,1386
left,25,1024,1442.48,32.54,1388
right,30,1024,1445.36,32.7,1390
left,21,1024,1451.24,35.24,1392
left,19,1024,1448.28,31.68,1394
left,27,1024,1451.32,32.1,1396
up,20,1024,1455.28,35.1,1398
left,24,1024,1457.72,34.7,1402
up,22,1024,1467.72,37.34,1404
right,25,1024,1469.28,37.94,1406
up,22,1024,1464.92,35.4,1408
left,21,1024,1467.88,33.16,1410
up,26,1024,1470.96,34.26,1412
left,26,1024,1470.08,32.68,1414
right,26,1024,1474.8,34.8,1418
up,25,1024,1483.12,38.12,1420
up,25,1024,1478.56,32.9,1422
down,23,1024,1479.08,33.12,1424
left,27,1024,1498.04,42.16,1426
right,27,1024,1499.8,42.14,1428
down,28,1024,1500.32,40.68,1430
left,28,1024,1511.04,45.52,1432
left,275,1024,1514.24,46.72,1434
down,24,1024,1511.56,44.42,1436
left,32,1024,1515.04,45.18,1438
right,24,1024,1513.08,42.58,1440
right,25,1024,1522.68,47.16,1442
left,24,1024,1512.36,40.26,1444
down,41,1024,1512.48,39.54,1446
down,25,1024,1517.72,40.76,1448
left,40,1024,1516.12,38.14,1450
up,32,1024,1516.64,36.56,1452
right,23,1024,1516.64,37.34,1454
down,26,1024,1516.28,35.5,1456
right,26,1024,1521.88,37.86,1460
right,27,1024,1529.52,39.78,1462
down,25,1024,1526.56,37.3,1464
left,24,1024,1524.08,33.46,1466
down,33,1024,1533.2,38.56,1468
right,26,1024,1528.84,34.88,1470
up,22,1024,1533.84,38.96,1474
down,24,1024,1529.92,31.5,1476
left,24,1024,1534.04,33.52,1478
left,31,1024,1537.44,35.2,1480
left,23,1024,1535.24,33.06,1482
left,39,1024,1534.88,30.02,1484
up,18,1024,1535.72,29.58,1486
left,24,1024,1536.84,31.36,1490
down,20,1024,1529.32,23.14,1492
up,21,1024,1529.76,21.44,1494
left,25,1024,1536.88,25.92,1496
left,25,1024,1543.64,27.96,1498
up,22,1024,1539.84,23.92,1500
right,24,1024,1543.32,25.22,1502
down,24,1024,1559.16,33.12,1504
right,23,1024,1555.88,31.16,1506
down,21,1024,1553.8,28.16,1508
right,29,1024,1559.08,30.58,1510
down,17,1024,1555.36,26.86,1512
right,29,1024,1558.6,27.28,1514
left,23,1024,1558.16,26.58,1516
down,74,1024,1561.24,25.96,1518
right,332,1024,1567.96,28.36,1520
up,17,1024,1574.04,31.02,1522
right,28,1024,1571.4,28.48,1524
down,16,1024,1575.2,29.68,1526
right,24,1024,1578.68,29.46,1528
down,21,1024,1584.68,33.3,1530
down,22,1024,1577.44,28.26,1534
up,10,1024,1574.8,24.98,1536
down,14,1024,1572.4,21.64,1538
down,13,1024,1575.4,21.5,1540
up,19,1024,1575.44,21.48,1542
up,18,1024,1574.84,20.06,1544
right,14,1024,1576.96,20.26,1546
up,16,1024,1583.2,21.36,1548
left,20,1024,1581.08,19.1,1550
up,16,1024,1592.56,25.66,1552
up,23,1024,1589.12,21.78,1554
up,18,1024,1598.44,24.68,1558
left,22,1024,1603.16,26.38,1562
right,41,1024,1611.12,27.84,1564
up,21,1024,1610.36,26.72,1566
right,23,1024,1610.12,26.4,1568
left,19,1024,1616,28.2,1570
up,18,1024,1616.44,28.04,1572
left,19,1024,1627.88,32.52,1574
down,25,1024,1629.24,31.6,1576
right,22,1024,1627.72,31.22,1578
right,18,1024,1629.32,31.5,1580
left,23,1024,1641.44,36.12,1582
up,19,1024,1647.72,36.9,1584
up,31,1024,1651.28,39.3,1586
right,24,1024,1674.56,49.62,1588
up,26,1024,1663.84,45.44,1590
left,44,1024,1670.04,44.6,1592
up,26,1024,1683.32,51.1,1594
left,19,1024,1686.84,53.38,1596
down,28,1024,1675.04,46.04,1598
right,30,1024,1680.8,46.42,1600
up,27,1024,1680.88,45.22,1602
right,23,1024,1689.44,51.46,1604
up,29,1024,1685.76,46.3,1606
down,25,1024,1691.72,49.2,1610
right,27,1024,1693.84,47.56,1614
down,32,1024,1694.8,46.46,1616
left,23,1024,1707.68,52.26,1620
down,50,1024,1697.48,44.06,1624
right,26,1024,1708.44,49.52,1626
up,27,1024,1703.84,44.46,1628
right,29,1024,1707.8,44.18,1630
left,28,1024,1714.8,49.36,1632
down,46,1024,1714,45.78,1634
down,24,1024,1711.8,45.36,1636
down,31,1024,1710.4,42.62,1638
right,24,1024,1710.4,41.74,1640
up,24,1024,1708.12,39.64,1642
left,30,1024,1713.12,41.26,1644
right,21,1024,1708.92,36.3,1646
right,24,1024,1715.24,38.86,1648
up,24,1024,1713.68,38.42,1650
right,21,1024,1715.08,38.76,1652
down,26,1024,1719.92,38.84,1654
up,21,1024,1720.48,37.76,1656
down,26,1024,1721.44,38.38,1658
down,28,1024,1722.04,37.84,1660
left,25,1024,1724.92,37,1662
left,22,1024,1720.84,34.66,1666
left,24,1024,1719.2,32.02,1668
right,19,1024,1717.64,29.56,1670
down,20,1024,1723.04,31.74,1672
right,24,1024,1725.12,32.16,1674
up,30,1024,1727.68,31.72,1676
right,17,1024,1725.56,28.3,1678
down,15,1024,1723.28,27.16,1680
left,30,1024,1731.2,28.94,1682
left,18,1024,1728.4,27.28,1684
down,24,1024,1737.84,31.4,1686
right,17,1024,1733.88,27.98,1688
down,24,1024,1737.84,28.68,1690
down,203,1024,1741.72,30.4,1694
down,25,1024,1738.72,25.94,1696
up,13,1024,1751.6,32.62,1698
left,20,1024,1759.32,35.7,1700
down,28,1024,1767.64,39.72,1702
up,12,1024,1760.4,34.04,1704
right,19,1024,1762.52,32.42,1706
down,21,1024,1769.48,35.72,1708
right,19,1024,1769.52,34.14,1710
up,22,1024,1778.04,39.58,1712
right,22,1024,1773.84,34.5,1714
down,22,1024,1783.08,39.18,1716
up,44,1024,1773.32,32.92,1718
left,23,1024,1780.24,36.26,1720
right,25,1024,1777.24,33.48,1722
right,43,1024,1779.56,35.82,1724
left,9,1024,1768.16,26.8,1728
up,13,1024,1770.84,24.82,1730
left,17,1024,1783.08,30.16,1732
right,19,1024,1783.68,30.74,1734
right,27,1024,1785.92,30.14,1736
up,17,1024,1786.04,29.24,1738
down,24,1024,1784.92,26.96,1740
up,43,1024,1787.8,27.94,1742
up,20,1024,1798.4,31.24,1744
left,18,1024,1802.76,33.36,1746
right,44,1024,1804.76,34.08,1748
up,18,1024,1810.48,37.02,1750
right,28,1024,1813.68,35.64,1752
down,45,1024,1817.24,37.44,1754
up,21,1024,1813.08,35.1,1756
left,26,1024,1817.32,33.74,1758
down,25,1024,1815.4,33.38,1760
left,28,1024,1817.76,32.82,1762
left,24,1024,1815.12,30.62,1764
left,24,1024,1815.36,29.28,1766
down,19,1024,1818.52,31.5,1768
left,22,1024,1817.56,27.98,1770
