Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
right,49,64,324.92,94.14,156
down,44,64,313.84,87.58,158
down,36,64,313.44,86.84,160
right,40,64,307.68,82.44,162
down,37,64,305.92,79.34,164
left,60,64,307.6,80.88,166
left,43,64,315.64,82.48,168
left,50,64,303.84,75.66,170
down,40,64,307.16,74.5,172
right,33,64,306.36,76.16,174
left,40,64,307.2,72.2,176
right,38,64,320.2,81.7,178
left,27,64,321.64,78.92,180
up,46,64,318.76,76.34,182
up,60,64,311.24,70.6,184
down,35,64,322.84,77.82,186
up,53,64,328.92,79.9,188
up,43,64,309.92,67.88,192
left,22,64,308.32,63.86,194
right,33,64,321.64,72.4,196
down,39,128,336.96,77.24,198
right,43,128,324.52,71.86,200
down,45,128,328.84,71.38,204
down,40,128,340.04,75.64,206
right,39,128,328.96,67.62,208
up,39,128,322.92,65.16,212
left,35,128,340.68,71.78,214
left,31,128,327.88,63.94,216
up,30,128,338.64,69.2,218
right,26,128,319.4,56.42,220
down,35,128,349.96,72.4,222
right,39,128,346.28,70.46,224
right,40,128,370.32,81.5,226
up,36,128,357.4,71.84,228
right,41,128,344.16,65.52,230
right,41,128,361.04,74.16,232
down,30,128,339.8,59.52,236
right,46,128,344.64,62.66,238
left,31,128,347.16,62.16,240
down,30,128,347.04,60.92,242
right,21,128,348.08,57.64,246
up,35,128,366,67.52,250
down,40,128,354.2,58.88,252
up,30,128,356.08,57.76,254
right,29,128,368.68,64.58,256
left,37,128,362.52,60.74,258
up,34,128,369.96,64.06,260
left,41,128,367.64,60.56,262
right,36,128,363.4,58.66,264
right,34,128,375.88,62.7,266
up,23,128,371.96,58.56,268
right,32,128,366.12,55.96,270
right,33,128,363.6,53.2,272
up,32,128,373.2,56.54,276
left,32,128,378.16,57.62,278
right,31,128,377.52,54.8,280
down,26,128,397.2,65.52,282
right,35,128,429.28,81.6,284
up,36,128,431.52,83.12,286
left,34,128,434.2,79.68,288
right,40,128,431.48,80.76,290
down,43,128,439.16,80.82,292
left,53,128,443.36,84.64,294
down,52,128,446.48,83.72,296
up,54,128,435.36,76.84,298
right,57,256,444.84,82.34,300
up,41,256,448.88,81.96,302
up,43,256,448.64,82.5,304
right,44,256,447.28,80.8,306
down,41,256,453.24,82.02,310
up,39,256,444.24,74.78,312
down,44,256,445.44,73.46,314
right,56,256,449.84,75.82,316
right,31,256,444.12,74.22,318
down,33,256,449.52,74.22,320
up,44,256,459.44,78.48,322
up,44,256,452.12,73.44,324
left,29,256,452.48,73.04,326
right,36,256,453.24,70.5,328
up,30,256,441.92,66.38,330
up,45,256,452.4,69.4,332
right,47,256,453.96,67.78,334
left,30,256,451.76,65.68,336
left,30,256,452.8,65.16,338
down,36,256,448.12,61.88,342
right,45,256,456.08,64.5,344
up,27,256,433.4,50.98,346
right,47,256,456.04,62.24,348
left,37,256,456.52,61.34,350
up,47,256,460.92,62.18,352
right,49,256,463.8,60.64,356
down,35,256,466.76,63.7,358
up,29,256,463.56,59.18,360
right,29,256,467.88,61.46,362
down,31,256,481.04,67.72,364
right,35,256,470.16,60.58,366
up,34,256,469.44,57.34,368
right,24,256,475.12,60.72,370
down,36,256,482.08,63.22,372
left,44,256,469.08,54.08,374
left,30,256,474.16,56.92,376
up,26,256,474.64,56.1,380
left,42,256,469.04,51.2,382
left,34,256,478.08,53.68,384
down,30,256,465.52,46.2,388
up,41,256,476.16,50.72,390
up,25,256,480,51.7,392
right,19,256,459,39.1,394
right,33,256,465.8,42.32,396
down,25,256,461.36,37.68,398
up,26,256,455.96,34.02,400
left,39,256,471.92,41.98,402
up,37,256,471.36,40.22,406
down,24,256,475.44,40.2,408
left,23,256,475,37.38,410
up,42,256,495.2,48.52,412
left,24,256,512.4,57.76,414
up,31,256,534.84,68.28,418
right,79,256,518.92,58.06,420
down,522,256,520.44,55.68,422
down,26,256,529.04,61.4,424
left,46,256,526,57.64,426
down,34,256,528.16,58.8,428
right,46,256,524.04,53.54,430
up,25,256,525.76,53.56,434
left,31,256,526.6,52.74,436
up,21,256,533.48,54.3,438
right,206,256,530.48,52.6,440
down,22,256,528.56,50.06,442
down,26,256,543.32,57.86,444
up,34,256,535.48,51.46,446
right,31,256,534.84,49.86,448
left,28,256,531.28,47.02,450
down,14,256,531.52,47.18,452
right,28,256,525.52,41.98,454
up,30,256,533.44,44.66,456
right,32,256,528.44,39.86,458
left,28,256,540.56,47.06,460
down,29,256,531.64,40.52,462
right,14,256,526.6,36.58,464
up,24,256,539.32,44.1,466
down,20,256,539.6,41.4,468
left,17,256,528.16,36.3,472
right,25,256,539.84,38.84,474
up,23,256,543.16,39.52,476
down,24,256,553.72,44.72,478
down,25,256,545.32,40.26,480
right,20,256,540.64,35.28,482
right,26,256,545.56,36.9,484
right,20,256,550.76,39.38,486
down,25,256,549.6,37.44,488
down,20,256,553.24,38.54,490
up,21,256,545.8,32.08,492
right,28,256,554,35.36,494
up,25,256,560.4,38.34,496
right,33,256,564.16,39.96,498
right,26,256,565.8,37.88,500
up,27,256,573.68,40.54,502
down,23,256,568.52,38.72,504
right,18,256,573.92,39.88,506
left,32,256,568.96,35.4,508
down,20,256,579.12,41.04,510
left,23,256,574.52,36.56,514
down,29,256,579.24,37.6,516
right,21,256,581.36,37.84,518
left,18,256,581.36,37.92,520
up,24,256,583,36.32,522
up,33,256,583.08,35.4,524
up,27,256,586.56,35.64,526
up,34,256,587.76,35.4,528
up,24,256,590,36.1,530
left,21,256,586.68,32.8,532
up,23,256,591.24,35.7,534
right,15,256,575.44,24.18,536
left,19,256,599.72,36.12,538
down,20,256,591.4,32.02,540
right,15,256,606,38.04,542
left,21,256,613.2,41.28,544
down,18,256,625.92,48.28,546
down,23,256,635.16,52.16,548
left,18,256,648.04,56.22,550
right,32,256,661.52,62.62,552
down,18,256,686.24,74.74,554
right,31,256,684.96,72.48,556
up,41,256,696.4,78.1,558
right,33,256,694.44,75.26,560
left,39,256,695.64,75.92,562
up,53,512,698.12,76.34,564
right,26,512,704.6,78.4,566
down,40,512,696.16,70.58,568
down,39,512,711.84,79.46,570
left,26,512,702.6,73.38,572
left,32,512,697.24,69.9,574
up,35,512,703.6,72.92,576
up,35,512,704.28,71.6,580
left,30,512,712.88,74.3,582
down,31,512,715.52,75.36,584
up,24,512,703.52,67.52,586
right,27,512,715.16,71.82,588
right,37,512,710.88,68.4,592
up,34,512,716.16,68.66,594
right,35,512,718.72,69.46,596
left,33,512,724.96,72.68,600
up,34,512,713.4,63.9,602
right,35,512,726.76,69.38,604
right,44,512,729.24,71.54,606
right,32,512,725.16,65.64,608
left,34,512,727.72,66.94,610
up,27,512,723.52,63.4,612
right,35,512,725.24,64,614
right,34,512,721.08,59.12,618
right,31,512,730.84,62,620
right,33,512,718.24,55.94,624
left,27,512,735.2,63.44,626
right,24,512,716.44,52.3,628
up,30,512,727.96,55.02,632
left,30,512,730.92,55.32,634
left,29,512,728.28,53.56,636
down,27,512,732.08,53.24,638
right,37,512,736.2,55.68,640
down,26,512,745.92,59.46,642
down,40,512,739.68,54.28,644
left,41,512,739.48,55.58,646
down,36,512,742.48,53.82,648
left,36,512,751.76,58.2,650
left,39,512,753.16,57.76,652
up,32,512,747.96,55.26,656
right,21,512,748.04,53.72,658
left,26,512,755.88,54.96,660
up,30,512,740.24,45,664
up,35,512,769.36,60.46,666
up,20,512,753.6,48.84,668
right,30,512,762.76,53.8,670
up,24,512,770.4,56.1,672
down,30,512,774.88,57.56,674
up,38,512,778.92,57.86,676
right,40,512,778.52,57.84,678
right,30,512,779.6,56.28,680
left,31,512,782.28,58,682
right,24,512,791.16,61.12,684
left,25,512,779.12,54.34,686
up,30,512,791,58.64,690
down,25,512,780.04,52,692
left,29,512,781.16,49.78,694
down,27,512,785.68,50.72,698
up,25,512,790.28,52.4,700
left,28,512,792.68,51.72,704
right,21,512,787.76,47.96,706
up,20,512,791.92,47.62,708
down,36,512,794.92,50.16,710
right,24,512,798.64,50.26,712
up,29,512,797.12,49.46,714
down,24,512,792.52,45.16,716
up,35,512,794.16,44.64,718
down,22,512,803.92,50.26,720
up,20,512,802.6,46.56,722
left,21,512,784.96,34.36,724
down,26,512,794.44,39.54,726
right,30,512,794.04,39.36,728
right,26,512,789.44,34.42,730
down,25,512,787.76,33.76,734
left,23,512,801.6,38.76,736
left,25,512,795.4,35.66,738
down,21,512,801.4,35.92,740
down,30,512,815.92,43.24,742
up,24,512,819.12,42.12,746
right,24,512,817.32,40.62,748
left,31,512,819.32,40.1,750
left,27,512,826.64,44.14,752
left,27,512,824.08,41.88,754
up,30,512,832.84,45.2,756
left,29,512,844.04,50.42,758
right,26,512,840.08,46.1,760
up,25,512,838.2,43.7,762
right,26,512,839.84,45.4,764
down,17,512,840.92,44.62,768
left,25,512,834.76,38.22,770
right,22,512,829.16,33.38,772
left,26,512,838,38.04,774
left,26,512,836.04,36.84,776
down,22,512,829.76,29.9,778
right,17,512,832.04,31.16,780
up,20,512,833.8,31.98,782
right,21,512,828.64,27.64,784
up,23,512,828.64,26.78,788
right,22,512,827.4,22.88,790
right,16,512,835.6,26.62,792
right,20,512,835.32,26.02,794
left,33,512,831.72,22.16,796
down,15,512,837.96,24.58,798
right,22,512,844.84,27.86,800
up,23,512,839.76,23.54,802
right,25,512,832.32,18.7,804
down,32,512,845.68,24.06,806
left,17,512,849.8,25.9,808
up,16,512,848.44,23.84,810
down,16,512,852.44,23.42,812
right,21,512,860.84,27.48,814
right,24,512,865.88,29.24,816
up,202,512,885.28,39.96,818
right,25,512,904.2,48.9,820
up,27,512,903.92,48.42,822
right,27,512,905.96,48.06,824
left,22,512,907.8,46.3,826
up,25,512,916.44,49.8,828
left,27,512,911.48,47.36,830
left,30,512,917.12,50.48,832
left,35,512,916.76,48.94,834
right,18,512,911.8,44.08,836
down,26,512,912.88,44.02,838
right,21,512,915.76,44.3,840
right,26,512,923.92,45.74,842
down,27,512,928.36,47.54,844
left,20,512,922.8,43.82,846
down,25,512,925.6,44.82,848
left,24,512,927.44,45.28,850
right,28,512,935.44,48.52,852
down,31,512,936.48,48.28,854
left,29,512,938.24,48.04,856
down,29,512,946.44,51.06,858
down,25,512,943.68,48.76,860
up,17,512,946.2,49.08,864
left,22,512,938.44,41.72,868
left,28,512,949.92,46.66,870
left,22,512,950.04,45.66,872
left,42,512,949.96,44.6,874
down,25,512,945.24,41.18,876
right,31,512,948.36,41.52,880
left,17,512,950.68,40.58,884
right,23,512,947.36,37.04,886
down,22,512,954.84,39.76,888
left,26,512,960.32,42.7,892
right,25,512,956.24,36.5,894
down,19,512,953.2,33.78,896
up,16,512,950.68,30.66,898
up,27,512,962.44,37.42,900
down,19,512,948.48,27.44,902
right,15,512,946.64,26.34,904
down,22,512,950.68,27.48,906
left,15,512,959.64,31.08,910
up,20,512,959.6,27.46,914
right,29,512,971.08,32.4,916
up,20,512,976.44,33.58,918
right,26,512,980.24,35.16,920
right,26,512,992.04,40.32,922
down,27,512,990.24,37.88,924
left,23,512,997.04,40.76,926
down,26,512,1002.72,44,928
left,26,512,1003,43.74,930
left,25,512,1003.8,42.9,932
up,21,512,997.32,38.66,934
down,25,512,1000.88,38.68,936
left,19,512,1003.88,38.28,938
left,18,512,998.52,34.76,940
up,14,512,996.88,33.08,942
right,31,512,999.44,32.52,944
up,19,512,1008.12,37.08,946
left,22,512,1004.68,34.46,948
down,20,512,1006.08,33.06,950
down,26,512,1003.48,31.36,952
left,19,512,1003.56,29.24,954
left,25,512,1007.08,31.44,956
down,22,512,1002.84,27.44,958
up,14,512,1004.04,28.3,960
left,19,512,1000.56,23.8,962
left,22,512,1000.48,22.76,964
up,16,512,1004.76,24.36,966
up,21,512,1006.64,24.8,968
up,15,512,1011.28,27.32,970
right,15,512,1016.32,27.46,972
down,21,512,1016.92,25.98,974
right,21,512,1019.64,26.72,976
right,17,512,1025.92,29.36,978
down,24,512,1024.4,26.9,982
right,14,512,1027.6,25.8,984
left,14,512,1032.52,28.2,986
down,22,512,1041.92,32.46,988
left,29,512,1040.76,31.5,990
right,27,512,1047.12,34.06,992
left,29,512,1049.04,33.64,994
up,36,512,1046.68,30.74,996
left,37,512,1058.6,35.56,1000
up,25,512,1061.12,35.46,1004
right,37,512,1065.72,35.74,1006
up,25,512,1061.08,32.08,1008
left,21,512,1069.52,35.78,1010
down,18,512,1062.6,30.12,1012
left,22,512,1065.36,32.1,1014
left,29,512,1074.56,34.9,1016
left,18,512,1061.12,27.6,1018
up,17,512,1069.72,29.74,1020
right,24,512,1067.12,27.9,1022
up,16,512,1066.44,24.6,1024
up,40,512,1068.8,25.46,1026
down,13,512,1078.04,29.98,1030
left,14,512,1070.76,23.92,1032
left,22,512,1079.8,27.96,1034
right,24,512,1095.28,33.8,1036
down,20,512,1082.68,25.98,1038
down,25,512,1101.52,36.24,1040
left,19,512,1116.52,44.08,1042
right,21,512,1117.88,43.66,1044
up,29,512,1148.48,59.6,1046
right,30,512,1170.16,69.42,1048
left,30,512,1188.52,79.96,1052
up,303,512,1197.12,79.16,1056
right,42,512,1198.04,77.1,1058
right,48,512,1190.48,74.16,1060
left,39,512,1198.44,77.36,1062
right,50,512,1200.2,77.16,1064
down,31,512,1204.08,77.1,1066
up,28,512,1202.56,75.64,1068
left,34,1024,1219.24,83,1070
down,28,1024,1209.16,77.64,1072
up,38,1024,1221.12,82.1,1074
down,42,1024,1221.72,82.4,1076
right,31,1024,1220.24,78.84,1080
down,26,1024,1211.24,72.16,1082
up,27,1024,1205.4,67.26,1084
right,40,1024,1217.92,74.18,1086
down,35,1024,1218.32,73.44,1088
right,33,1024,1217.72,74.94,1090
up,45,1024,1226.16,76.08,1092
up,30,1024,1224.28,75.82,1094
left,32,1024,1213.92,67.58,1096
right,35,1024,1217.68,67.64,1098
up,32,1024,1226.92,72.08,1100
up,28,1024,1222.4,68.6,1102
up,27,1024,1223.4,69.48,1106
left,27,1024,1206.08,56.08,1108
down,31,1024,1223.48,66.1,1110
left,34,1024,1218.2,60.12,1114
right,27,1024,1226.44,64.42,1116
left,31,1024,1234.56,66.5,1118
right,32,1024,1239.68,69.08,1120
up,34,1024,1237.88,65.56,1122
left,32,1024,1231.84,61.22,1124
left,29,1024,1239.48,64.84,1126
up,20,1024,1230.6,60.14,1130
down,22,1024,1239.44,59.64,1132
up,46,1024,1226.16,52.46,1134
right,40,1024,1231.4,54.16,1136
left,40,1024,1236.52,57.1,1138
down,47,1024,1222.52,48.36,1140
right,27,1024,1231.6,50.64,1142
down,30,1024,1235.36,51.18,1144
up,29,1024,1242.04,55.6,1146
right,31,1024,1231.76,47.96,1148
up,26,1024,1241.24,52.14,1150
right,26,1024,1239.64,51.72,1152
down,29,1024,1242.68,51.8,1154
right,22,1024,1232.88,45.4,1156
left,24,1024,1237.56,46.9,1158
left,26,1024,1254,54.78,1160
up,27,1024,1250.12,51.78,1162
down,27,1024,1244.48,48.68,1164
left,18,1024,1258.36,53.98,1166
up,19,1024,1250.2,47.72,1168
left,33,1024,1253.96,49,1170
up,26,1024,1253.12,47.38,1172
left,37,1024,1245.08,42.6,1174
up,42,1024,1262.52,50.56,1176
up,23,1024,1259.24,47.72,1178
up,27,1024,1265.68,49.76,1180
right,30,1024,1268.6,50.46,1182
right,34,1024,1270.48,48.96,1184
down,25,1024,1280.12,53.88,1186
down,28,1024,1275.6,50.76,1188
left,30,1024,1284.24,56.38,1190
up,29,1024,1281.76,53.2,1192
down,207,1024,1281.44,49.98,1194
down,24,1024,1281.96,49.12,1196
right,28,1024,1281.04,48.84,1198
down,48,1024,1284.72,49.7,1200
up,27,1024,1284.12,48.4,1202
down,40,1024,1278.24,42.66,1204
up,37,1024,1277.92,42.34,1206
left,24,1024,1276.96,40.42,1208
up,26,1024,1287.2,44.48,1210
right,28,1024,1293.76,48.72,1212
down,30,1024,1293.4,46.02,1214
up,29,1024,1299.28,49.08,1218
down,23,1024,1294.76,44.52,1220
right,23,1024,1295.96,42.78,1224
down,25,1024,1301.64,43.78,1226
right,25,1024,1299.6,42.32,1228
left,23,1024,1307.88,44.4,1230
right,24,1024,1295.6,37.38,1232
up,26,1024,1301.68,41.1,1234
up,31,1024,1296.56,36.76,1236
down,17,1024,1294.4,33.08,1238
right,16,1024,1299.44,36.26,1240
right,28,1024,1301.44,35.52,1242
right,26,1024,1309,38.02,1246
down,26,1024,1304.52,35.08,1248
left,14,1024,1302.84,33.04,1250
up,27,1024,1310.12,34.02,1252
right,20,1024,1321.4,40.18,1254
up,22,1024,1340.24,50.18,1256
right,23,1024,1325.24,38.72,1258
left,21,1024,1327.04,39.72,1260
up,21,1024,1330.8,41.28,1262
down,21,1024,1334.32,41.62,1264
down,24,1024,1339.4,43.82,1266
down,28,1024,1338,41.08,1270
up,27,1024,1342.6,41.54,1272
right,20,1024,1338.44,37.38,1274
down,20,1024,1337.96,36.52,1276
up,28,1024,1344.52,38.26,1278
down,47,1024,1346.68,39.48,1280
left,23,1024,1345.96,36.96,1282
up,47,1024,1360.88,45.24,1284
right,22,1024,1363.08,44.52,1286
down,48,1024,1363.84,45.4,1288
up,21,1024,1361.44,42.9,1290
right,27,1024,1357.44,39,1292
right,23,1024,1362.88,41.86,1294
up,24,1024,1396.16,57.36,1298
left,35,1024,1391.16,51.62,1300
right,25,1024,1399.16,55.32,1302
right,40,1024,1414.04,61.86,1304
right,29,1024,1426,67.54,1308
down,53,1024,1419.84,62.58,1310
up,20,1024,1419.68,60.36,1312
up,33,1024,1422.16,61.56,1316
down,27,1024,1422.4,59.32,1318
right,30,1024,1418.44,55.24,1320
down,31,1024,1421.76,54.48,1324
right,31,1024,1422.84,56.8,1326
left,30,1024,1418.96,53.02,1328
right,26,1024,1420.84,52.76,1330
up,24,1024,1419.16,49.78,1332
right,30,1024,1423.76,52.34,1334
up,28,1024,1419.48,48.62,1336
up,27,1024,1418.04,47,1338
left,33,1024,1423.8,48.76,1340
down,27,1024,1420.04,45.84,1342
left,23,1024,1419.4,43.78,1344
down,26,1024,1421.24,45.24,1346
right,25,1024,1427.96,47.74,1348
down,30,1024,1429.32,47.08,1350
left,30,1024,1420.32,41.3,1352
up,29,1024,1422.44,40.14,1354
right,21,1024,1432,44.08,1356
left,32,1024,1429.52,41.28,1358
up,30,1024,1434.6,42.96,1360
left,33,1024,1427.4,39.16,1362
right,27,1024,1431.16,40.32,1364
up,21,1024,1420.52,32.98,1366
right,25,1024,1423.4,34.4,1368
left,26,1024,1424.24,32.04,1370
down,29,1024,1434.44,36.8,1372
down,27,1024,1445.84,42.48,1374
left,21,1024,1445.28,40.92,1376
right,30,1024,1457.4,45.72,1378
left,30,1024,1451.6,42.82,1380
left,28,1024,1454.4,42.98,1382
down,26,1024,1457.56,43.42,1384
right,34,1024,1458.68,43.3,1386
up,24,1024,1459.48,41.88,1388
up,26,1024,1459.68,41.2,1390
left,18,1024,1452,36.04,1392
right,27,1024,1459.56,40.06,1394
up,22,1024,1453.72,34.98,1396
down,29,1024,1459.36,37.58,1398
up,81,1024,1459.12,35.48,1400
right,73,1024,1464.68,37.62,1404
down,37,1024,1469.76,37.22,1406
right,41,1024,1469.44,36.82,1408
right,36,1024,1473,39.16,1410
left,28,1024,1467.84,34.08,1412
down,23,1024,1468.36,34,1414
right,30,1024,1471.24,33.26,1416
right,29,1024,1475.12,34.46,1418
down,24,1024,1480.04,35.8,1420
up,27,1024,1485.2,37.6,1422
left,29,1024,1488.28,38.5,1424
right,38,1024,1502.92,43.64,1426
up,42,1024,1506.72,46.22,1428
down,37,1024,1509.08,44.9,1430
up,38,1024,1514.84,48.64,1432
right,34,1024,1518.52,48.46,1434
up,54,1024,1512.44,44.58,1436
right,30,1024,1518.52,47.04,1438
down,32,1024,1524.48,50.2,1442
left,26,1024,1508.52,36.92,1444
up,52,1024,1511.48,38.18,1446
down,29,1024,1516.4,40.76,1448
left,29,1024,1516.84,38.5,1450
up,31,1024,1516.68,36.9,1452
down,23,1024,1516.32,36.16,1454
up,23,1024,1518,36.64,1456
down,135,1024,1519.28,35.36,1458
up,110,1024,1519.56,36.04,1460
right,103,1024,1521.24,35,1462
down,35,1024,1524.64,37.26,1464
right,25,1024,1527.56,35.66,1466
right,26,1024,1526,35.48,1468
up,22,1024,1528.76,35.06,1470
up,29,1024,1532.76,36.64,1472
down,49,1024,1533,34.8,1474
down,32,1024,1529.76,31.68,1476
left,20,1024,1534.2,32.76,1478
up,30,1024,1538.84,34.44,1480
left,23,1024,1544.56,38.26,1482
down,31,1024,1544.68,35.46,1484
up,25,1024,1551.76,38.46,1488
up,29,1024,1549.08,35.86,1490
left,26,1024,1548.2,33.14,1492
right,22,1024,1555.16,36.6,1494
right,28,1024,1560.84,38.94,1496
up,24,1024,1557.52,36.88,1498
right,38,1024,1559.28,35.2,1500
right,25,1024,1562.2,36.34,1502
right,27,1024,1559.4,33.16,1504
left,24,1024,1562.08,33.18,1506
up,31,1024,1569.08,36.08,1508
up,23,1024,1567,33.84,1510
up,33,1024,1564.08,31.64,1512
right,26,1024,1569.56,32.72,1514
right,25,1024,1567.4,30.88,1516
right,23,1024,1564.56,27.34,1518
down,34,1024,1568.08,29.52,1520
up,35,1024,1571.08,29.54,1524
down,34,1024,1570.32,26.94,1526
right,24,1024,1577.08,28.64,1528
down,25,1024,1578.28,29.74,1530
left,21,1024,1584,32.14,1532
up,26,1024,1583.08,28.84,1534
right,31,1024,1582.52,28.32,1536
up,19,1024,1582.12,28.34,1538
right,20,1024,1580.2,24.18,1540
up,21,1024,1590.8,28.8,1542
right,23,1024,1594.6,30.9,1544
down,18,1024,1587.8,26.96,1546
left,19,1024,1589.6,26.4,1548
right,15,1024,1597.48,28.68,1550
up,21,1024,1592.44,25.26,1552
left,24,1024,1601.4,30.62,1554
down,18,1024,1601.6,27.1,1556
left,203,1024,1605.32,28.44,1558
up,26,1024,1630,41.5,1560
left,27,1024,1634.88,42.4,1562
up,39,1024,1647.8,47.64,1564
left,29,1024,1667.88,58.66,1566
up,23,1024,1660.32,54.18,1568
down,24,1024,1673.16,60.48,1570
right,33,1024,1688.28,65.88,1572
up,31,1024,1678.88,61.36,1574
right,29,1024,1678.44,58.38,1576
left,30,1024,1678.84,57.62,1578
down,27,1024,1686.28,60.88,1580
up,31,1024,1683.16,58.72,1582
left,28,1024,1682.56,57.48,1584
up,31,1024,1677.84,53,1586
up,26,1024,1689,57.28,1588
right,25,1024,1676.08,49.88,1590
up,30,1024,1679.56,50.22,1592
left,29,1024,1688.4,54.74,1594
up,23,1024,1679,50.88,1596
right,33,1024,1682.56,48.28,1598
left,22,1024,1680.24,46.78,1600
down,28,1024,1680.8,47.28,1602
left,21,1024,1683.12,46.92,1604
up,14,1024,1674.4,40.4,1606
left,26,1024,1674.44,37.58,1608
left,27,1024,1678.56,41.86,1610
left,46,1024,1684.68,42.16,1612
right,21,1024,1680.04,38.56,1614
up,25,1024,1684.64,41.14,1616
up,26,1024,1680.96,36.4,1618
right,26,1024,1682.64,38.08,1620
up,21,1024,1687.88,38.98,1622
right,26,1024,1697.16,41.84,1624
left,21,1024,1699.64,44.28,1626
up,20,1024,1699.2,42.06,1628
down,23,1024,1707.4,46.64,1630
right,25,1024,1706.2,43.18,1632
down,33,1024,1717.04,48.46,1634
left,22,1024,1712.16,44.56,1636
right,28,1024,1710.44,42.72,1638
right,42,1024,1718.08,45.56,1640
down,27,1024,1715.08,44.02,1642
left,49,1024,1713.92,41.2,1644
up,23,1024,1714.36,40.92,1646
right,26,1024,1711.88,39.82,1648
left,17,1024,1706.4,35.02,1650
right,11,1024,1707.72,32.96,1654
left,21,1024,1714.68,34.8,1656
right,24,1024,1713.36,33.32,1658
down,23,1024,1713.24,30.98,1662
up,20,1024,1713,30.58,1666
right,21,1024,1710.4,26.2,1668
up,17,1024,1721.68,32.06,1670
down,16,1024,1717.68,29.2,1672
up,16,1024,1713.52,24.18,1674
right,23,1024,1721.12,27.18,1676
down,15,1024,1734.24,33.64,1678
right,25,1024,1728.48,26.94,1680
right,38,1024,1736.36,33.08,1682
up,24,1024,1744.28,35.14,1684
left,27,1024,1753.48,39.06,1686
down,48,1024,1758.88,41.92,1688
down,24,1024,1765,43.38,1690
left,33,1024,1771.72,45.74,1692
down,37,1024,1768.76,43.86,1696
up,36,1024,1768.44,42.42,1698
down,20,1024,1764.68,37.84,1700
up,21,1024,1769.28,39.08,1702
down,27,1024,1776.32,41.7,1704
left,24,1024,1773.2,39.34,1706
right,25,1024,1781.72,44.48,1708
right,26,1024,1774.44,38.36,1710
up,18,1024,1774.2,37.3,1712
left,16,1024,1776.12,35.86,1716
down,17,1024,1779.68,36.48,1718
up,27,1024,1782.4,36.9,1720
up,19,1024,1781.76,35.52,1722
down,48,1024,1787.64,37.32,1724
left,30,1024,1787.44,34.64,1726
left,38,1024,1789.24,35.86,1728
up,32,1024,1787.68,34.44,1730
down,41,1024,1791.56,34.14,1732
up,29,1024,1794.32,37.34,1736
left,23,1024,1795.84,34.64,1738
right,27,1024,1797.6,33.82,1740
left,21,1024,1794.92,30.84,1742
down,16,1024,1791.88,28.64,1744
up,23,1024,1804.2,34.64,1748
down,25,1024,1812.92,38.3,1750
right,26,1024,1809.44,33.3,1754
down,23,1024,1812.12,33.38,1756
left,18,1024,1812.08,31.6,1758
left,25,1024,1812.28,32.14,1762
down,20,1024,1812.56,28.8,1764
right,20,1024,1819.44,31.52,1766
right,23,1024,1816.44,28.36,1768
