Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
right,37,128,348.68,77.1,214
left,32,128,316.92,57.28,216
up,36,128,322.48,60.62,218
right,50,128,343.6,71.82,220
up,27,128,327.36,60.76,222
left,36,128,307.64,48.96,224
down,37,128,330.92,61.74,226
up,44,128,327.36,59.04,228
right,35,128,320.56,52.64,230
left,50,128,324.8,53.04,232
up,31,128,333.2,57.54,234
right,24,128,326.24,54.76,236
right,40,128,337.68,56.58,238
up,34,128,340.12,56.24,240
up,33,128,343.96,59.72,242
up,28,128,335.56,53.6,244
left,24,128,330.56,49.88,246
down,32,128,330.6,46.44,248
up,22,128,338,51.1,250
right,28,128,334.56,45.8,252
up,44,128,344.32,53.54,254
down,27,128,356.84,59,258
left,29,128,352.68,52.7,260
left,32,128,364.08,59.44,262
down,24,128,372.24,62.18,264
right,28,128,368.04,56.54,266
left,33,128,365.44,58.1,268
up,36,128,374.36,58.86,270
left,28,128,380.48,62.14,272
right,34,128,388.64,64.44,276
up,35,128,390.2,63.56,278
left,30,128,414.32,73.34,280
up,36,128,432.84,84.58,282
up,46,128,449.92,92.64,284
up,43,128,448.72,90.16,286
left,57,128,443.48,87.14,288
down,44,256,453.24,91.44,290
left,49,256,440.48,81.26,294
down,48,256,445.44,82.14,296
down,42,256,459.04,91.5,298
left,40,256,438.16,75.98,300
down,43,256,450.76,83.44,302
right,52,256,449.88,81.74,304
down,43,256,446.88,79.26,306
up,41,256,456.04,82.42,308
left,37,256,443,76.36,312
left,35,256,448.8,75.84,314
left,36,256,459.04,80.52,316
down,27,256,447.16,71.74,318
left,37,256,444.76,69.2,320
up,44,256,455.44,73.98,322
right,49,256,455.24,75.24,324
right,38,256,465.32,79.36,326
right,30,256,456.44,72.66,328
right,35,256,450.12,69.94,330
right,28,256,462.04,75.14,332
up,39,256,462.88,71.8,334
right,39,256,470.92,77.26,336
down,37,256,448.2,62.78,338
up,36,256,467.68,73.26,340
right,40,256,470.56,72.06,344
right,39,256,470.8,69.52,346
down,30,256,472.88,70.62,348
up,28,256,478.16,74.34,350
up,41,256,469.48,67.56,352
left,35,256,479.2,71.84,354
down,28,256,470.28,65.92,356
down,36,256,465.44,61.18,360
down,34,256,475.92,65.84,362
right,35,256,474.08,62.54,364
right,37,256,476.96,64.94,366
left,29,256,470.48,58.66,368
up,32,256,469.2,56.1,372
up,32,256,474.12,58.26,374
up,30,256,466.92,53.92,376
down,29,256,483.8,58.98,378
right,23,256,468.64,52.52,380
left,35,256,480.92,57.96,382
down,27,256,467.36,48.68,384
left,29,256,478.28,55.02,386
right,43,256,471.36,48.18,388
down,116,256,483.12,54.08,390
up,33,256,486.76,53.9,392
right,23,256,480.48,49.32,394
right,32,256,487.92,53.02,396
down,31,256,497.96,57.92,398
left,18,256,512.56,63.66,400
up,32,256,524.68,67.74,402
right,33,256,522.64,66.1,404
down,36,256,526.28,66.84,406
up,41,256,523.52,66.3,408
left,51,256,522.64,63.36,410
down,32,256,540.24,73.94,414
right,36,256,530.72,65.32,416
left,37,256,525.76,61.74,418
down,30,256,524.56,59.54,420
right,20,256,531.72,63.96,422
left,32,256,526.8,59.78,424
left,33,256,522.08,55.18,426
up,31,256,525.2,57.02,430
right,23,256,526.44,54.7,432
left,24,256,535.76,57.64,434
right,34,256,525.76,50.64,436
up,28,256,534.64,55.22,438
left,37,256,535.52,54.92,440
down,45,256,538.04,55.72,442
right,34,256,531.92,50.52,444
right,31,256,526.8,47.22,448
down,29,256,539.16,53.4,450
right,31,256,536.12,48.74,452
down,28,256,534.96,47.86,454
right,149,256,526.8,39.6,456
right,30,256,537.64,45.54,458
right,28,256,529.88,40.06,460
right,30,256,537.28,43,462
down,25,256,538.12,44.28,464
left,31,256,545.04,46.4,466
up,27,256,540.96,42.66,468
right,34,256,549.08,46.6,470
down,42,256,563.16,52.14,472
up,28,256,563.6,51.64,474
down,22,256,563.76,52.24,476
right,30,256,552.96,42.86,478
right,29,256,560.16,47.36,480
up,30,256,570.28,50.92,484
down,19,256,555.76,40.66,486
left,25,256,565.6,46.02,488
down,27,256,557.2,41.26,490
right,30,256,574.04,49.82,492
up,22,256,554.88,37.52,496
down,26,256,557.4,37.18,498
left,21,256,562,35.62,500
up,23,256,561.32,34.6,502
up,24,256,565.4,37.4,504
right,23,256,561.28,33.56,506
left,19,256,565.8,35.18,508
down,24,256,572.68,38.66,510
right,25,256,568.24,34.4,512
left,23,256,579.84,38.48,514
left,27,256,569.4,32.7,516
right,14,256,571.52,32.9,520
up,18,256,572.72,31.2,522
left,22,256,589,39.8,526
up,23,256,580.56,31.64,528
right,31,256,612.32,48.96,530
right,25,256,625.44,53.1,532
up,29,256,659.8,70.98,536
left,37,256,664.2,70.98,538
down,35,256,683.76,78.56,540
right,29,256,687.2,82.52,542
right,41,256,694.12,83.76,544
left,38,256,690.24,81.44,546
right,37,256,698.04,83.28,548
up,25,256,685.32,74.76,550
down,37,256,694.92,79.72,552
up,35,256,697.8,81.04,554
down,30,256,694.44,77.32,556
left,37,512,700,81.34,558
up,53,512,695.76,76.08,560
left,40,512,706.92,81.36,562
down,33,512,703.32,78.96,566
up,28,512,693.8,71.92,568
left,30,512,702.28,75.56,570
right,33,512,698.4,71.4,572
up,29,512,710.56,77.34,574
up,34,512,706.36,74.4,576
right,31,512,705.56,71.86,578
left,27,512,712.68,76.36,580
right,33,512,705.88,71.06,582
down,32,512,704,68.4,584
up,33,512,706.24,68.96,586
up,38,512,706.6,67.72,588
right,56,512,698.96,63.06,590
right,36,512,708.92,66.82,592
up,53,512,722.16,73.4,594
up,30,512,720.76,70.08,596
right,31,512,704.52,61.38,598
down,35,512,719.8,69.12,600
right,29,512,706.6,61.56,602
down,32,512,724.12,67.2,604
right,29,512,718.24,64.12,606
down,29,512,713.76,60.28,608
left,35,512,726.04,65.74,610
up,34,512,737.4,70.94,612
right,45,512,722.64,61.88,614
right,32,512,718.68,58.74,616
up,34,512,728.92,63.88,618
left,39,512,722.12,59.16,620
left,52,512,734.2,65.1,622
left,35,512,729.96,60.92,624
down,32,512,731.72,59.48,626
up,21,512,726.12,55.92,628
down,26,512,724.8,54.94,630
right,27,512,732,59.28,634
right,31,512,738.52,58.54,636
left,31,512,736.32,56.44,638
down,28,512,728.24,51.78,640
up,17,512,724.08,47.06,642
up,26,512,725,46.74,644
up,25,512,725.04,45.84,646
up,28,512,728.12,47.46,648
right,27,512,724.92,43.62,650
down,29,512,741.12,51.36,652
up,39,512,740.6,50.06,654
right,23,512,739.2,49.58,658
right,26,512,747.88,48.64,660
right,31,512,742.2,45.92,664
left,28,512,755.24,52.88,666
right,27,512,749.4,46.98,668
up,21,512,756.92,49.72,670
right,24,512,750.52,46.66,672
left,25,512,748.04,43.3,674
right,18,512,745.28,41.36,676
down,26,512,751.44,41.54,678
right,30,512,750.92,41.52,682
down,23,512,767.76,48.9,684
left,27,512,774.04,52.4,686
left,29,512,772.28,49.96,688
left,25,512,775.4,50.64,690
left,28,512,770.76,44.74,692
down,35,512,785.4,52.82,694
down,27,512,786.92,53.68,696
left,28,512,792.4,53.1,698
left,28,512,794.52,54.66,700
left,32,512,792.56,52.5,702
left,30,512,788.36,48.56,704
right,27,512,795.24,51.28,706
down,22,512,787.6,45.94,708
left,30,512,786.24,45.32,710
left,27,512,790.96,46.9,712
right,28,512,789,42.52,716
up,25,512,796,44.88,718
left,30,512,799.04,45.84,720
down,28,512,796.8,44.48,722
down,27,512,798.8,43.52,724
left,28,512,803.32,45.18,726
down,27,512,802.8,42.92,728
up,30,512,802.52,42.96,730
right,31,512,819.08,51.12,732
down,25,512,799.52,38.6,734
left,21,512,812.44,46,736
up,33,512,813.76,43.94,738
right,29,512,814.32,43.38,740
up,21,512,811.76,41.6,742
down,20,512,812.24,38.72,744
left,18,512,815.72,40.82,746
up,31,512,822.84,43.7,748
left,25,512,815.56,38.86,750
down,27,512,820.04,40.98,752
left,29,512,818.84,39.42,756
down,23,512,821.52,37.72,760
right,18,512,815.52,32.18,762
down,19,512,814.32,29.16,764
up,21,512,822.8,34.48,766
right,22,512,821.16,31.46,770
down,22,512,832.4,36.38,772
left,23,512,832.76,33.86,774
right,28,512,836.72,37.06,776
left,21,512,836.92,36.3,778
up,19,512,843.36,38.82,780
right,25,512,836.4,32.18,782
down,19,512,838.24,32.56,784
left,25,512,854.72,38.42,786
down,21,512,873.56,48.54,788
down,26,512,881.04,53.18,790
left,28,512,886.48,54.72,792
up,29,512,885.28,52.66,794
left,29,512,907.44,63.26,796
right,49,512,908.96,63.42,798
up,27,512,913,67.04,800
left,34,512,908.28,59.86,802
up,31,512,906.04,58.2,804
down,28,512,906.28,59.08,806
down,34,512,914.12,62.24,808
left,24,512,906.72,56.06,810
left,28,512,904.56,53.84,812
down,27,512,910.24,55.6,814
up,21,512,908.84,54.86,816
right,21,512,900.92,49.76,818
right,26,512,902.8,47.1,820
left,25,512,906.08,47.8,822
down,19,512,915.36,51.86,824
right,153,512,920.88,55.34,826
up,27,512,916.48,51.26,828
down,44,512,915.64,49.92,830
up,30,512,914.64,46.68,832
right,27,512,919.6,49.66,834
up,29,512,919.08,49.16,836
left,27,512,918.72,46.24,838
right,22,512,917.76,46.24,840
up,29,512,922.64,47.1,844
left,22,512,924.44,45.7,846
up,20,512,922.64,42.32,848
right,32,512,929.24,46.64,850
up,21,512,935.08,48.32,852
up,25,512,939.56,50.6,854
left,27,512,937.88,47.42,858
down,26,512,939.2,46.52,862
left,24,512,943.68,45.94,864
up,22,512,942.48,45.46,866
right,20,512,942.28,44.44,868
right,29,512,948.24,46.52,870
down,23,512,946.96,43.44,872
up,19,512,942.28,39.56,874
right,27,512,947.36,42.5,876
down,20,512,946.76,40.64,878
left,24,512,952.76,42.5,880
right,30,512,952.88,42.1,882
up,15,512,947.92,36.94,884
right,20,512,950.72,37.72,886
right,26,512,956.2,41,888
right,29,512,954.04,38.96,890
right,36,512,954.2,37.36,892
left,23,512,955.4,37.4,894
down,22,512,957.28,36.28,896
left,32,512,964.16,38.86,898
down,25,512,952.72,31.54,900
up,27,512,958.72,33.96,904
down,26,512,958.2,32.6,906
down,22,512,967.64,35.04,908
right,24,512,961.4,30.56,910
up,21,512,972.6,36.7,912
left,23,512,974.36,35.34,914
down,23,512,975.08,35.56,916
left,36,512,979.68,37.3,918
down,42,512,983.28,36.18,920
right,29,512,990.08,39.82,922
up,29,512,997.04,42.46,924
right,26,512,1002.4,45.68,926
up,23,512,995.64,39.94,928
down,27,512,1002.4,42.68,930
left,29,512,1001.32,42.28,932
right,28,512,1003.56,40.46,934
right,25,512,1006.28,41.18,936
up,19,512,1009.48,42,938
down,23,512,1003.48,37.44,942
up,18,512,1013.4,40.38,944
down,24,512,1010.84,38.04,946
left,21,512,1011.44,38.4,948
left,24,512,1018.92,40.16,950
left,29,512,1015.64,37.42,954
up,22,512,1014.52,36.84,956
left,28,512,1014.36,34.64,960
down,25,512,1018.84,34.1,962
left,21,512,1013.2,31.04,964
down,25,512,1016.32,29.4,966
right,23,512,1022.84,33.48,968
down,21,512,1023.88,32.32,970
up,25,512,1025.92,32.14,972
left,24,512,1036.24,36.28,976
right,22,512,1033.08,34.28,978
down,25,512,1039.96,36.7,980
left,16,512,1045.4,37.4,984
up,19,512,1046.52,37.12,986
right,20,512,1045.84,34.7,988
up,46,512,1046.84,33.48,990
down,23,512,1050.4,35.2,992
down,28,512,1055.68,37.16,994
up,40,512,1055.36,35.62,996
up,22,512,1053.84,33.14,998
up,24,512,1059.16,35.22,1002
right,20,512,1056.44,32.58,1004
left,18,512,1049.88,27.1,1006
right,23,512,1061.68,31.84,1008
right,19,512,1058.88,30.18,1012
up,18,512,1054.24,24.74,1014
down,23,512,1056.48,24.54,1016
right,23,512,1066.44,28.42,1018
down,25,512,1066.36,28.28,1020
up,20,512,1065.44,26.12,1022
down,17,512,1063.8,24.16,1024
up,20,512,1065.96,23.84,1026
down,22,512,1064.96,23.5,1028
right,14,512,1069.52,23.1,1030
left,21,512,1077,27.1,1032
up,47,512,1078.48,26.54,1034
left,33,512,1080.44,28.06,1036
up,38,512,1079.04,25.12,1038
right,14,512,1079.12,22.98,1040
up,24,512,1085.88,26.98,1042
right,21,512,1091.32,28.96,1044
left,21,512,1094.76,29.76,1048
up,26,512,1098.6,28.9,1052
up,24,512,1125.8,42.68,1054
up,25,512,1115.08,34.02,1058
right,23,512,1125.52,38.74,1060
up,20,512,1129,39.16,1062
right,26,512,1149.32,49.42,1064
up,27,512,1174.24,61.6,1066
left,29,512,1175.32,61.5,1068
down,56,512,1198.68,71.3,1070
left,33,512,1203.76,74.1,1072
right,29,512,1220.92,82.92,1074
right,34,512,1214.52,78.78,1076
left,39,512,1218.24,78.78,1078
up,28,512,1218.88,78.04,1080
down,33,1024,1221.88,78.96,1082
right,35,1024,1223.92,77.14,1084
right,33,1024,1218.84,75.38,1086
right,34,1024,1223.88,76.8,1088
up,37,1024,1219.16,73,1090
right,54,1024,1219.48,73.68,1092
up,34,1024,1229.04,77.48,1096
left,30,1024,1230.6,75.82,1098
right,30,1024,1210.04,63.46,1100
left,29,1024,1227.8,72.88,1102
down,37,1024,1214.6,62.98,1104
right,29,1024,1215.88,61.44,1106
up,31,1024,1222,64.12,1108
right,32,1024,1247.56,76.88,1110
up,28,1024,1238.68,73,1114
down,32,1024,1239.56,69.26,1116
right,38,1024,1234.12,65.92,1118
down,26,1024,1235.68,66.88,1120
left,29,1024,1236.68,63.74,1122
left,30,1024,1229.68,60.76,1126
down,29,1024,1234.2,61.68,1128
down,35,1024,1234.2,60.94,1130
right,45,1024,1233.44,58.82,1132
right,26,1024,1228.08,54.18,1134
left,32,1024,1232.64,55.82,1136
up,44,1024,1234.64,55.24,1138
right,38,1024,1240.2,58.24,1140
down,31,1024,1249.68,61.8,1142
up,43,1024,1242.16,56.72,1144
left,29,1024,1250.4,61.56,1146
down,33,1024,1245,55.24,1148
left,31,1024,1244,52.62,1150
left,31,1024,1255.56,59.4,1152
left,29,1024,1256.96,58.28,1156
down,30,1024,1246.68,50.18,1158
left,29,1024,1244.56,49.94,1162
down,21,1024,1238.72,42.64,1164
left,22,1024,1262.88,57.42,1168
down,32,1024,1255.76,49.5,1170
left,33,1024,1259.48,51.68,1172
down,37,1024,1262.8,51.08,1174
down,26,1024,1258.84,49.44,1178
left,36,1024,1269.48,51.18,1180
right,29,1024,1276.52,53.64,1182
up,34,1024,1285.2,57.32,1184
left,31,1024,1290.84,62.4,1186
up,29,1024,1290.72,58.94,1188
right,28,1024,1286.44,55.74,1192
down,28,1024,1303.56,62.58,1194
right,31,1024,1294.92,58.34,1196
right,43,1024,1291.12,52.98,1198
up,34,1024,1297.44,55.38,1200
right,23,1024,1300.08,56.36,1202
up,31,1024,1310,61.86,1204
down,31,1024,1304.32,57.42,1206
up,29,1024,1307.6,57.78,1210
down,145,1024,1309.48,55.44,1212
left,33,1024,1309.24,52.7,1214
up,25,1024,1307.76,53.56,1216
up,37,1024,1306.76,50.82,1220
right,49,1024,1305.76,49.16,1222
up,33,1024,1304.68,47.22,1224
left,28,1024,1316.16,52.52,1228
left,29,1024,1310.96,47.52,1230
right,27,1024,1312.68,47.7,1234
up,22,1024,1316.64,46.52,1236
left,22,1024,1311.84,44.06,1238
down,28,1024,1319.76,47.08,1240
down,27,1024,1319.56,45.84,1242
right,25,1024,1319.44,43.96,1244
up,21,1024,1327.04,46.76,1246
down,26,1024,1330.12,50.46,1248
left,25,1024,1323.08,43.4,1250
up,33,1024,1326.84,44.22,1254
right,24,1024,1330.28,45.22,1256
down,48,1024,1332.84,44.76,1258
right,61,1024,1329.96,41.6,1260
up,29,1024,1350.6,52.56,1262
left,28,1024,1328.56,38.56,1264
up,29,1024,1330.2,37.12,1266
right,22,1024,1334.4,39.82,1268
up,22,1024,1329.32,34.62,1270
left,16,1024,1324.76,31.46,1272
up,22,1024,1323.52,29.72,1274
up,33,1024,1331.16,32.46,1278
right,24,1024,1324.52,28.3,1280
left,44,1024,1335.2,32.12,1284
down,43,1024,1339.36,32.14,1286
up,24,1024,1340.72,30,1288
left,29,1024,1340.64,30.5,1290
right,49,1024,1337.44,27.76,1292
down,19,1024,1339.68,28.14,1294
right,25,1024,1346.88,32,1296
left,10,1024,1328.76,19.5,1300
right,14,1024,1348.48,27.82,1302
up,17,1024,1340.16,24.64,1304
left,25,1024,1345.76,24.82,1306
down,26,1024,1348.84,24.76,1308
right,21,1024,1364.88,33.78,1310
up,28,1024,1370.08,36.06,1312
down,31,1024,1370.4,34.44,1314
up,29,1024,1371.12,33.46,1316
down,23,1024,1380.6,37.56,1318
down,26,1024,1385.68,38.68,1320
left,25,1024,1380.16,35.04,1322
down,25,1024,1389.2,38.2,1324
right,28,1024,1406.24,47.38,1326
up,28,1024,1409.04,47.08,1328
left,16,1024,1409.96,46.56,1330
up,23,1024,1414.96,47.1,1332
right,25,1024,1420.88,49.9,1334
down,23,1024,1439.12,59.58,1336
right,36,1024,1435,55.66,1338
up,28,1024,1424.08,49.14,1340
up,26,1024,1427.32,50.98,1342
left,33,1024,1433.64,52.6,1344
up,27,1024,1434.12,52.84,1346
right,31,1024,1434.08,50.34,1348
right,31,1024,1429.08,45.9,1350
right,27,1024,1427.12,43.88,1352
up,22,1024,1430,44.78,1354
up,27,1024,1426.52,41.18,1356
left,23,1024,1433.6,44.42,1358
down,20,1024,1423.96,38.86,1360
right,27,1024,1444.12,48.48,1362
up,15,1024,1428.64,39.56,1364
left,21,1024,1430.52,37.66,1366
up,20,1024,1443.76,43.94,1368
right,24,1024,1441.44,41.86,1370
up,21,1024,1447.6,44.68,1372
left,26,1024,1449.52,44.14,1374
down,29,1024,1451.04,43.86,1378
right,26,1024,1452.72,43.28,1380
down,21,1024,1460.76,46.2,1382
left,15,1024,1451.32,40.04,1384
right,17,1024,1458.48,42.16,1386
down,21,1024,1453.72,38.76,1388
up,20,1024,1460.24,41.42,1390
right,24,1024,1466.88,45.7,1394
right,28,1024,1460.76,39.34,1396
left,40,1024,1459.92,35.74,1400
up,22,1024,1467.64,38.48,1402
down,24,1024,1469.56,39.3,1406
left,26,1024,1471.16,37.5,1408
down,27,1024,1478.2,39.58,1410
down,28,1024,1479.68,39.66,1412
left,43,1024,1488,42.68,1414
left,26,1024,1489.28,42.5,1416
down,25,1024,1489.04,42.5,1418
left,24,1024,1488.24,39.7,1420
right,21,1024,1490.24,39.06,1422
up,22,1024,1506.16,46.34,1424
right,27,1024,1505.4,46.3,1428
up,21,1024,1512.72,49.04,1430
up,21,1024,1516.16,48.26,1432
left,20,1024,1514.24,46.38,1434
up,26,1024,1515.44,45.44,1436
right,25,1024,1514.88,45.74,1438
left,21,1024,1518.76,45.72,1440
right,29,1024,1520.08,45.08,1442
right,28,1024,1521.56,44.92,1444
left,24,1024,1516.24,41.12,1448
down,26,1024,1518.52,40.96,1450
left,26,1024,1515.84,38.3,1452
right,26,1024,1521.48,40.3,1456
down,20,1024,1526.68,38.82,1458
left,24,1024,1529.72,41.42,1460
left,23,1024,1527.36,38.96,1464
down,19,1024,1529.44,38.92,1466
down,24,1024,1529.84,36.1,1468
left,24,1024,1527.96,34.16,1470
right,48,1024,1529.12,34.64,1472
right,22,1024,1533.24,35.28,1474
right,26,1024,1526.76,30.8,1476
up,16,1024,1533.32,33.28,1478
left,21,1024,1533.56,32.36,1480
up,22,1024,1532.32,29.1,1482
down,25,1024,1536.28,32.42,1484
right,25,1024,1539.28,31.34,1486
left,38,1024,1545.04,34.16,1488
up,24,1024,1551.88,37.72,1490
down,44,1024,1546.24,32.82,1492
left,18,1024,1551.64,33.82,1494
down,23,1024,1554.52,34.2,1498
left,23,1024,1555.16,33.08,1500
down,17,1024,1556.16,30.78,1502
up,18,1024,1560.52,33.4,1504
right,18,1024,1558.4,31.34,1508
down,17,1024,1557.04,30.26,1510
up,13,1024,1566.28,32.54,1512
down,17,1024,1559.76,28.92,1514
left,12,1024,1559.44,25.14,1516
left,20,1024,1563.88,29.02,1518
down,20,1024,1564.88,28.58,1520
right,19,1024,1568.2,29.04,1522
down,47,1024,1566.2,25.84,1524
left,27,1024,1568.2,26.26,1526
up,38,1024,1574.32,28.6,1528
down,14,1024,1574.16,26.54,1530
left,17,1024,1572.32,24.9,1532
down,20,1024,1579.08,27.36,1534
left,16,1024,1583.36,29.2,1536
left,16,1024,1575.84,23.62,1538
up,17,1024,1580,25.06,1540
up,19,1024,1584.6,26.52,1542
left,15,1024,1587.6,27.68,1544
up,19,1024,1586.84,25.52,1546
right,17,1024,1588.28,24.7,1548
right,43,1024,1589.96,24.9,1550
up,15,1024,1590.56,23,1552
down,21,1024,1603.2,29.54,1554
left,19,1024,1608.68,30.42,1556
left,17,1024,1622.16,36.96,1558
up,24,1024,1639.24,46.18,1560
right,27,1024,1654,54.22,1562
down,26,1024,1655.2,52.36,1564
left,20,1024,1652.56,51.08,1566
down,30,1024,1656.44,49.34,1570
up,26,1024,1651.16,45.2,1572
right,32,1024,1655.04,47.18,1574
right,54,1024,1660.52,48.84,1576
down,31,1024,1658.88,47.02,1578
left,27,1024,1654.16,43.8,1580
down,27,1024,1661.8,46.44,1582
right,24,1024,1664.28,46.82,1586
down,23,1024,1662.68,44.9,1588
left,21,1024,1675.56,50.52,1590
down,26,1024,1664.6,42.2,1592
up,19,1024,1662.04,39.42,1594
right,137,1024,1670.8,43.38,1596
up,24,1024,1678.48,48.12,1598
down,31,1024,1681.76,48.42,1600
right,46,1024,1677.2,45.4,1602
down,24,1024,1685.84,48.3,1604
down,48,1024,1685.16,47.4,1606
right,28,1024,1678.96,41.94,1608
down,51,1024,1690.24,48.5,1610
up,20,1024,1690.92,46.44,1612
up,26,1024,1697.2,48.5,1614
left,23,1024,1687.08,40.6,1616
right,25,1024,1686.36,41,1618
up,21,1024,1687.52,39.68,1620
right,23,1024,1694.24,42.16,1622
left,22,1024,1694.52,42.42,1626
left,22,1024,1694.36,39.22,1628
left,24,1024,1697.6,38.98,1630
left,24,1024,1694.4,37.56,1632
down,22,1024,1697.6,37.82,1634
right,29,1024,1708.44,42.26,1636
up,18,1024,1713.2,43.96,1638
left,23,1024,1717.92,44.48,1640
up,26,1024,1715.08,43.06,1642
right,48,1024,1712.8,42.24,1646
up,24,1024,1717.72,41.06,1648
left,21,1024,1720.84,42.22,1650
right,23,1024,1717.88,38.56,1654
down,26,1024,1717.92,36.3,1656
left,22,1024,1720.68,38.02,1658
up,14,1024,1725.92,40.38,1660
left,27,1024,1727.08,40.18,1662
down,15,1024,1724,36.14,1664
right,17,1024,1722.2,33.62,1666
up,31,1024,1731.88,40.16,1668
left,14,1024,1728.44,35.52,1670
right,20,1024,1727.52,33.9,1672
left,25,1024,1732.24,34.24,1674
down,18,1024,1732.04,33.56,1676
right,18,1024,1741.04,37.2,1678
down,19,1024,1748.92,39.32,1680
left,21,1024,1750.4,40.4,1682
up,18,1024,1764.2,46.7,1684
right,24,1024,1765.76,45.62,1688
left,67,1024,1773.96,48.32,1690
down,50,1024,1770.32,46.68,1692
up,21,1024,1773.4,47.1,1694
left,20,1024,1771.44,44.08,1696
right,18,1024,1768.72,40.42,1698
down,24,1024,1773.56,42.32,1702
up,17,1024,1770.48,39.42,1704
left,24,1024,1772.52,38.32,1706
right,24,1024,1772.44,37.86,1710
up,20,1024,1778.76,39.58,1712
up,27,1024,1771.68,33.9,1714
right,55,1024,1781.92,39.24,1716
right,19,1024,1783.52,38.16,1718
down,18,1024,1792.24,41.64,1720
right,15,1024,1785.2,38.28,1722
up,21,1024,1788.44,37.8,1724
down,41,1024,1786.12,36.2,1726
up,19,1024,1788.36,34.94,1728
right,24,1024,1789.52,34.48,1730
right,24,1024,1789.68,35.66,1734
right,22,1024,1791.08,33.18,1736
left,23,1024,1792.92,32.72,1738
down,17,1024,1794.72,33.46,1740
right,22,1024,1802.8,36.06,1744
down,17,1024,1800.2,31.44,1746
down,19,1024,1801.44,32.48,1748
up,17,1024,1805.4,34.42,1750
left,16,1024,1801.6,30.02,1752
left,24,1024,1807.72,33.58,1754
left,14,1024,1807.44,32.2,1756
right,25,1024,1805.08,29.34,1758
right,27,1024,1809.24,30.64,1760
left,42,1024,1803.76,25.44,1762
left,11,1024,1802.68,24.6,1764
left,19,1024,1804.68,24.42,1766
right,18,1024,1810.8,24.84,1768
up,19,1024,1817.72,27.98,1770
right,22,1024,1821,28.88,1772
up,20,1024,1819.52,27.18,1774
left,16,1024,1822.12,28.18,1776
down,20,1024,1823.28,28.42,1778
left,15,1024,1825.76,27.92,1780
down,20,1024,1827.6,27.78,1782
left,23,1024,1824.32,25.38,1784
up,45,1024,1828.6,25.3,1786
