Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
left,44,2,303.12,160.84,6
left,42,4,289.6,153.24,10
left,37,4,263.72,133.82,14
left,42,4,294.88,150.98,16
right,31,4,288.12,146.7,18
left,41,4,277.24,137.88,20
down,46,8,273.56,136.34,22
right,40,8,277.8,138.46,24
left,28,8,261.48,128.34,28
left,42,8,274.28,132.64,30
up,41,8,272.08,131.32,32
left,31,16,269.4,128.84,34
left,42,16,282.24,136.16,36
up,41,16,274.64,128.38,38
up,42,16,277.72,128.7,40
left,41,16,277.84,129.14,42
right,44,16,279.04,129.22,44
down,38,16,284,132.76,46
up,48,16,278.52,125.84,48
left,43,16,265.92,118.94,52
left,45,16,262.4,113.36,54
right,44,16,286.72,127.42,56
up,38,16,271.08,115.28,58
down,44,16,287.6,127.28,60
down,44,16,271,115.74,62
left,32,16,257.96,106.06,66
right,45,16,281.24,119.58,68
up,43,16,272.2,113.26,70
left,47,32,283,117.76,72
down,44,32,277.56,112.1,74
left,38,32,262.16,101.54,76
up,32,32,276.4,110.32,78
right,22,32,272.16,107.26,80
up,40,32,278.24,110.56,82
left,48,32,281.24,109.36,84
right,45,32,282.64,107.74,86
up,43,32,277.68,103.42,88
right,38,32,292.56,112.8,90
right,41,32,279.16,103.32,92
up,37,32,283.08,103.26,94
down,37,32,268.36,95.26,96
right,30,32,275.32,98.36,98
left,37,32,270.48,96.56,100
left,34,32,278.92,98.76,102
down,35,32,279.4,97.52,106
right,22,32,291.76,103.08,108
up,39,32,290.84,99.74,110
up,36,32,303.84,106.36,112
right,47,64,288.44,97.9,114
left,44,64,287.36,94.08,116
up,45,64,299.6,102.94,118
left,56,64,294.88,96.54,120
right,39,64,301.96,99.74,122
left,38,64,294.04,94.68,124
right,27,64,282.68,86.46,126
left,33,64,299.36,93.66,128
up,32,64,285,87.3,132
right,32,64,290.24,88.94,134
up,35,64,304.44,93.02,136
right,33,64,288.32,85.04,138
down,34,64,312.44,98.86,140
down,35,64,299.48,88.68,142
up,27,64,311.68,92.68,144
right,34,64,318.48,93.92,148
up,36,64,336.6,102.9,152
left,36,128,318.56,91.62,154
down,32,128,324.08,93,156
down,41,128,336.36,98.14,158
left,37,128,329.56,93.98,160
right,40,128,330.88,94.54,164
up,39,128,335.04,94.3,166
right,38,128,331.36,92.18,168
left,35,128,336.96,93.32,170
right,38,128,335.8,90.66,172
right,42,128,327.76,85.52,174
right,45,128,338.32,89.76,176
down,30,128,329.76,87.54,180
up,37,128,326.28,81.88,182
up,35,128,328.36,80.56,184
right,30,128,330.28,80.58,186
down,18,128,327.08,77.66,188
right,33,128,325.04,74.56,190
up,37,128,338.56,82.1,192
up,36,128,337.68,82.06,194
up,33,128,324.88,74.3,196
right,40,128,344.48,83.26,198
left,26,128,319.92,67.64,200
right,24,128,321.32,67.48,202
up,36,128,337.08,76.82,204
down,33,128,323.96,66.42,208
down,27,128,343.52,75.52,210
right,29,128,341.2,73.32,212
right,32,128,343.28,73.08,214
left,34,128,352.92,76.22,218
up,30,128,339.4,67.02,220
down,29,128,355.4,76.66,224
left,31,128,340.56,65.36,228
left,33,128,347.28,67.68,230
up,26,128,347.12,66.74,232
down,27,128,360.88,72.12,234
down,26,128,344.68,61.08,236
right,19,128,347.72,61.98,238
right,26,128,355.56,66.14,240
up,27,128,369.56,71.84,242
right,21,128,361.16,66.82,244
down,16,128,354.12,60.74,246
left,25,128,360.8,63.08,248
up,28,128,362.48,61.9,252
right,25,128,370.8,67.88,254
up,27,128,363.28,61.12,256
right,24,128,365,61.16,258
down,20,128,361.52,58.46,260
down,31,128,365.44,60.78,262
up,25,128,368.52,61.72,264
right,25,128,366.28,56.06,268
right,25,128,368.72,56.1,270
down,27,128,387.92,66.22,272
up,27,128,393.8,69.56,274
right,28,128,369.92,54.18,276
down,23,128,400.68,66.96,278
left,36,128,416.12,79.62,280
left,29,128,414.72,74,284
right,24,128,426.68,79.14,286
up,35,128,430.2,79.34,288
up,33,128,424.4,74.42,290
left,30,128,439.68,82.48,292
up,29,128,448.32,85.64,294
up,29,256,450.72,85.76,296
up,29,256,437.44,78.84,298
left,30,256,446.44,84.48,300
right,35,256,448.56,82.02,302
down,35,256,445.84,79.86,304
left,33,256,445.6,78.52,306
left,31,256,457.96,84.24,308
left,32,256,452.72,80.4,310
up,30,256,447.68,76.12,312
right,28,256,447.84,74.82,314
left,33,256,460.04,81.94,316
up,30,256,442.68,70.86,318
right,20,256,456.16,76.34,320
down,27,256,445.92,71.38,322
down,31,256,446.36,70.5,324
left,39,256,442.24,66.58,326
up,23,256,449.8,68.5,328
up,34,256,453.24,70.02,330
up,30,256,453,69.28,332
right,24,256,446.72,65.38,336
up,20,256,443.72,61.06,338
down,27,256,457,69.7,340
right,25,256,454.48,64.26,342
down,19,256,451.64,60.28,344
right,26,256,462.32,67.34,346
left,25,256,464.04,65.84,348
up,26,256,458.76,61.64,350
left,26,256,463.64,62.98,354
up,24,256,474.72,68.3,356
right,20,256,466.84,61.62,358
up,25,256,469.84,60.98,360
