Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
left,42,128,409.32,57.96,308
left,50,128,424,65.38,310
down,41,128,433.24,69.32,312
left,43,128,442.6,72.36,314
left,38,256,452.6,76.1,316
right,38,256,468.6,86.2,318
left,35,256,450.56,73.98,320
up,32,256,461.52,80.02,322
up,38,256,443.8,67.9,324
down,36,256,441.32,66.26,326
left,35,256,458.24,74.82,328
up,23,256,454.84,69.54,332
right,52,256,454.28,68.28,334
left,29,256,455.04,67.62,338
down,41,256,467.52,73.3,340
left,45,256,457.72,66.44,344
up,33,256,454.76,62.36,346
right,24,256,461.32,62.8,348
down,40,256,463.56,63.5,350
right,42,256,483.48,73.08,352
right,62,256,464.96,62.84,354
down,39,256,472.12,66.72,356
down,50,256,468.88,63.74,358
left,48,256,471.48,62.9,360
right,40,256,470.36,62.88,362
right,36,256,472.88,61.62,364
left,54,256,479.64,63,366
down,43,256,474.4,60.4,368
left,43,256,473.08,58.52,370
down,40,256,479.48,60.62,372
right,56,256,479.2,59.06,374
left,51,256,474.48,57.5,376
right,32,256,485.72,62.06,378
right,33,256,490.08,62.8,380
down,30,256,490,62.06,382
right,33,256,499.32,66.18,384
left,32,256,486.52,57.76,386
right,40,256,506.6,67.42,388
down,47,256,497.32,61.38,390
right,30,256,495.76,58.42,392
down,34,256,508.32,63.92,394
right,37,256,506.76,63.48,396
down,34,256,503.08,59.52,398
left,39,256,509.12,62.06,400
up,61,256,511.44,62.72,402
right,31,256,502,55.6,404
down,40,256,519.28,64.3,406
right,35,256,522.68,65.58,408
left,50,256,531.92,69.32,410
down,32,256,526.12,64.04,412
right,33,256,526.96,63.84,414
down,64,256,526.92,65.5,416
up,31,256,535.76,67.1,418
up,38,256,526.08,60.3,420
right,33,256,533.8,63.18,422
up,29,256,532.52,59.66,424
left,24,256,531.2,61.06,426
up,26,256,533.6,60.16,430
left,26,256,532.48,58.28,432
down,23,256,529.96,54.64,434
right,46,256,522.36,49.38,436
up,25,256,528.96,51.9,438
down,26,256,535,54.8,440
up,26,256,527.6,49.44,442
right,32,256,524.24,47.14,444
down,42,256,530.8,48.3,448
down,60,256,542.48,53.18,450
up,22,256,532.88,46.68,452
down,35,256,529.64,44.04,454
left,48,256,530.92,42.56,456
up,32,256,541.48,49.34,460
up,33,256,538.88,46.1,462
down,31,256,538.6,43.44,464
right,25,256,538.6,42.4,466
up,41,256,536.68,41.58,470
left,37,256,531.68,37.84,472
down,27,256,533.44,35.18,474
right,26,256,541.2,38.8,476
right,30,256,557.68,46.48,478
up,32,256,550.24,40.84,480
right,27,256,552.48,42.88,484
down,43,256,558.44,44.02,486
right,37,256,571.88,49.58,488
right,27,256,569.64,47.5,490
right,48,256,570.2,46.56,492
down,48,256,562.24,40.46,496
down,29,256,554.2,32.78,498
down,27,256,569.28,39.56,500
up,29,256,571.44,40.96,502
right,31,256,557.72,32.68,504
left,19,256,553.72,28.78,506
down,25,256,561.24,31.34,508
up,21,256,573.92,38.24,510
right,23,256,566.96,33.72,512
up,27,256,567.04,31.64,516
down,26,256,562,26.62,520
right,32,256,570.2,29.38,522
down,37,256,579.32,33.38,524
left,35,256,595.16,40.3,526
up,25,256,613.12,50.38,528
down,22,256,629.92,56.74,530
right,23,256,648.36,66.5,532
down,29,256,657.56,68.48,534
right,30,256,661.4,69.7,536
up,41,256,672.68,76.74,538
left,46,256,695.2,87.96,540
left,34,256,689.28,81.36,542
right,30,256,700.48,87.74,544
down,44,256,705.56,87.9,546
up,52,512,696.48,81.7,548
down,45,512,706.76,88.22,550
right,31,512,703.24,83.08,552
up,35,512,698.8,81,554
right,35,512,705.72,84.48,556
down,33,512,703.68,80.32,558
left,39,512,711.32,87.48,560
down,53,512,708.08,83.84,562
up,50,512,708.92,83.4,564
left,42,512,710.36,81.3,566
right,29,512,692.92,68.44,568
down,38,512,701.76,74.3,570
down,37,512,699.04,71.82,574
right,30,512,703.76,72.12,576
left,32,512,704.08,70.98,578
down,30,512,709,72.08,580
left,33,512,716.72,75.06,582
up,27,512,714.04,73.5,584
up,32,512,720.8,77.66,588
left,24,512,710.52,66.36,590
right,36,512,713.12,69.16,592
down,25,512,712.32,67.14,594
right,32,512,713.64,65.44,596
up,24,512,719.72,69.6,598
right,24,512,718.28,67.4,602
right,22,512,709.08,61.4,604
left,61,512,709.48,59.34,606
right,22,512,714.64,61.96,608
left,25,512,702.6,53.3,610
right,24,512,723.68,65.86,612
down,44,512,709.24,54.12,616
left,43,512,720.24,59.06,618
right,27,512,711.44,51.28,620
up,22,512,723.72,60.38,622
up,29,512,729.96,60.26,624
left,42,512,726.08,57.12,628
down,29,512,713.6,49.56,630
down,28,512,721.88,51.62,632
up,32,512,732.52,56.5,634
right,29,512,736.4,58.38,636
down,21,512,731.28,54.4,638
up,24,512,726.96,50.02,640
down,26,512,728.28,49.74,642
left,25,512,727.12,49.78,644
right,26,512,721.48,44.1,646
down,24,512,745.44,56.74,648
left,29,512,732.04,48.56,650
left,30,512,730.44,45.8,652
up,25,512,727.76,43.42,654
down,29,512,728.76,42.56,656
left,23,512,735.48,45.62,658
left,30,512,736,45.6,660
up,21,512,732.36,41.3,662
up,43,512,730.8,39.84,666
left,205,512,742.16,43.5,668
up,37,512,757.4,50.44,670
up,40,512,764.32,52.88,672
up,33,512,777.8,58.96,674
up,33,512,781.32,59.96,676
right,27,512,773.96,53.5,678
right,32,512,779.56,59.58,680
up,28,512,772.32,51.2,682
down,35,512,787.44,59.4,684
left,32,512,782,53.86,686
right,30,512,778.72,51.52,688
up,36,512,782.56,54.74,690
down,34,512,784.12,53.28,692
left,42,512,778.2,48.82,696
up,21,512,789.08,52.68,700
left,21,512,781.8,48.78,702
right,27,512,773.72,40.78,704
down,29,512,787.6,47.7,706
left,27,512,784.12,44.32,710
down,27,512,785.4,42.1,712
left,25,512,790.68,43.56,714
down,33,512,793.88,45.94,716
down,35,512,792.72,43.42,718
left,36,512,797.16,45.2,720
down,30,512,791.8,41.38,722
right,36,512,800.52,46.12,724
up,40,512,800,43.74,726
right,30,512,802.52,43.24,728
up,29,512,810,46.86,730
left,34,512,806.6,43.18,732
up,31,512,815.48,47.02,734
up,32,512,815.2,46.62,736
left,30,512,811.32,42.9,738
right,19,512,817.48,45.64,740
right,33,512,825.8,51.46,742
up,27,512,822.44,45.08,744
left,28,512,814.52,40,746
right,23,512,816.2,41.02,750
left,26,512,816.28,37.66,752
right,16,512,813.76,34.78,756
down,32,512,823.76,39.76,758
up,37,512,828.08,40.1,760
right,37,512,830.6,39.54,762
down,25,512,831,39.84,764
up,31,512,833.72,39.72,766
right,30,512,829.72,36.4,768
up,23,512,834.32,38.86,770
left,19,512,834.24,37.96,772
left,27,512,830.8,33.54,774
down,29,512,836.56,36.88,776
left,28,512,835.52,35.6,778
right,17,512,826.76,29.38,780
right,21,512,825.56,25.96,782
left,21,512,847.04,36.84,784
up,27,512,847.8,36.58,786
down,28,512,866,44.22,788
left,20,512,866.6,43.48,790
up,30,512,873.84,48.12,792
right,39,512,871,45.3,794
up,30,512,885.12,50.98,796
down,43,512,900.88,58.86,798
left,43,512,906,59.72,800
left,33,512,909.48,61.2,802
down,40,512,907.04,58.06,804
right,43,512,911.48,60.46,806
up,23,512,907.2,57.92,808
right,22,512,908,56.48,810
left,29,512,908.6,54.44,812
up,29,512,914.72,59.62,814
up,29,512,909.24,54.1,816
left,31,512,910.56,53.96,818
up,33,512,924.88,60.32,820
right,20,512,913.64,53.6,822
up,25,512,907.52,48.6,824
down,27,512,915.6,53.22,826
right,43,512,920.48,54.02,828
right,41,512,915.32,50.06,830
up,124,512,909.4,44.76,832
right,74,512,909.76,43.84,834
down,101,512,914.76,44.8,838
up,92,512,914.84,43.34,840
left,36,512,908.8,38.66,842
right,28,512,914.4,42.24,844
left,21,512,921.32,44.46,846
left,48,512,911.48,37.68,848
down,27,512,919.68,42.3,850
up,16,512,929.24,45.4,852
left,22,512,923.36,41.32,854
up,21,512,935.72,47.4,856
left,32,512,938.56,47.46,858
up,29,512,934,44.86,860
left,28,512,941.32,46.38,862
down,37,512,941.4,45.42,864
right,34,512,946.96,45.94,866
down,31,512,948.28,47.6,868
down,85,512,944.8,42.68,870
left,28,512,951.2,47.36,872
down,28,512,946.8,42.52,876
left,23,512,948.68,41.96,878
right,19,512,950.16,40.58,882
down,26,512,951.64,40.64,884
up,27,512,953.52,41.32,886
left,24,512,961.08,44.34,888
down,26,512,952.48,37.28,890
left,18,512,951.4,35.02,892
left,26,512,953.72,35.3,894
right,27,512,954.88,35.1,896
down,26,512,955.32,32.92,900
left,46,512,966.08,38.4,902
left,19,512,964.04,36.14,904
right,20,512,960.72,32.62,906
down,21,512,959.92,30.84,908
left,32,512,972.84,36.18,910
up,36,512,974.04,37.52,912
left,29,512,979.16,38.86,916
down,24,512,979.32,36.48,918
left,28,512,986.28,40.26,920
right,20,512,989.12,39.5,922
left,19,512,991.4,39.94,924
down,19,512,985.88,37,926
up,18,512,979.84,31.54,930
right,60,512,991.48,36.38,932
down,34,512,984.68,29.36,934
left,54,512,997.76,36.1,936
up,299,512,1011.04,42.68,938
down,36,512,1007.48,39.22,940
left,101,512,1000.56,35.22,942
left,29,512,1012.12,40.72,944
down,22,512,1014.72,40.3,948
up,24,512,1019.88,40.98,950
right,38,512,1020.36,40.88,952
down,17,512,1012.16,34.34,954
left,24,512,1016.28,36.64,956
left,41,512,1018.84,36.78,958
down,20,512,1016.32,33.48,960
left,27,512,1021.56,35.8,962
down,25,512,1019.24,32.54,966
left,30,512,1015.44,28.24,968
right,26,512,1020.08,30.42,970
right,30,512,1018.72,28.26,972
down,31,512,1017.4,25.8,974
right,23,512,1030.64,32.86,976
up,18,512,1023.24,28.74,978
down,33,512,1030.32,32.14,980
left,21,512,1028.08,28.54,982
down,37,512,1029.32,28.14,984
left,24,512,1031.64,27.56,986
down,26,512,1031.48,27.66,988
up,17,512,1034.72,26.76,990
right,21,512,1041.36,30.32,992
down,19,512,1058.96,38.54,996
right,21,512,1052.04,32.78,1000
left,14,512,1057.84,32.78,1002
down,20,512,1060.56,33.9,1004
right,21,512,1057.16,31.42,1006
left,22,512,1059.04,31.28,1008
down,20,512,1059.48,30.78,1012
left,18,512,1057.32,26.84,1016
up,15,512,1052.36,21.74,1018
up,20,512,1054.08,21.5,1020
right,21,512,1060.4,23.52,1024
right,22,512,1061.04,22.2,1026
up,18,512,1066.92,23.68,1028
right,23,512,1066.2,22.48,1030
left,15,512,1072.88,24.56,1032
up,21,512,1077.32,25.68,1034
up,19,512,1078.64,26.24,1036
down,17,512,1072.56,21.74,1038
left,18,512,1088.12,28.6,1040
left,22,512,1106.6,37.12,1042
up,21,512,1124.16,47,1044
right,30,512,1145.16,56.86,1046
right,22,512,1144.2,54.08,1048
right,28,512,1144.24,52.32,1050
left,194,512,1171.96,68.94,1052
down,77,512,1170.12,64.52,1054
left,125,512,1158.48,58.16,1056
down,44,512,1182.92,70.56,1058
down,41,512,1199.56,78.84,1060
up,24,512,1189.04,71.7,1062
left,27,512,1201.28,76.1,1064
right,33,512,1206.48,78.62,1066
down,29,512,1214.28,83.08,1068
up,33,512,1212.64,82.08,1070
right,41,1024,1214.36,79.74,1072
up,25,1024,1211.6,78.7,1074
down,41,1024,1224.48,82.34,1076
up,35,1024,1230.6,86.02,1078
up,34,1024,1222.68,81.62,1082
right,31,1024,1208.64,69.96,1084
down,30,1024,1207.6,68.82,1086
left,30,1024,1220.8,74.92,1088
right,35,1024,1218.44,72.4,1090
left,28,1024,1214.92,70.16,1092
down,31,1024,1226.52,75.52,1094
right,31,1024,1233.12,77.38,1096
up,23,1024,1214.24,64.4,1098
left,29,1024,1223,70.72,1100
down,44,1024,1234.08,74.34,1102
right,34,1024,1236.68,75.48,1104
up,28,1024,1233.32,71.5,1108
down,26,1024,1239.84,72.32,1110
right,44,1024,1242.36,73.68,1112
down,34,1024,1238.8,71.94,1114
up,35,1024,1239.8,70.48,1116
down,33,1024,1243.84,71.88,1118
down,34,1024,1235.32,68.56,1120
right,40,1024,1241.84,66.9,1122
up,31,1024,1238.6,65.84,1124
up,37,1024,1230.48,60.64,1126
down,29,1024,1246.12,68,1128
up,29,1024,1235.88,59.5,1130
right,34,1024,1229.28,54.74,1132
up,30,1024,1233.48,55.54,1134
down,26,1024,1231.12,55.22,1136
down,30,1024,1228.12,52.54,1140
right,22,1024,1242.2,58.12,1142
down,29,1024,1233.92,52.54,1144
down,32,1024,1234.36,52.98,1146
left,27,1024,1233.52,50.12,1148
right,20,1024,1232.44,49.34,1150
up,34,1024,1233.2,48.26,1152
right,46,1024,1234.96,49.92,1154
left,42,1024,1229.52,41.88,1156
left,36,1024,1236.88,46.38,1158
left,22,1024,1231,42.84,1160
down,19,1024,1239.52,46.52,1162
down,29,1024,1241.08,45.08,1164
down,28,1024,1245.2,46.36,1166
right,18,1024,1242.52,44.3,1170
down,22,1024,1257.88,49.7,1172
right,23,1024,1256.08,47.44,1174
up,22,1024,1263.08,50.26,1176
up,31,1024,1270.6,52.16,1178
left,26,1024,1262.76,48.36,1180
left,32,1024,1266.76,48.94,1184
left,36,1024,1266.24,46,1186
down,31,1024,1280.48,53.06,1188
down,30,1024,1286.08,55.68,1190
left,50,1024,1297.44,60.1,1192
up,36,1024,1286.32,52.38,1194
right,28,1024,1303.36,62.02,1196
down,25,1024,1298,58.64,1198
up,29,1024,1305.64,60.98,1200
right,29,1024,1297.28,54.5,1202
up,30,1024,1304.36,58.18,1206
left,22,1024,1304.92,56.94,1208
right,18,1024,1299.16,52.24,1210
up,23,1024,1306,54.06,1212
right,22,1024,1300.6,49.42,1216
left,27,1024,1298.44,45.54,1218
up,28,1024,1300.24,47.02,1220
up,33,1024,1305.12,47.62,1222
right,27,1024,1293.6,40.84,1224
up,21,1024,1303.6,46.8,1226
left,32,1024,1303.24,44.32,1228
right,31,1024,1300.76,43.42,1230
right,32,1024,1295.96,39,1232
left,28,1024,1300.48,39.7,1234
down,32,1024,1306.64,40.6,1236
down,32,1024,1308.92,42.02,1238
right,16,1024,1295.84,31.7,1240
left,20,1024,1308.6,39.22,1242
down,22,1024,1304.52,35.14,1246
left,26,1024,1312.32,38.44,1248
down,27,1024,1320.44,41.44,1250
up,25,1024,1333.44,46.24,1252
left,24,1024,1328.72,44.84,1254
right,29,1024,1331.52,45.12,1256
left,29,1024,1327.2,40.66,1258
left,31,1024,1332.4,42.5,1260
left,50,1024,1329,39.44,1262
up,25,1024,1324.92,37.32,1264
down,27,1024,1340.96,45.22,1266
right,23,1024,1330.96,38.38,1268
up,26,1024,1340.56,44.2,1270
left,22,1024,1327.36,34.2,1272
left,23,1024,1338.84,37.88,1274
up,23,1024,1343.36,38.66,1276
up,32,1024,1346.56,39.36,1280
down,23,1024,1337.84,33.06,1282
up,24,1024,1338.2,32.66,1284
right,19,1024,1338.56,32.04,1286
down,20,1024,1339.48,30.8,1288
left,18,1024,1345.68,32.4,1290
down,23,1024,1347.6,33.28,1294
up,21,1024,1347.76,31.5,1296
left,20,1024,1355.68,34.38,1298
down,19,1024,1357.92,33.72,1300
up,25,1024,1351.96,31.3,1302
down,21,1024,1350.96,26.84,1304
up,30,1024,1362.52,33.4,1306
left,36,1024,1376.16,40.08,1308
right,35,1024,1378.72,40.64,1310
down,22,1024,1395.32,48.2,1312
left,22,1024,1402.84,50.18,1314
right,35,1024,1413.24,57.12,1316
down,30,1024,1426.6,62.46,1318
right,29,1024,1422,58.28,1320
down,29,1024,1425.6,60.52,1324
left,28,1024,1424.12,56.52,1326
right,23,1024,1426.6,56.32,1328
up,24,1024,1421.8,52.84,1330
right,28,1024,1425.16,52.58,1332
up,29,1024,1433.6,58.94,1334
down,30,1024,1434.08,57.4,1336
up,45,1024,1435.24,57.22,1338
up,34,1024,1430.2,51.88,1340
down,45,1024,1431.72,53.44,1342
right,314,1024,1426.8,48.66,1344
down,31,1024,1432.28,50.44,1346
left,41,1024,1436.36,52.46,1348
up,30,1024,1429.72,45.9,1350
left,27,1024,1433.36,48.92,1352
left,30,1024,1427.28,42.22,1354
up,43,1024,1427.96,42.5,1356
down,29,1024,1430.32,42.9,1358
left,29,1024,1432.24,41.22,1360
right,32,1024,1434.44,40.94,1362
down,35,1024,1436.8,41.74,1364
left,30,1024,1447.84,47.22,1368
up,26,1024,1453.56,48.56,1372
up,27,1024,1448.44,42.64,1374
right,27,1024,1451.8,44.02,1376
down,33,1024,1459.68,48.98,1378
left,30,1024,1455.04,44.86,1380
up,18,1024,1456.52,42.8,1382
right,49,1024,1458.32,43.78,1384
down,36,1024,1458.52,43.72,1386
right,21,1024,1458.52,42.44,1388
right,31,1024,1458.36,40.38,1390
left,30,1024,1456.48,38.06,1392
up,27,1024,1459.48,39.34,1394
right,32,1024,1464.28,40.62,1396
left,31,1024,1469.84,42.84,1400
left,30,1024,1469.96,39.94,1402
up,19,1024,1463.08,35.7,1404
right,26,1024,1460.92,33.34,1406
down,28,1024,1471.4,37.3,1408
left,27,1024,1468.56,35.8,1410
right,25,1024,1476.28,38.54,1412
left,28,1024,1470.88,33.6,1414
down,19,1024,1466.44,30.68,1416
left,23,1024,1473.56,33.72,1418
right,21,1024,1466.2,28.44,1420
up,28,1024,1476.2,31.68,1422
right,201,1024,1474.4,30.16,1424
up,22,1024,1472.04,27.6,1426
down,20,1024,1481.84,32.6,1430
right,18,1024,1476,26.96,1432
up,13,1024,1469.36,21.26,1434
left,20,1024,1480.08,26.3,1436
right,44,1024,1489.04,29.96,1438
up,28,1024,1498.72,34.5,1442
up,36,1024,1513.24,40.1,1444
right,29,1024,1513.36,39.44,1446
right,29,1024,1520,42.5,1448
left,48,1024,1524.64,43.18,1450
down,115,1024,1524.56,40.44,1454
left,125,1024,1528,42.88,1456
left,125,1024,1528.2,42.88,1458
up,37,1024,1531.64,41.48,1460
up,24,1024,1530.8,40.86,1462
left,32,1024,1532.84,40.52,1464
left,29,1024,1532,38.74,1466
left,34,1024,1540.32,42.8,1468
up,24,1024,1537.4,39.62,1470
down,21,1024,1536.44,37.8,1472
down,71,1024,1545.88,43.44,1474
right,25,1024,1546.92,40.74,1476
left,33,1024,1545.92,40.42,1478
down,32,1024,1557.48,44.48,1480
up,30,1024,1555.16,43.6,1484
down,31,1024,1555.72,41.16,1486
right,23,1024,1554.2,38.8,1488
up,26,1024,1553.84,37.64,1492
up,25,1024,1558.96,38.88,1494
left,19,1024,1555.84,36.72,1496
up,32,1024,1559.04,35.84,1498
left,23,1024,1556.44,34.68,1500
right,24,1024,1559.6,34.04,1502
down,25,1024,1560.4,33.98,1504
left,21,1024,1559.04,32.1,1506
down,29,1024,1559.08,30.22,1508
up,15,1024,1558.04,29.66,1510
left,41,1024,1559,29.16,1512
down,24,1024,1563.6,29.54,1514
right,23,1024,1565.84,30.26,1518
right,31,1024,1572.24,31.74,1520
right,44,1024,1570.56,29.64,1522
down,23,1024,1568.56,26.84,1524
up,21,1024,1571.04,28.02,1526
right,40,1024,1571.68,26.96,1528
down,13,1024,1572.4,26.06,1530
down,20,1024,1575.2,27.08,1532
left,10,1024,1571.76,23.02,1536
up,15,1024,1574.76,23.02,1538
down,12,1024,1575.4,22.34,1540
up,27,1024,1575.76,20.48,1544
right,15,1024,1578.08,19,1546
left,19,1024,1589.24,24.42,1550
down,20,1024,1587.96,22.4,1552
left,26,1024,1604.76,31.42,1554
up,21,1024,1612.36,34.72,1558
right,21,1024,1639.64,46.42,1560
up,27,1024,1648.16,49.7,1562
up,31,1024,1665.8,58.9,1564
left,26,1024,1659.32,53.26,1566
down,29,1024,1660.36,52.34,1568
up,31,1024,1672.04,60.14,1570
right,38,1024,1675.84,58.76,1572
up,46,1024,1676.16,60.64,1574
down,28,1024,1673.96,57.42,1576
left,33,1024,1678.8,57.78,1578
right,29,1024,1675.16,54.4,1580
up,35,1024,1674.04,53.6,1582
left,34,1024,1680.72,55.98,1584
right,28,1024,1682.48,55,1586
up,34,1024,1675.32,51.62,1588
right,32,1024,1681,51.08,1590
down,33,1024,1688.88,56.36,1592
left,33,1024,1688.6,54.8,1594
right,33,1024,1681.6,50.76,1596
left,28,1024,1680.68,49.48,1598
right,28,1024,1682.8,47.34,1600
right,29,1024,1686.24,48.78,1602
left,27,1024,1678.32,43.4,1604
down,30,1024,1683.76,43.98,1606
down,35,1024,1686.6,46.44,1608
right,31,1024,1690.12,46.38,1610
right,31,1024,1689.36,43.48,1612
down,32,1024,1695.28,46.64,1614
down,32,1024,1689.36,42.2,1616
up,37,1024,1691.6,43.4,1618
left,21,1024,1701.12,48.9,1620
right,27,1024,1704.12,47.78,1622
down,30,1024,1710.64,51.22,1624
left,27,1024,1705.16,46.54,1626
up,32,1024,1716.84,50.36,1628
right,30,1024,1711.84,46.62,1630
up,38,1024,1708.72,44.9,1632
down,36,1024,1721.16,50.7,1634
down,25,1024,1713.76,44.26,1636
down,32,1024,1718.32,47.22,1640
up,28,1024,1717.96,44,1642
down,28,1024,1714.92,41.22,1644
left,33,1024,1721.56,44.06,1646
up,27,1024,1723.44,43.02,1648
down,25,1024,1720.4,40.72,1650
right,27,1024,1722.08,40.48,1652
down,23,1024,1723.64,41.62,1654
down,27,1024,1721.2,39.1,1656
left,32,1024,1726.08,41.24,1658
down,33,1024,1722.92,36.9,1660
right,23,1024,1722.08,37.24,1662
left,27,1024,1727.16,38.38,1664
up,31,1024,1729.28,38.46,1666
left,27,1024,1723.2,33.24,1668
up,30,1024,1726.36,34.24,1670
right,29,1024,1724.92,33.04,1672
down,29,1024,1727.08,32.72,1674
right,28,1024,1724.72,30.14,1676
right,25,1024,1730.24,30.44,1678
up,17,1024,1726.08,27.54,1680
right,20,1024,1730.92,30,1682
right,26,1024,1737.72,33.68,1684
up,23,1024,1737.72,30.68,1686
right,26,1024,1735.8,28.74,1688
down,42,1024,1732.76,26.08,1690
left,26,1024,1756.32,37.9,1692
up,58,1024,1755.68,35.6,1694
up,25,1024,1752.44,33.08,1696
left,32,1024,1755.84,35.9,1698
down,31,1024,1756.52,33.42,1700
left,29,1024,1762.04,35.38,1702
up,29,1024,1764.36,35.08,1706
down,29,1024,1762.48,31.76,1710
left,22,1024,1765.64,32.08,1712
up,26,1024,1765.44,31.34,1714
left,25,1024,1771.24,33.34,1716
down,31,1024,1780.44,35.76,1718
left,33,1024,1773.84,33.46,1722
left,53,1024,1778.08,33.66,1724
up,25,1024,1774.44,29.26,1726
left,21,1024,1777.36,29.18,1728
down,28,1024,1779.8,30.3,1732
up,45,1024,1783.96,30.76,1734
left,22,1024,1782.8,28.74,1736
down,26,1024,1787.76,31.36,1738
left,18,1024,1788.32,29.44,1740
up,21,1024,1791.36,30.48,1742
left,31,1024,1791.52,28,1744
left,24,1024,1795.8,29.96,1746
up,28,1024,1806.32,35.58,1748
left,43,1024,1802.48,30.3,1750
right,17,1024,1808.4,33.14,1752
right,24,1024,1804.64,29.42,1754
down,28,1024,1809.44,31.92,1756
left,23,1024,1815.08,34.26,1758
right,24,1024,1814.52,31.74,1760
down,24,1024,1818,34.62,1762
down,24,1024,1813.44,30.56,1764
right,24,1024,1816.84,32.06,1766
left,30,1024,1820.2,32.42,1768
up,29,1024,1817.64,28.42,1770
left,23,1024,1819.24,28.6,1772
down,24,1024,1815.92,25.66,1774
right,28,1024,1822.08,27.86,1776
down,21,1024,1825,28.1,1778
