Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
right,27,512,817.92,41.56,748
down,30,512,814,39.6,750
left,19,512,816.04,39.36,752
up,17,512,817.2,40,754
right,22,512,818.64,37.52,756
up,27,512,813.52,33.58,758
left,23,512,813.48,31.36,760
right,15,512,817.12,34.2,762
down,13,512,805.6,25.42,766
right,14,512,831.24,37.24,768
right,22,512,831.08,37.3,770
left,14,512,830.76,35.64,772
right,14,512,837.48,38.64,774
right,16,512,843.88,40.9,776
up,11,512,835.36,32.42,778
right,38,512,835.76,33.1,782
left,22,512,839.12,32.64,784
down,22,512,852.6,39.02,786
left,30,512,849.76,35.92,788
up,33,512,862.52,42.88,790
up,21,512,873.68,46.5,792
left,36,512,883.92,53.4,794
right,26,512,876.36,46.28,796
up,37,512,895.68,57.14,798
left,32,512,903.8,59.72,800
up,27,512,901.84,57.02,802
down,29,512,911,61.12,804
down,36,512,908.32,58.56,808
left,30,512,909.72,55.58,810
right,34,512,910.96,57.14,812
up,21,512,920.28,60.06,814
left,26,512,911.32,55.1,816
down,29,512,914.84,55.26,820
up,29,512,917.48,57.02,822
left,34,512,917.52,56.08,824
down,25,512,918.76,55.78,826
left,23,512,914.68,49.58,828
up,19,512,918.64,50.6,830
right,20,512,918,49.74,832
up,19,512,915.52,48.64,834
down,25,512,924.16,51.76,838
left,27,512,919.52,46.44,840
left,32,512,924.52,48.44,842
up,29,512,926.96,49.56,844
left,25,512,929.12,50.92,846
down,26,512,933.28,48.14,848
right,37,512,940.76,52.76,850
left,28,512,936,50.26,852
right,28,512,935.52,46.54,854
left,31,512,936.12,46.12,856
right,28,512,936.52,45.92,860
down,32,512,937.4,45.26,862
down,22,512,941.04,45.2,864
left,28,512,941.48,45.5,866
up,28,512,945.16,45.98,868
down,29,512,943,42.76,870
left,25,512,943.16,42.04,872
right,15,512,942.52,40.28,874
down,19,512,944.96,41.38,876
left,18,512,945.04,40.6,878
right,12,512,941.08,35.46,880
up,21,512,954.92,43.52,882
right,17,512,955.56,42.42,884
right,21,512,954.12,39.34,886
up,20,512,951.4,37.2,890
up,21,512,960.48,40.48,892
right,17,512,959.08,39.84,894
up,19,512,956,36.74,896
right,16,512,959.2,37.92,898
up,20,512,959.16,34.86,900
left,20,512,965,37.94,902
up,16,512,957.24,32.48,904
left,16,512,966.84,36.34,906
right,13,512,966.8,36.52,908
up,13,512,973.28,37.46,910
left,17,512,983.48,41.02,912
right,18,512,990.12,43.7,914
up,18,512,1002.32,50.36,916
up,22,512,1003,49.28,920
down,15,512,1002.6,47.76,922
left,23,512,998,43.56,926
up,23,512,1004.24,44.7,928
up,21,512,1009.44,46.98,930
left,23,512,1004.48,41.82,932
right,29,512,1008.04,44.24,936
right,31,512,1000,36.1,938
left,29,512,1006.12,38.7,942
left,28,512,1003.92,35.24,944
up,28,512,1002.44,33.02,948
left,22,512,1009.72,35.72,950
right,28,512,1008.64,33.28,952
right,21,512,1011.04,32.72,954
down,18,512,1011.36,33.02,956
right,19,512,1021.2,36.96,960
down,16,512,1016.08,31.32,962
right,19,512,1020.96,34.86,966
up,15,512,1020.76,32.5,970
left,19,512,1027.08,32.64,972
up,29,512,1024.04,29.62,974
right,29,512,1025.28,29.8,976
right,28,512,1028.64,29.24,978
down,35,512,1030.6,31.62,980
right,11,512,1032.12,30.94,982
left,11,512,1036.56,31.26,984
up,14,512,1035.52,30.32,986
right,26,512,1040.6,31.2,988
left,26,512,1044.64,32.08,990
down,29,512,1045.6,31.46,994
down,29,512,1043.96,28.88,996
down,26,512,1045.4,29.36,998
down,24,512,1043.76,26.26,1000
up,9,512,1044.72,27.34,1002
up,14,512,1044.4,23.74,1004
left,16,512,1045.12,24.24,1006
up,16,512,1045.44,23.88,1008
left,13,512,1047.72,23.2,1010
right,16,512,1055.68,26.92,1012
down,16,512,1057.16,27.02,1014
right,12,512,1048.36,21.32,1016
down,15,512,1052.16,21.78,1018
right,12,512,1055.2,21.68,1020
down,15,512,1050.48,19.4,1022
left,13,512,1049.76,15.82,1024
right,13,512,1056.68,18.78,1026
down,11,512,1055.28,17.38,1028
right,12,512,1064.6,19.84,1030
down,14,512,1062.64,20.24,1032
up,15,512,1065.4,20.36,1034
left,12,512,1060.64,15.36,1036
right,14,512,1063.24,15.86,1038
up,8,512,1065.4,16.96,1040
right,10,512,1069.28,17.66,1044
right,7,512,1070.2,15.34,1046
left,11,512,1079.12,21.54,1048
down,7,512,1068.32,12.28,1052
right,6,512,1069.04,9.8,1054
left,20,512,1072.64,10.82,1056
left,9,512,1071.68,9,1058
left,7,512,1072.68,8.38,1060
left,8,512,1076.16,9.34,1062
down,20,512,1081,12.76,1064
left,5,512,1080.04,9.9,1068
down,6,512,1084.56,10.3,1070
left,6,512,1084.48,9.6,1072
left,17,512,1082.88,5.7,1074
down,8,512,1087.72,8,1076
left,6,512,1091.72,9.22,1080
down,7,512,1097.4,11.86,1082
right,17,512,1096.36,9.56,1084
down,8,512,1097.08,8.88,1086
left,5,512,1099.6,8.18,1088
up,5,512,1101.36,7.32,1090
up,21,512,1113.36,15.34,1092
left,6,512,1112.08,12.48,1096
right,6,512,1115.04,11.8,1098
down,9,512,1133.84,21.62,1100
left,17,512,1132.32,18.58,1102
down,10,512,1153.04,31.06,1104
up,9,512,1149.44,26.4,1106
left,11,512,1143.88,23.38,1108
right,22,512,1171.28,37.36,1110
down,11,512,1163.8,31.02,1112
right,13,512,1179.56,38.82,1114
up,12,512,1179.08,38.84,1116
down,21,512,1206.2,51.6,1118
left,19,512,1212.76,53.36,1120
up,24,1024,1216.72,53.82,1122
right,33,1024,1223.12,56.74,1124
up,18,1024,1235.24,62.84,1126
left,24,1024,1234.88,63.02,1128
up,23,1024,1234.48,60.86,1130
up,18,1024,1231.2,57.78,1132
right,19,1024,1228.76,55.36,1134
left,20,1024,1229.32,55.26,1136
right,23,1024,1237.16,56.14,1138
down,17,1024,1227.96,51.18,1140
right,23,1024,1235.92,53.8,1142
left,23,1024,1245.24,61.68,1144
left,22,1024,1236.84,52.4,1146
right,34,1024,1241.08,53.98,1148
up,21,1024,1235.24,50.36,1150
right,23,1024,1246.8,54.94,1152
down,18,1024,1251.36,57.4,1154
left,13,1024,1245.8,53.1,1156
down,18,1024,1249.44,53.3,1158
down,19,1024,1245.2,50.74,1160
down,17,1024,1244.8,47.14,1162
up,16,1024,1247.64,49.68,1164
right,9,1024,1244.24,44.84,1168
down,13,1024,1249.6,46.32,1170
right,15,1024,1250.24,44.44,1172
up,18,1024,1247.92,42.54,1174
left,13,1024,1246.52,41.52,1176
left,11,1024,1249.16,42.76,1180
right,8,1024,1237.4,33.72,1182
left,15,1024,1255.04,42.44,1184
down,18,1024,1260.36,45.54,1186
up,20,1024,1262.56,43.3,1188
left,14,1024,1269.84,45.58,1190
up,17,1024,1288,56.28,1192
left,21,1024,1296.96,57.72,1194
right,23,1024,1305.8,65.24,1196
left,35,1024,1295.44,54.96,1198
down,31,1024,1301,57.9,1202
left,21,1024,1300.24,53.94,1204
down,34,1024,1302,54.1,1206
up,22,1024,1303.08,53.68,1210
down,29,1024,1302.44,52.86,1212
left,34,1024,1297.6,48.32,1214
down,21,1024,1309.44,52.3,1216
up,18,1024,1316.72,56.98,1218
down,21,1024,1306.84,50.64,1220
down,23,1024,1306.32,50.5,1222
up,28,1024,1301.08,44.08,1224
up,34,1024,1310.56,49.52,1228
up,16,1024,1305.24,45.36,1230
down,13,1024,1311.92,46.28,1232
right,16,1024,1310.48,44.84,1234
down,14,1024,1312.4,43.32,1238
right,16,1024,1316.8,46.12,1240
up,13,1024,1314.8,42.78,1242
left,14,1024,1327.72,48.42,1246
down,17,1024,1323.84,44.32,1248
down,19,1024,1337.68,51.88,1250
up,33,1024,1329.84,44.9,1252
down,12,1024,1331.84,45.36,1254
down,17,1024,1324.2,39.6,1256
left,13,1024,1329,41.54,1258
down,25,1024,1338.68,45.66,1260
left,27,1024,1328.52,37.38,1262
down,16,1024,1334.28,41.64,1264
left,19,1024,1336.76,43.06,1266
right,20,1024,1335.72,39.02,1268
up,31,1024,1339.12,40.2,1270
left,26,1024,1340.44,40.02,1272
down,23,1024,1340,40.12,1276
up,9,1024,1337.96,35.72,1278
right,17,1024,1341.12,37.5,1280
up,17,1024,1335.64,33.34,1282
down,15,1024,1338.4,32.26,1284
up,13,1024,1337.2,31.02,1286
left,15,1024,1333.8,28.96,1288
down,15,1024,1326.92,24.72,1292
down,15,1024,1331.68,24.24,1294
up,12,1024,1334.28,23.9,1298
left,14,1024,1344.92,27.14,1300
right,13,1024,1348.52,28.06,1302
down,15,1024,1345.68,24.96,1304
left,13,1024,1349.52,28.54,1306
left,15,1024,1351.64,26.44,1308
up,16,1024,1364.44,32.1,1310
right,14,1024,1375.96,38.66,1314
up,13,1024,1370.64,33.02,1316
left,14,1024,1388.52,40.94,1318
up,15,1024,1404.4,48.78,1320
left,17,1024,1401.12,46.04,1322
down,19,1024,1407.12,49.68,1324
down,22,1024,1417.32,53.64,1326
right,17,1024,1414.44,49.9,1328
down,19,1024,1419.68,50.44,1332
right,14,1024,1418.16,49.74,1334
up,17,1024,1410.84,44.84,1336
down,15,1024,1411.76,43.8,1338
left,15,1024,1406.08,38.74,1340
right,19,1024,1418.88,44.58,1342
down,19,1024,1415.04,41.56,1344
left,15,1024,1421.24,43.7,1346
right,21,1024,1416.6,39.76,1348
down,19,1024,1420.76,43.28,1350
left,18,1024,1422.36,41.46,1352
right,20,1024,1427.92,43.56,1354
right,21,1024,1429.52,43.36,1356
down,32,1024,1426.12,39.66,1358
up,25,1024,1431.4,41.16,1362
left,33,1024,1432.04,40,1364
right,15,1024,1425.24,36.34,1366
up,10,1024,1431.64,37.24,1370
right,15,1024,1437.8,38.34,1372
down,12,1024,1438.6,38.24,1374
left,25,1024,1446.96,41.3,1376
left,15,1024,1455.24,45.1,1378
down,29,1024,1458.4,45.78,1380
right,9,1024,1448.04,40.26,1382
up,16,1024,1447.8,36.46,1384
up,19,1024,1449.84,36.34,1386
right,18,1024,1459.48,40.64,1388
right,16,1024,1464.64,43.74,1390
left,17,1024,1464.84,42.5,1392
left,17,1024,1464.32,40.38,1394
up,14,1024,1466.36,42.56,1396
left,18,1024,1462.64,37.2,1398
down,15,1024,1465.44,38.3,1400
left,15,1024,1463.44,36.98,1402
right,11,1024,1458.96,34.5,1404
down,19,1024,1463.64,35.28,1406
up,14,1024,1470.24,38.08,1408
right,17,1024,1467.64,34.36,1410
right,33,1024,1467.76,33.26,1412
left,32,1024,1475.68,36.7,1414
up,14,1024,1476.68,36.14,1416
left,17,1024,1468.04,30.4,1420
down,14,1024,1471.52,31.16,1422
left,10,1024,1475.04,31.06,1424
left,13,1024,1475,29.5,1426
down,12,1024,1496.72,40.38,1428
right,13,1024,1491.8,36.48,1430
up,12,1024,1502.48,42.46,1434
left,12,1024,1490.84,32.5,1436
up,11,1024,1496.76,34.68,1438
right,11,1024,1510.88,40.62,1440
down,35,1024,1512.16,40.92,1442
right,15,1024,1516.92,42.9,1444
right,26,1024,1517.72,41.78,1446
down,15,1024,1518.2,43.3,1448
right,12,1024,1512.24,36.38,1450
up,11,1024,1511.08,34.52,1454
down,10,1024,1510.68,32.5,1456
left,13,1024,1515.8,34.56,1458
up,11,1024,1512.56,31.9,1460
left,14,1024,1521.68,34.8,1462
down,19,1024,1528.64,37.26,1464
up,15,1024,1527.44,36.3,1466
down,10,1024,1526.56,36,1468
left,11,1024,1533.68,38.48,1470
left,14,1024,1536.6,39.46,1472
up,12,1024,1533.92,35.44,1474
down,14,1024,1535.24,35.4,1476
right,12,1024,1536.96,35.1,1478
right,12,1024,1533.56,32.6,1480
left,13,1024,1541.28,34.94,1482
up,19,1024,1541.88,34.12,1484
right,18,1024,1550.52,38.24,1486
right,18,1024,1556.92,39.18,1488
down,14,1024,1553.72,36.28,1490
right,18,1024,1554.56,36.48,1492
right,17,1024,1554.36,35.96,1494
up,14,1024,1556.68,35.9,1496
left,17,1024,1558,35.78,1498
left,14,1024,1554.8,32.88,1500
down,18,1024,1559.56,33.58,1502
right,17,1024,1555.24,31.4,1504
left,17,1024,1557.28,31.5,1506
down,17,1024,1560.32,31.82,1508
right,14,1024,1561.88,31.58,1512
down,13,1024,1566.28,32.06,1514
left,14,1024,1559.64,27.04,1516
left,14,1024,1570.32,32.52,1518
right,17,1024,1563.92,27.14,1520
down,15,1024,1568.08,27.98,1522
left,13,1024,1570.96,28.24,1524
down,10,1024,1567.24,24.68,1526
right,10,1024,1569.44,26.08,1528
left,8,1024,1572.04,25.32,1530
right,27,1024,1574.4,25.72,1532
up,13,1024,1574.96,24.9,1534
left,10,1024,1592.88,34.72,1536
left,26,1024,1580.16,25.14,1538
right,9,1024,1580.24,24.54,1540
right,10,1024,1583.08,26.9,1542
down,8,1024,1584.36,25.46,1544
right,9,1024,1582.8,23.34,1546
left,8,1024,1583.92,22.48,1548
left,10,1024,1586,23.64,1550
down,8,1024,1588,22.82,1552
left,27,1024,1586.28,20.28,1554
right,7,1024,1579.76,15.18,1556
left,11,1024,1604.08,28.58,1558
left,10,1024,1595.52,21.6,1560
down,9,1024,1602.68,25.18,1562
down,10,1024,1605.28,24.3,1564
down,13,1024,1620.92,33.86,1566
up,11,1024,1632.16,37.62,1570
up,15,1024,1642.88,41.32,1572
left,26,1024,1651.8,44.88,1574
left,21,1024,1651.08,42.84,1576
up,21,1024,1651.48,43.84,1578
left,13,1024,1661.16,46.96,1580
down,20,1024,1678.08,56.18,1582
left,22,1024,1681.12,54.8,1584
right,35,1024,1677.92,52.14,1586
up,22,1024,1678.72,52.4,1590
right,22,1024,1680.24,51.92,1592
left,33,1024,1679.32,49.42,1594
down,35,1024,1679.04,48.1,1596
right,15,1024,1686.8,50.82,1598
left,16,1024,1678.84,46.42,1602
up,19,1024,1697.96,55.94,1604
up,35,1024,1687.72,47.22,1608
up,21,1024,1690.88,48.9,1610
left,17,1024,1680.36,40.74,1612
up,19,1024,1681.96,40.64,1614
left,35,1024,1676.52,35.94,1616
up,37,1024,1687.2,41.9,1618
left,37,1024,1687.6,39.7,1620
right,19,1024,1688.48,39.76,1622
up,16,1024,1696.24,42.76,1624
left,20,1024,1696.08,43.06,1626
right,11,1024,1686.2,34.62,1628
left,17,1024,1690.8,36.48,1630
right,15,1024,1699.64,40.16,1632
right,16,1024,1694.04,35.26,1634
right,14,1024,1702.84,40.96,1636
up,10,1024,1698.12,34.78,1638
left,15,1024,1700.48,36.56,1640
up,23,1024,1703.72,36.96,1644
left,14,1024,1705.68,35.56,1646
right,17,1024,1709.32,35.36,1648
up,16,1024,1712.16,37.02,1650
left,18,1024,1712.44,34.66,1652
down,18,1024,1711.64,34.74,1654
right,19,1024,1722.12,39.54,1656
down,17,1024,1720.04,36.36,1658
left,15,1024,1722.48,37.24,1660
right,14,1024,1721,34.36,1664
left,16,1024,1717.44,31.46,1666
down,15,1024,1730.48,37.38,1668
up,17,1024,1730.12,36.72,1670
right,15,1024,1731.36,35.72,1672
left,26,1024,1735.08,36.76,1674
down,40,1024,1736.36,37.8,1676
up,37,1024,1731.52,33.14,1678
left,18,1024,1734.4,32.1,1680
down,18,1024,1738.28,33.44,1682
down,17,1024,1741.28,35,1684
right,14,1024,1745.76,35.72,1686
left,14,1024,1740.64,31.14,1688
down,16,1024,1741.4,31.26,1690
right,16,1024,1741.6,31.04,1692
right,17,1024,1746.68,33.08,1694
up,13,1024,1745.56,29.38,1696
up,13,1024,1747.24,29.16,1698
right,12,1024,1748.04,28.38,1702
up,9,1024,1768.84,39.8,1704
up,13,1024,1768.12,35.66,1706
left,16,1024,1783.04,43.58,1708
left,18,1024,1781,41.04,1710
up,15,1024,1784.48,42.12,1712
up,16,1024,1781.16,38.86,1714
down,16,1024,1782.2,38.48,1716
right,12,1024,1780.72,37.5,1718
up,19,1024,1782.28,36.02,1720
left,18,1024,1782.08,36.88,1722
right,12,1024,1791.68,39.9,1724
down,11,1024,1784.08,34,1726
left,15,1024,1786.68,35.28,1728
right,17,1024,1783.96,31.02,1730
down,14,1024,1780.56,28.5,1732
up,17,1024,1785.32,31.12,1734
left,17,1024,1785.6,29.92,1736
right,13,1024,1788.16,29.74,1740
up,13,1024,1786.08,26.72,1742
left,17,1024,1791.84,29.38,1744
up,10,1024,1791.2,27.48,1746
down,9,1024,1791.52,27.04,1748
up,11,1024,1788.48,23.68,1750
up,11,1024,1797.76,27.68,1752
up,16,1024,1793.8,24.22,1754
down,14,1024,1797.24,25.12,1756
down,16,1024,1795.4,22.08,1760
right,11,1024,1792.04,18.54,1764
left,14,1024,1795.12,18.88,1766
down,13,1024,1795.32,17.4,1768
left,14,1024,1801.2,20,1770
left,15,1024,1800,18.34,1772
down,14,1024,1802.52,18.18,1774
left,13,1024,1800.8,16,1776
right,14,1024,1802.2,15.64,1778
up,12,1024,1806.32,17.12,1780
