Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
down,31,64,292.88,71.16,168
left,30,64,304.96,78.34,170
down,37,64,324.04,86.44,172
left,43,64,332.08,89.6,174
up,38,64,318.32,79.92,176
down,34,64,322.8,81.4,178
up,28,64,323.44,80.82,180
right,37,64,324.52,80.64,182
down,34,64,313.04,72.54,184
up,24,64,319.56,74.02,186
right,28,128,332.16,82.44,188
left,32,128,312.44,69.08,190
up,31,128,326.76,77.48,194
left,32,128,325,73.48,196
right,35,128,319.48,69.64,198
down,36,128,326.4,71.82,200
up,31,128,343.28,79.2,202
down,36,128,340.88,76.94,204
up,28,128,318.68,63.9,206
left,24,128,356.32,83,208
up,28,128,336.08,73.4,210
right,31,128,359.52,81.82,214
left,37,128,343.04,71.58,216
up,33,128,350.04,75.2,218
down,24,128,349.48,74.36,220
left,26,128,346.04,70.54,224
down,27,128,331.08,59.88,226
right,37,128,342.16,67.1,230
left,40,128,331.32,57.18,234
right,22,128,324.76,53.04,236
down,23,128,332.32,54.54,238
up,30,128,324.92,48.84,240
left,23,128,335.28,55.58,242
up,25,128,351.36,62.42,244
left,169,128,355,62.84,246
up,33,128,344.84,55.74,248
up,33,128,350.56,57.52,252
left,33,128,348,55.9,254
right,27,128,347.72,53.08,256
down,42,128,364.36,61.24,258
right,32,128,356.56,56.48,260
up,34,128,368.88,60.68,262
right,33,128,378.76,66.38,264
left,38,128,380.88,64.68,266
up,31,128,405.8,78.26,268
left,32,128,393.16,70.58,270
left,37,128,410.4,78.68,272
right,34,128,390.76,66.68,276
down,37,128,400.84,68.9,278
left,37,128,428.8,83.7,280
right,30,128,424.16,79.74,282
down,39,128,426.04,78.66,284
up,33,128,429.36,80.36,286
down,42,128,438.16,85.5,288
up,45,128,427.36,76.9,290
right,38,128,430.92,77.8,292
left,29,128,431.8,77.8,294
up,48,128,416.96,70.66,296
right,23,128,426.84,72.68,298
up,37,128,442.04,80.7,300
left,39,128,435.8,75.96,302
down,37,128,437.72,75.84,304
right,94,128,426.88,68.82,306
down,80,128,436.4,72.2,308
right,40,128,446.12,75.86,310
up,33,128,440.52,72.3,312
down,33,128,462.32,85.86,314
down,56,128,444.76,73.38,316
up,26,128,433.92,64.44,318
down,50,128,440.92,66.38,320
left,43,256,446.36,71.84,322
right,42,256,456.08,73.42,324
right,46,256,453.64,71.98,326
right,53,256,462.76,76.38,328
left,52,256,452.28,68.48,330
down,46,256,456.64,70.48,332
left,57,256,472.76,77.4,334
left,40,256,460.16,69.9,338
up,46,256,465.44,71.58,340
left,36,256,463.6,69.44,342
right,30,256,472.12,72.92,346
down,32,256,461.32,65.46,350
right,31,256,470.44,67.16,352
left,34,256,462.52,60.76,354
left,40,256,464.24,60.64,358
right,55,256,466.88,63.18,360
left,44,256,466.2,59.08,362
up,28,256,466.4,59.44,366
down,35,256,466.4,56.18,368
up,33,256,475.88,59.48,370
left,37,256,473.8,57.82,372
down,39,256,472.76,56.24,374
up,49,256,465.12,50.24,376
right,49,256,473.12,54.78,378
down,43,256,469.4,52.1,380
down,38,256,470.08,52.32,382
left,20,256,474.08,51.64,384
right,20,256,465.16,46,386
down,28,256,488.76,58.16,388
up,26,256,485.16,54.72,390
right,31,256,475.72,49.76,392
up,32,256,481.56,50.8,394
right,35,256,482.76,50.66,396
right,45,256,480.36,46.98,398
left,30,256,475.88,45.16,400
down,26,256,476.28,43.34,402
down,26,256,478.64,44.48,404
right,30,256,485.16,44.6,406
left,30,256,501.56,55.24,410
down,30,256,493,47.5,412
up,19,256,484.44,42.82,414
right,25,256,485,40.72,416
up,29,256,481.92,37.92,418
right,40,256,485.84,41.64,420
right,36,256,495.36,44.84,422
up,32,256,493.8,42.14,424
up,34,256,493.84,39.52,426
left,35,256,494.48,40.38,428
right,23,256,495.64,38.7,430
down,18,256,503.56,42.46,432
right,26,256,509.92,45.06,436
down,23,256,501.8,38.4,438
down,26,256,516.84,44.94,442
up,25,256,523.88,48.16,444
down,27,256,529.4,49.26,446
right,28,256,520.12,42.54,448
down,26,256,529.24,48.18,452
right,22,256,520.32,40.3,454
up,30,256,525.8,41.82,456
left,36,256,535.68,46.48,458
left,36,256,539.16,46.22,460
up,33,256,540.12,45.26,462
right,24,256,542.16,45.22,464
left,31,256,540.32,43.54,466
up,21,256,544.8,45.54,468
up,36,256,543.84,44.94,470
down,24,256,551.12,45.92,472
up,44,256,551.52,44.64,474
right,26,256,563.2,50.02,476
down,30,256,566.2,50.78,478
right,35,256,558.44,45.76,480
left,23,256,557.68,44.84,484
right,29,256,561.4,43.94,488
up,23,256,560.8,42.14,490
up,39,256,566.32,43.64,492
up,40,256,574.96,47.08,494
right,25,256,572.88,45.62,496
up,29,256,570.44,41.94,498
up,30,256,564.12,36.18,500
right,25,256,573.16,41.68,502
left,32,256,582.64,44.6,504
left,24,256,572.04,39.16,506
up,25,256,581.68,44.28,508
right,39,256,581.04,42.82,510
up,27,256,591.12,45.14,512
left,114,256,585.36,40.7,514
up,38,256,585.64,40.14,516
left,58,256,585.76,40.5,518
down,37,256,602.64,49.28,522
right,22,256,586.4,37.76,524
up,35,256,594.6,40.6,526
down,30,256,593.92,38.74,528
right,35,256,597.44,40.1,532
up,21,256,609.52,44.44,534
right,23,256,626.72,52.5,536
up,23,256,622.44,49.86,538
right,34,256,645.68,60.04,540
down,31,256,651.36,62.78,542
left,34,256,682.08,77.34,544
down,65,256,694.48,83.42,546
up,33,256,690.16,78.86,548
left,35,256,697.44,83.32,550
left,48,256,705.04,86.62,552
right,39,256,715.44,91.82,554
right,42,256,702.64,81.16,556
left,37,256,702.6,81.42,558
left,33,256,707.8,83.52,560
up,28,512,691.8,73.1,562
down,39,512,708.6,83.68,564
up,38,512,705.52,78.56,568
left,35,512,701.92,74.96,570
down,39,512,703.56,74.46,572
left,36,512,715.2,79.22,574
down,45,512,705.84,73.68,576
down,44,512,723.2,82.02,578
right,42,512,712.2,75.36,580
left,37,512,711.04,72.58,582
down,40,512,709.6,69.32,584
right,36,512,714.24,72.8,586
right,32,512,715.88,72.12,588
down,34,512,717.52,71.42,590
left,36,512,719.68,71.3,592
up,31,512,714.48,67.6,594
left,37,512,726.32,72.32,596
up,37,512,726.96,72.2,598
down,31,512,719.72,68.08,600
up,28,512,723.8,68.1,602
right,34,512,732.12,72.76,604
left,29,512,720.64,65.18,606
right,35,512,731.56,72.14,608
down,40,512,726.16,67.08,610
up,30,512,735.32,70.44,614
down,33,512,722.16,59.52,616
left,28,512,720.48,57.42,618
right,26,512,733.6,64.7,620
right,180,512,734.4,67.14,622
right,33,512,727.76,59.04,624
right,33,512,731.96,60.42,626
down,28,512,724.52,53.96,628
down,28,512,731.96,59.08,630
up,30,512,739.64,61.98,632
up,30,512,731.32,55.58,634
right,37,512,733.2,56.7,636
down,30,512,740.68,59.46,638
up,22,512,730,51.24,640
down,29,512,747.24,61.64,642
down,28,512,733.84,54.38,644
right,31,512,736.88,53,646
down,32,512,738.08,51.48,648
up,28,512,746.6,55.34,650
right,29,512,750.8,56.22,652
left,26,512,750.84,55.34,654
left,31,512,753.16,56.84,656
up,32,512,741.88,50.24,658
right,24,512,751.28,53.92,660
up,28,512,768.04,58.42,662
right,32,512,777.72,64.88,664
left,37,512,784.64,67.3,666
down,28,512,775.24,60.92,668
up,45,512,781.92,64.3,672
left,51,512,776.16,58.06,674
right,31,512,780.12,58.34,676
right,33,512,783.52,61.34,680
right,29,512,780.08,56.36,682
down,26,512,774.64,54.64,684
down,33,512,784.64,58.1,686
right,25,512,781.6,53.96,690
right,31,512,792.52,57.66,692
down,29,512,801.88,61.18,694
down,33,512,794.92,57.9,696
left,23,512,790.84,52.46,698
right,23,512,790.44,51.54,702
down,33,512,791.6,50.78,704
down,24,512,786.64,46.44,706
right,28,512,786.92,45.74,708
left,20,512,792.52,48.26,710
up,20,512,791.48,45.96,712
left,27,512,792.08,46.08,714
down,29,512,793.72,46.74,716
right,19,512,789.24,42.36,718
left,18,512,790.52,40.98,720
down,21,512,795.88,43.58,722
down,27,512,792.12,40.48,724
right,28,512,799.32,42.06,726
down,24,512,806.12,45.52,728
left,27,512,814.36,48.18,732
right,20,512,815.68,48,734
down,28,512,823.16,52.22,736
right,35,512,818.04,46.9,738
left,27,512,823.96,49.74,740
up,34,512,819.76,45.36,742
up,26,512,822.08,45.36,744
up,25,512,828.16,48.12,748
left,25,512,823.28,42.72,750
up,28,512,822.88,42,752
down,28,512,827.72,43.66,754
down,31,512,833.92,46.74,756
up,23,512,834.88,44.72,760
left,27,512,826.76,39.3,762
left,26,512,823.56,34.8,764
up,22,512,822.8,32.92,766
down,21,512,829.4,37.84,768
up,13,512,817.32,28.02,772
left,22,512,826.84,30.9,774
up,25,512,830.4,31.86,776
left,22,512,830,31.08,778
down,29,512,837.68,34.52,782
left,33,512,851.68,40.56,784
down,26,512,857.48,40.42,786
left,26,512,865.92,44.8,788
up,41,512,874.76,48.24,790
left,20,512,869.68,45.18,792
up,23,512,876.88,48.8,794
right,26,512,867,42.04,796
down,24,512,880.12,47.08,798
left,26,512,893.32,55.28,800
right,34,512,900.2,56.36,804
up,25,512,901.16,55.72,806
down,18,512,897.68,51.26,808
right,31,512,902.44,53.48,810
down,31,512,894.12,47.22,812
up,24,512,902.32,50.14,814
left,26,512,909.28,54.36,816
down,21,512,910.84,55.34,820
right,24,512,916.28,54.78,822
up,30,512,913,51.34,824
left,23,512,914.8,52.14,828
down,29,512,904.28,43.58,832
left,25,512,921.2,50.46,834
right,31,512,915.36,45.96,836
down,24,512,912.6,44.56,838
left,20,512,913.6,42.48,840
right,15,512,913,42.1,842
right,21,512,909.28,38.52,844
right,31,512,916.96,43.32,846
down,22,512,915.56,40.34,848
left,31,512,923.04,43.9,850
right,20,512,915.84,37.78,852
right,28,512,918.88,39.02,854
up,21,512,915.96,36.3,856
right,22,512,919.88,37.28,858
down,25,512,926.84,40.74,860
up,25,512,920.2,34.74,862
down,25,512,924.4,37,864
right,29,512,932.72,39.18,866
left,22,512,930.96,37.28,868
up,24,512,932.16,36.5,870
right,24,512,936.16,38.26,872
left,27,512,938.92,38.94,874
right,31,512,940.16,38.02,876
down,28,512,941.2,37.52,878
right,25,512,943.32,37.58,880
up,27,512,948.04,38.84,882
down,24,512,951.76,39.84,884
right,30,512,948.76,37.88,886
up,22,512,946.68,34.92,888
right,24,512,948.24,33.78,890
up,21,512,944.88,31.62,892
down,27,512,953.64,36.48,894
down,24,512,946.88,30.04,896
up,20,512,954.64,34.36,898
left,22,512,956.4,35.16,900
up,25,512,958.76,35.1,902
right,25,512,955.56,30.92,904
left,28,512,959.6,31.92,906
left,27,512,961.6,31.6,908
up,23,512,967.64,33.66,910
up,25,512,978.76,40.66,912
left,24,512,974.6,36.06,914
up,25,512,982.56,39.56,916
left,37,512,985.2,38.36,918
down,18,512,984.24,38.44,920
right,26,512,989.2,39.58,924
up,28,512,998.64,42.5,926
right,24,512,1009.32,49,928
down,21,512,1012.16,46.66,930
up,31,512,1010.4,46.1,932
right,22,512,1009.56,44.5,934
up,28,512,1008.8,42.06,938
down,23,512,1008.48,39.74,940
up,23,512,1012.48,42.14,942
down,25,512,1010.24,39.88,944
right,18,512,1018.32,43.2,946
right,22,512,1010.32,35.52,948
down,25,512,1019.36,40,950
up,44,512,1023.08,42.82,952
up,31,512,1019.08,38.36,954
down,36,512,1022.84,38.44,956
right,21,512,1018.28,35.84,958
up,31,512,1019.6,36.4,960
down,26,512,1020.72,34.34,962
down,43,512,1022.6,34.18,964
down,21,512,1028.68,38.28,966
up,25,512,1020.08,30.72,968
left,38,512,1027.92,35.5,970
left,19,512,1025.52,31.94,972
up,31,512,1022.36,29.52,974
right,17,512,1017.92,26.56,976
right,30,512,1019.64,26.04,978
up,16,512,1017.6,21.96,980
up,20,512,1022.84,24.32,982
right,23,512,1031,28.94,986
down,24,512,1039.64,30.48,988
right,22,512,1034.32,26.66,990
down,20,512,1038.12,28.96,994
up,19,512,1044.4,28.76,996
down,20,512,1045.48,28.62,998
left,167,512,1049,29.56,1000
right,19,512,1052.24,31.06,1002
down,19,512,1055.28,31.28,1004
left,12,512,1045.56,24.76,1006
right,25,512,1046.2,23.6,1008
right,16,512,1053.48,25.56,1010
up,24,512,1062.8,30.72,1012
right,19,512,1058.96,28.52,1016
up,32,512,1057.24,22.92,1018
up,16,512,1059.8,23.46,1020
left,17,512,1063.64,24.46,1022
up,24,512,1071.68,27.88,1024
left,18,512,1071.2,27.32,1026
right,29,512,1070.8,25.38,1028
up,27,512,1071,25.9,1030
up,22,512,1076.32,27.38,1032
left,24,512,1074.76,24.36,1034
left,28,512,1074.56,22.28,1036
up,22,512,1070.68,19.38,1038
left,17,512,1076.44,22.9,1040
right,26,512,1078.48,22.38,1042
left,19,512,1084.44,24.56,1044
up,33,512,1077.44,18.86,1048
right,15,512,1086.08,22.94,1050
left,19,512,1085.44,20.24,1052
up,18,512,1111.84,32.8,1054
up,24,512,1113.72,34.74,1056
down,25,512,1123.96,39.36,1060
left,20,512,1125.04,37.88,1062
down,27,512,1143.08,44.68,1064
right,23,512,1154.88,53.58,1066
left,17,512,1161.48,52.34,1068
up,27,512,1150.76,47.58,1070
right,28,512,1176.2,57.7,1072
down,34,512,1207.92,76.48,1074
right,29,512,1212.68,77.02,1078
left,35,1024,1212,73.12,1080
up,28,1024,1221.44,77.58,1082
down,26,1024,1213.24,74.2,1084
left,38,1024,1224.52,78.24,1086
down,32,1024,1217.84,74.34,1088
right,57,1024,1215.8,72.5,1090
left,45,1024,1235.12,80.64,1092
down,39,1024,1222.96,73.88,1094
left,28,1024,1211.76,64.46,1096
right,26,1024,1220.32,71.06,1098
left,27,1024,1225.32,71.26,1100
down,34,1024,1216.24,65.58,1102
down,33,1024,1220.72,68.8,1104
left,31,1024,1219.92,64.52,1106
up,31,1024,1225.84,67.16,1108
down,31,1024,1229.36,67.16,1112
right,22,1024,1223.92,63.18,1114
up,33,1024,1239.2,70.04,1116
right,34,1024,1224.08,60.02,1118
up,26,1024,1228,61.38,1120
left,35,1024,1229.48,59.38,1122
down,25,1024,1236,65.02,1124
up,33,1024,1239.32,64.4,1126
left,31,1024,1231.32,57.78,1128
down,31,1024,1233.24,57.16,1130
right,35,1024,1242.92,63.4,1132
right,26,1024,1228.04,54.84,1134
down,26,1024,1235.76,57.06,1138
left,26,1024,1247.52,63.08,1140
down,24,1024,1241.96,57.56,1142
left,34,1024,1243,56.68,1144
down,29,1024,1257.52,64.26,1146
right,16,1024,1234.92,50.2,1148
up,42,1024,1251.48,59.54,1152
right,35,1024,1262.32,62.2,1156
up,33,1024,1257.36,57.7,1158
right,30,1024,1267.76,61.52,1162
down,41,1024,1264.6,57.22,1164
right,31,1024,1279.52,64.42,1166
down,31,1024,1276.96,62.42,1168
left,29,1024,1276.64,61.54,1170
down,24,1024,1282.6,63.44,1172
up,26,1024,1285.96,62.5,1174
up,42,1024,1288.48,61.94,1176
left,32,1024,1289.24,62.82,1178
up,28,1024,1286.72,59.48,1180
down,53,1024,1294.76,63.98,1182
right,45,1024,1289.56,60.8,1184
down,29,1024,1304.4,66.18,1186
down,36,1024,1296.96,60.78,1188
left,32,1024,1301.72,63.2,1190
right,41,1024,1299.76,64.08,1192
right,20,1024,1290.08,55.26,1194
down,30,1024,1289.28,55.64,1196
up,18,1024,1296.68,58.18,1198
right,36,1024,1290.64,52.26,1202
down,41,1024,1292.56,51.44,1204
left,30,1024,1295.48,50.8,1206
up,31,1024,1298.16,53.88,1208
right,25,1024,1291.12,47.76,1210
up,31,1024,1291.6,47.82,1212
up,25,1024,1297,48.48,1214
down,20,1024,1289.92,43.64,1216
left,24,1024,1296.72,46.62,1218
left,32,1024,1293.64,43.36,1220
down,29,1024,1289.68,40.38,1222
right,19,1024,1299.96,44.86,1224
down,22,1024,1299.6,42.94,1226
right,34,1024,1306.68,46.42,1228
left,28,1024,1307.04,45.28,1230
down,40,1024,1313.2,48.32,1232
right,18,1024,1324.64,51.18,1234
down,34,1024,1324.28,50.32,1236
right,24,1024,1328.6,51.7,1238
up,29,1024,1326,48.66,1240
left,25,1024,1324.88,48.46,1242
down,24,1024,1325.68,46.54,1244
down,26,1024,1328.08,47.76,1248
left,24,1024,1329.88,47.1,1250
up,19,1024,1331.08,46.1,1254
right,23,1024,1327.24,42.6,1256
down,25,1024,1323.68,39.88,1258
right,20,1024,1335.08,43.36,1260
left,24,1024,1338.6,45.82,1262
down,23,1024,1328.44,37.14,1264
up,24,1024,1332.4,39.42,1266
down,40,1024,1340.72,43.12,1268
left,31,1024,1336.4,38.74,1270
left,39,1024,1336.76,38.2,1272
up,28,1024,1342.24,40.44,1274
down,23,1024,1345.8,40.96,1276
down,29,1024,1345.4,40.06,1278
left,23,1024,1341.52,36.42,1280
right,28,1024,1353.64,43.4,1282
left,24,1024,1346.6,38.56,1284
down,22,1024,1349.44,39.16,1286
left,24,1024,1347,35.8,1288
left,24,1024,1344.84,32.52,1290
down,22,1024,1346.4,32.42,1292
up,22,1024,1349.68,32.38,1294
up,25,1024,1350.6,32.48,1296
left,21,1024,1352.96,33.06,1300
right,30,1024,1357.16,33.86,1302
left,17,1024,1350.12,28.82,1304
up,18,1024,1350.88,27.74,1306
right,15,1024,1347.28,25.46,1308
down,21,1024,1350.28,25.08,1310
right,22,1024,1362.92,30.06,1312
up,26,1024,1385.32,41.78,1314
right,25,1024,1405.04,50.64,1316
down,29,1024,1420.08,59.64,1318
left,29,1024,1408.96,51.98,1320
down,28,1024,1417.72,56.58,1322
right,30,1024,1423.4,58.74,1324
up,35,1024,1424.84,57.06,1326
down,31,1024,1418.12,52.12,1328
down,36,1024,1420.12,52.62,1330
up,26,1024,1432.08,57.14,1332
right,23,1024,1433.92,58.8,1334
right,34,1024,1432.48,55.98,1336
down,36,1024,1427.6,53.96,1338
right,22,1024,1424.68,48.4,1340
up,23,1024,1429.88,51.02,1342
up,28,1024,1425.08,46.96,1344
right,27,1024,1428.76,47.56,1346
up,28,1024,1427.72,46.22,1348
up,29,1024,1433.04,49.12,1352
down,27,1024,1432.84,45.92,1354
down,22,1024,1432.64,45.14,1356
up,25,1024,1436.08,44.82,1358
left,26,1024,1436.68,43.8,1360
left,25,1024,1434.04,40.76,1362
down,22,1024,1439.44,44.22,1366
down,31,1024,1442.48,44.5,1368
up,27,1024,1447.2,45.6,1370
down,40,1024,1445.92,42.92,1372
right,27,1024,1451.04,45.44,1374
up,25,1024,1449.48,43,1376
left,163,1024,1450.16,43.08,1378
up,22,1024,1447.96,40.82,1380
right,25,1024,1454.84,42.76,1382
down,28,1024,1461.16,45.4,1384
down,28,1024,1458.84,43.56,1386
down,24,1024,1454.36,39.38,1390
left,27,1024,1454,36.58,1392
up,19,1024,1457.72,38.16,1394
left,32,1024,1463.6,38.34,1396
down,18,1024,1464.28,39.18,1398
down,20,1024,1457.6,34.02,1400
down,23,1024,1456.4,32.38,1402
right,34,1024,1455.84,31.14,1404
right,21,1024,1459.56,32.52,1406
left,17,1024,1471.64,36.44,1408
left,16,1024,1472.56,37.18,1410
up,26,1024,1482.36,40.16,1412
up,25,1024,1474.84,36.22,1414
down,24,1024,1485.68,40.98,1416
right,31,1024,1483.08,37.44,1418
down,25,1024,1482.68,37.24,1422
down,25,1024,1489.04,37.46,1424
right,23,1024,1493.04,39.68,1426
up,20,1024,1501.68,43.88,1428
up,27,1024,1505,44.92,1430
down,36,1024,1506.76,44.2,1432
down,27,1024,1508,42.66,1434
left,21,1024,1506.08,41.58,1436
left,22,1024,1512.64,44.4,1438
up,23,1024,1518.56,46.54,1440
right,26,1024,1518.2,45.98,1442
left,25,1024,1519.48,43.6,1444
down,24,1024,1521.44,44.6,1446
right,15,1024,1520.4,42.8,1448
left,16,1024,1521.08,42.28,1450
right,27,1024,1522.72,41.86,1452
right,25,1024,1520.4,38.64,1454
up,23,1024,1525.8,39.48,1456
left,18,1024,1520.88,36.2,1458
right,24,1024,1525.88,37.84,1460
up,24,1024,1530.36,40.84,1462
right,24,1024,1525.76,36.7,1464
up,27,1024,1525.56,36.36,1466
left,25,1024,1527.12,35.3,1468
left,25,1024,1531.16,36.46,1470
down,89,1024,1530.64,35.18,1472
down,72,1024,1529.28,32.14,1474
left,57,1024,1529.72,32.44,1476
right,474,1024,1531.76,32.72,1480
up,30,1024,1537.64,32.94,1482
left,19,1024,1535.6,30.26,1484
right,19,1024,1542.28,34.02,1486
down,21,1024,1541.2,31.7,1488
left,40,1024,1540.24,30.34,1490
down,17,1024,1542.48,31.74,1492
right,21,1024,1551.36,33.4,1496
up,18,1024,1550.2,31.82,1498
up,45,1024,1558.68,36.14,1500
up,19,1024,1559.4,33.66,1502
right,21,1024,1557.08,32.56,1504
up,23,1024,1562.92,34.96,1508
left,25,1024,1562,32.22,1512
down,25,1024,1567.08,31.44,1514
right,27,1024,1568.84,33.32,1518
down,20,1024,1574.84,32.6,1520
down,24,1024,1575.8,31.78,1522
left,22,1024,1579.2,32.92,1524
up,18,1024,1574.8,29.02,1526
left,25,1024,1571.24,27.02,1528
down,27,1024,1575.32,27.96,1530
left,22,1024,1577.32,27.84,1532
down,20,1024,1574.44,24.3,1536
up,18,1024,1588.16,30.96,1538
down,20,1024,1575.2,20.02,1540
right,20,1024,1581.72,24.32,1542
left,20,1024,1581.52,23.62,1546
down,22,1024,1595.16,27.56,1548
right,17,1024,1592.56,26.2,1550
down,19,1024,1594.12,25.94,1552
right,20,1024,1595.88,25.96,1554
right,19,1024,1598.2,25.76,1556
up,19,1024,1600.08,24.76,1558
down,21,1024,1602.12,27.1,1560
down,28,1024,1603.84,26.2,1562
right,15,1024,1607.48,26.4,1564
left,20,1024,1620.16,31.42,1566
up,21,1024,1635.16,39.2,1568
right,21,1024,1636.28,40.2,1570
right,24,1024,1646.88,45.32,1572
up,20,1024,1644,42.64,1574
left,27,1024,1662.6,49.24,1576
up,34,1024,1669.48,53.76,1578
down,31,1024,1672.04,53.88,1582
right,31,1024,1683.2,57.22,1586
left,29,1024,1666.92,46.74,1588
down,54,1024,1673.24,47.44,1590
right,21,1024,1668.64,44.6,1594
right,30,1024,1675.68,45.58,1596
up,27,1024,1677.08,45.46,1598
up,21,1024,1682.04,47.16,1600
left,29,1024,1690.12,51.3,1604
left,29,1024,1683.52,44.76,1606
down,22,1024,1681.76,43.42,1608
left,24,1024,1687.96,45.9,1610
right,27,1024,1692.16,48.28,1612
right,23,1024,1695.4,47.6,1614
left,23,1024,1690.64,44.86,1618
right,28,1024,1691.48,41.58,1620
down,40,1024,1692,39.98,1622
right,29,1024,1689.76,38.66,1624
up,25,1024,1695.76,42.08,1626
left,25,1024,1696.52,39.6,1628
up,30,1024,1704.32,43.06,1630
down,58,1024,1708.6,45.3,1632
left,26,1024,1708.6,43.52,1634
up,26,1024,1712,44.9,1636
left,29,1024,1710.08,42.82,1638
down,32,1024,1716.12,45.28,1640
down,30,1024,1716.92,45.16,1642
up,22,1024,1711.6,40.3,1644
down,25,1024,1710.52,38.06,1646
left,19,1024,1714.96,38.84,1648
right,24,1024,1713.68,38,1652
left,19,1024,1719.8,38.3,1654
down,23,1024,1724.28,41.4,1658
left,27,1024,1724.68,39.4,1660
right,27,1024,1720.12,34.72,1662
up,21,1024,1729.68,38.18,1664
left,26,1024,1728.48,37.68,1668
down,22,1024,1736.16,40.58,1670
up,16,1024,1735.44,37.62,1672
down,26,1024,1738.76,38.36,1674
down,23,1024,1739.12,37.78,1676
up,30,1024,1748.52,43.14,1678
down,17,1024,1747.64,39.38,1680
right,23,1024,1747.36,38.7,1682
down,21,1024,1754.6,41.64,1684
up,33,1024,1755,40,1686
left,25,1024,1755.76,40.3,1688
down,28,1024,1759.4,41.3,1692
left,26,1024,1777.48,50.48,1694
up,18,1024,1773.48,45.28,1696
left,29,1024,1775.12,45.98,1698
left,28,1024,1774.64,43.38,1700
up,26,1024,1771.4,40.14,1702
down,30,1024,1772.28,40.22,1704
left,22,1024,1770.28,37.36,1706
up,25,1024,1771.12,37.08,1708
right,19,1024,1773.32,37.96,1710
down,32,1024,1774.48,37.12,1712
left,22,1024,1774.4,36.92,1714
down,29,1024,1788.8,43.5,1716
right,20,1024,1779.68,36.2,1718
down,28,1024,1784.12,38.54,1720
down,27,1024,1785.84,38.62,1722
down,34,1024,1787.04,36.86,1724
left,38,1024,1789.44,37.7,1726
down,25,1024,1789.76,37.38,1728
left,25,1024,1793.24,37.16,1730
left,27,1024,1792.12,36.12,1732
up,31,1024,1797.2,37.88,1734
left,28,1024,1803.4,39.9,1736
down,27,1024,1802.88,39.78,1738
left,25,1024,1801,36.52,1740
down,30,1024,1804.76,36.78,1742
right,28,1024,1800.76,32.88,1746
right,30,1024,1806.48,36.38,1748
up,31,1024,1801.76,31.64,1750
left,38,1024,1798.32,29.16,1754
down,32,1024,1802.4,28.8,1758
right,21,1024,1807.24,28.4,1760
up,23,1024,1809.4,29.36,1762
down,166,1024,1808.24,27.24,1764
up,17,1024,1804.04,23.32,1766
left,24,1024,1805.96,24.7,1770
right,52,1024,1809.36,23.72,1772
right,30,1024,1812.96,24.48,1774
down,14,1024,1816,23,1776
left,17,1024,1817.84,24.58,1778
up,43,1024,1818.84,24.4,1780
right,52,1024,1822.32,25.36,1782
down,57,1024,1827.72,26.84,1784
right,31,1024,1832.08,29.04,1786
left,29,1024,1833.12,27.42,1788
right,21,1024,1832.64,26.82,1790
