Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
right,36,64,287.2,84.4,140
left,40,64,280.6,77.96,142
up,31,64,287.08,81.34,144
up,51,64,278.2,73.64,146
left,47,64,295.48,81.94,148
up,37,64,284.52,76.8,150
left,29,64,286.96,75.94,152
left,38,64,298.4,80.68,154
up,58,64,315.36,89.3,156
down,43,64,324.04,91.06,158
right,44,64,345.72,103.6,160
right,40,64,327.36,92.04,162
down,46,128,317.64,83.96,164
down,36,128,330.64,91.9,166
down,40,128,327.04,89.64,168
right,27,128,329.96,89.14,170
left,37,128,317.2,80.52,172
down,43,128,328.4,87.58,174
down,56,128,336,90.68,176
up,37,128,330.96,85.24,178
down,36,128,327.24,81.48,180
left,44,128,332.04,84.98,184
right,37,128,319.16,75.22,186
up,45,128,339.2,83.48,188
right,32,128,343.68,85.86,190
up,48,128,334.48,78.56,192
right,60,128,335.88,80.18,194
up,46,128,344.24,81.36,196
up,37,128,353.8,88.92,198
down,35,128,338.68,77.46,200
down,37,128,334.28,74.64,202
up,40,128,333.16,72.56,204
right,52,128,351.96,83.72,206
up,44,128,346.12,76.8,208
left,45,128,358.28,84.66,210
down,36,128,343.36,74.06,212
down,37,128,351.48,77.06,216
up,39,128,349.4,74.88,218
left,37,128,347.44,73.02,220
left,40,128,344,69.76,222
up,39,128,354.76,74.1,224
right,44,128,341.44,64.1,226
down,35,128,353.04,70.02,228
left,37,128,348.24,67.28,230
right,25,128,351.16,67.56,232
left,45,128,359.68,72.1,234
right,34,128,357.48,71.74,236
right,48,128,357.32,67.22,238
down,36,128,352.88,64.94,242
up,25,128,346,58.24,246
left,36,128,357.08,63.56,248
up,30,128,354.48,58.86,250
left,35,128,365.12,63.16,252
left,50,128,369.88,66.44,254
left,50,128,368.4,65.26,256
left,36,128,370.16,64.04,258
up,41,128,366.76,61.36,260
up,29,128,355.6,53.74,262
up,34,128,368.56,59.22,264
right,18,128,363.72,55.72,266
down,33,128,368.2,56.7,268
right,24,128,380.6,65.02,270
up,28,128,356.08,49.52,272
left,27,128,354.4,46.94,274
left,32,128,371.08,56.54,276
down,34,128,362.16,51.28,278
right,14,128,335.4,34.34,282
up,16,128,334.48,30.54,284
right,24,128,341.2,35.08,286
up,19,128,322.28,20.92,288
left,21,128,350,36.02,290
right,25,128,357.04,39.68,292
up,20,128,354.88,35.74,294
up,24,128,367.84,42.04,296
right,23,128,398.64,60.28,298
down,36,128,409.76,60.48,300
left,49,128,437.44,76.74,302
down,32,128,439.76,77.16,304
left,46,256,442.48,76.16,306
right,32,256,445.56,77,308
up,32,256,442.72,73.78,310
right,33,256,455.04,80.82,312
right,36,256,447.64,75.42,314
up,45,256,445.16,72.5,316
right,39,256,451.32,73.12,318
up,38,256,446.72,72.88,320
down,35,256,448.72,72.06,322
up,35,256,456.76,74.38,324
left,31,256,444.04,67,326
down,37,256,451.52,71.34,328
up,27,256,438.32,62.5,330
right,45,256,455,69.2,332
down,34,256,447.32,65.58,336
right,34,256,450.36,65.1,340
right,29,256,446.16,60.34,342
left,18,256,436.88,53.34,344
left,18,256,446.08,59.56,346
down,24,256,446.96,56,348
up,24,256,450.72,57.06,350
left,36,256,460.84,64.2,352
right,26,256,460.24,60.66,354
up,34,256,461.64,60.76,356
left,27,256,461.36,59.58,358
right,36,256,467.76,60.94,360
down,29,256,477.24,65.9,362
right,36,256,469.32,60.9,364
up,34,256,472.56,60.44,366
down,41,256,480.28,63.8,368
down,28,256,495.36,71.34,370
up,43,256,478.44,61.04,372
left,32,256,476.4,59.44,374
right,30,256,475.92,59.04,376
right,29,256,476.24,56.7,378
down,30,256,477.4,55.52,380
left,34,256,473.96,54.58,382
left,31,256,481.8,56.36,384
up,25,256,471.4,50.3,386
left,33,256,473.8,51.68,388
up,25,256,474.36,49.62,390
down,19,256,476,49.28,392
right,24,256,477.76,49.04,394
down,34,256,487.8,54.04,396
left,32,256,480.36,47.3,398
left,29,256,474.12,42.72,400
left,28,256,483.52,49.14,402
up,27,256,476.04,42.58,404
right,26,256,487.48,45.78,406
left,36,256,499.24,53.44,408
right,176,256,487.04,44.96,410
up,30,256,494.64,47.84,412
up,26,256,503.44,51.72,414
left,29,256,531.72,66.54,416
up,39,256,528,63.54,418
right,37,256,522.4,57.94,420
down,34,256,529.24,61.42,422
right,27,256,526.68,58.88,426
up,32,256,529.28,58.48,428
up,34,256,531.4,59.4,430
down,32,256,532.88,57.44,432
left,38,256,528.28,53.78,434
up,25,256,522.92,51.06,436
left,21,256,530.04,53.66,438
right,35,256,536.96,56.14,440
up,33,256,531.36,52.8,442
left,19,256,524.32,47.02,444
up,31,256,534.92,50.28,446
down,33,256,540.96,54.58,448
right,36,256,541.72,52.08,450
up,32,256,529.88,45.42,452
left,31,256,538.44,48.84,454
down,37,256,539.8,48.7,456
up,36,256,536.96,46.42,458
down,25,256,529.4,39.26,460
right,27,256,531.4,41.76,462
right,19,256,534,41.28,464
up,33,256,544.32,46.7,466
left,25,256,532.16,37.82,468
right,26,256,533.76,38.42,470
down,931,256,535.52,36.6,472
down,33,256,531.32,33.82,474
right,45,256,533.08,34.6,476
right,32,256,542.8,37.3,478
down,24,256,550.16,41.44,480
right,24,256,550.76,41.74,482
right,33,256,556.52,42.14,484
up,18,256,550.72,38.74,486
down,18,256,553.72,39.84,488
left,25,256,554.6,39.64,490
up,25,256,575.04,49.66,492
left,22,256,568.52,42.84,494
up,26,256,575.4,46.94,496
right,28,256,582.12,49.04,498
left,26,256,577.36,45,500
right,28,256,581.2,45.48,502
left,22,256,583.64,46.5,504
right,22,256,588.08,48.28,506
up,27,256,586.8,46,508
right,30,256,581.12,42.12,510
down,27,256,585.72,43.24,512
down,38,256,582.04,39.9,514
up,27,256,597.64,49.8,516
down,29,256,589.04,41.68,518
left,23,256,586,38.86,522
up,27,256,587.32,37.2,524
right,36,256,628.2,58.76,526
down,39,256,668.24,77.52,528
left,28,256,649.88,67.2,530
up,24,256,691.64,88.4,532
left,39,256,691.04,87.22,534
up,36,256,698.6,91.22,536
up,44,256,694.8,86.58,538
right,36,512,698.8,88.84,540
down,42,512,704.48,89.88,542
left,36,512,708.32,91.02,544
up,41,512,695.84,83.94,546
down,31,512,690.76,79.46,548
left,40,512,702.84,83.62,550
up,42,512,697.08,81.68,552
up,36,512,703.88,84.3,554
left,49,512,706.96,83.8,556
down,34,512,705.28,81.32,558
right,35,512,702,78.5,560
up,34,512,696.04,76.38,562
down,41,512,710.52,83.52,564
right,47,512,704.92,80.06,566
left,34,512,713,83.34,568
up,29,512,697.2,70.48,572
right,42,512,704.32,73.26,574
left,31,512,703.6,71.94,576
down,18,512,686.28,62,578
left,27,512,698.96,67.5,580
right,38,512,700.88,67.74,582
up,36,512,707.96,70.86,584
right,35,512,698.8,63.4,586
up,35,512,703.32,66.52,588
left,35,512,703.4,63.84,590
down,34,512,702.56,63.52,592
up,39,512,711.2,64.92,594
right,30,512,705.88,64.14,596
up,31,512,719.84,68.26,598
left,35,512,731.92,73.82,600
up,30,512,722.56,67.18,602
right,31,512,729.96,71.46,604
left,37,512,729.4,69.68,606
right,42,512,713.72,61.28,608
up,29,512,713.24,58.56,610
left,34,512,722.32,62.6,612
down,47,512,720.52,61.04,614
down,37,512,721.76,59.88,616
up,36,512,722.68,61.26,618
right,50,512,719.8,58.7,620
right,29,512,727.76,60.86,624
down,28,512,722.56,56.22,626
left,25,512,718.4,51.36,628
up,25,512,731.04,58.9,630
right,29,512,727.36,54.88,632
down,28,512,738.4,59.4,634
right,23,512,738.88,59.9,636
up,29,512,743.92,60.34,638
right,36,512,747.2,62.18,640
right,32,512,743.52,59.94,642
down,35,512,752.88,62.82,644
left,34,512,751.48,60.96,646
up,29,512,758.4,62,648
right,34,512,773.72,71.16,650
left,26,512,758.84,61.8,652
down,42,512,769.2,66.38,654
left,36,512,765,61.3,656
up,31,512,778.44,68.74,658
up,41,512,777.68,66.38,662
left,36,512,776.24,63.04,664
down,38,512,776.88,62.5,666
left,36,512,777.44,61.66,668
left,37,512,782.6,63.94,670
down,39,512,787.44,65.36,672
down,35,512,778.32,58.66,674
up,33,512,782.12,60.6,676
down,37,512,784.68,60.88,678
left,30,512,779.24,56.66,680
left,38,512,784.76,59.86,682
left,42,512,781.96,54.82,684
up,36,512,781.52,55.74,686
up,28,512,784.72,56.06,688
up,23,512,783.68,55.28,690
down,24,512,779.64,49.5,692
up,22,512,784.92,52.78,694
down,30,512,785.72,52.22,696
left,30,512,786.48,49.6,698
down,28,512,788.88,52.78,700
left,33,512,786.32,49.14,702
left,35,512,786.48,47.2,704
down,44,512,789.04,47.9,706
right,23,512,792.16,49.34,708
up,27,512,791.44,47.78,710
left,30,512,789.28,43.96,712
up,25,512,807.92,56,714
right,32,512,797.12,46.34,716
up,32,512,796.12,44.62,718
up,29,512,808.8,52.32,720
right,33,512,810.52,50.36,722
down,27,512,806.76,48.88,726
left,31,512,817,51.94,728
up,22,512,815.28,49.44,732
down,32,512,813.92,45.02,736
left,29,512,812.6,43.72,738
up,27,512,813.76,43.66,742
left,28,512,812.08,40.06,746
down,34,512,827.72,45.94,748
right,25,512,819.12,42,750
down,22,512,819.92,39.38,752
up,28,512,821.36,39.62,754
left,24,512,827.4,42.52,756
down,28,512,824.76,38.56,758
up,27,512,826.6,41.4,760
down,31,512,831.68,41.16,762
right,30,512,829.44,38.78,764
down,31,512,835.92,40.18,766
left,25,512,829.6,36.78,768
down,16,512,836.48,40.02,770
up,161,512,839.2,39.32,774
down,29,512,846.76,40.42,776
left,28,512,841.2,38.42,778
down,28,512,839.64,35.18,780
down,28,512,843.36,37.06,782
left,24,512,847.44,38.18,786
right,24,512,843.76,34.52,788
right,26,512,844.68,32.86,790
down,26,512,850.12,34.32,792
left,15,512,839.52,28.08,794
down,25,512,851.72,34.24,796
right,21,512,851.04,31.36,798
left,26,512,867.56,39.66,800
left,28,512,852.84,30.94,802
right,23,512,857.76,30.12,804
up,21,512,865.92,34.36,806
up,24,512,877.2,40.12,808
left,32,512,894.64,48.44,810
up,32,512,898.16,50.22,812
left,27,512,909.2,54.46,814
left,33,512,917.04,57.38,816
right,32,512,920.16,58.76,818
up,31,512,907.16,50.78,822
up,32,512,913.92,51.62,826
left,29,512,908.12,45.36,828
down,35,512,911.04,48.06,830
up,30,512,915.6,48.66,832
right,26,512,916.8,49.42,834
down,19,512,914.12,45.28,836
up,24,512,915.76,45.84,838
right,33,512,923.2,47.5,842
up,26,512,918.72,44.4,844
right,23,512,926.32,48.08,846
right,29,512,921.96,44.9,848
down,21,512,925.08,44.28,850
left,22,512,922,41.88,852
up,30,512,929.2,43.56,854
left,27,512,929.88,44.26,856
up,30,512,940.36,47.18,860
right,30,512,935.28,41.72,862
up,20,512,940.44,43.66,864
down,29,512,946.6,46.8,866
left,22,512,943,43.24,868
right,37,512,944.2,44.4,870
left,34,512,949.24,44.4,872
up,18,512,938.12,36.74,874
left,29,512,953.28,46.5,876
down,29,512,945.04,39.3,878
right,32,512,949,39.92,880
left,23,512,949.2,40.26,882
up,22,512,946,37.12,884
right,28,512,948.6,36.8,886
left,23,512,954.68,39.48,888
down,24,512,949.56,35.84,890
right,22,512,955.04,37.58,892
left,27,512,956.68,37.94,896
right,28,512,951.8,32,898
down,22,512,955.68,33.36,900
right,25,512,956.44,33.14,902
left,32,512,956.92,32.56,906
down,31,512,954.08,27.48,908
up,18,512,962.72,32.16,910
right,28,512,969.44,34.26,912
down,30,512,969.68,33.6,914
up,29,512,971.16,32.32,916
up,27,512,971.36,31.74,918
left,24,512,973.92,32.48,920
right,24,512,968.44,27.84,922
left,24,512,970.96,28.94,926
down,22,512,974.96,29.08,928
up,25,512,976.88,28.38,932
left,25,512,975.28,25.4,934
right,25,512,985.44,29.98,936
up,24,512,980.08,25.16,938
right,30,512,984.32,27.54,940
left,16,512,991.2,30.82,942
down,24,512,996.48,31.1,944
right,43,512,996.48,30.84,946
up,22,512,1011.6,36.98,948
right,27,512,1011.44,35.38,950
left,25,512,1016.48,38,952
down,31,512,1014.8,35.28,954
right,31,512,1022.56,40.1,956
up,30,512,1018.04,35.2,958
down,22,512,1018.88,35.1,960
up,22,512,1023.4,35.7,962
right,21,512,1019.04,32.98,964
left,28,512,1022.84,33.8,966
up,31,512,1029.24,37.12,968
up,25,512,1029.84,35.28,970
down,33,512,1039.28,38.38,972
right,26,512,1045.52,42.88,974
down,42,512,1043.92,39.4,978
left,36,512,1042.72,37.32,980
up,25,512,1041.56,34.96,982
down,44,512,1044.48,35.16,984
left,25,512,1045.84,35.56,986
left,29,512,1044.92,34.56,990
up,47,512,1044.36,30.48,992
left,25,512,1047.52,32.82,994
left,25,512,1046.92,31.04,996
down,22,512,1054.72,35.66,998
right,20,512,1038.24,23.94,1000
up,20,512,1044.36,26.94,1002
down,22,512,1042.68,23.04,1004
right,23,512,1041.96,22.14,1006
up,10,512,1036.2,18.18,1008
right,20,512,1042.12,19.98,1012
left,14,512,1040.72,16.78,1016
down,34,512,1050.32,20.46,1018
down,19,512,1051.24,19.04,1020
up,14,512,1049.44,17.58,1022
down,18,512,1043.92,12.62,1024
left,16,512,1054.56,17.96,1026
up,34,512,1057.6,19.18,1028
left,25,512,1064.76,21.78,1030
up,25,512,1068.12,22.66,1032
down,22,512,1080.48,28.16,1034
right,27,512,1070.32,21.7,1036
down,26,512,1104.24,39.4,1038
left,23,512,1118.96,45.98,1040
left,30,512,1113.16,41.52,1042
up,31,512,1156.12,64.54,1044
right,33,512,1122.92,44.04,1046
left,29,512,1140.32,52,1048
right,28,512,1156.2,60.4,1052
down,17,512,1149.56,53.98,1054
right,43,512,1179.56,67.78,1058
up,29,512,1176.4,64.26,1060
left,29,512,1195.96,75.72,1064
up,31,512,1199.52,75.36,1066
down,35,512,1204.24,76.62,1068
down,39,512,1198.52,73.02,1072
up,28,512,1201.24,71.92,1074
right,35,1024,1211.76,76.8,1076
left,28,1024,1212.04,74.98,1078
up,28,1024,1215.12,77.2,1080
left,30,1024,1221.48,78.2,1082
left,40,1024,1228.48,81.42,1084
up,35,1024,1219.28,73.06,1086
down,47,1024,1227.12,79.06,1088
up,52,1024,1235.84,81.52,1092
left,45,1024,1225.24,75.64,1094
up,41,1024,1217.44,69.32,1096
up,31,1024,1226.52,73.72,1098
up,36,1024,1219.24,67.38,1100
up,36,1024,1221.88,66.38,1102
down,29,1024,1224.88,69.46,1104
down,35,1024,1222.36,65.42,1106
right,26,1024,1222.6,66.4,1108
up,47,1024,1214.32,60.18,1110
right,23,1024,1219.12,60.92,1112
up,33,1024,1213.2,57.54,1114
up,53,1024,1219.28,59.1,1116
up,31,1024,1225.36,61.6,1118
left,28,1024,1223.24,59.32,1122
right,30,1024,1232.84,61.28,1124
up,38,1024,1240.76,63.88,1126
left,37,1024,1234.28,59.7,1128
up,38,1024,1241.68,63.74,1130
up,36,1024,1237.32,61,1132
right,26,1024,1240.92,61.24,1134
down,34,1024,1238.88,59.42,1136
down,35,1024,1253.8,66.76,1138
left,32,1024,1243.44,60.44,1140
down,37,1024,1251.48,61.8,1142
right,33,1024,1246.64,59.26,1144
up,29,1024,1253.2,60.6,1146
down,36,1024,1238.16,51.22,1148
up,33,1024,1247.44,57.22,1150
right,32,1024,1245.36,53.72,1152
down,21,1024,1257.76,60.22,1156
up,27,1024,1245.76,52.06,1158
down,202,1024,1258.2,58,1160
right,29,1024,1245.4,49.7,1162
left,30,1024,1253.64,52.12,1164
down,32,1024,1253.32,49.64,1166
up,48,1024,1263.92,55.12,1168
right,33,1024,1259.08,50.9,1170
right,33,1024,1260.24,50.7,1172
left,28,1024,1268.16,53.26,1176
up,34,1024,1276.32,56.04,1178
left,31,1024,1279.84,56.5,1180
down,26,1024,1282,56.98,1182
right,32,1024,1288.96,59.2,1184
right,36,1024,1286.84,57.94,1186
left,28,1024,1291.92,60.04,1188
down,26,1024,1294.88,59.4,1190
down,20,1024,1285.68,55.64,1192
up,41,1024,1298.44,60.32,1194
down,28,1024,1290.24,53.82,1196
up,24,1024,1296.96,55.74,1198
right,30,1024,1294.68,53.68,1200
left,34,1024,1301.12,56.7,1202
right,33,1024,1311.68,61.54,1204
down,26,1024,1304.4,55.54,1206
up,33,1024,1302.76,54.02,1208
right,37,1024,1299.84,50.7,1210
up,33,1024,1305.44,52.78,1212
up,31,1024,1302.24,50.86,1214
down,70,1024,1299.64,49.26,1216
left,104,1024,1299.76,48.48,1218
up,49,1024,1295.44,44.74,1220
left,35,1024,1302.36,47.44,1224
up,48,1024,1298.12,43.1,1226
right,44,1024,1313.36,49.68,1228
down,26,1024,1307.4,45.32,1230
down,28,1024,1315.36,47.1,1232
right,30,1024,1308.2,41.96,1234
left,31,1024,1316.12,47.78,1236
up,22,1024,1311.28,41.7,1240
left,26,1024,1308.68,39.3,1242
right,32,1024,1308.32,38.34,1244
left,44,1024,1311.8,38.66,1248
down,19,1024,1304.12,33.18,1250
right,37,1024,1319.52,39.38,1252
left,22,1024,1328.24,43.08,1254
down,32,1024,1327.16,42.5,1256
right,24,1024,1330.92,44,1258
right,66,1024,1323.8,37.48,1260
left,52,1024,1325.6,36.68,1262
down,55,1024,1326.4,37.54,1264
up,28,1024,1324.2,37.14,1266
down,33,1024,1323.52,34.64,1268
left,22,1024,1323.12,32.48,1270
left,78,1024,1320.16,29.6,1274
up,41,1024,1327.12,32,1276
left,39,1024,1330.2,32.16,1278
left,53,1024,1332.88,31.1,1280
up,43,1024,1335.12,31.14,1282
left,23,1024,1334.12,30.52,1284
right,26,1024,1341.48,33.24,1286
down,30,1024,1346.4,36.12,1288
right,29,1024,1348.6,34.88,1292
down,24,1024,1343.4,30.12,1294
left,21,1024,1340.28,27.18,1296
right,22,1024,1355.56,35.98,1298
down,39,1024,1345.44,26.8,1300
up,60,1024,1356.68,33.14,1302
down,25,1024,1362.04,34.08,1304
up,24,1024,1373.76,39.8,1308
right,18,1024,1364,31.94,1310
up,27,1024,1373.96,37.5,1312
down,35,1024,1386.56,42.28,1314
left,23,1024,1397.32,47.2,1316
left,28,1024,1410.36,55.32,1318
up,23,1024,1417.24,56.62,1320
left,39,1024,1426.44,58.64,1324
left,35,1024,1422.88,55.44,1326
up,39,1024,1427,58,1328
down,40,1024,1429.16,56.28,1330
down,63,1024,1432.68,58.24,1332
right,45,1024,1429.08,55.14,1334
down,25,1024,1428.52,52.62,1336
right,25,1024,1432.8,55.84,1338
up,25,1024,1426.76,49.46,1340
right,23,1024,1422.36,48.08,1342
up,26,1024,1426.32,47.6,1344
right,26,1024,1435.48,51,1346
down,32,1024,1433.52,49.96,1348
up,22,1024,1435.28,48.44,1350
left,32,1024,1433.48,47.22,1352
left,41,1024,1442.28,52.88,1354
left,38,1024,1433.08,43.64,1356
up,40,1024,1439.6,48.42,1358
up,48,1024,1434.24,41.98,1360
left,22,1024,1436.48,41.18,1362
up,21,1024,1438.08,42.78,1364
down,21,1024,1444.2,44.48,1366
right,25,1024,1446,45.36,1368
down,26,1024,1452.04,46.8,1370
up,27,1024,1454.12,46.4,1372
right,123,1024,1453.24,47.92,1374
up,108,1024,1461.84,49.82,1376
up,82,1024,1453.6,44.04,1380
up,27,1024,1455.16,42.14,1382
down,58,1024,1456.32,41.8,1384
right,25,1024,1450.68,37.24,1386
right,32,1024,1462.88,44.52,1388
left,16,1024,1449.28,35.74,1390
up,25,1024,1450.32,35.8,1394
up,24,1024,1456.92,37.1,1396
left,20,1024,1449.68,31.22,1400
right,24,1024,1461.16,34.84,1402
down,29,1024,1461.48,33.66,1404
right,17,1024,1460.48,32.34,1406
down,28,1024,1462.6,34.52,1408
up,48,1024,1467.68,33.86,1410
down,143,1024,1464.88,31.74,1412
down,24,1024,1463.92,29.84,1414
right,25,1024,1466.96,32.46,1416
left,18,1024,1465.24,30.16,1420
right,17,1024,1465.08,26.1,1422
up,24,1024,1477.68,32.64,1424
left,24,1024,1475.32,29.52,1426
left,22,1024,1477,28.88,1428
down,22,1024,1481.08,30.84,1430
left,26,1024,1482.96,32,1432
up,19,1024,1474,25.88,1434
down,19,1024,1482.08,27.24,1436
right,23,1024,1486,28.22,1440
right,17,1024,1494.4,30,1442
up,24,1024,1513.52,41.06,1444
down,26,1024,1512.8,40.04,1446
up,20,1024,1518.24,41.5,1448
right,20,1024,1513.36,37.76,1450
up,20,1024,1516.48,37.98,1452
right,27,1024,1520,38.82,1454
down,25,1024,1517.44,36.72,1456
up,25,1024,1518.08,35.5,1458
down,25,1024,1514.44,32.74,1460
left,15,1024,1523.16,35.86,1462
up,29,1024,1523.4,35.18,1464
right,25,1024,1525.08,34.82,1466
right,21,1024,1526.4,34.36,1468
left,18,1024,1523.44,31.24,1470
right,27,1024,1530.52,34.8,1472
right,25,1024,1527.16,31.24,1474
left,24,1024,1530.76,32.44,1476
left,44,1024,1525.04,28.86,1478
up,15,1024,1519.84,23.62,1482
up,22,1024,1523.52,24.86,1484
left,20,1024,1523.84,24.62,1488
left,32,1024,1520.76,19.54,1490
up,22,1024,1522.96,21.26,1492
up,41,1024,1524.16,18.66,1494
left,25,1024,1521.04,17.16,1496
right,19,1024,1524.44,16.82,1498
left,18,1024,1528.6,19.54,1502
up,21,1024,1537.48,20.78,1504
right,19,1024,1540.96,21.46,1506
left,24,1024,1544.76,22.02,1508
up,20,1024,1549.76,25.2,1510
up,23,1024,1546.88,23.08,1512
up,21,1024,1549.68,21.36,1514
right,22,1024,1552.52,21.64,1516
right,21,1024,1551.08,20.8,1518
up,19,1024,1549.72,18.12,1520
up,16,1024,1551.48,17.6,1522
right,27,1024,1549.52,16.18,1524
down,25,1024,1551.84,17.54,1526
right,13,1024,1550.16,14.38,1528
left,15,1024,1553.92,15.72,1530
down,18,1024,1558.56,17.74,1532
left,16,1024,1560.2,16.8,1536
up,12,1024,1558.4,12.7,1538
left,201,1024,1566.68,16.9,1542
down,22,1024,1569.08,15.74,1544
right,19,1024,1571.08,15.2,1546
down,18,1024,1571.4,14.72,1548
down,19,1024,1575.92,16.58,1552
down,19,1024,1582,18.66,1554
right,19,1024,1581.56,15.74,1558
up,19,1024,1583.16,15.72,1560
left,14,1024,1582.52,13.44,1564
left,13,1024,1581.8,10.24,1566
right,12,1024,1580.6,9.02,1568
left,11,1024,1580.84,7.28,1570
left,24,1024,1583.08,7.5,1572
right,18,1024,1588.44,9.44,1574
right,18,1024,1594.4,12.94,1576
down,13,1024,1597.56,13.74,1578
right,17,1024,1601.96,14.26,1580
up,18,1024,1605.56,15.78,1582
right,18,1024,1606.64,14.62,1584
right,18,1024,1608.12,13.38,1586
up,17,1024,1608.12,13.14,1588
up,18,1024,1610,13.78,1590
down,14,1024,1610.08,12.02,1594
down,17,1024,1613.76,12.52,1596
right,11,1024,1614.2,10.78,1598
right,16,1024,1613.04,9.52,1600
right,12,1024,1615.72,9.4,1602
down,13,1024,1615.6,7.9,1606
left,10,1024,1620.64,8.72,1608
up,14,1024,1624.88,9.98,1610
right,15,1024,1626.44,10,1612
up,14,1024,1628.04,9.46,1614
left,18,1024,1645,18.06,1616
up,37,1024,1637.24,12.3,1618
down,15,1024,1634.68,9.8,1620
up,15,1024,1634.6,7.9,1622
left,15,1024,1635.64,8.38,1624
right,14,1024,1635.32,7.56,1626
down,11,1024,1637.76,6.98,1628
right,14,1024,1638.04,5.42,1632
left,11,1024,1641.12,4.88,1634
down,13,1024,1641.12,4.62,1636
left,10,1024,1645,5.94,1638
right,11,1024,1646.08,4.44,1640
right,10,1024,1648.8,4.72,1644
up,20,1024,1652.6,5.3,1646
right,12,1024,1651.28,2.18,1648
left,10,1024,1652.32,2.02,1650
up,10,1024,1652.88,0.76,1652
