Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
right,22,128,359.12,74.92,228
up,25,128,349.44,66.02,230
right,22,128,367.92,76.7,232
down,24,128,349.68,64.92,234
right,27,128,353.16,65.94,236
down,20,128,360.32,70.14,238
down,28,128,368.8,71.78,242
right,19,128,349.48,59.38,244
right,32,128,377.12,73.66,246
up,27,128,365.88,65.92,250
down,19,128,384.6,74.66,252
down,29,128,371.52,69.04,256
up,39,128,372.16,64.66,258
down,26,128,377.36,67.1,260
left,30,128,385.24,69.64,262
down,27,128,385.08,68.8,264
up,25,128,376.52,62.06,266
up,27,128,387.76,68.22,268
down,15,128,369.6,56.82,270
up,28,128,386.44,67.28,272
up,24,128,376.6,59.28,274
left,25,128,380.16,61.14,276
up,20,128,379.16,57.08,278
down,23,128,375.36,55.56,280
down,23,128,392,62.74,282
up,21,128,412.4,74.22,284
right,23,128,423.08,78.26,286
down,30,128,431.6,80.02,288
right,29,128,442.28,83.86,290
up,35,128,445.6,86.72,292
left,30,128,455.04,90.82,294
down,33,256,445.36,82.6,296
right,33,256,448.08,84.64,298
down,36,256,459.16,88.32,300
left,33,256,451.32,85.2,302
down,26,256,453.32,83.02,304
right,35,256,443.44,77.42,306
right,29,256,452.12,81.08,308
left,29,256,453.32,80.54,310
right,30,256,455.64,79.9,312
up,31,256,449.32,76.02,314
right,29,256,445.16,73.34,316
up,33,256,455.04,77.54,318
down,32,256,457.48,76.42,320
right,30,256,451,72.34,322
left,31,256,449.72,70.3,324
left,29,256,457.2,74.76,326
right,29,256,453.44,71.92,328
down,29,256,448.32,64.46,330
down,31,256,453.76,69.34,332
right,28,256,448.36,67.62,334
down,21,256,459.16,69.64,336
right,23,256,453.84,66.04,338
up,26,256,448.96,62.04,340
down,20,256,457.28,65.52,342
right,19,256,453.76,62.34,344
left,26,256,464.4,67.16,346
right,30,256,470.52,70.26,348
down,29,256,477.2,71.78,350
down,26,256,463.64,62.44,352
up,31,256,467.36,62.84,354
right,19,256,458.56,59.06,356
down,27,256,476.92,67.86,358
right,19,256,464.92,60.58,360
up,30,256,479.68,67.98,362
left,26,256,477.52,65.22,364
right,21,256,468.56,58.54,366
right,28,256,469.96,58.36,368
left,27,256,487.8,68.66,370
up,27,256,457.36,49.9,372
right,16,256,472.52,55.68,374
down,22,256,471.8,54.62,376
right,18,256,470.24,52.76,378
down,24,256,475.88,55.44,380
left,24,256,484.72,57.92,382
left,24,256,480.56,56.56,384
left,24,256,480.44,55.14,386
up,22,256,470.8,47.84,388
right,22,256,475.52,49.88,390
down,20,256,481.96,53.14,392
left,17,256,471.12,44.82,394
right,13,256,477.16,48.28,396
down,18,256,470.12,41.98,398
left,21,256,477.08,44.44,400
down,23,256,484.92,48.44,402
left,22,256,496.64,55.68,404
right,22,256,494.36,51.56,406
up,25,256,498.88,53.74,408
left,22,256,489.96,46.68,410
right,29,256,503.88,53.72,412
down,27,256,517,58.88,414
up,25,256,516.64,57.38,416
left,20,256,524.64,60.38,418
left,27,256,525.36,60.06,420
right,24,256,541.04,66.94,422
down,24,256,527.68,60.68,424
up,22,256,526.2,57.3,426
down,19,256,519.4,52.3,428
up,22,256,531.32,58.56,430
down,27,256,529,56.62,432
right,21,256,526.72,55,434
right,28,256,525.76,52.5,436
up,22,256,526.68,51.56,440
up,23,256,523.48,46.2,442
right,28,256,532.4,49.98,444
down,23,256,529.92,48.46,448
left,20,256,535.16,49.7,450
right,24,256,537.68,49.52,452
right,20,256,536.16,49.56,454
down,18,256,530.08,42.48,456
up,19,256,535.84,45.54,458
right,23,256,542.12,47.16,460
down,24,256,544.76,48.1,462
right,26,256,550.08,50.04,464
left,22,256,542.4,44.84,466
down,20,256,539.24,41.94,468
right,15,256,544.84,43.52,470
left,22,256,543.16,42.32,472
up,21,256,553.16,45.56,474
left,18,256,558.84,47.68,478
down,19,256,563.92,47.92,480
right,24,256,566.32,48.58,482
right,28,256,561.08,44.36,484
down,26,256,565.96,47.08,486
down,21,256,575.2,49.16,488
right,20,256,568.6,46.74,490
right,18,256,567.96,43.08,492
down,20,256,575.32,46.02,494
down,19,256,568.24,41.36,496
left,16,256,573.16,43.74,498
right,22,256,579.2,45.64,500
down,18,256,571.96,39.64,502
left,27,256,574.48,41.34,506
right,21,256,568.84,35.88,508
left,16,256,577.4,39.22,510
right,17,256,576.2,38.7,512
left,15,256,576.52,36.52,514
up,20,256,581.24,37.74,516
left,19,256,569.32,30,520
left,20,256,593.64,41.6,522
left,25,256,603.68,46.36,524
up,27,256,611.76,50.18,528
down,25,256,663.8,75.18,530
right,24,256,681.6,82.26,532
down,32,256,697.68,91.84,534
up,32,256,696.56,88.16,538
right,26,512,697.76,86.9,540
up,33,512,722.44,100.42,542
down,31,512,706.52,90.22,544
left,34,512,700.72,86.22,546
down,29,512,717.8,95.24,548
right,25,512,708.4,87.64,550
down,23,512,693.6,78.24,554
left,25,512,701,79.86,556
up,23,512,704.72,82.54,558
down,31,512,709.36,84.36,562
up,32,512,705.88,78.42,564
right,31,512,715.48,84.2,566
up,35,512,716.64,83.66,568
right,32,512,721.08,84.6,572
down,30,512,710.08,76.88,574
right,33,512,707.84,74.52,576
right,33,512,714.72,78.02,578
left,25,512,700.8,68.44,582
left,31,512,704.28,69.96,584
up,22,512,700.2,66.3,586
right,20,512,701.08,63.78,588
left,21,512,699.64,62.26,590
up,26,512,709.72,67.62,592
right,28,512,714.88,68.68,594
up,25,512,715.6,66.64,596
down,30,512,714.84,66.34,598
down,29,512,701.92,57.68,600
left,28,512,705.64,59.58,604
up,28,512,718.52,65.22,608
left,25,512,712.6,59.4,610
down,24,512,725.96,64.82,612
right,22,512,730.88,66.94,614
right,26,512,721.32,60.42,616
down,28,512,736,67.76,618
down,30,512,733.24,64.04,620
right,23,512,737.52,67.98,622
up,24,512,733.4,62.14,624
up,29,512,731.52,61.3,626
right,31,512,741.6,66.34,628
up,28,512,738.24,62.16,630
down,25,512,737.36,60.12,632
left,18,512,726.48,54.54,634
right,26,512,732.48,55.1,636
left,25,512,737.28,57.76,638
up,18,512,742.68,58.84,640
down,27,512,738.24,57.12,642
up,21,512,742.28,57.16,644
left,17,512,737.84,52.94,646
right,21,512,737.68,52.66,648
up,18,512,735.88,49.42,650
left,20,512,746.32,53.76,652
down,28,512,756.4,59.16,654
down,27,512,765.4,62.5,656
left,26,512,776.44,67.78,658
up,25,512,775.56,63.48,660
left,28,512,774.08,64.38,664
up,20,512,780.36,64.52,666
left,19,512,783.48,65.52,668
left,19,512,772,58.5,672
down,15,512,772.68,56.46,674
up,23,512,782.92,61.92,676
down,23,512,780.76,59.94,678
down,24,512,776.84,55.64,680
down,21,512,782.44,58.6,682
right,22,512,782.2,56.64,684
left,19,512,781.96,54.7,686
up,25,512,794.2,61.66,688
down,22,512,780.2,52.42,690
up,18,512,793.04,59.52,692
up,23,512,785.12,51.68,696
left,18,512,787.36,51.28,698
left,21,512,793,53.94,700
right,21,512,784.64,48.8,702
left,24,512,785.52,46.66,704
right,20,512,790.4,48.52,706
down,17,512,789.04,47.2,708
right,20,512,793.6,46.46,710
down,24,512,797.2,50.1,712
left,18,512,806.4,53.46,714
up,23,512,805.76,51.98,718
left,23,512,809.4,50.36,720
left,22,512,805.84,48.56,722
up,17,512,812.4,50.58,726
down,22,512,812.2,49.44,728
down,21,512,810.4,46.14,730
right,14,512,814.08,47.2,732
down,18,512,812.52,46.06,734
right,19,512,811.64,44.04,736
right,22,512,814.76,44.68,738
left,23,512,814.24,43.16,740
down,22,512,818.4,44.2,742
left,24,512,814,40.62,744
down,21,512,818.96,42.9,746
down,21,512,818.24,42.36,750
left,21,512,816.12,37.48,752
down,26,512,826.52,43.38,754
down,22,512,819.68,38.1,756
down,25,512,818.04,37.5,758
left,16,512,822.28,38.84,760
down,17,512,821.92,35.86,762
up,17,512,823.2,36.38,764
down,16,512,828.76,35.94,766
up,17,512,829.12,35.38,768
right,17,512,835.64,39.1,770
down,15,512,846.76,43.3,772
right,18,512,847.28,42.96,774
right,20,512,859.28,49.48,776
up,21,512,867.24,51.18,778
right,21,512,866,50.62,780
down,25,512,879.72,56.88,782
right,22,512,878.16,56.78,784
up,23,512,893.2,62.54,786
left,18,512,894.72,59.66,788
up,25,512,911.84,69.84,790
down,25,512,912.24,67.96,792
up,14,512,905.72,62.2,794
up,26,512,911.32,65.88,798
left,20,512,909.4,61.82,800
down,25,512,916,65.04,802
right,25,512,915.6,63.52,804
left,29,512,905.24,56.72,808
right,33,512,914.52,58.44,810
left,32,512,911.24,56.82,812
up,24,512,905.6,52.64,814
down,27,512,910.84,56.14,816
up,26,512,899.48,46,818
right,31,512,912.56,53.64,820
down,31,512,911.44,52.4,824
up,24,512,906.72,47.08,828
right,17,512,908.72,45.8,830
up,18,512,912.96,47.38,832
down,22,512,918.12,48.82,834
left,30,512,909.2,42.58,836
down,22,512,925.16,51.46,838
down,28,512,916,44.5,840
right,31,512,926,48.82,842
left,33,512,921.24,44.62,844
up,19,512,929.48,48.1,846
down,14,512,924.96,45.06,848
right,14,512,922.08,42.72,850
left,15,512,916.24,38.66,852
right,17,512,923.68,41.38,854
left,17,512,918.88,36.76,856
up,15,512,920.36,36.48,858
down,21,512,930.8,42.54,860
right,20,512,927.96,37.76,862
right,19,512,931.24,40.04,864
left,22,512,932.36,40.48,866
left,19,512,940.48,42.32,870
up,15,512,934.32,36.68,874
left,15,512,935.44,34.16,876
up,18,512,947,40.72,878
left,14,512,943.68,35.94,880
right,14,512,942.12,36.36,882
left,15,512,944.92,35.94,884
right,11,512,942.68,33.24,886
down,14,512,946.12,34.52,888
left,13,512,949.28,35.06,890
down,13,512,950.84,33.4,892
down,14,512,959.96,38.22,894
down,16,512,951.8,33.68,896
left,11,512,967,42.34,898
left,15,512,960.64,34.78,900
left,13,512,963.92,36.8,902
up,11,512,966.88,37.94,904
right,11,512,966.64,37.9,906
down,9,512,977.16,39.98,908
down,21,512,986.4,43.7,910
left,17,512,985.52,42.18,912
right,21,512,995.16,48.2,914
up,16,512,995.32,45.34,916
left,19,512,1000.52,46.7,918
down,19,512,1007.64,51.42,920
up,18,512,1001.2,45.46,922
down,20,512,999.16,45.2,924
right,20,512,1006.88,47.5,926
down,19,512,1006.6,46.44,930
left,19,512,1003.64,42.62,932
left,30,512,1006.64,41.6,934
right,30,512,1005.72,40.52,936
up,32,512,1006.04,39.56,938
left,22,512,1003.32,37.38,940
up,25,512,1003.28,37.04,942
down,24,512,1000.04,33.72,944
right,15,512,1009.16,38.34,948
up,18,512,1008.84,35.68,950
left,15,512,1005.92,31.86,952
up,14,512,1007.52,33.84,956
down,13,512,1009.56,31.16,960
right,11,512,1008.88,27.6,962
down,19,512,1014.76,30.28,964
up,25,512,1018.48,32.58,968
left,9,512,1015.64,28.74,970
down,21,512,1020.68,29.4,972
right,9,512,1025.64,31,974
down,14,512,1022.92,28.28,978
right,16,512,1027.8,29.34,980
left,13,512,1029.24,28.1,982
left,13,512,1030.72,29.16,984
down,22,512,1034.4,29.64,986
left,10,512,1043.2,32.84,988
down,16,512,1045.72,34.52,990
left,18,512,1045,31.76,992
right,18,512,1046,31.28,996
left,17,512,1047.44,30.72,998
down,18,512,1047.52,27.56,1000
left,17,512,1046.48,26.48,1002
up,16,512,1045.96,25.5,1004
left,17,512,1049.28,24.98,1008
up,16,512,1052.72,25.6,1010
right,21,512,1063.68,31.22,1012
down,16,512,1062.92,29.82,1014
up,17,512,1063.16,28.06,1018
down,16,512,1062.28,26.28,1020
left,16,512,1073.84,31.56,1024
left,16,512,1067.88,24.98,1026
down,17,512,1067.04,24.8,1028
up,10,512,1067.88,23.62,1030
down,10,512,1072.16,24.58,1032
left,8,512,1065.64,20.1,1034
down,10,512,1069.48,20.92,1036
up,9,512,1073.04,22.18,1038
right,9,512,1073,19.52,1040
up,9,512,1079.76,23.14,1042
down,20,512,1093.24,29.68,1046
right,9,512,1086.4,23.88,1048
down,8,512,1083.92,21.66,1050
up,8,512,1083.64,19.44,1052
left,8,512,1082.72,17.56,1054
down,8,512,1091,21.68,1056
right,19,512,1086.64,17.76,1058
right,9,512,1091.2,19.66,1060
right,9,512,1086.24,15.3,1062
up,8,512,1088.56,15.98,1064
down,19,512,1094.32,17.96,1066
right,14,512,1097.2,17.48,1068
left,13,512,1097.44,17.68,1070
down,12,512,1116.28,26.3,1072
right,14,512,1120.96,29.52,1074
down,13,512,1117.72,24.24,1076
left,13,512,1123.68,26.72,1078
up,20,512,1130.2,29.7,1080
down,16,512,1138.68,34.7,1082
left,16,512,1136.44,30.22,1084
right,17,512,1141.84,33.62,1086
up,18,512,1162,43.56,1088
left,15,512,1166,44.92,1090
up,20,512,1184.2,52.62,1092
right,23,512,1201.12,60.42,1094
up,30,512,1214.72,66.94,1096
up,36,512,1220.6,69.38,1098
right,29,1024,1225.12,71.04,1100
down,39,1024,1226.6,70.48,1102
down,38,1024,1224.04,68.44,1104
up,29,1024,1221.16,65.34,1106
down,32,1024,1245.64,77.38,1108
up,22,1024,1225.56,66.04,1110
down,30,1024,1222.16,62.74,1112
left,23,1024,1240.6,72.3,1114
up,29,1024,1244.68,72.12,1116
up,35,1024,1242.72,71.86,1118
down,20,1024,1243.96,69.36,1120
left,23,1024,1235.68,65.44,1122
up,35,1024,1235.76,62.7,1124
left,28,1024,1235.68,63.18,1126
down,26,1024,1233.6,60.32,1128
up,25,1024,1238.6,62.76,1130
right,36,1024,1244.68,65.18,1132
down,21,1024,1231.24,56.5,1136
right,32,1024,1235.84,56.44,1138
down,27,1024,1233.96,54.22,1140
down,31,1024,1237.6,56.46,1142
right,26,1024,1240,57.1,1144
up,31,1024,1235.24,51.34,1146
down,14,1024,1229.8,47.8,1148
right,15,1024,1226.56,44.38,1150
up,17,1024,1226.04,44.46,1152
left,19,1024,1241.92,51.88,1156
down,16,1024,1247.56,50.94,1158
right,21,1024,1238.44,44.5,1160
left,22,1024,1247.84,51.28,1162
up,24,1024,1237.04,41.98,1164
right,18,1024,1239.44,42.82,1166
right,17,1024,1243.08,44.24,1168
down,21,1024,1240.04,42.18,1170
right,21,1024,1242.12,42.02,1172
left,18,1024,1244.36,41.16,1174
up,18,1024,1247.96,41.4,1178
left,26,1024,1252.32,41.7,1180
right,13,1024,1258.04,43.66,1184
down,12,1024,1262.12,44.12,1186
left,17,1024,1270.28,47.62,1188
right,16,1024,1276.76,49.58,1190
up,17,1024,1272.4,46.8,1192
up,18,1024,1285.76,53.08,1194
left,24,1024,1289.68,53.76,1196
down,19,1024,1293.04,54.6,1198
up,17,1024,1293.24,55.52,1200
up,20,1024,1288.72,50.16,1202
down,29,1024,1289.76,51.02,1204
up,29,1024,1293.04,52,1206
down,16,1024,1292.08,49.76,1208
left,17,1024,1285.88,44.1,1210
right,17,1024,1296.88,48.18,1212
up,16,1024,1296.08,47.24,1214
down,18,1024,1307.96,52,1216
right,21,1024,1299.36,47.36,1218
left,21,1024,1303.52,48.26,1222
up,25,1024,1293.32,42.1,1226
down,25,1024,1299.84,44.04,1230
up,16,1024,1299.44,42.02,1234
up,16,1024,1294.4,35.48,1236
right,16,1024,1297.08,34.82,1238
left,17,1024,1305,38.88,1240
down,14,1024,1301.4,35.52,1242
right,15,1024,1307.88,36.34,1244
up,19,1024,1312.48,38.82,1246
left,20,1024,1314.72,39.54,1248
up,28,1024,1321.96,42.28,1252
right,27,1024,1318.16,39.14,1254
up,33,1024,1330.8,45.48,1256
left,33,1024,1331.08,42.86,1260
right,19,1024,1329.92,39.76,1262
right,19,1024,1331.16,39.02,1264
down,16,1024,1338.36,42.74,1266
left,16,1024,1335.44,40.9,1268
up,14,1024,1337.12,40.22,1270
left,16,1024,1340.84,41.6,1274
down,14,1024,1347.08,41.38,1278
left,11,1024,1345.56,40.04,1280
right,12,1024,1351.68,40.46,1282
down,16,1024,1352.52,40.16,1284
up,11,1024,1352.92,39.76,1286
left,15,1024,1359.36,42.36,1288
right,19,1024,1357.44,39.32,1290
down,21,1024,1355.52,37.62,1292
down,13,1024,1369.44,44.9,1294
down,17,1024,1368.16,42.86,1296
down,17,1024,1366.48,40,1298
right,20,1024,1372.56,42.34,1300
up,21,1024,1387.76,49.48,1302
right,20,1024,1399.72,53.86,1304
down,32,1024,1415.44,62.32,1306
right,39,1024,1417.88,63.6,1308
right,26,1024,1425.48,65.58,1310
up,26,1024,1426.52,65.32,1314
down,38,1024,1427.4,63.5,1318
left,20,1024,1419.12,56.54,1320
up,15,1024,1422.52,59.28,1322
right,25,1024,1427.64,58.98,1324
left,25,1024,1421.88,53.94,1326
right,41,1024,1428.04,57.7,1328
down,33,1024,1428.24,56.52,1330
right,16,1024,1429.24,56.56,1332
left,20,1024,1425.04,51.44,1334
right,18,1024,1429.2,53.92,1338
down,14,1024,1431,54.06,1340
left,14,1024,1423.88,47.7,1344
left,19,1024,1426.48,47.42,1348
up,26,1024,1423.8,42.56,1350
down,32,1024,1429.8,44.68,1352
up,12,1024,1431.2,46.46,1354
left,17,1024,1428.68,42.36,1356
left,19,1024,1429.12,42.22,1360
up,15,1024,1432.52,41.02,1362
up,18,1024,1432.08,40.1,1364
right,18,1024,1436.68,41.14,1366
down,14,1024,1447.24,46.44,1368
down,25,1024,1445.68,43.94,1370
left,23,1024,1445.04,43.04,1372
up,29,1024,1453.52,45.64,1374
right,40,1024,1458.04,48.06,1378
right,41,1024,1455.56,44.28,1380
right,34,1024,1454.84,43.82,1382
down,26,1024,1454.04,40.04,1384
right,32,1024,1452.12,38.1,1386
left,21,1024,1451.52,39.32,1388
left,19,1024,1455.04,38.7,1390
right,15,1024,1457.72,39.04,1392
down,18,1024,1452.72,35.76,1394
up,15,1024,1455.76,34.26,1398
right,12,1024,1457.96,33.82,1400
up,13,1024,1453.08,31.02,1402
left,7,1024,1460.28,33.86,1404
left,14,1024,1464.44,34.96,1406
up,16,1024,1465.28,33.96,1408
left,20,1024,1465.12,33.88,1412
up,18,1024,1461.92,30.22,1414
right,10,1024,1470,33.04,1416
up,14,1024,1461.52,27.74,1418
up,17,1024,1469.84,31.14,1420
down,16,1024,1467.24,29.62,1422
up,15,1024,1467.04,26.5,1424
left,15,1024,1469.44,25.5,1426
right,15,1024,1471.48,26.94,1428
left,10,1024,1472.64,26.82,1430
right,15,1024,1474.08,25.64,1432
up,15,1024,1474.2,26,1434
left,14,1024,1473.36,22.4,1436
up,15,1024,1478.2,25.4,1438
up,18,1024,1484.8,26.04,1440
down,15,1024,1492.96,30.34,1442
left,18,1024,1507.04,38.28,1444
left,14,1024,1501.72,32.9,1446
up,17,1024,1501.28,31.5,1448
right,10,1024,1506.32,33.72,1452
down,17,1024,1514.84,37.12,1454
up,13,1024,1510.44,32.58,1456
right,9,1024,1509.92,32.82,1458
down,12,1024,1510.2,29.58,1462
left,27,1024,1521.68,34.84,1464
left,14,1024,1521.84,33.4,1466
down,12,1024,1525.44,34.6,1468
down,13,1024,1527.84,34.98,1470
right,12,1024,1525.56,32.92,1472
up,13,1024,1529.24,31.56,1474
down,12,1024,1534.68,36.7,1476
right,11,1024,1536.88,35.28,1478
up,14,1024,1533,32.36,1480
right,19,1024,1538.32,34.3,1482
up,16,1024,1543.04,36.02,1484
down,15,1024,1545.68,34.62,1486
down,16,1024,1550.4,36.1,1490
left,16,1024,1558.84,40.06,1492
down,14,1024,1557.92,36.56,1494
right,18,1024,1556.08,34.22,1498
down,32,1024,1560.32,35.7,1500
up,32,1024,1556.8,32.06,1502
right,18,1024,1560.8,35.04,1504
down,32,1024,1562.4,33.12,1506
right,30,1024,1561.68,32.66,1508
up,17,1024,1562.6,32.14,1512
left,13,1024,1565.56,30.36,1514
up,14,1024,1566.76,30.94,1518
up,17,1024,1572,32.14,1520
right,13,1024,1570.68,29.04,1522
left,15,1024,1572,28.58,1524
left,11,1024,1572.96,27.54,1526
down,11,1024,1578.56,31.52,1528
left,6,1024,1576.48,28.44,1530
right,22,1024,1572.44,25.92,1532
left,8,1024,1573.56,24.74,1534
left,10,1024,1571.96,22.44,1536
up,10,1024,1575.52,23.76,1538
left,11,1024,1571.28,20.58,1540
right,8,1024,1571.48,18.74,1542
down,10,1024,1573.44,18.7,1546
up,26,1024,1581,21.64,1548
right,8,1024,1581.04,19.64,1550
right,9,1024,1581.96,18.44,1552
up,12,1024,1579.08,16.14,1554
right,13,1024,1580.44,16.1,1556
up,10,1024,1579.36,13.82,1560
up,11,1024,1581.24,13.14,1562
down,10,1024,1584.08,13.96,1564
down,12,1024,1582.84,11.4,1566
right,10,1024,1580.56,9,1568
down,8,1024,1580.72,7.4,1570
left,10,1024,1588,10.74,1572
down,13,1024,1590.96,11.8,1574
right,13,1024,1594.76,12.44,1576
up,12,1024,1596.88,12.26,1578
left,13,1024,1598.16,12.48,1580
down,12,1024,1602.76,14.52,1582
right,12,1024,1605.32,14.02,1584
right,13,1024,1607.76,13.82,1588
right,20,1024,1613.56,14.14,1590
down,29,1024,1614.72,13.26,1592
right,28,1024,1617.32,15.42,1596
down,29,1024,1618.4,13.3,1598
left,12,1024,1635.36,22.66,1600
up,8,1024,1650,30.14,1602
left,8,1024,1660.12,33.86,1604
down,24,1024,1663.52,34.1,1606
left,28,1024,1682.72,42.24,1608
up,17,1024,1690.76,46.92,1610
up,18,1024,1691.92,47.26,1612
left,17,1024,1692.56,46.84,1614
up,17,1024,1692.28,45.64,1616
down,12,1024,1689.96,43.3,1618
right,12,1024,1688.32,39.68,1620
up,14,1024,1691.36,40.34,1622
down,15,1024,1693.76,39.9,1626
down,18,1024,1691.96,38.12,1628
left,20,1024,1708.52,46.54,1630
up,21,1024,1708.8,44.46,1632
down,20,1024,1707.56,42.7,1634
up,16,1024,1721.24,50.04,1636
right,16,1024,1714.28,45.36,1638
right,16,1024,1722.8,47.92,1640
up,15,1024,1715.68,42.8,1642
down,19,1024,1719.16,42.56,1644
down,35,1024,1714.16,40.52,1646
down,20,1024,1723.88,45.22,1648
down,18,1024,1720.84,42.62,1650
right,36,1024,1721.76,41.14,1652
up,19,1024,1720.68,40,1654
left,18,1024,1722.16,38.28,1656
down,18,1024,1719.36,36.52,1658
right,14,1024,1719.08,35.16,1660
down,12,1024,1727.04,39.56,1664
up,11,1024,1727.68,37.02,1666
right,10,1024,1730.24,37,1670
left,12,1024,1733.08,36.82,1672
right,11,1024,1733.08,36.22,1674
left,10,1024,1729.8,32.34,1676
right,11,1024,1726.8,29.16,1678
down,12,1024,1737.84,33.94,1680
right,11,1024,1739.04,34.98,1682
up,12,1024,1746.12,37.52,1684
up,13,1024,1747.96,36.28,1686
left,16,1024,1755.36,39.9,1688
left,21,1024,1765.52,45.46,1690
up,16,1024,1768.12,44.16,1692
up,35,1024,1768.84,43.74,1694
down,35,1024,1773.16,44.36,1696
up,31,1024,1774.32,43.82,1698
right,13,1024,1776.56,45.36,1700
up,31,1024,1772.2,41.3,1702
left,17,1024,1775.12,42,1704
up,13,1024,1782.08,45.44,1706
right,12,1024,1783.44,45.14,1708
up,16,1024,1782.6,41.58,1710
down,9,1024,1785,41.18,1712
up,12,1024,1786.12,42.04,1714
right,14,1024,1781.8,38.56,1716
left,11,1024,1781.04,36.94,1718
right,12,1024,1779.96,34.84,1720
down,15,1024,1786.16,39.04,1722
right,11,1024,1783.76,36.3,1724
left,11,1024,1784.72,34.68,1728
left,11,1024,1786.44,35.38,1730
right,27,1024,1780.96,30,1732
left,27,1024,1781.6,29.08,1734
left,28,1024,1792.92,33.8,1736
down,10,1024,1782.92,28.34,1738
right,10,1024,1788.24,28.42,1740
down,11,1024,1788.88,28.62,1742
left,9,1024,1789.2,26.46,1744
up,12,1024,1795.4,29.26,1746
up,11,1024,1790.08,25.28,1748
down,12,1024,1796.16,28.48,1750
left,8,1024,1807.92,33.96,1752
down,12,1024,1809.04,33.86,1754
right,12,1024,1804.6,29.48,1756
up,13,1024,1812.88,33.32,1758
left,13,1024,1811.12,31.18,1760
right,14,1024,1811.24,29.24,1762
down,7,1024,1810.04,27.36,1764
left,11,1024,1812.28,28.4,1766
down,12,1024,1822.36,32.84,1770
down,11,1024,1827.72,32.58,1774
left,9,1024,1822.52,28.52,1776
down,11,1024,1825.48,29.12,1778
right,7,1024,1826.4,29.84,1780
down,30,1024,1825.8,26.4,1782
left,13,1024,1828.76,28.62,1786
up,8,1024,1833.44,27.3,1788
down,8,1024,1830.44,24.3,1790
down,12,1024,1832.44,23.72,1792
right,9,1024,1836.68,25.7,1794
up,8,1024,1836.64,24.98,1796
left,29,1024,1839.44,26.46,1798
