Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
down,49,128,332.44,90.86,170
up,50,128,326.84,88.68,172
up,53,128,320.8,80.6,174
up,41,128,337.24,90.56,176
down,50,128,321.12,80.5,178
down,40,128,330.4,83.76,180
right,31,128,335.12,86.96,182
down,41,128,338.28,87.98,184
right,33,128,344.04,92.14,186
left,45,128,337.36,84.68,188
up,36,128,322.8,75.34,190
down,49,128,319.52,71.56,192
right,50,128,325.04,74.5,194
up,40,128,337.08,80.76,196
right,27,128,317,67.68,198
down,36,128,334.32,74.82,200
left,56,128,340.92,79.08,204
right,38,128,342.56,75.68,206
down,34,128,333.04,69.8,208
right,36,128,336.08,69.36,210
right,39,128,361.72,82.7,212
down,32,128,343.52,70,214
left,42,128,355.84,79.16,216
up,42,128,347.4,74.86,218
right,49,128,346.44,71.7,220
up,32,128,352.92,74.24,222
right,31,128,356.52,74.6,224
up,52,128,347.88,70,226
right,53,128,354.08,70.72,228
up,46,128,352.56,68.58,230
left,35,128,342.44,62.02,232
right,36,128,356.32,70.1,234
down,24,128,354.36,65.52,238
up,32,128,358.36,67.56,240
down,34,128,350.52,62.9,242
left,40,128,347.52,61.54,244
down,41,128,350.8,60.06,246
up,41,128,337.28,51.36,250
left,67,128,348.24,56.4,252
down,40,128,354.76,57.54,254
up,32,128,344.12,49.88,256
right,41,128,365.24,60.56,258
down,38,128,346.28,50.56,260
right,38,128,369.12,61.38,264
down,32,128,360.8,55.3,266
up,42,128,389,69.64,268
right,33,128,371.44,57.7,270
down,42,128,388,66.7,274
left,42,128,379.88,59.26,276
down,30,128,406.32,72.28,278
up,38,128,430.2,83.72,280
right,155,128,444.88,89.72,282
up,47,128,444.08,89.22,284
left,44,128,451.88,92.3,286
right,35,128,449.56,90.58,288
left,57,128,449.2,87.94,290
down,41,256,449.2,86.92,294
down,56,256,471.44,97.12,296
right,26,256,444.56,84.22,298
down,42,256,450.16,84.64,300
left,34,256,446.04,81.56,302
up,48,256,458.44,85.84,304
right,35,256,446.8,77.96,306
left,44,256,450.68,80.88,308
up,44,256,448.8,77.46,310
right,46,256,446.24,75.58,312
up,32,256,437.88,69.74,314
left,25,256,443.84,73.2,316
right,25,256,447.4,73.48,318
up,31,256,453.28,74.82,322
up,23,256,440.08,64.76,324
down,16,256,428.44,58.5,326
right,26,256,437.48,61.74,328
down,39,256,444.76,67.18,330
up,30,256,447.56,66.16,332
left,42,256,456.28,70.18,334
down,39,256,455.76,67.66,336
right,47,256,443.32,59.88,338
left,30,256,450.84,63.36,340
down,25,256,439.08,56.22,342
down,32,256,452.04,60.76,344
left,34,256,457.56,62.96,346
up,36,256,454.56,61.62,348
right,36,256,457.12,61.72,350
left,35,256,466.76,67.48,352
up,41,256,461.68,62.56,356
up,36,256,463.72,61.62,358
left,28,256,456.8,55.94,360
down,42,256,463.6,60.26,364
left,41,256,457.16,53.34,366
down,38,256,456.88,51.38,368
down,42,256,474.56,60.12,370
right,31,256,473.72,59.58,374
left,32,256,465.16,52.58,376
down,26,256,478.96,57.8,380
left,34,256,471.8,51.32,382
down,28,256,484.8,58.76,384
up,39,256,492.84,62.08,386
up,35,256,478.36,51,388
down,32,256,486.48,57.3,390
left,40,256,483.24,53.52,392
right,21,256,491.92,54.76,394
down,28,256,488.92,53.26,398
left,44,256,493.44,53.82,400
left,34,256,491,52.08,402
up,34,256,499.04,53.76,404
down,34,256,504.56,55.08,406
right,28,256,514.96,60.34,410
down,35,256,526.84,65.54,412
right,29,256,522.84,62.26,414
left,29,256,525.08,61,416
up,32,256,515.76,55.38,420
left,36,256,526.16,57.84,422
right,35,256,519.68,53.24,424
right,37,256,525.8,57.84,426
up,35,256,527.88,57.62,428
down,22,256,514.8,50.68,430
right,40,256,529.12,55.76,432
up,39,256,523.08,51.94,434
right,42,256,518.28,49.38,436
right,48,256,516.84,46.32,438
left,51,256,515.84,44.32,440
left,46,256,527.44,49.04,442
down,46,256,521.44,44.84,444
left,44,256,530.88,49.6,446
up,47,256,529.32,46.62,448
up,39,256,529.96,46.36,450
left,39,256,538.4,50.4,454
left,38,256,528.52,41.7,456
up,42,256,531.6,43.16,458
up,48,256,546.64,50.84,460
down,31,256,534.88,42.3,462
up,27,256,536.96,42.52,466
down,36,256,542.12,42.46,468
left,32,256,553.16,48.5,470
right,42,256,550.96,45.4,472
left,41,256,545.04,42.8,476
down,30,256,544.44,39.82,478
right,23,256,545.2,38.66,482
left,34,256,546.72,35.88,484
right,23,256,548.44,35.9,488
down,31,256,554.8,38.34,490
left,28,256,558.96,39.96,492
right,21,256,558.88,38.38,496
left,27,256,545.8,28.62,498
right,31,256,560.12,35.54,500
down,29,256,560.32,34.76,502
right,33,256,552.88,28.52,504
up,39,256,569.52,37.52,506
down,51,256,580.64,41.92,508
right,30,256,579.16,41.38,510
left,35,256,592.32,47.52,512
down,33,256,585.32,41.24,514
right,24,256,594.84,45.42,516
left,24,256,579.36,35.64,518
down,24,256,578.28,35.42,520
up,23,256,584.84,37.16,522
right,23,256,582.16,35,524
up,22,256,577.2,31.92,526
left,30,256,581.12,32.66,530
up,35,256,589.88,33.8,534
left,28,256,601.64,39.2,536
down,36,256,607.2,39.86,538
right,37,256,622.92,48.62,540
left,40,256,622.36,46.16,542
up,42,256,659.76,65.22,544
down,46,256,654.16,60.44,546
left,28,256,678.68,72.36,548
left,40,256,697,84,550
down,41,256,699.04,82.84,552
right,46,256,697.36,80.06,554
left,40,512,696.4,78.34,558
left,44,512,711.04,84.9,560
right,46,512,709.76,83.6,562
left,39,512,707.12,81.1,564
up,30,512,708.08,80.38,566
up,40,512,703.92,76.7,568
right,52,512,695.2,72.16,570
up,78,512,704.8,75.52,572
down,32,512,702.56,72.76,574
right,56,512,702.8,72.92,576
down,45,512,704.12,72.38,578
left,35,512,703.8,69.7,580
up,37,512,708.76,71.3,582
up,36,512,706.12,71.28,584
down,34,512,705.8,67.62,586
right,35,512,702.56,66.34,590
down,43,512,707.2,67.5,592
up,36,512,702.8,63.02,594
left,20,512,713.04,66.94,596
down,33,512,705.6,62.04,598
right,42,512,720.48,69.84,600
right,35,512,716.88,66.18,602
down,36,512,720.92,65.88,604
down,39,512,718.44,62.82,608
left,26,512,717.28,60.46,610
up,28,512,721.32,62.78,612
down,37,512,716.48,58.12,614
up,35,512,716.96,57.3,616
left,30,512,720.32,57.44,618
up,34,512,736.2,67.06,620
down,30,512,725.2,59.32,622
left,23,512,726.88,59.18,624
left,48,512,723.68,55.5,626
up,29,512,719.72,52.98,628
down,54,512,732.12,59.32,630
down,30,512,719.88,51.54,632
up,28,512,717.12,46.64,634
right,35,512,732.44,55.1,636
down,32,512,731.84,54.7,638
up,38,512,734.04,54.18,640
left,42,512,739.04,55.66,642
down,26,512,746.44,58.46,644
right,37,512,749.76,58.66,646
right,31,512,749.28,58.66,650
right,47,512,748.24,55.48,652
up,29,512,749.48,55.42,654
up,28,512,746.96,52.42,656
down,22,512,751.76,52.98,658
right,25,512,760.2,57.68,660
up,35,512,762.32,59.3,662
right,28,512,740.28,44.5,664
up,36,512,742.88,44.58,666
down,34,512,762.44,56,668
right,33,512,765.04,54.3,670
down,143,512,765.12,53.64,672
down,37,512,777.4,59.84,674
left,35,512,773.56,54.86,676
up,32,512,764.48,50.52,678
down,25,512,768.88,52.02,680
down,34,512,778.96,56.2,682
left,28,512,771,50.08,684
right,27,512,778.32,53.16,688
down,23,512,771.64,46.62,690
left,40,512,785.92,53.74,692
right,36,512,778.8,49.7,694
up,39,512,778.32,47.4,696
up,38,512,781.96,48.28,698
left,47,512,785.56,49.9,700
right,48,512,792.64,53.86,702
up,26,512,793.72,51.68,704
down,28,512,794.04,51.7,706
up,26,512,786.88,45.28,708
down,24,512,798.6,52.36,710
down,27,512,786.6,43.68,712
up,28,512,785.44,40.86,714
down,21,512,791,44.8,718
up,26,512,786.76,39.58,720
right,25,512,786.48,37.6,722
right,27,512,800.4,44.42,724
down,36,512,801.16,42.12,726
down,36,512,795.84,40.24,730
right,33,512,801.4,42.44,732
left,15,512,795.72,36.28,734
up,25,512,804.32,39.46,736
right,36,512,807.16,40.96,738
up,30,512,813.12,43.46,740
up,34,512,813.32,41.98,742
left,32,512,813.36,40.9,744
down,29,512,816.56,42.32,746
up,32,512,815.68,39.42,748
right,30,512,822.24,42.72,750
down,25,512,818.32,39,752
right,23,512,814.28,37.16,754
up,25,512,822.36,38.1,756
down,26,512,815.56,33.3,758
right,31,512,821.84,37.2,760
left,29,512,820.2,34.86,762
up,28,512,825.56,36.74,766
right,26,512,824.96,33.64,768
down,37,512,831.16,35.98,770
right,33,512,833.28,36.96,772
up,33,512,832.68,36.46,774
right,30,512,837.16,37.7,776
right,33,512,844,41.12,778
down,20,512,844.76,37.74,782
left,17,512,844.6,36.34,784
up,24,512,867.92,46.76,786
right,20,512,871.04,47.56,788
left,27,512,884.88,53.6,790
up,23,512,909.2,67.74,792
down,30,512,914.32,68.76,796
up,38,512,909.12,63.3,798
right,57,512,911.32,63.8,800
right,33,512,907.92,59.62,802
up,31,512,912.2,61.98,804
down,34,512,908,56.16,806
right,33,512,914.4,58.58,808
up,30,512,912.72,58.8,810
left,31,512,914.8,60.5,812
down,27,512,922.08,62,814
up,85,512,908.08,54.34,818
up,48,512,904.4,50.06,820
right,27,512,901.96,47.42,822
up,33,512,910.52,49.88,824
left,24,512,903.16,46.1,826
right,21,512,906.08,46.44,828
left,26,512,912.12,46.74,832
left,29,512,907,43.14,834
down,25,512,902.92,40.6,836
right,59,512,906.6,41.56,838
right,25,512,896.76,35.64,840
up,21,512,904.76,37.64,842
left,54,512,905.68,36.56,844
left,26,512,913.76,39.98,846
down,21,512,911.28,36.16,848
left,27,512,913.76,38.36,850
down,33,512,918.12,39,854
left,25,512,918.76,37.08,856
up,13,512,916.12,34.66,858
right,29,512,922.68,37.18,860
up,20,512,934.72,42.86,864
down,27,512,946.32,45.4,866
right,32,512,933.4,38.94,868
left,34,512,940.76,41.8,872
left,29,512,942.56,38.66,874
up,37,512,940.88,37.94,876
up,29,512,944.8,39.66,878
left,29,512,947.12,39.9,880
down,24,512,942.96,35.06,882
left,25,512,953.08,42.04,884
up,23,512,949.92,37.58,886
down,26,512,954.28,38.8,888
left,27,512,956.32,38.84,890
down,50,512,966.8,44.4,892
right,35,512,957.6,36.56,894
up,38,512,953.88,35.06,896
left,20,512,958.48,37.08,898
right,23,512,955.8,33.18,900
left,18,512,955.92,31.76,902
right,39,512,957.4,33,906
down,26,512,958.16,30.42,908
up,18,512,953.68,26.22,910
down,21,512,957.48,28.02,912
up,25,512,954.16,24.5,914
up,31,512,957.96,24.98,916
left,57,512,958.12,25,918
down,30,512,962.88,26.78,920
down,31,512,963.32,25.56,922
left,26,512,966.56,25.84,926
down,21,512,967.88,25.7,928
up,21,512,964.12,22.62,930
left,12,512,966.72,22.06,932
down,20,512,970.16,21.9,934
right,28,512,970.12,22.22,936
down,17,512,971.84,22.02,938
right,17,512,976.96,24.64,940
left,14,512,974.56,20.18,942
down,19,512,976.08,19.88,944
up,11,512,975.4,18.9,946
down,17,512,973.24,16.9,948
up,27,512,979.6,18.54,950
right,42,512,977.32,15.88,952
right,20,512,978.92,15.76,956
up,22,512,990.56,20.34,958
left,21,512,991.76,20.04,960
left,23,512,998.6,23.68,962
left,23,512,995.48,17.8,964
down,23,512,1001.92,22,966
down,20,512,1006.84,24.56,968
left,21,512,1012.36,27.28,970
up,29,512,1018.52,29.48,972
down,29,512,1010.76,23.12,974
down,35,512,1014.84,23.48,976
left,47,512,1013.36,21.76,978
up,15,512,1010.16,18.46,980
up,22,512,1013.68,19.94,982
left,22,512,1016.8,19.14,984
right,27,512,1023.44,23.86,986
down,16,512,1018.44,19.66,988
up,25,512,1021.68,19.52,990
down,21,512,1026.04,20.76,992
right,15,512,1045.52,30.34,994
down,25,512,1040.72,27.46,996
up,25,512,1039.84,24.18,998
right,28,512,1041.52,25.4,1002
down,30,512,1050.6,28.16,1004
left,26,512,1050.28,26.86,1006
down,51,512,1052.32,26.14,1008
right,21,512,1055.84,27.76,1010
up,20,512,1066.32,32.78,1012
right,19,512,1064.08,28.96,1014
up,19,512,1063.88,29.56,1016
down,20,512,1059.4,25.82,1018
right,20,512,1064.88,28.36,1020
up,22,512,1067.12,26.66,1022
up,23,512,1072.76,30.14,1024
right,20,512,1065.28,23.38,1026
down,17,512,1071.24,27.62,1028
up,12,512,1066.8,24.04,1030
down,15,512,1065.96,21.32,1032
right,17,512,1069.28,22.16,1034
down,22,512,1072.08,21.98,1036
left,38,512,1072.48,21.96,1038
right,25,512,1073.08,19.78,1040
up,22,512,1073.36,18.64,1042
left,30,512,1076.4,20.84,1044
left,27,512,1079.68,19.92,1048
up,33,512,1078.68,18.62,1050
right,129,512,1084.92,20.36,1052
left,13,512,1077.08,14.5,1054
right,15,512,1079.48,15.12,1056
left,20,512,1079.68,14.38,1058
left,20,512,1081.96,14.62,1060
left,14,512,1084.12,14.66,1062
down,14,512,1090.72,17.66,1064
right,17,512,1101.36,22.18,1066
left,18,512,1090.68,15.4,1068
up,16,512,1109.4,25.44,1072
left,16,512,1115.72,27.52,1074
up,11,512,1114.24,23.1,1076
up,21,512,1112.04,21.04,1078
right,25,512,1132.16,31.16,1082
up,23,512,1142.52,35.48,1084
up,27,512,1133.56,28.38,1086
right,21,512,1145.6,34.72,1088
right,30,512,1150.36,36.66,1090
down,22,512,1160.16,41.14,1094
right,20,512,1166.2,42.36,1096
up,19,512,1160.72,38.08,1098
left,15,512,1169.44,41.56,1100
down,24,512,1191.72,53.02,1102
left,22,512,1183.64,47.24,1104
down,45,512,1191.48,51.52,1106
right,25,1024,1194.4,51.12,1108
left,37,1024,1209.52,57.16,1110
down,63,1024,1214.64,60.02,1112
right,43,1024,1215.48,57.3,1114
up,34,1024,1211.04,53.9,1116
left,25,1024,1214.24,55.1,1118
left,35,1024,1233.24,65.4,1120
up,43,1024,1237,66.5,1122
right,37,1024,1234.52,63.14,1124
up,47,1024,1236.04,62,1126
right,43,1024,1231.24,58.1,1130
down,41,1024,1234.6,59.04,1132
down,38,1024,1232.8,56.5,1134
up,32,1024,1228.08,52.28,1136
right,46,1024,1230.92,52.16,1138
down,35,1024,1231.96,52.02,1140
left,36,1024,1236.08,54.46,1142
right,24,1024,1233.76,51.64,1144
left,30,1024,1238.4,55.12,1146
up,25,1024,1243.88,55.92,1148
right,31,1024,1243.56,53.62,1150
left,30,1024,1242.24,52.9,1152
right,25,1024,1254.56,57.64,1154
left,29,1024,1246.92,52.4,1156
down,35,1024,1255.64,56.28,1158
up,63,1024,1248.76,51.46,1160
up,88,1024,1246.08,47.6,1162
right,19,1024,1249.8,49.58,1164
down,25,1024,1259.64,54.28,1166
left,31,1024,1280.2,62.7,1170
left,25,1024,1278.36,59.94,1172
left,37,1024,1267.16,54.44,1174
left,34,1024,1296.8,69.24,1178
up,35,1024,1281.36,57.5,1182
left,40,1024,1296.2,64.64,1184
down,41,1024,1292.56,59.64,1186
left,40,1024,1294.4,60.48,1188
up,49,1024,1295.76,60.42,1190
left,24,1024,1297.56,61.34,1192
up,29,1024,1296.08,58.5,1194
right,20,1024,1293.04,55.88,1196
up,32,1024,1300.84,58.48,1198
up,29,1024,1295.84,54.78,1200
left,32,1024,1294.92,53.96,1202
down,30,1024,1300.56,56.74,1204
up,32,1024,1301.64,56.78,1208
right,24,1024,1304.4,54.94,1210
up,44,1024,1308.64,54.88,1212
left,29,1024,1303.6,53.6,1214
right,35,1024,1303.4,51.12,1216
left,33,1024,1306.56,51.64,1218
up,22,1024,1306.52,50.9,1220
up,27,1024,1314.44,52.78,1222
down,21,1024,1311.12,50.42,1224
left,33,1024,1313.8,51.26,1226
right,50,1024,1316.92,52.34,1228
up,30,1024,1305.16,45.06,1230
right,36,1024,1315.08,47.44,1234
up,34,1024,1313.32,44.54,1238
right,27,1024,1317.48,44.44,1240
down,27,1024,1323.92,47.66,1242
down,29,1024,1330.76,51.18,1246
left,15,1024,1325.16,46.32,1248
right,23,1024,1328.76,45.68,1250
up,28,1024,1316.52,37.54,1252
down,30,1024,1321.56,39.76,1254
left,21,1024,1322.6,39.16,1256
down,24,1024,1319.84,36.52,1258
down,25,1024,1324.24,37.12,1260
up,23,1024,1336.52,44.12,1262
right,21,1024,1325.12,36.7,1264
down,25,1024,1328,37.8,1266
down,42,1024,1345.36,44.84,1270
right,23,1024,1342.6,42.72,1274
left,33,1024,1344.84,41.44,1276
up,30,1024,1343.84,39.24,1278
up,30,1024,1343.16,37.92,1280
right,45,1024,1348.32,40.58,1282
down,27,1024,1343.76,35.44,1284
down,23,1024,1354.8,41.18,1286
up,28,1024,1355.8,40.08,1288
down,31,1024,1349.32,37.02,1290
down,49,1024,1346.72,32.54,1292
right,28,1024,1353.2,35.62,1296
up,35,1024,1351.04,32.3,1298
right,38,1024,1353.6,31.7,1300
left,21,1024,1361.48,36.1,1302
up,27,1024,1364.28,35.96,1304
right,27,1024,1383.36,44.98,1306
left,25,1024,1400.88,54.1,1308
up,26,1024,1401.4,51.1,1310
left,30,1024,1405.52,53.52,1312
right,22,1024,1397.68,47.56,1314
down,68,1024,1416.24,58.86,1316
right,23,1024,1415.4,56.18,1318
left,43,1024,1417.72,55.54,1320
down,31,1024,1425.76,59.66,1322
up,43,1024,1420.36,54.28,1326
right,48,1024,1422.88,53.16,1328
right,33,1024,1422.44,55.06,1330
down,23,1024,1416.8,48.94,1332
up,30,1024,1423.68,51.78,1334
right,30,1024,1422.28,51,1336
left,25,1024,1414.08,44.54,1338
right,28,1024,1422.8,48.52,1340
right,27,1024,1423.88,47.82,1344
right,23,1024,1410.76,37.96,1346
down,24,1024,1420.08,42.04,1348
right,26,1024,1415.6,40.18,1350
right,25,1024,1414.52,36.84,1354
left,50,1024,1412.52,33.72,1356
up,32,1024,1411.48,31.22,1358
left,50,1024,1415,33.18,1360
down,27,1024,1420.32,34.88,1362
right,33,1024,1418.84,33.98,1366
right,47,1024,1418.44,30.1,1368
up,19,1024,1408.32,24.4,1370
left,20,1024,1423.08,32.06,1372
down,19,1024,1424.48,31.12,1374
left,19,1024,1433.52,35.7,1376
right,23,1024,1426.76,29.54,1378
up,24,1024,1428.32,30.38,1380
right,19,1024,1434.6,30.84,1382
down,23,1024,1436.8,31.88,1384
right,27,1024,1440.24,32.72,1386
up,12,1024,1433.96,28.98,1388
left,18,1024,1444.12,33.7,1392
down,21,1024,1436.2,25.16,1394
right,20,1024,1444.4,28.38,1396
right,20,1024,1450.28,31,1398
left,22,1024,1455,33.78,1400
down,16,1024,1450.56,30.68,1402
right,23,1024,1465.52,36.7,1404
down,25,1024,1456.64,31.82,1406
left,16,1024,1452.08,27.82,1408
down,17,1024,1450.32,25.74,1412
left,21,1024,1458.28,27.9,1414
up,18,1024,1461.2,27.5,1416
left,17,1024,1463.52,27.8,1418
down,30,1024,1462.48,25.58,1420
down,46,1024,1467.64,29.28,1422
right,26,1024,1464.4,25.58,1424
up,23,1024,1468.52,25.52,1426
down,28,1024,1474.56,28.76,1428
right,24,1024,1476.76,29.24,1430
right,19,1024,1472.64,25.48,1432
down,18,1024,1475.32,26.96,1434
down,21,1024,1472.4,22.3,1436
right,15,1024,1480.2,25.96,1438
left,129,1024,1477.28,22.88,1440
down,14,1024,1483.24,26.12,1442
left,19,1024,1485.72,26.24,1444
left,18,1024,1482.68,23.7,1446
right,15,1024,1483.68,23.34,1448
down,19,1024,1491.32,25.32,1450
up,32,1024,1497.44,28.68,1452
right,24,1024,1502.04,28.54,1456
left,40,1024,1515.44,33.96,1458
down,29,1024,1513.56,32.74,1460
up,25,1024,1522.8,36.38,1462
left,22,1024,1529.68,39.54,1464
down,25,1024,1525.64,35.38,1466
down,25,1024,1526.04,34.74,1468
right,20,1024,1530.32,35.2,1470
right,17,1024,1530.56,34.62,1472
down,24,1024,1527.16,32.46,1474
up,21,1024,1534.16,35.66,1476
right,21,1024,1530.44,30.72,1478
left,16,1024,1525.92,27.5,1480
up,19,1024,1528.4,28.32,1482
left,20,1024,1533.92,30,1484
down,18,1024,1538.48,32.18,1486
right,27,1024,1537.28,29.32,1488
up,48,1024,1533.32,28.34,1492
right,21,1024,1536.56,27.18,1494
down,22,1024,1538.96,26.04,1496
right,40,1024,1547.08,28.58,1498
left,23,1024,1550.88,31.8,1500
down,26,1024,1559.12,33.9,1502
left,30,1024,1563.88,37.04,1504
up,26,1024,1560.4,32.1,1506
right,24,1024,1559.44,30.4,1508
up,28,1024,1567.48,34.34,1510
left,18,1024,1563.2,32,1514
left,22,1024,1565.76,29.42,1516
down,18,1024,1561.96,27.12,1518
right,18,1024,1569.4,30.36,1520
down,20,1024,1568.28,28.54,1522
up,21,1024,1574,29.44,1524
left,25,1024,1570.36,25.88,1526
up,19,1024,1572.44,25.92,1528
up,21,1024,1574.24,26.54,1532
right,25,1024,1574.6,25.14,1536
up,37,1024,1583.32,28.26,1538
right,28,1024,1580.88,25.62,1540
up,43,1024,1580.8,24.42,1542
down,17,1024,1580.28,23.74,1544
left,17,1024,1578.8,21.22,1546
up,10,1024,1572.32,16.92,1548
down,18,1024,1575.48,15.44,1550
left,17,1024,1577.76,16.06,1552
right,20,1024,1578.24,16.1,1554
down,16,1024,1577.28,13.48,1558
right,11,1024,1582.2,14.36,1560
down,14,1024,1583.88,14.02,1562
right,12,1024,1587.32,16.76,1564
down,16,1024,1589.12,14.46,1568
left,14,1024,1594.76,15.22,1570
right,13,1024,1605.6,19.94,1572
down,19,1024,1605.88,18.88,1574
left,43,1024,1609.72,19.8,1576
up,25,1024,1606.44,18.74,1578
down,14,1024,1605.84,17.32,1580
left,17,1024,1609.04,17.28,1582
right,14,1024,1609.96,17.48,1586
up,10,1024,1605.16,12.1,1588
left,14,1024,1614.84,16.42,1590
up,15,1024,1614.16,14.1,1592
left,10,1024,1615.72,13.96,1594
down,14,1024,1617.76,14.86,1596
left,11,1024,1618.6,13.12,1598
down,15,1024,1622.48,14.52,1600
down,13,1024,1629.76,17.84,1602
up,26,1024,1633.68,18.54,1604
left,18,1024,1636.6,19.96,1606
down,36,1024,1640.16,19.92,1608
right,35,1024,1647.88,24.42,1610
down,15,1024,1646.76,21.8,1612
left,23,1024,1668.96,33.3,1614
up,23,1024,1672.84,32.26,1616
up,24,1024,1690.48,42.58,1618
left,23,1024,1693.8,42.32,1620
right,23,1024,1693.8,41.84,1622
right,26,1024,1702.72,47.5,1624
up,19,1024,1697.12,42.68,1626
left,24,1024,1700.12,42.58,1628
down,26,1024,1704.8,43.96,1630
up,29,1024,1709.6,45.34,1632
left,21,1024,1712.6,45.64,1634
up,29,1024,1710.8,44.42,1638
right,21,1024,1706.4,39.06,1640
up,25,1024,1710.68,41.04,1642
down,22,1024,1709.56,38.8,1646
right,23,1024,1715.88,38.94,1648
down,23,1024,1727.76,45.2,1650
left,18,1024,1729,45.68,1652
up,23,1024,1725.96,43.02,1654
right,24,1024,1731.36,43.26,1656
left,20,1024,1739,47.66,1658
right,31,1024,1728.8,41.58,1660
left,45,1024,1731.2,40.24,1662
right,28,1024,1729.84,38.28,1664
up,21,1024,1738.56,42.3,1666
up,24,1024,1743.04,44.62,1670
left,23,1024,1747.48,43.44,1672
left,24,1024,1747.44,43.5,1674
down,23,1024,1742.44,39.86,1676
down,22,1024,1754.8,45.08,1678
left,21,1024,1757.68,45.58,1682
up,24,1024,1760.52,44.94,1686
up,22,1024,1771.68,49.68,1688
left,25,1024,1761.44,40.9,1690
right,50,1024,1769,46.1,1694
right,30,1024,1767.92,42.76,1696
down,30,1024,1771.8,43.44,1698
right,22,1024,1777,45.04,1700
right,25,1024,1775.16,42.72,1702
up,23,1024,1775.48,42.98,1704
down,22,1024,1777.08,42.2,1706
left,23,1024,1779.52,42.88,1708
left,18,1024,1778.84,39.88,1712
down,21,1024,1783.28,41.22,1714
right,24,1024,1787.28,42.4,1716
down,21,1024,1787.44,40.74,1718
down,22,1024,1790.32,41.78,1722
right,17,1024,1785.04,36.42,1724
up,26,1024,1788.52,37.28,1726
right,28,1024,1786.72,34.34,1728
right,27,1024,1785.4,32.48,1730
down,20,1024,1789.04,33.36,1732
right,14,1024,1788.8,33.7,1734
down,20,1024,1786.52,30.12,1736
right,16,1024,1788.56,28.7,1738
right,16,1024,1791.32,30.56,1740
up,22,1024,1797.84,33,1742
right,23,1024,1801.76,33.44,1744
right,19,1024,1802.96,33.52,1746
left,22,1024,1803.76,33.86,1748
right,19,1024,1804.24,32.36,1750
left,25,1024,1806.36,32.88,1752
right,36,1024,1803.44,30.56,1754
up,49,1024,1804.12,28.92,1756
down,14,1024,1802.76,26.3,1758
right,16,1024,1803.16,26.18,1760
left,22,1024,1805.32,26.72,1762
up,19,1024,1809.56,29.18,1764
down,13,1024,1809.32,27.12,1766
down,19,1024,1811.84,25.98,1768
left,20,1024,1816.84,27.58,1770
left,18,1024,1819.76,29.9,1772
up,16,1024,1827.56,32.76,1774
down,14,1024,1827.52,32.48,1776
right,19,1024,1823.08,27.66,1778
right,20,1024,1826.56,28.56,1780
right,28,1024,1828.44,28.12,1782
left,38,1024,1824.12,25.26,1784
