Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
up,31,256,455.08,82.86,308
up,33,256,448.08,76.64,310
left,46,256,452.28,79.1,312
down,42,256,452.44,77.2,316
right,47,256,460.48,80.54,318
up,34,256,454.76,74.82,320
left,30,256,451.44,72.88,322
up,37,256,456,75.52,324
right,38,256,454.68,73.04,326
left,36,256,453.12,69.4,328
left,33,256,451,69.4,330
up,31,256,449.04,66.92,332
right,26,256,451.8,68.24,334
right,35,256,461,70.04,336
up,32,256,463.72,71.7,338
right,46,256,459.12,67.38,340
up,42,256,469.64,72.98,342
up,31,256,458.76,65.12,346
left,41,256,470.6,69.18,348
right,45,256,465.68,65.5,350
left,36,256,471.04,68.04,352
up,30,256,478.92,70.98,356
down,33,256,472.2,64.22,358
up,24,256,462.32,58.3,360
up,38,256,475.68,65.64,362
left,27,256,465.52,57.6,364
right,43,256,479.52,64.66,366
up,35,256,468.52,58.12,368
left,26,256,466.4,55.98,370
down,24,256,467.56,53.42,372
up,22,256,462.24,51.74,374
left,35,256,470.56,54.82,376
up,32,256,474.84,54.98,380
down,29,256,474.84,53.48,382
down,27,256,472.56,51.44,384
left,25,256,477.84,51.86,388
left,29,256,480.76,52.98,390
left,28,256,479.84,52.48,392
up,27,256,484.52,52.38,394
down,26,256,474.28,45.92,398
right,39,256,483.68,48.58,400
down,42,256,484.88,47.3,402
up,30,256,482.68,45.74,404
up,27,256,491.6,50.26,408
right,24,256,482.8,43.86,410
up,26,256,477.52,38.48,412
left,22,256,479.12,38.5,416
left,26,256,484.44,39.94,418
up,23,256,496.88,44.78,420
down,27,256,504.72,47.58,422
down,29,256,515.8,52.32,426
down,29,256,511.32,48.12,428
left,24,256,524.4,54.92,430
down,22,256,530.04,56.32,432
left,35,256,529.72,54.18,434
right,29,256,520.2,49.04,438
down,28,256,532.64,54.6,440
down,40,256,524.76,47.88,444
right,30,256,531.6,49.42,446
left,144,256,531.8,49.54,448
up,27,256,537.4,50.1,452
right,32,256,541.84,53.76,454
left,23,256,539,47.72,456
up,27,256,541.6,49.72,458
left,22,256,531.44,42.2,460
left,30,256,537.4,44.72,462
left,26,256,532.96,40.96,464
right,24,256,533.24,38.48,466
down,27,256,540.04,43.26,468
up,29,256,536.92,39,470
up,31,256,543.04,42.28,472
left,25,256,543.84,41.98,474
down,24,256,539.88,36.84,476
right,28,256,555.4,45.86,478
up,30,256,551.12,41.98,480
left,24,256,564,48,482
down,36,256,561.04,45.56,484
left,23,256,563.88,44.38,488
right,30,256,555.32,39.1,490
left,38,256,566.4,43.82,494
down,20,256,564.36,41,496
right,28,256,565.56,41.08,498
down,24,256,564.52,39.02,500
up,28,256,566.04,38.34,502
right,28,256,575.2,42.7,504
down,21,256,566.44,37.14,506
left,25,256,569.68,37.28,508
down,22,256,559.28,29.96,510
down,22,256,561.68,30.72,512
up,22,256,567,33.34,514
right,21,256,576.08,35.98,518
down,25,256,582.36,37.5,520
right,16,256,587.04,38.56,522
up,31,256,594.28,39.5,526
left,42,256,607.64,48.04,528
down,20,256,599.76,40.08,530
left,29,256,601.72,39.86,532
right,23,256,601.68,38.72,534
up,29,256,619.24,47.88,536
left,32,256,658.24,67.8,538
down,27,256,678.72,78.56,540
right,35,256,688.76,81.94,542
right,41,256,696.76,84.96,544
left,39,256,689.76,79.9,546
down,33,512,704.84,86.94,548
left,39,512,698.52,83,550
down,43,512,697.16,81.64,552
down,50,512,694.04,78.38,554
up,34,512,698.32,81.24,556
right,35,512,704.72,81.5,558
down,39,512,691.4,74.04,560
left,48,512,708.36,81.4,562
up,23,512,694.48,72.46,564
down,26,512,694.48,71.26,568
up,27,512,701.04,73.14,570
up,39,512,703.92,73.84,572
right,30,512,702.52,73.58,576
left,21,512,682.36,60.48,580
right,38,512,699.76,67.3,582
down,32,512,711.84,73.92,584
right,29,512,695.92,63.2,586
right,31,512,711.36,70.8,588
up,29,512,704.8,64.32,590
up,36,512,692.48,57.42,592
left,46,512,690.56,55.04,594
up,35,512,705.76,63.26,596
right,44,512,707.32,61.44,598
down,26,512,692.16,53.22,600
right,35,512,704.52,58.92,602
right,29,512,707.12,58.94,604
left,35,512,711.12,60.42,606
right,24,512,709.16,58.04,608
down,33,512,707.92,56.46,610
right,31,512,712.56,58.6,612
down,28,512,711.24,58.48,614
left,29,512,701.12,48.66,616
down,28,512,718.4,57.18,618
right,28,512,723.2,58.68,620
left,23,512,727.88,61.46,622
down,28,512,716.32,53.04,624
left,28,512,721.28,55.46,628
left,27,512,726.8,56.86,630
right,27,512,731.44,56.12,632
up,37,512,739.08,61.12,634
down,43,512,731.2,54.4,636
up,37,512,733.4,56.16,638
up,39,512,727.36,51.26,640
up,29,512,722.92,47.24,642
left,28,512,727.2,49.1,644
down,20,512,712.12,40.74,646
left,27,512,722,42.96,648
right,22,512,723.68,43.6,652
down,26,512,724.08,41.8,654
down,26,512,727.28,43.36,656
right,25,512,729.84,42.02,658
up,27,512,723.36,37.74,662
left,19,512,734.64,41.72,664
down,24,512,739.72,43.4,666
left,16,512,754.76,49.18,668
up,26,512,765.2,55.78,670
up,27,512,764.88,53.1,672
right,35,512,772.48,55.86,674
up,23,512,778.08,58.58,676
left,46,512,779,58.62,678
down,31,512,782.6,58.06,680
right,29,512,779.76,56.44,682
left,31,512,775.8,54.6,684
down,34,512,781.36,54.74,686
down,32,512,781.2,53.16,688
right,22,512,777,48.6,690
up,21,512,773.08,47.1,692
left,26,512,774.48,48.26,696
right,30,512,781.32,48.4,698
right,26,512,781.36,46.74,700
up,22,512,776.16,43.04,704
right,30,512,779.2,43.76,706
left,33,512,775.04,40.48,708
up,32,512,781,41.76,710
down,42,512,778.8,39.2,712
up,30,512,790.12,45.7,714
right,28,512,779.12,37.48,716
up,34,512,772.72,32.68,718
right,45,512,777.52,33.16,720
down,19,512,788.72,40.88,722
left,24,512,792.44,39.96,724
right,24,512,793.24,39.28,726
left,24,512,789.2,36.84,728
down,21,512,804.88,43.1,730
left,24,512,798.12,37.12,732
up,26,512,805.12,42.72,734
down,30,512,798.84,36.34,736
left,45,512,805.12,40.26,738
down,22,512,802.2,36.62,740
right,12,512,805.28,39.14,742
down,28,512,806.96,37.72,744
up,35,512,808.08,36.66,746
left,25,512,805.84,34.18,748
up,27,512,815.44,38.6,750
left,24,512,822.56,40.86,752
left,28,512,823.92,41.76,754
left,26,512,822.8,39.44,756
up,27,512,833.36,42.92,758
down,29,512,839.88,46.56,760
right,30,512,830.12,41.02,762
left,28,512,841.44,45.32,764
left,23,512,833.28,38.94,766
down,31,512,835.08,40.42,768
right,20,512,828.84,35.04,770
up,26,512,835.8,37.04,772
up,51,512,834.28,36.24,774
right,39,512,850.16,42.84,776
up,26,512,840.76,38.04,778
left,27,512,849.12,40.86,780
down,24,512,850.8,41.34,782
down,28,512,857.6,44.88,784
down,25,512,855.24,40.04,786
down,25,512,867.4,47.12,788
left,25,512,864,43.64,790
left,26,512,872.16,48.56,792
up,27,512,879.48,47.54,794
right,25,512,875.96,47.54,796
right,29,512,894.48,55.36,798
down,28,512,899.96,57.14,800
right,34,512,913.4,63.12,802
down,31,512,914.64,64.78,804
left,53,512,913.84,60.94,808
down,26,512,908.64,57.58,810
down,28,512,906.72,55.62,812
right,25,512,903.72,51.3,816
down,31,512,912.68,54.76,818
left,30,512,914.92,54.58,820
up,155,512,920,54.14,822
right,27,512,917.2,53.96,824
up,28,512,916.12,51.6,826
down,27,512,916,49.68,828
right,19,512,927.52,57.34,830
right,25,512,918.8,51.04,832
down,27,512,917.28,49,834
right,32,512,918.24,47.32,836
up,30,512,926.88,52.62,838
up,29,512,919.96,46.7,840
right,33,512,921.2,45.68,842
right,26,512,938.88,53.76,844
up,22,512,928.36,45.48,846
down,27,512,931.72,48.12,848
up,19,512,917.92,39.48,852
up,24,512,926.6,43.88,854
right,29,512,924.8,39.68,856
left,31,512,929.4,42.22,860
down,44,512,937,42.96,862
down,24,512,940.04,45.18,866
left,28,512,941.32,42.76,868
right,45,512,945.36,43.58,870
down,26,512,946.72,43.76,872
right,22,512,943.92,40.52,874
down,28,512,949.28,42.68,876
right,32,512,945.88,40.36,878
left,26,512,952.72,44.08,882
down,19,512,942.12,33.7,884
down,23,512,946.64,35.88,886
left,20,512,951.72,36.64,888
up,21,512,944.56,32.54,890
left,19,512,952.84,36.48,892
down,24,512,950.96,34.14,894
left,25,512,954.84,35.56,896
up,25,512,960.96,37.56,898
down,18,512,962.68,36.68,900
right,29,512,962.32,36.56,902
left,41,512,962.28,33.2,904
up,25,512,967.36,36.1,906
left,24,512,979.76,40.98,908
up,29,512,984.56,43.62,910
left,27,512,981.08,41,912
up,30,512,992.72,44.7,914
down,25,512,1004.72,51.2,916
left,22,512,1002.08,47.76,918
left,25,512,1002.04,47.94,920
left,26,512,1006.8,49.84,922
right,25,512,1012.08,51.48,924
left,30,512,1010.96,50.38,926
down,33,512,1005.28,44.32,928
right,22,512,1008.6,45.3,930
left,19,512,999.4,40.76,934
left,29,512,1009.84,42.88,936
down,47,512,1007.76,42.52,938
left,28,512,1008.44,40.24,940
right,25,512,1011.12,41.24,942
left,26,512,1009.8,37.72,944
down,24,512,1007.52,37.16,946
up,24,512,1020.32,41.96,948
up,27,512,1016.12,39,952
right,19,512,1014.04,36.9,956
left,17,512,1012.64,31.22,958
down,22,512,1016.96,33.68,960
up,21,512,1014.36,29.9,962
down,27,512,1023.4,34.64,964
down,23,512,1017.28,31.32,968
up,44,512,1024.4,33,972
left,19,512,1024.72,31.12,974
down,22,512,1023.2,27.72,976
right,18,512,1026.28,28.14,978
up,20,512,1022.16,24.72,982
up,34,512,1031.04,29.86,984
right,20,512,1043.04,33.72,986
down,23,512,1037.96,30.34,988
up,27,512,1040.04,30.5,990
left,28,512,1046.28,32.9,992
up,43,512,1045.84,31.22,994
right,25,512,1051.8,33.68,996
right,52,512,1049.16,30.82,998
left,27,512,1045.56,28.04,1000
left,25,512,1051.84,30.78,1004
up,18,512,1051.96,27.82,1006
left,24,512,1049.6,25.9,1008
up,24,512,1058.32,29.26,1010
left,30,512,1063.12,30.16,1012
up,38,512,1059.8,27.64,1014
right,29,512,1059.84,26.3,1016
right,63,512,1061.2,26.34,1018
down,39,512,1059.76,23.76,1020
right,20,512,1059.64,23.08,1022
down,20,512,1061.8,22.72,1024
down,20,512,1062.16,21.74,1028
up,16,512,1062.28,20.66,1032
right,15,512,1063.96,18.94,1034
down,19,512,1068,21.14,1036
left,19,512,1075.6,22.68,1038
up,43,512,1080.16,23.78,1040
left,29,512,1100.36,34.24,1042
left,19,512,1105.24,35.46,1044
up,28,512,1125.36,44.56,1046
left,50,512,1134.44,50.28,1048
down,29,512,1151.44,56.46,1050
right,35,512,1177.8,70.68,1052
up,33,512,1209.44,89.08,1054
down,45,512,1201.68,82.52,1056
down,63,512,1197.16,79.18,1058
up,42,512,1203.84,81.46,1060
up,45,512,1207.2,82.22,1062
right,31,512,1211.08,83.06,1064
up,36,512,1217.04,83.12,1066
left,35,1024,1212.68,80.38,1068
down,43,1024,1223.04,86.04,1070
right,38,1024,1206.8,75.36,1072
down,41,1024,1222.8,84.72,1074
up,21,1024,1219.64,81.5,1078
right,36,1024,1217.6,76.76,1080
down,30,1024,1226.08,80.66,1082
left,36,1024,1216,75.24,1084
right,38,1024,1219.28,75.86,1086
left,25,1024,1206.28,67.86,1088
down,39,1024,1220.48,73.9,1090
down,39,1024,1221.6,75.22,1092
left,57,1024,1219.48,73.56,1094
right,29,1024,1219.48,70.76,1096
up,35,1024,1231.32,77.36,1098
down,30,1024,1225.2,71.34,1100
down,41,1024,1230.64,73.3,1102
up,31,1024,1224.56,69.1,1104
right,42,1024,1221.16,65.46,1106
left,30,1024,1231.24,69.96,1108
right,38,1024,1237.6,74.6,1110
up,40,1024,1231.16,67.6,1114
right,53,1024,1237.72,68.46,1116
left,36,1024,1240.88,69.3,1118
right,34,1024,1246.16,73.2,1120
down,36,1024,1232.76,63.56,1122
right,29,1024,1240,66.58,1124
left,27,1024,1235.52,61.72,1126
right,31,1024,1243.48,64.4,1128
down,40,1024,1232.2,59.48,1130
down,32,1024,1238,60,1132
down,32,1024,1243.68,60.76,1134
down,34,1024,1235.96,57.28,1136
down,31,1024,1241.28,59.76,1138
down,30,1024,1239.48,57.32,1140
right,31,1024,1250.72,62.64,1142
left,25,1024,1239.8,55.5,1144
down,29,1024,1236.72,52.34,1146
down,29,1024,1241.52,54.44,1150
up,22,1024,1245.48,56.42,1152
right,25,1024,1238.6,48.56,1154
down,31,1024,1251.2,55.28,1156
left,48,1024,1243.4,48.64,1158
left,33,1024,1237.88,45.28,1160
right,28,1024,1242.96,46.48,1162
right,31,1024,1244.72,47.7,1166
left,20,1024,1241.28,43.3,1168
up,31,1024,1260.04,52.08,1170
up,27,1024,1267.84,56.02,1174
right,28,1024,1272.76,54.7,1176
up,24,1024,1280.56,58.6,1178
right,29,1024,1281.64,56.78,1180
left,28,1024,1288.28,60.94,1182
right,30,1024,1279.92,55.8,1184
up,35,1024,1286.84,56.96,1186
right,39,1024,1300.2,65.54,1188
left,27,1024,1289.92,56.74,1190
left,36,1024,1297.04,58.74,1192
up,37,1024,1295.52,58.86,1194
down,35,1024,1299.48,59.12,1196
up,162,1024,1296.2,55.88,1198
right,27,1024,1295.56,55.5,1200
left,26,1024,1304.48,58.86,1202
left,27,1024,1298.08,53.32,1204
up,28,1024,1295.52,52.9,1206
right,44,1024,1292.04,49.88,1208
down,28,1024,1285.24,43.42,1210
down,26,1024,1295.76,47.9,1212
left,17,1024,1298.6,50.6,1214
right,24,1024,1294.04,45.18,1216
up,24,1024,1294.84,45.1,1218
right,25,1024,1294.52,44.88,1220
right,27,1024,1294.92,41.12,1222
right,29,1024,1297.72,43.18,1224
up,21,1024,1303.56,45.02,1226
left,21,1024,1312.48,48.96,1228
down,24,1024,1306.24,43.32,1230
left,20,1024,1311.96,45.36,1234
down,20,1024,1316.6,47.16,1236
down,24,1024,1320.04,46.46,1238
up,30,1024,1325.88,50.28,1240
right,28,1024,1329.16,49.46,1244
down,56,1024,1329.76,50.16,1246
left,34,1024,1329.96,48.36,1250
right,18,1024,1322.56,41.02,1252
up,13,1024,1318.84,39.26,1254
left,26,1024,1326.92,42.74,1256
down,40,1024,1317.92,35.28,1258
left,29,1024,1322.48,36.64,1260
right,33,1024,1320.52,35.88,1262
down,47,1024,1330.4,39.08,1264
left,29,1024,1341.36,44.44,1266
up,24,1024,1338.96,41.66,1268
right,28,1024,1340.8,42.3,1270
down,15,1024,1338.28,40.2,1272
right,20,1024,1341.72,41.14,1274
right,24,1024,1338.12,37.76,1276
up,21,1024,1339.4,36.64,1278
left,294,1024,1340,36.44,1280
right,29,1024,1340.84,36.16,1282
right,19,1024,1340.76,34.14,1284
left,26,1024,1340,32.54,1288
down,47,1024,1337.04,27.88,1290
right,11,1024,1335.52,25.92,1292
right,26,1024,1332.96,24.26,1294
down,18,1024,1342.04,28.52,1296
right,16,1024,1346.56,29.32,1300
down,27,1024,1353.88,31.88,1302
right,19,1024,1353.16,29.24,1306
down,20,1024,1352.92,28.14,1308
up,15,1024,1345.36,23.52,1310
left,16,1024,1358.24,27.12,1312
up,25,1024,1363.04,29.76,1314
left,18,1024,1376.88,36.62,1316
down,23,1024,1382.88,37.84,1318
down,29,1024,1386.88,40.66,1320
right,24,1024,1388.88,39.3,1322
left,22,1024,1384.64,35.56,1324
left,24,1024,1382.96,34.88,1326
right,22,1024,1399.8,42.14,1330
up,25,1024,1406.52,43.68,1332
down,30,1024,1409.76,44.58,1334
right,22,1024,1415.72,45.24,1336
right,26,1024,1420.32,48.76,1338
up,22,1024,1420.72,46.52,1340
down,31,1024,1429.68,50.78,1342
left,24,1024,1419.32,44.96,1344
left,30,1024,1430.96,49.8,1346
up,21,1024,1425.72,44.16,1348
up,30,1024,1434.76,49.58,1350
left,28,1024,1439.72,51.58,1352
right,16,1024,1433.92,45.7,1354
down,23,1024,1438.44,47.62,1356
down,30,1024,1439.84,47.98,1358
left,30,1024,1436.6,44.76,1360
right,21,1024,1438.4,43.84,1362
up,22,1024,1442.04,46.04,1364
up,27,1024,1443.12,45.2,1366
right,26,1024,1445.24,45.1,1368
up,31,1024,1449.16,45.9,1370
right,33,1024,1455.52,48.4,1372
down,30,1024,1456.48,48.74,1374
up,33,1024,1454,46.58,1376
down,25,1024,1458.32,47.3,1380
left,20,1024,1458.16,45.02,1382
left,29,1024,1461,45.3,1384
down,36,1024,1454.68,40.06,1386
up,23,1024,1462.2,45.36,1388
left,26,1024,1458.44,39.44,1390
down,20,1024,1458.64,37.8,1392
up,40,1024,1469,44.66,1394
down,18,1024,1459.52,37.5,1396
down,24,1024,1467.72,43.18,1398
left,53,1024,1463.96,38.04,1400
left,47,1024,1462,35.84,1402
down,44,1024,1465.44,37.44,1404
left,31,1024,1466,35.22,1408
right,28,1024,1455.04,26.62,1410
up,18,1024,1466.56,31.96,1412
right,47,1024,1466.36,31.54,1414
up,28,1024,1471.2,33.42,1418
left,58,1024,1467.52,28.26,1420
up,20,1024,1474.64,32.64,1422
right,20,1024,1472.32,29.7,1424
down,15,1024,1465.84,25.56,1426
left,20,1024,1467.6,23.92,1428
up,22,1024,1476.64,28.54,1432
left,14,1024,1468.36,21.22,1434
down,12,1024,1465.6,17.26,1436
up,22,1024,1466.96,18.08,1438
right,33,1024,1470.36,19.32,1440
left,22,1024,1477.96,22.42,1444
down,19,1024,1485.24,25.14,1446
right,16,1024,1489.72,24.24,1448
up,22,1024,1503.84,32.16,1450
left,23,1024,1518.48,39.24,1454
right,24,1024,1522.56,37.9,1456
up,24,1024,1521.76,36.62,1458
left,20,1024,1527.04,39.68,1462
up,21,1024,1529.28,38.66,1464
right,20,1024,1530.08,36.94,1466
down,20,1024,1531.84,38.18,1470
right,19,1024,1531.76,34.78,1474
down,32,1024,1530.32,32.96,1476
right,19,1024,1537.56,35.66,1480
up,21,1024,1535.36,32.82,1482
left,22,1024,1541.16,34.04,1484
down,20,1024,1541.16,33.4,1486
left,29,1024,1545.04,34.72,1488
down,44,1024,1557.6,39.44,1490
left,42,1024,1555.56,37.3,1492
down,45,1024,1554.4,35.16,1494
left,24,1024,1559.32,37.16,1496
up,15,1024,1556.8,34.58,1498
down,20,1024,1559.64,36.1,1500
right,18,1024,1553.16,30.34,1502
down,19,1024,1557,31.14,1504
up,18,1024,1556.72,30.96,1508
right,13,1024,1553.08,25.72,1510
up,21,1024,1553.56,24.42,1512
down,23,1024,1557.56,26.86,1514
up,18,1024,1557.16,25.12,1516
down,14,1024,1562.24,26.32,1518
left,17,1024,1563.12,26.16,1520
left,21,1024,1570.92,29.5,1524
right,21,1024,1566.4,25.36,1526
left,15,1024,1574.84,29.8,1528
right,16,1024,1565,22.84,1530
up,14,1024,1558.32,17.16,1532
down,17,1024,1566.28,19.86,1534
up,16,1024,1573.48,23.64,1538
left,18,1024,1576.96,23.14,1540
down,22,1024,1581.44,24.96,1542
right,17,1024,1579.92,22.54,1544
down,19,1024,1591.12,28.82,1548
down,24,1024,1581.12,20.44,1550
down,24,1024,1588.36,22.16,1554
left,17,1024,1591.96,22.02,1556
right,22,1024,1603.52,28.56,1558
right,26,1024,1598.52,23.38,1560
up,24,1024,1592.68,19.76,1564
down,25,1024,1608,26.22,1566
right,14,1024,1615.6,28.16,1568
up,13,1024,1646.24,45.18,1570
left,16,1024,1642.36,41.14,1572
up,24,1024,1646.24,42.58,1574
left,18,1024,1647.12,41,1576
right,21,1024,1652.96,43.32,1580
down,23,1024,1674.2,52.02,1582
left,23,1024,1673.52,52.5,1584
right,18,1024,1653.32,39.54,1586
left,20,1024,1664.92,44.78,1588
down,24,1024,1666.12,43.64,1590
right,23,1024,1655.56,38.8,1592
up,15,1024,1666.32,43.66,1594
right,31,1024,1675.8,44.88,1596
right,141,1024,1681.36,49.84,1598
up,32,1024,1682.36,47.56,1600
right,24,1024,1672,40.98,1602
up,23,1024,1676.2,42.86,1604
right,21,1024,1674.24,41.94,1606
left,19,1024,1676.12,38.98,1608
down,23,1024,1688.32,46.38,1612
right,22,1024,1682.48,40.5,1614
up,21,1024,1697.8,46.88,1618
right,24,1024,1702,48.06,1620
up,28,1024,1703.68,48.18,1622
down,21,1024,1700.56,46.26,1624
up,45,1024,1700.16,42.56,1626
left,35,1024,1706.72,45.04,1628
left,22,1024,1704.76,43.64,1630
up,22,1024,1709.96,45.38,1632
right,21,1024,1711.56,44.6,1634
left,20,1024,1707.6,43.04,1636
down,223,1024,1713.24,44.16,1638
right,22,1024,1714.72,43.2,1640
left,26,1024,1720.04,45.84,1642
right,28,1024,1720.4,44.5,1644
left,23,1024,1711.8,38.36,1646
down,20,1024,1720.44,41.68,1648
right,31,1024,1722.96,42.3,1652
right,22,1024,1726.92,43.74,1654
down,20,1024,1720.16,37.18,1658
right,24,1024,1719.84,35.24,1660
up,21,1024,1721.04,35.98,1662
right,23,1024,1731,40.56,1664
down,26,1024,1724.52,35.66,1666
left,17,1024,1726.12,34.96,1668
left,20,1024,1732.52,39.22,1670
right,20,1024,1732.32,36.72,1672
up,16,1024,1728.08,32.96,1674
left,17,1024,1725.48,29.14,1676
right,20,1024,1731.2,31.66,1678
up,16,1024,1738.92,34.68,1680
up,26,1024,1740.08,34.56,1682
left,22,1024,1742.24,34.32,1684
right,61,1024,1748.44,38.04,1686
right,44,1024,1747.12,35.16,1688
down,21,1024,1750.24,34.42,1690
up,57,1024,1758.48,39.22,1692
right,21,1024,1754.76,35.3,1694
left,25,1024,1751.92,33.22,1696
right,22,1024,1762.24,37.38,1700
up,21,1024,1776.28,42.34,1702
down,30,1024,1776.88,43.08,1704
right,26,1024,1774.48,39.78,1706
left,27,1024,1775.6,40.32,1708
left,25,1024,1773.88,38.28,1710
up,23,1024,1783.6,41.5,1712
left,26,1024,1782.6,40.68,1714
down,24,1024,1781.4,37.36,1716
up,22,1024,1780.28,36.24,1718
up,25,1024,1780.84,36.88,1720
down,20,1024,1783.88,37.3,1722
up,14,1024,1783.92,35.12,1724
down,13,1024,1778.56,31.68,1726
up,17,1024,1779.96,32.02,1728
right,21,1024,1778.6,28.66,1730
down,21,1024,1781.84,29.5,1732
right,21,1024,1787.92,32.6,1734
up,19,1024,1786.28,32,1736
down,16,1024,1784.28,28.54,1738
up,15,1024,1786.48,29.06,1740
right,15,1024,1788.8,28.64,1742
left,14,1024,1786.8,26.7,1744
down,15,1024,1784.52,24.64,1746
up,14,1024,1786.48,24.34,1748
left,16,1024,1790.04,24.36,1750
right,15,1024,1786.32,21.32,1752
down,45,1024,1792.24,23.24,1754
left,22,1024,1797.96,26.74,1756
down,17,1024,1797.76,25,1758
up,23,1024,1805.84,27.9,1760
right,10,1024,1812,30.28,1762
down,19,1024,1815.24,30.86,1764
down,25,1024,1816.04,30.72,1766
left,16,1024,1816.64,28.78,1768
up,16,1024,1813.88,26.5,1770
right,14,1024,1820.72,29.62,1774
down,12,1024,1819.76,26.1,1776
left,15,1024,1821.68,26.74,1780
right,14,1024,1821.92,25.38,1782
left,15,1024,1820.48,23.72,1784
left,15,1024,1821.44,21.46,1786
down,16,1024,1824.4,22.28,1788
down,15,1024,1822.56,20.54,1790
left,23,1024,1828.6,22.48,1792
left,11,1024,1827.36,21.48,1794
right,20,1024,1824.96,18.02,1796
down,18,1024,1825.28,17.72,1798
