Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
right,22,128,344.24,73.3,214
down,14,128,341.68,70.74,218
right,25,128,353.88,76.8,220
left,24,128,348,71.62,222
left,25,128,347.72,70,224
right,21,128,349.56,70.44,226
up,25,128,349.8,69.22,230
down,14,128,343.48,62.86,232
down,21,128,332,54.66,234
up,23,128,353.52,66.44,236
down,25,128,343.16,61.7,240
up,17,128,344.44,58.36,242
left,22,128,341.52,55.24,244
down,23,128,356.84,63.32,246
right,23,128,361.28,64.26,248
right,36,128,361.72,65.74,250
right,29,128,350.4,56.44,252
up,29,128,356,59.18,254
right,23,128,341.36,50.22,256
right,17,128,356.12,56.06,258
up,18,128,364.92,60.3,260
up,19,128,343.72,46.5,262
down,26,128,355.4,51.64,264
left,22,128,357.76,52.44,266
up,21,128,358.08,52.32,268
up,26,128,377.32,61.88,270
right,25,128,393.48,69.28,272
up,34,128,434.24,89.6,274
down,34,128,414.84,76.88,276
right,37,128,437.88,89.08,278
down,35,128,436.36,87.42,280
left,32,128,431.2,84.66,282
right,27,128,422.48,78.34,284
left,25,128,439.8,88.24,286
up,35,128,441.92,86.38,288
left,34,128,441.96,83,290
up,37,256,440.04,82.52,292
up,38,256,458.08,91.22,294
down,37,256,457.36,89.84,298
right,37,256,441.68,80.16,300
right,36,256,447.16,79,302
left,27,256,446.08,79.76,306
up,33,256,446,75.98,308
up,29,256,451.32,79.92,310
left,23,256,461.72,84.86,312
down,30,256,447,74.32,314
left,34,256,450.52,75.32,316
left,33,256,436.6,67.38,318
up,33,256,450.92,73.98,320
left,28,256,440.44,66.82,322
right,25,256,453.6,71.9,324
down,25,256,466.16,79.38,326
right,28,256,453.68,70.76,328
up,29,256,452.56,68.58,330
left,22,256,461.92,73.56,332
up,25,256,458.04,68.4,334
down,28,256,461.28,72.38,336
up,29,256,460.6,69.3,338
up,31,256,478.4,77.54,340
left,27,256,470,70.66,342
left,30,256,466.84,68.76,344
right,23,256,466.8,69.08,346
left,20,256,460.08,61.96,348
left,27,256,474.36,69.68,350
down,22,256,465.72,62.7,352
up,25,256,464.16,62.5,354
left,28,256,477.28,70.76,356
right,23,256,463.84,59.16,360
down,26,256,480.04,68.58,362
up,26,256,470.36,60.2,366
up,26,256,468.76,57.14,368
left,20,256,465.32,54.28,370
down,18,256,472.12,57.3,372
down,24,256,476.28,58.6,374
left,20,256,472.64,56.08,376
up,25,256,472.44,55.36,378
left,22,256,472.8,53.32,380
up,26,256,475.4,54.12,382
left,24,256,489.84,60.62,384
down,23,256,484.44,56.82,386
up,22,256,477.4,52.3,390
up,23,256,480.76,51.36,392
left,26,256,493,57.02,394
up,21,256,478.12,48.7,396
left,26,256,482.56,48.58,398
left,23,256,484.8,48.66,400
up,28,256,485.32,48.02,402
right,28,256,499.92,55.14,404
up,30,256,508.48,58.08,406
right,24,256,510.52,58.78,408
up,24,256,511.64,58.32,412
up,25,256,522.88,61.92,414
down,19,256,521.44,59.84,416
right,22,256,510.76,53.04,418
up,36,256,523.24,58.42,420
down,25,256,512.88,52.02,422
down,21,256,518.16,54.38,424
left,17,256,520.88,54.24,426
right,19,256,513.6,49.38,430
up,14,256,512.4,46.92,432
down,19,256,516.12,48.3,434
left,17,256,520.12,48.56,436
down,19,256,528.48,54.18,438
up,19,256,528.88,52.48,440
left,19,256,536.84,54.98,442
right,21,256,534.12,51.72,444
up,17,256,525.92,47.14,446
right,22,256,533.12,50.76,448
down,17,256,533.44,50,450
left,22,256,542.44,52.64,452
up,21,256,533.72,45.76,454
down,29,256,542.36,50.66,456
up,21,256,543.56,50.4,458
up,21,256,534.24,44.96,460
left,21,256,539.76,46.84,462
right,17,256,531.96,39.76,464
down,22,256,537.4,41.82,468
left,22,256,540.44,40.34,470
left,20,256,557.8,51.38,472
down,22,256,559.56,49.5,474
left,24,256,569.28,53.5,476
down,30,256,582.32,60.38,478
left,24,256,568.28,49.64,480
up,28,256,566.16,49.14,484
right,23,256,567.36,48.06,486
right,22,256,568.64,47.2,488
down,16,256,558.28,40.4,490
up,20,256,562.72,41.92,492
left,21,256,569.52,43.58,494
up,18,256,567.48,41.24,496
left,25,256,570.52,41.36,498
up,18,256,574.88,44.7,500
down,11,256,560.72,34.96,502
right,15,256,579.4,43.44,504
down,17,256,568.6,37.9,506
left,18,256,572.48,38.3,508
down,19,256,576.92,39.22,510
left,18,256,576.52,37.78,512
right,15,256,567.76,32.66,514
left,16,256,577.08,36.5,516
down,17,256,576.64,35.32,518
right,20,256,586.96,39.42,520
up,18,256,577.92,33.64,522
right,12,256,577.4,32.48,526
right,16,256,577.76,30.2,528
down,16,256,575.72,28.22,530
down,15,256,577.12,29.36,532
right,12,256,573.2,25.42,534
down,14,256,573.76,23,536
down,14,256,569.24,18.58,538
right,13,256,578.72,24.64,540
left,12,256,573.8,21.44,542
right,15,256,583.84,26.26,544
up,18,256,594.8,30.36,546
right,19,256,610.6,37.92,548
up,25,256,619.84,40.54,550
left,26,256,626.28,42.04,554
down,20,256,638.48,47.3,556
left,22,256,664.24,59.8,558
up,24,256,668.24,60,560
left,33,256,687.8,71.22,562
up,36,256,691.08,71.76,564
right,26,256,690.56,68.84,566
up,19,512,695.96,70.78,568
up,29,512,697.8,72.3,570
left,34,512,703.64,76.06,572
up,35,512,706.12,73,574
down,22,512,696.32,68.42,576
left,21,512,703.72,70.48,578
right,26,512,696.56,66.54,580
right,30,512,703.2,68.4,582
left,22,512,693.76,61.44,584
left,30,512,704.04,67.54,586
down,23,512,702.52,66.22,588
right,30,512,710.92,68.74,590
up,33,512,729.32,76.64,592
down,24,512,719,70.86,594
right,28,512,715.2,67.6,596
down,30,512,710,63.24,598
right,30,512,715.76,66.72,600
right,26,512,712.2,63.2,604
up,23,512,716.32,63.52,606
up,29,512,714.4,60.8,608
down,29,512,722.8,63.64,610
left,25,512,734.12,70.06,612
up,23,512,729.6,66.64,614
right,24,512,730.96,64.74,616
up,25,512,743.4,71.78,620
left,22,512,726.96,60.22,622
left,26,512,726.92,59.5,624
up,21,512,736.8,62.44,626
left,26,512,739.28,63.74,630
down,20,512,741.08,62.88,632
down,24,512,731,54.78,634
down,24,512,737.84,59.22,636
up,25,512,740.56,59.02,638
up,25,512,741.48,56.54,640
down,25,512,732.48,52.08,642
left,21,512,738.24,54.58,644
up,23,512,740.28,53,646
up,25,512,749,58.8,648
down,22,512,742.08,54.08,652
up,20,512,740,49.46,654
up,36,512,732.2,44.32,656
down,22,512,746.16,50.46,658
down,21,512,735.16,43.86,660
right,17,512,753.92,53.86,662
up,21,512,753.72,51.04,666
right,21,512,759.68,52.08,668
up,20,512,749.04,45.76,670
right,23,512,768.04,55.62,672
left,26,512,768.04,55.82,674
right,23,512,758.64,48.86,676
right,25,512,768.24,52.04,678
up,30,512,758.6,45.88,682
left,26,512,772.96,52.26,684
down,25,512,771.36,49.58,686
right,23,512,775.2,50.16,688
up,25,512,779.36,51.14,690
left,18,512,780.52,51.24,692
right,17,512,786.44,53.3,694
down,16,512,791.68,56.36,696
left,21,512,784.96,50.46,698
down,18,512,787.64,51.36,700
up,22,512,791.08,52.7,702
right,20,512,786.04,47.34,706
left,12,512,773.88,38.42,710
up,21,512,787.12,45.36,712
right,17,512,780.6,39.7,714
down,16,512,785.2,40.48,716
up,16,512,786.76,40,718
left,16,512,792.16,41.66,720
down,15,512,783.52,36.5,722
up,18,512,792.28,39.58,724
left,16,512,785.96,35.84,726
down,19,512,785.96,32.7,728
right,18,512,790.16,36.28,730
right,19,512,795.28,37.22,732
down,24,512,798.24,38.34,734
down,21,512,802.32,39.56,736
up,21,512,796.88,35.12,738
up,21,512,798.72,34.7,740
left,23,512,810.04,39.96,742
right,19,512,806,36.36,746
down,19,512,798.2,29.14,748
right,22,512,807.48,34.54,750
right,22,512,812.68,37,752
right,22,512,818.56,38.66,754
down,23,512,819.92,37.58,756
down,23,512,828.6,40.78,758
down,17,512,825.08,38.06,760
up,26,512,825.08,37.1,762
left,13,512,829.04,37.54,764
right,15,512,825.16,35.88,766
up,16,512,821.52,32.74,768
left,15,512,826.04,35.1,770
down,13,512,824.88,33.24,772
left,17,512,831.12,34.9,774
right,16,512,831.96,33.84,778
down,12,512,834.44,32.36,780
left,23,512,836.88,33.36,782
left,23,512,840.88,34.26,786
up,18,512,839,31.9,788
right,17,512,852.84,37.02,790
down,16,512,868.08,44,792
up,15,512,878.68,49.02,794
left,18,512,893.04,56.16,796
down,32,512,906.12,62.94,798
up,31,512,891.76,52.76,800
down,33,512,903.68,57.58,802
right,25,512,908.32,61.32,804
down,23,512,897.32,54.08,808
right,31,512,900.72,51.92,810
left,31,512,906.24,54.44,812
down,32,512,914.12,58.02,814
right,23,512,907.56,53.08,816
left,18,512,911.8,54.28,818
right,17,512,911.12,52.74,820
up,21,512,916,53.28,822
down,21,512,920.12,53.62,824
right,16,512,919.68,52.88,826
right,23,512,920.92,54.58,830
left,17,512,925.88,54.12,832
right,24,512,925,52.36,834
left,19,512,919.16,47.72,836
right,14,512,917.16,45.08,840
up,19,512,916.88,44.58,842
right,20,512,931.2,51.74,844
up,24,512,929.16,47.78,846
right,26,512,928.84,47.9,848
down,22,512,930.12,47.48,850
right,26,512,929.96,45.34,852
down,19,512,933.96,46.48,854
up,15,512,928.56,42.04,856
down,14,512,929.8,41.66,858
right,15,512,935.68,45.06,860
up,14,512,941.36,47.2,862
right,15,512,941.24,44.98,864
right,20,512,946.24,46.9,866
up,26,512,945.32,45.52,868
right,17,512,942.72,43,870
down,11,512,941.52,39.22,872
up,20,512,952.88,46.22,874
up,20,512,953.56,45.76,876
up,19,512,952.8,43.86,878
up,20,512,953.2,41.7,880
left,28,512,949.6,39.9,882
up,29,512,955.08,42.26,884
up,29,512,954.88,40.5,886
right,25,512,950.28,36.76,888
down,25,512,956.6,40.5,890
down,20,512,954,36.56,892
left,18,512,953.2,36,894
down,18,512,959.44,37.7,896
left,15,512,957.08,35.68,900
left,15,512,957.56,33.62,902
up,12,512,961.2,33.44,904
down,10,512,956.84,30.46,906
right,13,512,955.08,29.68,908
left,6,512,960.76,31.14,910
up,13,512,961.96,29.36,912
down,11,512,961.72,28.7,914
left,10,512,966.84,30.2,918
up,19,512,974.56,32.68,920
up,12,512,977.16,33.82,922
up,12,512,978.84,32.84,924
right,10,512,988.32,37.56,926
right,22,512,999.68,42.18,928
up,16,512,993.52,37.12,930
left,16,512,1000.28,40.08,932
left,20,512,1006.56,42.78,936
down,17,512,1011.52,43.7,938
right,17,512,1012.76,42.34,940
up,16,512,1013.04,41.34,942
left,13,512,1016.36,42.86,944
right,15,512,1013.32,40.96,946
left,21,512,1017.56,40.64,950
left,27,512,1017,39.08,952
up,27,512,1015.64,38.12,954
down,26,512,1012.24,33.88,956
right,28,512,1013.76,33.64,958
up,18,512,1014.84,33.52,960
down,14,512,1012.72,29.24,962
right,17,512,1023.84,35.5,966
left,19,512,1019.8,31.54,968
down,13,512,1027.88,35.34,970
up,16,512,1024.56,31.2,972
down,13,512,1029.6,32.58,974
right,16,512,1041.6,38.24,976
up,13,512,1040.32,36.98,978
up,18,512,1050.8,42,980
left,16,512,1046.44,38.88,982
right,13,512,1041.88,34.04,984
down,15,512,1044.52,34.38,986
right,16,512,1046.76,34.46,988
right,16,512,1046.28,33.08,990
right,15,512,1046.88,31.5,992
up,15,512,1045.72,30.8,996
left,12,512,1050.28,32.24,998
left,14,512,1045.64,27.4,1000
down,11,512,1055.24,33.04,1002
up,11,512,1049.72,27.44,1004
down,10,512,1044.72,22.8,1006
right,13,512,1046,23.38,1008
up,12,512,1046.72,22.2,1010
left,14,512,1048.56,22.1,1012
down,23,512,1047.64,21.7,1014
right,13,512,1050.48,21.14,1016
right,16,512,1050.44,20.72,1018
up,12,512,1049.16,19.16,1020
down,14,512,1046.96,15.64,1022
up,14,512,1055.76,19.2,1024
up,15,512,1060.6,21.74,1026
right,14,512,1062,21.18,1028
right,15,512,1067.92,24,1030
up,23,512,1069.24,23.92,1032
up,15,512,1065.84,20.04,1034
down,15,512,1071,21.66,1036
left,18,512,1072.32,22.5,1038
right,12,512,1068.6,18.92,1040
left,11,512,1073.4,20.9,1044
right,12,512,1072.44,16.72,1048
right,13,512,1077.28,19.82,1050
up,10,512,1073.6,15.14,1052
right,8,512,1074.28,13.76,1054
down,23,512,1076.04,14.68,1056
right,8,512,1077.44,12.98,1058
left,9,512,1078.84,13.08,1060
down,19,512,1080.52,11.92,1062
left,8,512,1081.44,12.08,1066
down,6,512,1076.96,7.04,1068
right,7,512,1081.28,8.3,1070
down,17,512,1085.56,8.98,1072
left,9,512,1095,14.92,1074
down,9,512,1096.24,13.52,1076
right,10,512,1098.56,12.92,1078
down,11,512,1100.32,12.6,1080
left,12,512,1100.8,12.1,1082
down,12,512,1102.8,11.8,1084
down,9,512,1103.56,11,1086
right,21,512,1107.28,12.36,1088
down,9,512,1108.2,12.14,1090
right,11,512,1114.2,13.74,1092
left,13,512,1114.56,12.26,1094
down,12,512,1116.96,13.44,1098
up,11,512,1121.36,13.98,1100
down,10,512,1117.76,11.48,1102
right,13,512,1126.92,14.72,1104
up,12,512,1127.64,13.94,1106
left,7,512,1123.92,11,1108
down,8,512,1124.68,10.72,1110
left,7,512,1123.8,7.84,1112
up,7,512,1128.16,9.76,1116
right,6,512,1124.32,5.42,1120
