Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
left,23,128,341,67.94,222
up,19,128,331.56,61.18,224
up,23,128,343.2,65.24,226
down,26,128,340.04,63.76,228
up,26,128,350.04,67.6,230
right,23,128,348.84,65.74,234
up,22,128,341.56,61.5,238
right,25,128,341.2,56.86,240
right,25,128,354,63.18,242
right,21,128,344.28,58.94,244
down,21,128,345.6,55.88,246
up,16,128,346,55.38,248
down,17,128,341.2,52.92,252
left,11,128,330.92,43.6,254
up,18,128,341.2,49.24,256
right,19,128,360.84,58.78,258
left,13,128,362.2,60.06,260
down,21,128,356.36,55.7,262
up,17,128,358.96,55.38,264
left,19,128,351.32,49.84,266
down,15,128,366.24,56.44,268
down,15,128,355.16,49.02,270
right,15,128,370.52,57.44,272
left,15,128,366.24,53.96,276
up,18,128,371.84,52.52,278
up,17,128,364.32,49.52,280
right,16,128,371.04,49.66,282
down,20,128,386.84,60.04,284
down,23,128,388,57.48,286
right,20,128,376.24,53.38,288
down,18,128,396.8,61.28,290
down,23,128,407.24,65.92,292
right,29,128,437.52,80.34,294
left,33,128,442.04,82.74,296
left,30,128,436.96,76.52,298
up,27,128,431.44,74.72,300
right,23,256,440.92,77.34,302
down,21,256,450.64,83.86,304
right,30,256,447.96,79.66,306
up,27,256,444.76,76.22,308
down,28,256,461.4,85.48,310
right,31,256,451.8,80.88,312
down,30,256,456.76,79.02,314
up,27,256,458.24,80.26,316
left,22,256,450.16,76.92,318
left,28,256,449.16,72.86,320
down,29,256,453.72,73.98,322
left,26,256,453.92,73.22,324
down,28,256,452.84,71.72,326
up,28,256,453.16,71.62,328
right,28,256,444.68,66.54,330
up,28,256,454.04,69.74,332
down,29,256,447.28,64.82,334
left,21,256,447.76,64.5,336
right,30,256,454.36,66.72,338
down,23,256,459.12,69.5,340
left,20,256,453,63.18,342
left,24,256,451.24,60.6,344
up,22,256,445.96,57.66,346
up,23,256,456.2,62.3,348
left,21,256,450.44,59.44,350
right,16,256,455.88,59.66,352
left,19,256,464.56,62.86,354
left,22,256,459.76,59.86,356
left,24,256,470.72,63.32,358
down,21,256,479.72,68.16,360
right,31,256,475.72,65.24,362
left,29,256,464.76,58,364
right,22,256,464.88,57.58,366
down,26,256,486.08,67.46,368
right,23,256,474.88,60.46,370
left,23,256,475.32,59.74,372
right,23,256,475.56,56.68,374
left,22,256,482.16,62.9,376
down,22,256,466.88,52.54,378
right,21,256,462,47.94,380
up,22,256,464.8,47.42,382
right,20,256,483.96,57.64,384
left,28,256,482.16,55.2,386
up,25,256,478.96,52.24,388
right,22,256,486.76,55.44,390
up,19,256,482.12,52.82,392
right,24,256,505.68,65.14,396
left,27,256,501.36,58.78,398
down,22,256,504.4,59.2,400
left,32,256,513.48,62.42,402
down,28,256,515.56,62.06,404
right,22,256,513.36,61.48,406
up,27,256,518.8,62.98,408
left,31,256,518.48,60.88,410
up,25,256,517.56,59.58,412
left,27,256,530.12,66.54,414
down,25,256,525.4,61.46,416
up,20,256,522.88,61.04,418
right,20,256,525.48,61.62,420
down,20,256,518.12,56.62,422
left,19,256,523.96,56.54,424
right,23,256,531.96,61.54,426
left,26,256,523.16,54.46,428
down,21,256,513.08,48.6,430
up,13,256,526.76,53.8,432
down,21,256,522,50.62,434
right,18,256,518.88,48.82,436
down,18,256,526.12,50.52,438
down,19,256,527.64,50.74,440
right,14,256,528.76,49.64,442
right,30,256,533.36,51.02,444
up,32,256,536.08,52,446
right,30,256,544.4,56.48,448
up,24,256,541.16,53.28,450
left,23,256,536.6,49.68,452
left,22,256,548.64,53.88,454
up,19,256,550.24,54.8,456
up,22,256,552.96,55.5,458
up,25,256,547.28,49.02,460
up,22,256,555.84,53.66,462
right,18,256,555.28,52.24,464
down,20,256,548.12,48.72,466
right,15,256,544.56,44.58,468
left,20,256,551.48,48.66,470
up,17,256,541.92,41.26,472
right,16,256,562.04,50.84,474
down,23,256,561.16,49.42,478
up,23,256,559.36,44.76,480
up,22,256,571.4,54.18,482
right,23,256,562.32,46.02,484
up,22,256,575.84,51.58,486
left,21,256,568.88,45.32,488
down,22,256,568.56,46.16,490
left,20,256,568.48,44.18,492
up,19,256,559.84,38.46,494
up,21,256,566.88,41.56,496
right,17,256,572.68,44.96,498
left,19,256,573.48,44.16,502
up,18,256,565.4,35.64,504
left,21,256,584.08,45.56,506
right,20,256,587.32,46.64,508
left,13,256,568.48,34.76,510
right,10,256,576.12,38.16,512
left,17,256,594.04,45.3,514
down,19,256,599.52,47.98,516
down,20,256,591.16,43.12,518
right,18,256,589.92,42.36,520
down,15,256,591.4,40.1,522
left,21,256,609.68,50.78,524
up,21,256,608.04,47.8,526
left,18,256,628.56,57.34,528
up,25,256,629,57.22,532
left,22,256,631.12,56.46,534
down,19,256,672.52,76.34,538
left,28,256,681.48,79.24,540
down,25,256,700.16,88.76,542
down,36,256,695.2,85.5,544
down,35,256,714.44,96.82,548
down,33,256,702.92,86.14,550
up,32,256,705.2,86.1,552
up,31,256,701.36,80.74,556
left,35,512,711.76,84.74,558
up,23,512,697.32,77.48,560
up,22,512,701.64,79.44,562
down,23,512,706.24,81.38,564
down,29,512,706.44,80.3,566
right,31,512,700.2,75.94,568
right,33,512,709.88,79.58,570
down,33,512,708.44,76.92,574
right,32,512,704.72,72.68,576
up,30,512,717.8,81.02,578
down,33,512,715.72,77.02,580
up,32,512,703.24,68.34,582
down,30,512,713.72,75.52,586
up,27,512,695.84,61.1,588
left,21,512,700.4,64.7,590
right,27,512,708.44,65.62,594
right,24,512,709.04,64.28,596
down,26,512,715.8,65,598
down,30,512,725.84,71.18,600
left,32,512,727,70.94,602
down,24,512,728.6,69.68,604
left,28,512,733.76,72.92,606
right,30,512,730.92,68.48,608
up,22,512,728,67.12,612
up,27,512,724.52,64.02,614
right,19,512,734.96,68.08,618
up,24,512,741.28,69.4,620
left,16,512,724,58.46,622
left,25,512,732.76,63.6,624
right,27,512,725.68,58.34,626
left,24,512,738.84,62.94,628
down,26,512,746.88,67.64,630
left,24,512,730.84,56.82,632
right,23,512,743.36,62.34,634
down,24,512,733.2,55.16,636
up,24,512,737.52,57.42,638
left,24,512,726.68,51.56,640
right,21,512,728.12,48.96,642
down,17,512,735.04,52.88,646
down,20,512,739.92,53.7,648
right,21,512,734.04,49.04,650
up,22,512,733.72,47.74,652
down,9,512,729.52,44.8,654
left,15,512,727.76,43.06,656
right,12,512,728.08,42.54,658
right,18,512,732.96,42.46,662
up,15,512,735.04,41.64,664
right,16,512,752.08,50.24,666
up,17,512,749.12,47.28,668
left,20,512,750.52,47.58,670
up,16,512,763.76,53.18,672
up,22,512,769.12,53.66,674
left,25,512,765.64,52.06,676
up,16,512,764.88,51.16,678
right,22,512,772.84,55.52,682
down,18,512,771.6,52.78,684
left,23,512,777.04,53.74,686
up,24,512,770.44,48.84,688
down,12,512,768.56,45.84,690
up,15,512,761.72,41.68,692
left,14,512,766.64,42.06,694
down,19,512,767.52,41.88,698
up,18,512,768.04,40.08,700
left,14,512,765.2,37.12,702
up,19,512,776.88,43.12,704
down,9,512,773.12,39.56,706
right,10,512,764.12,34.2,708
up,17,512,767.36,34.36,710
down,18,512,774.12,38.04,714
down,17,512,774.04,36.04,716
right,17,512,764.04,27.88,718
left,16,512,776.4,34.14,720
right,15,512,762.96,25,722
left,13,512,769.32,27.84,724
down,17,512,774.76,30.18,726
up,17,512,778.28,31,728
right,13,512,778.04,28.78,730
down,13,512,777.04,27.88,732
left,18,512,790.04,34.42,734
up,17,512,791.04,35.2,736
down,14,512,804.6,39.62,738
right,16,512,805.48,38.08,740
left,20,512,805.36,38.76,742
left,14,512,811.48,39.4,744
up,18,512,816.16,41.54,746
right,19,512,816.96,41.12,750
left,11,512,814.8,36.46,752
up,22,512,821.32,41,756
left,19,512,815.16,33.86,758
right,20,512,814.2,31.44,762
up,23,512,825.6,36.82,764
left,20,512,828.12,37.04,766
up,18,512,831.52,38.86,768
right,22,512,833.28,37.48,770
left,19,512,828.52,33.02,772
left,20,512,832.6,35.6,774
up,16,512,830.84,33.2,776
down,15,512,831.72,31.44,778
left,13,512,852.48,42.22,780
up,16,512,846.52,38.12,782
left,17,512,846.12,37.6,784
left,16,512,840.56,32.48,786
up,18,512,853.04,39.4,788
up,18,512,855.16,38.34,790
up,18,512,862.88,42.46,792
left,15,512,868.16,43.5,794
down,19,512,877.8,47.56,796
left,16,512,882.08,48.36,798
down,21,512,893.16,54.42,800
left,23,512,897.92,55.6,804
down,17,512,891.6,49,806
up,16,512,902.12,54.64,808
left,18,512,899.52,51.08,810
up,19,512,916.04,60.88,814
down,18,512,906.76,52.34,816
down,29,512,910.12,52.5,818
right,29,512,913.84,53.96,820
down,30,512,922.48,57.28,822
right,25,512,914.96,53.08,824
left,23,512,911.92,49.9,826
down,24,512,916.12,51.66,828
left,25,512,914.28,48.72,832
up,25,512,919.72,50.74,834
up,23,512,928.12,54.02,836
left,17,512,927.2,53.96,838
down,16,512,926.04,51.22,842
down,20,512,926.64,49.64,844
left,15,512,924.56,46,848
down,17,512,925.8,44.38,850
down,14,512,920.92,41.08,852
left,13,512,916.32,37.68,854
up,17,512,920.92,39.12,856
down,12,512,922.32,38.74,858
right,18,512,933.72,43.7,860
right,18,512,937.76,45.58,862
up,15,512,932.24,40.96,864
right,19,512,935.96,40.74,866
right,19,512,935.6,40.72,868
up,16,512,938.56,41.84,870
down,19,512,941.88,42.74,872
right,24,512,941.56,41.52,874
up,16,512,942.32,41.22,876
left,15,512,940.12,39.1,878
right,20,512,941.8,36.88,880
up,19,512,944.44,36.56,882
up,19,512,953.4,41.94,884
right,18,512,947.28,35.46,886
down,13,512,951.12,37.16,888
up,16,512,958.72,39.62,890
down,16,512,961.88,42.32,892
right,12,512,963.76,41.5,894
down,22,512,962.68,40.2,896
up,14,512,979.32,49.14,898
left,20,512,965.48,39.66,900
down,18,512,965.12,37.46,902
left,19,512,965.36,37.14,904
right,11,512,967.04,37.42,906
left,21,512,974.92,39.36,908
down,24,512,981.68,42.08,910
left,14,512,983.68,43.24,912
down,19,512,988.96,44.1,914
right,15,512,995.76,47.06,916
down,19,512,995.24,45.64,918
right,20,512,1005.64,50.4,920
down,20,512,999,45.4,922
left,16,512,998.76,44.26,924
down,20,512,997.76,43.4,926
down,20,512,999.68,43.52,928
down,20,512,1002.96,43.52,930
up,20,512,1004.12,44.44,932
down,15,512,1000.92,39.92,936
right,14,512,1008.92,42.02,940
down,15,512,1009,39.98,944
left,15,512,1011.04,38.2,948
up,16,512,1017.6,39.92,950
up,18,512,1010.56,35.3,952
down,14,512,1015,37.42,954
right,11,512,1014.76,34.76,956
down,12,512,1012,31.54,958
right,24,512,1012.68,31.88,960
left,9,512,1009.24,27.94,962
down,12,512,1012.6,28.78,966
left,12,512,1013.32,28.42,968
down,10,512,1012.64,26.76,970
up,8,512,1008.8,22.98,972
left,8,512,1012.28,22.36,974
right,16,512,1016.44,26.06,976
up,15,512,1024.32,27.68,978
right,12,512,1034.76,32.68,980
right,16,512,1040.84,35.7,982
left,16,512,1039.64,32.36,984
right,15,512,1038.96,31.24,986
down,14,512,1040.24,30.62,988
up,11,512,1032.96,26.2,990
right,10,512,1043.4,31.94,992
left,22,512,1036.08,26.02,994
left,26,512,1044.12,29.26,998
right,23,512,1046.92,27.88,1000
right,27,512,1049.52,28.24,1002
right,25,512,1051.48,27.4,1004
up,25,512,1051.52,28.26,1006
right,13,512,1050.16,25.88,1008
right,13,512,1048.2,23.54,1012
up,14,512,1053.32,24.96,1014
down,13,512,1055.44,23.82,1016
up,13,512,1058.92,24.64,1018
up,16,512,1059.64,23.76,1020
right,15,512,1062.48,25.2,1022
down,12,512,1063.92,24.06,1026
right,10,512,1061.2,20.16,1028
right,23,512,1076.72,28.78,1030
down,14,512,1068.32,22.86,1032
right,8,512,1086.28,30.02,1034
down,19,512,1091.48,32.58,1036
right,13,512,1111.44,44.14,1038
left,16,512,1128.44,51.12,1040
right,13,512,1116.68,43.82,1042
left,19,512,1132.36,50.86,1044
up,15,512,1140.08,53.5,1046
right,17,512,1170.8,70.64,1048
right,23,512,1177.72,71.28,1052
down,17,512,1200.2,83.12,1054
left,23,512,1210.48,86.24,1058
right,26,1024,1218.88,87.96,1060
left,17,1024,1220.8,89.62,1062
left,30,1024,1218.04,86.22,1064
down,40,1024,1214.96,84.02,1068
left,31,1024,1216.8,82.2,1070
left,37,1024,1205.6,73.4,1072
right,27,1024,1213.96,78.4,1076
up,27,1024,1217.24,80.28,1078
right,30,1024,1206.28,71.08,1080
right,30,1024,1204.96,70.72,1082
up,36,1024,1228,83.98,1084
down,27,1024,1204.6,66.72,1086
up,37,1024,1213.2,71.86,1088
right,26,1024,1204.52,64.04,1092
left,30,1024,1211.84,67.24,1094
down,29,1024,1197.04,57.42,1096
up,20,1024,1213.12,67.7,1100
right,20,1024,1219.6,67.5,1104
up,29,1024,1224.64,67.6,1106
down,21,1024,1219.72,64.26,1110
right,19,1024,1223.12,63.68,1112
right,20,1024,1222.8,62.78,1114
up,24,1024,1223.72,61.46,1116
right,25,1024,1234.76,66.84,1120
down,29,1024,1241.68,70.04,1122
right,31,1024,1238.76,65,1124
up,23,1024,1227.84,59.66,1126
right,32,1024,1236.08,61.96,1128
left,28,1024,1242.32,64.04,1130
down,33,1024,1239.88,61.24,1132
left,16,1024,1239.6,58.72,1134
up,30,1024,1233.32,55.46,1138
down,34,1024,1235.8,54.98,1140
right,35,1024,1241.56,57.26,1142
left,23,1024,1240.96,55.64,1144
down,35,1024,1251.6,61.02,1146
up,24,1024,1256.36,62.02,1148
left,33,1024,1251,58.22,1150
up,30,1024,1255.48,57.72,1152
right,25,1024,1267.16,64.72,1156
down,30,1024,1250.36,54.16,1158
right,28,1024,1252.96,54.26,1160
right,35,1024,1251.64,52.22,1162
up,36,1024,1264.84,58.6,1164
left,26,1024,1249.56,46.74,1166
up,23,1024,1261.24,53.7,1168
left,34,1024,1267.88,54.86,1170
down,22,1024,1274.56,59.2,1172
down,32,1024,1272.44,57.56,1174
up,35,1024,1267.64,52.86,1176
up,21,1024,1283.48,59.78,1178
right,24,1024,1280.64,55.76,1180
down,24,1024,1285.84,57.42,1182
right,23,1024,1286.64,58.24,1184
right,35,1024,1291.32,60.8,1186
right,24,1024,1293.08,59.38,1188
down,30,1024,1291.32,57.96,1190
right,29,1024,1285.64,55.06,1192
down,35,1024,1290.72,56.4,1194
left,24,1024,1294.6,56.58,1198
up,21,1024,1298.44,56.66,1200
right,20,1024,1291.48,52.4,1202
left,19,1024,1288.96,48.8,1204
up,30,1024,1300.92,54.7,1206
down,13,1024,1292.32,49.18,1208
right,21,1024,1295,49.74,1212
left,28,1024,1289.32,43.74,1214
down,28,1024,1294.4,45.62,1216
left,25,1024,1300.44,46.34,1218
down,32,1024,1305,49.02,1220
left,31,1024,1303.92,48.96,1224
down,16,1024,1308.32,50.46,1226
up,19,1024,1309.52,47.08,1228
right,11,1024,1308.4,46.84,1230
up,20,1024,1305.16,43.94,1234
down,16,1024,1309.68,43.46,1236
up,16,1024,1311.68,43.84,1240
right,15,1024,1310.12,41.74,1242
down,17,1024,1315.56,43.54,1244
left,12,1024,1324.6,46,1246
down,19,1024,1316.92,38.72,1248
left,19,1024,1318.52,40.66,1250
left,32,1024,1326.64,43.22,1254
down,32,1024,1331.4,45.54,1258
right,19,1024,1326,40.28,1260
up,16,1024,1333.08,42.26,1262
left,17,1024,1332.32,41.3,1266
left,24,1024,1337.64,41.92,1268
down,14,1024,1335.52,38.14,1270
left,13,1024,1335.72,37.08,1272
up,13,1024,1345.8,42.94,1274
left,12,1024,1345.96,40.48,1278
up,17,1024,1354.84,43.68,1280
down,16,1024,1349.44,39.5,1282
left,19,1024,1357.44,44.04,1284
up,14,1024,1356.32,41.86,1286
left,17,1024,1355.8,41.36,1288
left,18,1024,1354.4,38.72,1290
right,13,1024,1350.84,35.34,1292
up,15,1024,1355.48,35.98,1294
down,22,1024,1358.16,37.32,1296
up,18,1024,1365.96,38.96,1298
down,18,1024,1368.4,40.64,1300
down,20,1024,1378.68,44.8,1302
up,15,1024,1380.56,44.44,1304
right,20,1024,1386,47.9,1306
left,20,1024,1395.48,51.6,1308
left,22,1024,1408.12,56.56,1310
down,17,1024,1399.76,50.2,1312
left,29,1024,1406.88,54.72,1314
right,30,1024,1406.92,54,1316
down,30,1024,1397.36,46.42,1318
down,34,1024,1403.92,47.32,1320
down,18,1024,1409.28,50.66,1322
up,13,1024,1393.08,41.56,1324
left,12,1024,1408.28,47.12,1326
down,21,1024,1416.12,50.46,1328
down,18,1024,1411.4,46.34,1330
down,18,1024,1414.36,46.58,1334
left,12,1024,1412.2,44.72,1336
up,18,1024,1417.28,47.26,1338
right,12,1024,1419.24,45.22,1340
down,16,1024,1429.08,49.64,1342
up,16,1024,1426.28,48.5,1344
left,15,1024,1424.12,45.2,1346
up,29,1024,1425.04,44.26,1348
right,32,1024,1431.08,46.7,1352
left,23,1024,1425.6,42.18,1354
up,35,1024,1427.12,40.76,1356
right,31,1024,1431.08,43.56,1358
down,20,1024,1435.32,43.22,1360
right,27,1024,1433.8,43.04,1362
left,31,1024,1438.6,44.78,1364
right,31,1024,1437.16,42.68,1366
right,17,1024,1434.28,39.72,1368
up,27,1024,1430.92,37.8,1370
up,30,1024,1432.96,36.56,1372
right,30,1024,1445,41.6,1374
up,27,1024,1441.28,37.94,1376
left,31,1024,1441.28,37.2,1380
right,18,1024,1445.8,37.2,1382
up,28,1024,1455.24,39.92,1384
down,15,1024,1451.08,39.36,1386
right,15,1024,1456.32,40.08,1388
up,26,1024,1462.04,43.38,1390
up,19,1024,1457.24,38.82,1394
down,13,1024,1456.56,37.02,1396
up,18,1024,1462.08,38.92,1398
right,16,1024,1460.04,35.4,1400
right,15,1024,1461.16,35.76,1402
up,13,1024,1460.76,33.42,1404
down,9,1024,1458.36,31.16,1408
left,10,1024,1461.2,31.72,1410
up,17,1024,1465.04,31.58,1412
right,14,1024,1478.8,38.42,1414
up,18,1024,1482.28,39.7,1416
left,11,1024,1481.68,37.26,1418
up,14,1024,1486.6,40.12,1420
right,18,1024,1490.72,40.98,1422
up,18,1024,1494.72,41.6,1424
down,19,1024,1502.2,43.76,1426
right,19,1024,1497.88,38.8,1428
up,20,1024,1512.36,47.92,1432
right,35,1024,1516.8,48,1434
left,34,1024,1512.08,45.66,1436
left,20,1024,1514.2,44.92,1438
up,18,1024,1512.44,41,1440
down,17,1024,1515,42.86,1442
left,13,1024,1516.96,42.36,1444
right,13,1024,1514.12,40.52,1446
up,12,1024,1515.44,41.16,1448
down,15,1024,1517.76,41.18,1450
down,17,1024,1514.64,36.76,1452
left,16,1024,1513.68,34,1454
down,12,1024,1518.8,36.04,1456
down,19,1024,1519.72,37.3,1458
left,15,1024,1524.4,38.5,1460
down,18,1024,1526.96,37.66,1462
up,18,1024,1525.16,36.14,1464
right,15,1024,1529.6,35.56,1466
down,18,1024,1530.52,36.4,1468
left,36,1024,1534.12,37.82,1470
up,25,1024,1529.04,34.1,1472
up,30,1024,1530.24,32.42,1474
left,17,1024,1536,34.78,1476
up,13,1024,1531.44,31.46,1478
right,17,1024,1538.08,34.7,1480
down,17,1024,1534.24,32.4,1482
up,10,1024,1528,27.26,1484
left,12,1024,1530,26.78,1486
down,9,1024,1535.76,29.22,1488
down,13,1024,1541.88,32.78,1490
up,8,1024,1534.68,26.06,1494
down,9,1024,1544.72,30.3,1496
left,21,1024,1549.08,29.9,1498
down,26,1024,1554.64,32.06,1500
down,16,1024,1552.48,30.14,1502
up,13,1024,1555.76,31.14,1504
down,15,1024,1558.32,32.1,1506
left,17,1024,1556.12,29.6,1508
up,15,1024,1564.08,31.7,1510
left,15,1024,1559.72,28.82,1512
down,12,1024,1559.6,26.9,1514
left,16,1024,1564.48,28.66,1516
left,15,1024,1562.24,26.96,1518
up,12,1024,1560.52,25.16,1520
left,18,1024,1560.92,23.76,1522
up,27,1024,1564.2,25.18,1526
up,29,1024,1573.76,27.46,1528
right,28,1024,1568.8,24.58,1530
down,19,1024,1578.72,29.28,1532
up,25,1024,1573.6,24.4,1534
left,18,1024,1579.36,26.68,1536
left,14,1024,1577.84,25.16,1540
up,16,1024,1575.84,21.78,1542
right,9,1024,1585.32,24.96,1544
down,29,1024,1595.28,29.5,1546
up,14,1024,1608.88,37.32,1550
right,11,1024,1599.96,28.56,1552
up,11,1024,1615.84,37.24,1554
right,12,1024,1628.32,42.68,1556
down,22,1024,1633.96,43.56,1558
right,19,1024,1643.28,47.54,1560
down,13,1024,1625.32,36.98,1564
right,15,1024,1627.56,36.7,1566
right,13,1024,1628.4,36.08,1568
up,14,1024,1623.76,31.24,1570
down,20,1024,1634.8,37.78,1574
right,11,1024,1630.52,32.5,1576
down,16,1024,1631.36,32.6,1578
left,10,1024,1634.48,32.72,1580
up,15,1024,1627.88,27.6,1582
left,19,1024,1630.92,29.16,1584
down,15,1024,1631.4,26.16,1586
right,17,1024,1634,26.98,1588
down,13,1024,1644.16,31.82,1590
left,16,1024,1658.48,38.4,1592
down,19,1024,1666.48,41.22,1594
left,31,1024,1682.68,49.38,1596
left,35,1024,1687.64,52.26,1598
down,21,1024,1690.96,51.8,1600
left,20,1024,1688.28,50.74,1604
up,20,1024,1695.4,52.4,1606
right,19,1024,1691.96,48.88,1608
left,19,1024,1698.84,51.92,1610
left,20,1024,1702.32,53.32,1612
right,18,1024,1702.76,51.26,1614
up,18,1024,1696.72,46.42,1616
right,20,1024,1708.08,52.64,1618
right,18,1024,1707.08,49.06,1620
right,19,1024,1709.36,49.98,1622
right,33,1024,1713.08,49.98,1626
right,26,1024,1708.4,46.92,1630
left,32,1024,1711.36,47.04,1632
down,37,1024,1705.32,41.56,1634
left,51,1024,1710.32,43.14,1636
down,26,1024,1712.52,44.5,1638
up,40,1024,1712.88,43.16,1640
left,28,1024,1715.6,44.46,1642
left,32,1024,1717.8,43,1646
up,28,1024,1710.92,36.56,1648
right,34,1024,1718.08,40.88,1650
up,35,1024,1717.72,37.26,1652
right,56,1024,1714.16,37.5,1654
left,86,1024,1715.72,36.58,1656
up,27,1024,1725.6,39.78,1658
right,20,1024,1718.32,34.42,1660
left,32,1024,1723.96,36.84,1662
up,32,1024,1732.2,40.02,1664
left,30,1024,1726.84,36.38,1666
left,33,1024,1732.4,37,1668
down,54,1024,1731.68,37.4,1670
up,47,1024,1729.68,34.16,1672
down,32,1024,1728.2,33.72,1674
right,30,1024,1727.84,31.46,1676
down,24,1024,1746.6,41.16,1678
right,23,1024,1738.48,36.44,1680
left,16,1024,1736.04,32.26,1682
up,20,1024,1739.56,34.22,1684
down,25,1024,1757.88,41.9,1686
right,27,1024,1768.12,45.42,1688
left,27,1024,1779,51.78,1690
up,35,1024,1770.6,45.68,1692
left,39,1024,1772.76,45.08,1694
down,33,1024,1771.52,45.28,1696
down,34,1024,1765.64,38.3,1698
right,25,1024,1772.76,43.7,1700
down,26,1024,1771.28,41.42,1702
left,15,1024,1764.72,35.76,1704
down,22,1024,1769.88,38.42,1706
right,23,1024,1774.52,38.06,1708
down,22,1024,1769.92,34.24,1710
right,25,1024,1779.28,39.4,1712
up,26,1024,1782.44,40.7,1714
right,25,1024,1780.52,37.94,1716
up,33,1024,1784.96,40.5,1718
down,20,1024,1781.56,36.8,1720
down,32,1024,1783.64,36.56,1722
right,26,1024,1783.04,34.96,1724
up,27,1024,1786.96,36,1726
down,33,1024,1784.8,35.36,1728
left,32,1024,1784.84,32.92,1730
up,20,1024,1783.28,30.62,1732
right,15,1024,1783.64,29.16,1734
down,22,1024,1785.84,29.72,1736
left,21,1024,1790.92,30.8,1738
up,23,1024,1787.24,28.76,1740
left,22,1024,1789.76,28.32,1742
down,19,1024,1800.08,32.74,1744
left,29,1024,1801.56,32.74,1746
left,23,1024,1804.2,33.08,1748
down,24,1024,1803.8,32.34,1750
down,22,1024,1809.88,34.5,1752
left,32,1024,1806.2,32.04,1754
right,24,1024,1810.96,32.72,1756
left,24,1024,1809.64,30.82,1758
up,31,1024,1815.16,34.84,1760
left,25,1024,1813.24,30.98,1762
down,23,1024,1813.6,30.26,1764
up,26,1024,1815.52,29.9,1766
right,51,1024,1809.12,24.86,1768
down,42,1024,1812.24,26.66,1770
down,21,1024,1814.72,27.58,1772
left,19,1024,1813.32,24.8,1774
up,12,1024,1812.56,22.4,1776
up,21,1024,1815.72,24.76,1778
right,14,1024,1812.8,20.6,1780
right,18,1024,1814.84,20.42,1782
