Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
down,35,256,456.84,70.98,334
up,41,256,448.04,63.22,336
left,27,256,451.2,63.66,338
left,25,256,445.08,60.02,340
up,38,256,457.68,66.5,342
down,30,256,470.04,73.1,344
left,37,256,458.68,63.74,346
left,37,256,463.88,65.24,348
down,38,256,458.48,61.3,350
right,33,256,467.6,67.02,352
right,31,256,465.72,62.34,354
up,45,256,476.96,69.22,356
right,33,256,471.04,64.1,358
down,28,256,468.64,62.8,360
down,32,256,467.2,60.84,362
right,44,256,467.92,60.9,366
down,27,256,459.04,53.08,368
left,23,256,463.88,53.2,370
right,33,256,468.52,57.32,372
down,28,256,463.2,51.04,374
up,25,256,464.76,49.52,376
left,31,256,467.4,50.68,378
up,35,256,470.6,52.14,380
right,43,256,472.88,52.84,382
down,32,256,476.48,54.46,384
left,40,256,466.72,48.94,386
right,36,256,473.48,50.5,388
down,26,256,480.36,51.04,390
up,38,256,483.8,53.16,392
right,21,256,475.96,46.16,394
right,26,256,487.64,52.9,396
down,35,256,495.04,55.8,398
left,41,256,499.04,56.76,400
up,34,256,512.8,61.56,404
right,38,256,499.8,53.66,406
down,36,256,512.68,58.8,408
down,41,256,516.28,60.94,410
down,45,256,512.72,58.64,412
up,30,256,519.64,59.84,414
left,26,256,525.96,63.92,416
right,33,256,520.52,58.2,418
down,29,256,518.2,55.3,420
right,48,256,533.44,62.64,422
up,33,256,526.88,58.64,424
left,38,256,530.84,60.7,426
left,31,256,523.96,56.6,430
up,25,256,522.88,53.14,432
up,40,256,536.56,58.78,434
down,24,256,524.16,52.24,436
right,35,256,531.88,56.4,438
left,27,256,520.36,46.08,440
down,20,256,519.44,44.8,442
up,23,256,519.84,44.62,446
left,27,256,520.92,43.2,448
up,24,256,526.96,45.26,450
right,22,256,518,38.78,452
left,26,256,519.84,38.7,454
down,29,256,520.36,39.14,456
down,28,256,520.28,36.72,458
left,36,256,524.96,39.46,460
up,32,256,529.08,39.56,462
left,30,256,538.04,44.18,464
right,19,256,534.8,41.12,466
left,31,256,538.2,41.54,468
down,19,256,535.08,37.74,470
up,18,256,538.4,39.94,472
up,27,256,537.08,38.86,474
up,30,256,548.36,43.12,476
left,46,256,539.64,38.62,478
down,30,256,539.4,35.84,480
down,30,256,547.32,40.84,484
down,37,256,537.92,31.18,488
right,28,256,545.44,34.04,492
up,249,256,553.08,34.02,494
right,23,256,556.52,35.58,496
up,20,256,561.2,36.98,498
right,30,256,565.92,38.64,502
up,25,256,570.4,40.14,504
up,22,256,565.56,34.82,508
up,27,256,575.04,38.8,510
left,20,256,573.24,36.56,512
up,20,256,578.28,38.78,514
left,26,256,578.36,36.14,516
left,21,256,579.8,36.18,518
down,16,256,577.32,34.38,520
right,20,256,572.4,30.8,522
up,23,256,586.68,37.1,524
down,21,256,575.28,29.46,526
left,22,256,596.64,39.9,528
up,25,256,608.4,45.34,532
up,22,256,603.32,39.22,534
right,28,256,631.4,56.2,536
up,32,256,645.84,60.08,538
up,29,256,663.2,70.4,540
up,41,256,660.72,68.22,542
down,36,256,655.32,61.76,544
up,43,256,688.68,81.54,546
left,140,256,684.76,74.9,548
left,187,256,697.84,83.6,550
right,30,256,693.92,79.32,552
up,57,256,696.72,78.96,554
down,28,512,687.92,75.2,556
right,28,512,701.6,80.62,558
up,37,512,703.52,79.28,560
down,36,512,706.88,80.78,562
up,27,512,708.68,79.68,564
left,36,512,695.48,71.94,566
down,38,512,709.84,78.8,568
up,27,512,708.64,79.74,570
left,37,512,703.84,73.9,572
down,33,512,700.52,71.54,576
right,46,512,715,79.62,578
down,53,512,704.12,71.12,582
down,38,512,703.04,66.98,584
up,22,512,703.88,66.96,586
left,29,512,700.52,64.74,588
left,33,512,699.28,62.44,590
right,23,512,704.52,65.42,592
down,28,512,704.24,62.94,594
down,33,512,706.68,64.24,596
right,34,512,710.56,64.6,598
up,32,512,703.16,59.34,600
right,28,512,712.24,61.44,602
down,29,512,718,64.8,604
up,29,512,710.76,60.52,606
left,37,512,723.84,66.36,608
up,42,512,717.84,61.2,610
down,28,512,722.92,62.18,612
left,30,512,723.44,61.96,614
right,24,512,726.32,62.34,616
up,30,512,729.32,64.52,618
left,30,512,724.16,61.04,620
up,41,512,720.04,58.12,624
right,29,512,731.04,60.86,626
up,22,512,726.88,57.64,628
left,19,512,720.04,52.78,632
down,21,512,716.32,46.78,634
right,27,512,720.04,49.4,636
right,27,512,719.56,47.62,638
left,25,512,721.08,46.86,640
right,34,512,735.68,55.44,642
down,32,512,732.12,49.04,644
right,34,512,735.8,51.78,646
down,37,512,759.12,62.38,650
down,25,512,743.84,51.7,652
right,38,512,753.84,55.92,654
up,24,512,767.92,64.16,656
up,34,512,763.68,59.7,658
right,36,512,778.28,67.66,660
down,29,512,778.48,64.46,662
left,39,512,789.12,68.76,664
right,31,512,781.92,66.5,666
up,53,512,783.88,64.84,670
left,30,512,778.8,60.46,674
up,35,512,774.28,56.44,676
right,29,512,771.64,52.66,680
right,35,512,785.12,59.04,682
down,39,512,780.72,56.4,684
left,29,512,780.76,54.92,686
left,41,512,784.6,55.46,688
left,43,512,784.68,53.88,690
right,29,512,787.28,55.9,692
down,27,512,789.52,54.1,694
left,27,512,790.28,54.66,698
up,26,512,790.72,51.82,700
right,26,512,787.4,49.34,702
down,24,512,793.64,50.44,704
left,22,512,785.64,46.8,706
left,30,512,793.6,49.9,708
left,32,512,790,46.66,710
down,31,512,785.48,44.48,712
up,32,512,790.28,43.16,714
right,26,512,793.12,45.38,718
left,31,512,800.48,46.96,720
up,39,512,795.2,42.02,722
down,34,512,794.24,40.84,724
left,31,512,797.2,41.24,726
left,25,512,799.44,42.58,728
down,25,512,801.04,41.94,730
right,20,512,796.04,37.52,734
down,20,512,809.44,42.9,736
left,24,512,804.2,37.56,738
up,25,512,815.28,44.72,740
down,21,512,823.04,47.8,742
right,25,512,822.16,45.32,744
left,21,512,820.28,43.7,746
down,29,512,821.32,43.62,748
down,30,512,816.48,38.38,750
down,36,512,818.72,39.88,752
up,28,512,815.12,36.26,754
left,22,512,818.12,36.72,756
left,33,512,821.16,37.64,758
up,24,512,821.04,36.02,760
left,34,512,821.56,35.74,762
down,32,512,818.2,32.88,764
up,28,512,813.48,29.14,766
left,32,512,822.04,32.46,768
down,25,512,827.24,33.74,770
up,34,512,826.44,32.2,772
right,26,512,826.64,31.46,774
right,31,512,838.36,37.18,776
up,23,512,857.28,46.54,778
up,34,512,865.68,48.48,780
down,39,512,882.28,58.02,782
left,25,512,901.96,67.34,784
down,35,512,901.4,65.36,786
up,35,512,904.12,64.8,788
up,32,512,903.56,63.16,790
right,35,512,910,67.04,792
up,26,512,906.6,63.8,796
right,38,512,908.28,62.22,798
down,41,512,914.64,65.54,800
right,38,512,906.24,59.82,802
left,34,512,907.48,58.22,804
up,30,512,904.48,55.38,806
down,30,512,900.68,53.58,808
up,28,512,908.36,56.68,810
left,31,512,903.4,52.22,812
down,37,512,906.08,52.7,814
right,32,512,906.92,51.94,816
up,27,512,910.04,54.96,818
right,31,512,912.48,52.94,820
up,34,512,909.64,50.9,822
up,27,512,916.8,53.38,824
right,34,512,925.36,57.02,826
down,25,512,910.92,47.34,828
up,39,512,919.6,52.58,830
down,27,512,918.76,50.26,832
left,20,512,916.28,48.36,834
left,30,512,913.24,46.34,838
right,38,512,913.04,43.76,840
up,19,512,921.88,47.08,842
left,17,512,912.56,40.26,844
down,23,512,913.12,39.58,846
left,19,512,926.56,45.34,848
down,20,512,933.56,49.66,850
left,23,512,928.6,44.54,852
up,21,512,925.84,41.56,854
left,28,512,932,43.42,856
right,31,512,941.68,48.04,860
up,33,512,939.4,45.3,862
left,29,512,934.08,41.48,864
down,24,512,933.6,38.88,866
down,36,512,939.72,42.88,868
right,219,512,941.32,41.16,870
up,34,512,940,39.36,872
left,25,512,940.28,38.38,874
right,29,512,944.04,40.5,876
up,37,512,943.08,38.08,878
down,25,512,953.84,43.48,880
right,25,512,950.24,41.2,882
down,31,512,949.68,39.02,886
right,28,512,946.2,35,888
left,25,512,945.64,33.28,890
up,19,512,956.04,37.36,892
down,23,512,958.96,39,894
left,18,512,958.52,36.42,896
up,21,512,962.68,39.06,900
down,23,512,976.16,44.12,902
right,18,512,982.76,45.86,904
left,29,512,978.76,42.76,908
down,29,512,987.2,44.48,910
left,30,512,996.92,47.88,912
left,33,512,1001.76,50.7,916
up,36,512,1005.32,50.92,918
right,25,512,1007.08,48.96,920
right,28,512,1005.08,49.74,922
left,29,512,1003,45.48,924
right,30,512,1018.48,52.98,926
left,32,512,1004.8,44.7,928
left,26,512,1009.52,47.6,930
up,38,512,1004.84,43.32,932
right,19,512,1006.2,41.3,934
up,23,512,1008.76,43.92,936
up,29,512,1007.32,40.88,938
right,33,512,1014.36,43.58,940
left,62,512,1016.96,44.14,942
left,71,512,1015.68,42.08,944
up,42,512,1016.4,40.06,946
down,35,512,1015.96,39.14,950
left,50,512,1013.36,34.72,952
up,25,512,1015.24,35.62,954
right,32,512,1017.44,36.28,956
left,53,512,1018.28,35.68,958
up,45,512,1019.24,35.72,960
up,29,512,1020.6,35.86,962
right,30,512,1023.96,34.98,966
down,81,512,1026.64,35.44,968
left,44,512,1028.2,35.16,970
up,56,512,1035.88,36.44,972
right,32,512,1035.4,35.98,976
down,25,512,1034.08,33.28,978
down,29,512,1038,35.26,980
left,28,512,1045.16,38.24,982
down,32,512,1046.72,38.28,984
left,28,512,1044.92,34.9,988
right,27,512,1050.28,36.26,990
up,21,512,1045.6,32,992
down,29,512,1050.2,34.76,994
right,45,512,1052.56,33.9,996
left,37,512,1049.72,29.52,1000
up,25,512,1050.4,29.94,1002
up,36,512,1050.6,28.64,1004
down,33,512,1057.68,32.7,1006
right,26,512,1055.12,29.78,1008
down,25,512,1053.24,26.72,1012
down,24,512,1065.4,31,1014
up,18,512,1060.2,27.12,1016
down,29,512,1063.76,27.24,1018
right,23,512,1070.12,30.74,1020
up,29,512,1066.4,26.74,1022
right,39,512,1066.2,24.82,1024
left,40,512,1068.32,26.46,1026
down,30,512,1086.2,33.7,1028
down,58,512,1084.56,32.02,1030
right,48,512,1086.96,33.2,1032
up,53,512,1104.92,42.34,1034
right,35,512,1137.72,58.82,1036
left,34,512,1126.16,50.26,1038
right,37,512,1139.8,55.9,1040
up,40,512,1156.32,66.2,1042
left,51,512,1176.36,74.3,1044
down,71,512,1183.44,76.5,1046
up,47,512,1201.36,87.94,1048
down,40,512,1208.92,87.72,1052
right,30,512,1210.88,87.72,1054
left,29,1024,1212,86.82,1058
down,38,1024,1217.16,87.5,1060
left,35,1024,1212.2,84.64,1062
right,43,1024,1214.52,83.84,1064
right,38,1024,1219.72,86.4,1066
up,45,1024,1211.12,80.52,1068
left,41,1024,1217.32,81.72,1070
left,38,1024,1223.92,86.62,1072
right,46,1024,1214.2,77.94,1074
up,37,1024,1226.92,86.02,1076
left,30,1024,1217.24,77.9,1078
left,45,1024,1219.2,77.62,1080
up,49,1024,1221.92,78.02,1082
right,36,1024,1210.28,71.7,1084
up,38,1024,1217.64,74.8,1086
down,34,1024,1219.8,72.98,1088
left,64,1024,1216,71.52,1090
left,42,1024,1214.64,68.86,1092
up,26,1024,1214.08,69.94,1094
left,36,1024,1215.56,68.62,1096
left,33,1024,1219.4,68.76,1098
left,31,1024,1220.4,68.44,1100
up,43,1024,1224.96,68.42,1102
left,30,1024,1222.24,66.4,1104
down,38,1024,1235.68,76.82,1106
right,31,1024,1224.56,66.84,1108
down,52,1024,1227.84,68.4,1110
down,29,1024,1228.4,64.84,1112
up,33,1024,1225.08,64.04,1114
up,29,1024,1223.4,61.1,1116
right,37,1024,1225.36,61.32,1118
left,32,1024,1217.24,55.66,1120
left,36,1024,1224.16,58.02,1122
down,28,1024,1236.6,65.64,1126
right,25,1024,1231.48,60.38,1128
up,30,1024,1235.56,62.12,1130
right,33,1024,1236.76,61,1134
left,27,1024,1233.88,57.64,1136
left,31,1024,1228.12,54.26,1138
left,34,1024,1227.52,51.66,1140
right,33,1024,1231.04,51.5,1142
left,23,1024,1233.84,52.88,1144
up,44,1024,1230.16,48.52,1146
up,49,1024,1223.8,44.1,1148
up,38,1024,1229.48,47.88,1150
up,59,1024,1235.96,49.46,1152
up,27,1024,1225.68,41.62,1154
down,15,1024,1227.56,42.58,1156
left,18,1024,1237.2,46.8,1158
down,25,1024,1222.28,36.58,1160
left,17,1024,1243.12,47.4,1162
down,24,1024,1248.84,48.94,1164
up,27,1024,1246.64,46.74,1166
left,28,1024,1266.4,58.06,1170
down,30,1024,1270.64,56.98,1172
down,28,1024,1266.52,52.5,1174
left,39,1024,1269.36,54.84,1176
up,31,1024,1275.64,55.94,1178
left,33,1024,1281.4,58.02,1180
down,24,1024,1294.36,62.82,1182
down,29,1024,1292.28,61.72,1184
up,37,1024,1286.08,57.16,1188
left,29,1024,1301.92,65.4,1190
up,36,1024,1289.84,57.9,1192
down,44,1024,1286.24,53.8,1194
right,22,1024,1294.92,55.16,1196
up,27,1024,1295,56.02,1198
left,27,1024,1295.4,54.3,1200
right,23,1024,1295.84,53.68,1204
left,29,1024,1295.64,53.08,1206
down,29,1024,1302.52,54.26,1208
right,32,1024,1303.72,53.84,1210
down,27,1024,1300.6,50.64,1212
down,28,1024,1301.72,50.56,1214
right,27,1024,1305.48,50.68,1216
up,34,1024,1307.52,52.5,1218
down,31,1024,1301.76,47.6,1220
up,18,1024,1300.84,45.06,1222
right,26,1024,1305.88,46.82,1226
right,24,1024,1309.16,47.78,1228
down,21,1024,1301.84,42.1,1230
left,27,1024,1309.32,44.12,1232
up,27,1024,1322.08,50.16,1234
right,27,1024,1318.52,47.12,1236
left,28,1024,1319.48,45.72,1238
up,27,1024,1333.4,53.7,1240
right,26,1024,1331.04,50.96,1242
up,22,1024,1330.04,50.46,1244
down,235,1024,1339.32,54.06,1246
up,36,1024,1332.92,49.32,1248
right,29,1024,1331.88,46.8,1250
up,26,1024,1323.76,42.74,1252
down,24,1024,1340.36,50.18,1254
left,33,1024,1334.96,46.6,1256
right,44,1024,1341,46.9,1258
down,42,1024,1338.6,45.24,1260
up,18,1024,1338.52,44.18,1264
left,22,1024,1339.08,43.14,1266
down,24,1024,1341.56,43.22,1268
left,20,1024,1341.56,41.28,1270
up,23,1024,1352.84,47.82,1272
up,23,1024,1341.92,40.66,1274
left,17,1024,1342.96,39.18,1276
down,20,1024,1341.2,37.74,1278
left,21,1024,1346.48,40.04,1280
left,23,1024,1346.92,38.6,1282
left,24,1024,1344.96,36.56,1284
left,29,1024,1346.08,35.82,1286
up,22,1024,1345.8,35.48,1288
down,28,1024,1350.68,35.72,1290
left,46,1024,1348.44,34.54,1292
up,26,1024,1343.56,30.6,1294
left,21,1024,1344.36,30.82,1296
down,32,1024,1348.24,30.52,1298
right,27,1024,1347.4,29.3,1300
up,18,1024,1350.44,31.16,1302
left,17,1024,1350.2,28.34,1304
right,21,1024,1347.44,25.92,1306
down,24,1024,1353.56,27.56,1308
right,23,1024,1359.96,30.34,1310
right,28,1024,1369.08,32.44,1312
right,26,1024,1365.88,30.84,1314
up,24,1024,1373.4,33.22,1316
up,24,1024,1393.56,44.04,1318
left,27,1024,1390.08,40.52,1322
down,28,1024,1404.04,45.78,1324
right,28,1024,1410.28,47.6,1328
up,35,1024,1424.2,53.84,1330
left,25,1024,1435.04,60.52,1332
left,25,1024,1428.68,54.78,1334
right,23,1024,1423.16,50.7,1336
left,39,1024,1426,50.26,1338
down,19,1024,1427.2,50.3,1340
up,24,1024,1424.36,48.06,1342
down,20,1024,1425.6,48.42,1344
up,23,1024,1422.88,43.96,1346
down,16,1024,1429.52,48.58,1348
up,32,1024,1429.12,47.74,1350
right,28,1024,1431,44.88,1352
up,26,1024,1436.88,46.78,1354
left,28,1024,1446.52,51,1356
down,27,1024,1440.56,47.24,1360
down,28,1024,1447.76,49.2,1362
right,24,1024,1448.52,49.26,1366
left,25,1024,1446.56,45.74,1370
up,27,1024,1453.56,48.28,1372
left,51,1024,1457.52,50.68,1374
left,28,1024,1448.08,41.68,1376
down,37,1024,1452.64,42.7,1378
down,35,1024,1457.96,45.68,1380
right,35,1024,1457.28,44.38,1384
up,26,1024,1454.64,40.48,1386
left,20,1024,1459.6,42.22,1388
right,18,1024,1457,40.34,1390
up,25,1024,1453.72,36.86,1392
up,25,1024,1457.68,38.06,1394
left,23,1024,1464.4,40.78,1396
up,25,1024,1462.2,38.56,1398
left,28,1024,1467.24,40.18,1400
down,32,1024,1471.08,41.58,1402
right,27,1024,1468.84,38.98,1404
down,34,1024,1469.24,36.74,1406
left,26,1024,1475.28,41.5,1408
up,26,1024,1473.56,38.66,1410
left,27,1024,1481.96,42.84,1414
right,22,1024,1477.08,36.62,1416
up,44,1024,1481.2,37.72,1418
up,30,1024,1481.88,36.56,1420
right,15,1024,1491.92,41.84,1422
down,35,1024,1484.08,37.2,1424
left,16,1024,1492.08,39.78,1426
down,23,1024,1500.04,41.2,1428
left,20,1024,1501.64,41.84,1430
up,21,1024,1504.6,43.88,1432
up,27,1024,1510.2,44.68,1434
up,25,1024,1509.96,44.88,1436
up,27,1024,1510.36,41.6,1438
right,25,1024,1512.84,42.1,1440
up,28,1024,1515.36,44.4,1442
down,27,1024,1511.92,38.3,1444
up,19,1024,1515.8,42.8,1446
left,28,1024,1513.52,39.46,1448
up,28,1024,1514,35.98,1450
right,42,1024,1520.32,40.74,1452
up,31,1024,1514.44,35.82,1454
down,21,1024,1518.52,38.12,1456
right,21,1024,1520.52,36.7,1458
down,21,1024,1515.96,32.78,1460
right,21,1024,1516.12,32.26,1462
left,23,1024,1518.84,32.46,1464
up,20,1024,1513.48,29.46,1466
down,23,1024,1518.48,29.28,1468
right,20,1024,1525.16,33.04,1470
down,21,1024,1531.16,35.74,1472
up,26,1024,1530.24,34.2,1474
left,20,1024,1533.32,34.3,1476
up,32,1024,1537.16,35.12,1478
up,41,1024,1538.32,34.92,1480
right,27,1024,1544.88,37.38,1482
up,28,1024,1547.6,38.08,1484
right,26,1024,1549.48,38.38,1486
up,22,1024,1553.92,37.82,1488
down,27,1024,1555.84,39.84,1490
up,29,1024,1558.68,39.82,1492
down,24,1024,1560.4,40.56,1494
down,26,1024,1556.88,36.3,1498
down,24,1024,1553.4,31.86,1500
left,25,1024,1553.32,30.82,1504
right,23,1024,1555.92,30.4,1506
up,30,1024,1563.4,31.6,1510
left,40,1024,1560.56,29.04,1512
right,15,1024,1557.2,26.16,1514
up,25,1024,1559.4,27.64,1516
down,21,1024,1573.2,33.7,1518
down,28,1024,1565.04,25.98,1520
down,24,1024,1574.88,31.24,1522
right,19,1024,1568.64,27.28,1524
left,22,1024,1566.32,25.6,1526
down,23,1024,1566.68,23.54,1528
down,24,1024,1571.64,25.7,1530
right,17,1024,1568,22.06,1532
down,32,1024,1578.4,28.04,1534
right,24,1024,1574.92,22.98,1538
up,21,1024,1579.04,23.76,1540
down,23,1024,1589.96,28.68,1544
left,17,1024,1592.44,28.56,1546
right,22,1024,1589.08,25.08,1548
down,20,1024,1581.04,19.24,1550
down,20,1024,1584.52,19.6,1552
down,24,1024,1588.32,21.24,1554
left,34,1024,1590.2,21.72,1556
down,20,1024,1601.84,27.44,1558
down,25,1024,1607.8,29.54,1560
up,29,1024,1610.76,30.16,1562
right,41,1024,1603.72,24.86,1564
up,24,1024,1622.4,33.56,1566
left,19,1024,1614.72,29.88,1570
right,18,1024,1622.68,30.76,1572
down,18,1024,1627.84,32.14,1574
down,32,1024,1635.28,35.34,1576
left,29,1024,1629.8,30.68,1578
up,18,1024,1625,26.72,1580
right,24,1024,1630.88,28.92,1582
right,27,1024,1635.48,31.6,1584
right,19,1024,1633.56,29.58,1586
down,19,1024,1644.4,33.28,1588
right,18,1024,1649.48,36.64,1592
left,21,1024,1654.96,37.64,1594
down,24,1024,1662.56,38.44,1596
left,33,1024,1656.64,35.74,1598
up,23,1024,1654.24,31.62,1600
right,19,1024,1663.28,37.4,1602
up,20,1024,1673.04,40.88,1604
right,25,1024,1669.88,37.88,1606
left,25,1024,1679,43.48,1608
up,23,1024,1668.6,34.78,1610
down,29,1024,1664.44,33.24,1612
left,22,1024,1667.88,33.8,1614
right,9,1024,1658.16,27.18,1616
left,14,1024,1668.88,31.1,1618
up,199,1024,1667.2,28.54,1622
up,25,1024,1670.28,27.02,1624
down,19,1024,1685.96,36.26,1626
right,33,1024,1697.2,39.26,1628
right,29,1024,1704.68,44.08,1630
down,48,1024,1700.32,40.44,1632
left,21,1024,1706.84,43.54,1634
down,31,1024,1709.76,43.18,1636
up,32,1024,1710.72,42.94,1638
down,51,1024,1707.04,39.44,1640
right,19,1024,1708.88,38.82,1642
right,27,1024,1709.56,39.78,1644
down,26,1024,1707.92,36.04,1648
up,27,1024,1711.68,36,1650
right,25,1024,1717.04,37.44,1652
up,29,1024,1711.96,34.26,1656
down,53,1024,1707.32,29.56,1658
up,35,1024,1718.64,33.88,1660
right,21,1024,1725.76,37,1662
up,21,1024,1734.4,41.26,1666
right,31,1024,1737.48,41.68,1668
down,32,1024,1728.96,35.42,1670
up,25,1024,1739.92,39.96,1672
right,33,1024,1738.44,38.16,1674
up,27,1024,1748.72,42.48,1676
right,34,1024,1752.96,44.2,1678
left,23,1024,1755.64,42.78,1680
up,22,1024,1758.88,44.08,1682
right,26,1024,1761.68,44.98,1684
up,22,1024,1767.32,48.04,1686
right,22,1024,1766.88,46.56,1690
down,18,1024,1760.88,40.82,1692
right,31,1024,1771.56,45.64,1694
left,29,1024,1771.32,43.44,1696
down,34,1024,1768.32,40.6,1698
right,20,1024,1778.72,46.66,1700
up,21,1024,1771.72,40.12,1702
up,25,1024,1777.72,43.62,1704
left,22,1024,1775.88,40.66,1706
down,22,1024,1772.64,38.62,1708
up,26,1024,1779.12,41.2,1712
left,25,1024,1781.24,38.46,1714
right,24,1024,1780.08,37.6,1716
left,25,1024,1780.88,38.7,1718
down,21,1024,1783.04,37.4,1720
left,25,1024,1783.48,36.86,1724
right,17,1024,1790.8,38.98,1726
right,29,1024,1781.04,31.74,1728
left,30,1024,1781.08,30.3,1730
down,20,1024,1784.16,31.8,1734
left,23,1024,1788.2,32.14,1736
down,23,1024,1793.08,32.98,1738
down,24,1024,1787.84,27.56,1740
left,34,1024,1796.8,31.34,1742
right,22,1024,1789.04,27.28,1744
down,24,1024,1793.96,28.5,1746
right,19,1024,1789.88,25.42,1748
up,26,1024,1804.08,32.44,1750
right,23,1024,1809.04,32.82,1754
left,17,1024,1810.64,31.4,1756
right,18,1024,1812.56,32.96,1758
up,19,1024,1810.28,30.76,1760
down,22,1024,1813.28,30.44,1762
up,21,1024,1821.12,34.96,1764
left,24,1024,1820.68,32.04,1766
right,26,1024,1820.4,29.66,1768
left,23,1024,1821.08,30.36,1770
up,24,1024,1822.2,29.58,1772
right,20,1024,1830,33.46,1774
