Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
left,35,256,542.24,60.32,436
down,27,256,531.28,54.4,438
down,34,256,536.32,56.7,440
left,26,256,542.4,58.54,442
right,34,256,530.72,50.94,444
left,34,256,534.72,50.1,446
down,195,256,536.48,50.98,448
left,22,256,536.56,50.06,450
down,27,256,529.96,46.34,452
up,35,256,538.88,50.36,454
left,23,256,532.92,43.34,458
left,23,256,534.32,43.54,460
down,21,256,527.04,38.8,462
right,19,256,529.4,38.7,464
right,24,256,539.76,41.76,466
up,27,256,563.16,55,468
up,28,256,565.44,55.1,470
right,28,256,555.48,46.54,474
left,19,256,547.6,43.14,476
right,24,256,556.08,45.54,480
right,25,256,553.24,40.48,482
left,21,256,551.44,40.48,484
down,18,256,547.84,37.5,486
left,24,256,553.96,39.8,490
up,18,256,566.88,43.86,492
right,24,256,567.68,41.88,494
down,27,256,575.44,46.76,496
left,20,256,569.92,42.6,498
right,25,256,565.2,38.76,500
up,23,256,561.24,34.64,502
up,61,256,568.12,37.84,506
right,25,256,564.2,35.12,508
right,20,256,556.28,29,512
down,18,256,564.84,31.86,514
left,10,256,551.8,22.3,516
down,22,256,563.92,29.08,518
down,15,256,564.64,28.12,520
up,15,256,552.52,22.3,522
up,21,256,559.84,23.84,524
up,16,256,569.4,27.44,526
left,18,256,574.6,30.22,528
down,21,256,576.24,28.92,530
right,28,256,582.64,30.62,532
up,14,256,583.6,28.12,534
up,21,256,587.28,32.02,536
up,27,256,596.92,35.28,538
left,23,256,616.6,44.06,540
down,45,256,645.08,59.12,542
right,25,256,677.68,75.9,544
down,42,256,686.4,80,546
up,32,256,684.56,78.28,548
right,26,256,697.16,83.32,550
left,38,256,705.68,86.32,552
down,34,512,702.48,83,554
up,38,512,701.84,82.62,558
left,52,512,698.48,78.58,562
right,42,512,700.92,76.12,564
right,31,512,699.56,75.94,566
down,42,512,702.16,75.04,570
right,35,512,709.8,78.12,572
left,39,512,703.44,73.54,574
right,19,512,698.4,69.3,576
left,35,512,709.96,74.78,578
up,29,512,697.36,68.18,580
right,37,512,706.24,69.76,582
left,40,512,696.88,63.12,584
left,30,512,705.6,67.94,586
up,36,512,705.68,67.68,588
right,45,512,700.76,62.6,590
down,27,512,701.48,62.74,592
up,28,512,701.92,61.34,594
down,31,512,700.88,58.64,596
left,29,512,701.48,58.68,598
up,31,512,710.36,64.8,600
left,24,512,699.12,56.08,604
right,34,512,697.88,51.88,606
down,22,512,713.68,59.98,608
down,42,512,709.68,57.7,610
up,28,512,711.28,57.6,612
down,26,512,715.32,58.84,614
down,28,512,711.56,54.38,616
left,32,512,713.96,55.8,618
up,29,512,715.04,54.98,620
down,24,512,714.12,53.42,622
right,25,512,724.44,57.82,624
down,27,512,725.52,57.66,626
right,31,512,732.36,60.04,628
down,37,512,731.56,58.14,630
down,35,512,736.44,59.14,632
up,34,512,730.56,54.98,634
right,32,512,734.2,57.36,636
down,31,512,731.56,53.74,638
down,49,512,740.8,58.12,640
left,25,512,728.8,50.46,644
up,22,512,743.44,56.3,646
left,30,512,734.96,51.76,648
down,27,512,748.44,56.16,650
down,30,512,740.2,52.38,652
right,30,512,733.84,45.42,654
left,28,512,744.16,51.88,656
up,24,512,756.8,55.52,658
left,26,512,769.88,61.94,660
right,40,512,772.88,61.38,662
up,40,512,777.88,64.96,664
left,30,512,770.64,58.48,668
down,36,512,778.76,61.66,672
right,28,512,777.56,58.36,674
left,33,512,782.24,60.9,676
right,38,512,780.24,58.88,678
up,28,512,784.56,59.58,680
up,31,512,777.56,55.02,682
left,26,512,774.76,53.44,684
down,30,512,792.12,62.68,686
left,25,512,778.08,51.56,688
left,29,512,778.8,52.16,690
up,23,512,781.16,51.78,692
right,30,512,784.44,52.66,694
down,31,512,784,49.78,698
right,30,512,794.6,55.64,700
left,21,512,785.12,48.26,702
up,24,512,791.52,48.48,704
right,29,512,786.4,47.8,706
left,35,512,794.8,50.24,708
right,37,512,793.92,48.32,710
up,27,512,784.64,40.84,712
right,44,512,798.12,48.5,714
down,31,512,794.48,46.52,716
left,17,512,790.56,43.4,718
right,30,512,794.68,44.3,720
up,19,512,806.16,48.16,722
down,23,512,807.4,47.42,724
down,32,512,805.28,44.84,726
right,25,512,798.84,41.7,728
left,26,512,804.36,43.56,732
up,36,512,816.72,46.68,734
right,28,512,810.8,43.94,736
down,26,512,824.56,51.62,738
left,23,512,819.56,46.98,740
right,31,512,818.92,46.34,742
left,25,512,812.44,40.92,744
right,29,512,813,40.02,746
down,32,512,814.08,39.72,748
right,21,512,816.16,39.96,750
left,25,512,820.84,40.46,752
up,25,512,812.36,34.66,754
down,20,512,811.96,34.96,756
up,20,512,817.28,36.3,758
left,23,512,819.84,35.1,760
right,20,512,817.96,33.62,762
up,30,512,821,35.94,764
down,28,512,825.96,35.82,766
up,32,512,827.6,36.38,768
down,14,512,814.84,27.64,770
left,17,512,824.56,32.24,772
up,15,512,822.12,29.54,774
up,31,512,838,37.42,776
left,19,512,834.6,34.7,778
down,23,512,841.92,37.56,780
left,23,512,849.16,40,782
down,32,512,835.56,31.46,784
up,27,512,848.72,36.76,786
down,19,512,850.8,37.96,788
right,19,512,844.2,31.72,790
up,23,512,848.64,32.64,792
right,21,512,837.16,26.48,794
down,19,512,837.2,24.8,798
right,20,512,854.92,32.2,800
right,24,512,885.96,48.5,802
down,26,512,898,52.56,804
right,34,512,901,53.72,806
down,33,512,907.4,57.58,810
down,27,512,910.96,57.86,812
down,29,512,915.32,59.42,816
left,29,512,905.16,50.72,818
down,38,512,911.04,51.76,820
left,27,512,912.28,52.46,822
down,29,512,912.88,51.58,824
left,36,512,909.64,47.84,826
down,30,512,918.48,51.88,828
up,179,512,912.72,48.36,830
down,21,512,914.92,48.12,832
up,26,512,918.68,49.44,834
down,26,512,909.24,42.54,836
right,21,512,918.44,47.52,838
up,23,512,917.16,45.52,840
up,34,512,920.8,45.36,842
left,28,512,915.2,42.24,844
right,39,512,921.96,44.5,846
up,34,512,928.12,46.02,848
left,27,512,924.8,44.64,850
up,24,512,937.84,48.46,852
right,29,512,942.36,50.38,854
down,25,512,941.48,49.26,856
up,28,512,944.76,51.34,858
right,25,512,941.68,47.16,860
up,28,512,944.76,48.08,862
left,33,512,951.08,50.96,864
down,25,512,943.92,45.54,866
up,20,512,941.16,43.12,868
up,38,512,949.52,46.72,870
down,21,512,944.52,44,872
up,22,512,942.32,38.9,876
down,24,512,944.12,38.48,878
right,29,512,948.36,40.56,880
left,25,512,942.92,36.06,884
right,22,512,943.32,33.64,886
left,23,512,951.28,39.86,888
up,20,512,945.48,33.44,890
right,21,512,948.52,34.38,892
up,27,512,948.32,32.64,894
down,27,512,949.2,32.52,896
right,17,512,954.52,33.9,898
right,22,512,951.96,31.22,900
down,24,512,955.04,31.72,902
down,42,512,951.4,28.56,904
up,26,512,957,32.42,906
left,23,512,969,36.68,908
down,24,512,958.32,29.02,910
left,25,512,972.12,36.5,914
up,31,512,964.84,28.9,916
down,23,512,971.88,30.68,920
up,22,512,974.56,30.14,924
left,22,512,976.08,29.56,926
right,30,512,991.08,35.58,928
right,27,512,1002.44,41.58,930
up,23,512,1006.08,43.82,932
up,23,512,1005.4,43.02,934
right,38,512,1016.8,46.14,936
left,34,512,1010.56,43.78,938
up,28,512,1009.2,40.74,940
right,17,512,1006.32,39.32,942
left,34,512,1005.6,35.92,944
right,35,512,1009.24,37.08,946
up,23,512,1010,36.32,948
right,23,512,1008.72,34.5,950
left,34,512,1015.4,38.82,952
left,28,512,1010.32,34.64,954
up,21,512,1005.92,30.36,956
up,24,512,1014.4,33.54,958
down,26,512,1015.8,33.38,962
down,23,512,1018.68,33.66,966
down,25,512,1021.96,32.94,968
down,22,512,1020.68,29.9,970
left,17,512,1021.48,29.94,972
up,35,512,1029.28,33.1,974
left,16,512,1034.6,35.12,976
right,30,512,1026.92,30.22,978
down,22,512,1033.88,32.46,980
right,28,512,1039.92,33.96,982
up,22,512,1040.52,34.24,984
up,37,512,1044.88,34.7,986
right,34,512,1049.64,37.7,988
left,35,512,1052.28,38.58,992
down,24,512,1047.32,30.96,994
up,12,512,1046.52,29.46,996
up,33,512,1050.08,31.24,998
right,15,512,1047.24,28.1,1000
up,31,512,1047.08,27.46,1004
down,14,512,1047.72,25.5,1006
right,25,512,1045.64,23.9,1008
left,19,512,1045.88,22.06,1012
left,26,512,1047.44,21.96,1014
up,25,512,1052.04,22.72,1016
right,25,512,1052.8,22.32,1018
down,21,512,1049.6,18.96,1020
down,35,512,1055.56,20.34,1022
left,30,512,1056.24,19.06,1024
left,15,512,1059.8,21.18,1026
right,21,512,1061.12,20.08,1028
down,20,512,1063.04,20.66,1030
up,19,512,1065.04,21.32,1032
down,25,512,1064.6,18.94,1034
right,26,512,1066.24,19.02,1036
right,23,512,1072.68,22.72,1038
up,19,512,1071.4,21.5,1040
left,20,512,1069.04,17.92,1042
right,15,512,1072.88,18.48,1044
down,21,512,1076.28,18.74,1046
up,20,512,1084.16,22.3,1050
left,17,512,1084.76,20.56,1052
down,26,512,1092.56,23.48,1054
right,15,512,1091.84,22.42,1056
up,14,512,1088.48,19.24,1058
up,22,512,1099.68,24.26,1060
left,19,512,1104.08,25.78,1062
down,25,512,1108.64,26.92,1064
down,25,512,1120.68,33.16,1066
up,25,512,1109.68,24.94,1068
down,21,512,1113.68,24.98,1070
left,25,512,1119.68,29.12,1074
left,26,512,1114.2,24.1,1076
right,25,512,1126.84,28.22,1078
up,23,512,1130.64,30.36,1080
down,64,512,1119.2,24.3,1082
right,20,512,1115.84,20.16,1084
left,23,512,1122.24,22.92,1086
right,23,512,1118.44,19.4,1088
down,18,512,1114.36,14.96,1090
left,18,512,1120.08,17.32,1092
right,24,512,1120.28,17.52,1094
up,20,512,1123.6,17,1096
right,18,512,1131.84,20.22,1098
right,17,512,1124.16,16.58,1100
down,22,512,1129.4,16.5,1102
left,18,512,1135.52,19.9,1104
left,38,512,1147.04,25.36,1106
up,25,512,1159.6,31.74,1108
right,38,512,1167.48,34.06,1110
up,21,512,1175.04,38.76,1112
left,30,512,1199.28,48.5,1114
up,26,512,1208.04,53.44,1118
left,31,512,1210.72,53.46,1120
up,32,512,1204.88,47.3,1122
right,25,512,1218.88,54.24,1126
left,34,512,1229.96,59.7,1128
down,29,512,1214.6,48.42,1130
left,29,512,1232.48,57.46,1132
down,30,512,1244.12,63.46,1134
left,42,1024,1249.24,63.26,1136
up,33,1024,1256.72,67.2,1138
down,24,1024,1244.12,60.46,1140
left,30,1024,1252.72,64.12,1142
down,40,1024,1255.68,64.14,1144
right,29,1024,1252.92,60.58,1146
right,30,1024,1246.4,57.46,1148
left,27,1024,1250.12,56.28,1150
left,35,1024,1250.48,58.26,1152
up,33,1024,1248.44,55.68,1154
down,34,1024,1250.52,53.98,1156
right,27,1024,1248.6,52.8,1158
down,29,1024,1259,56.9,1162
up,29,1024,1248.04,47.08,1164
right,35,1024,1251.92,48.72,1166
left,28,1024,1254.48,50.38,1168
right,29,1024,1258.36,51.04,1170
left,27,1024,1260.88,51.84,1172
down,28,1024,1258.4,49.58,1174
left,32,1024,1265.16,52.92,1176
down,22,1024,1269.12,52.22,1178
left,24,1024,1282.48,58.58,1180
up,32,1024,1285.44,60.34,1182
up,37,1024,1288.12,59.1,1186
right,36,1024,1289.16,58.94,1188
down,25,1024,1278.84,51.82,1190
up,32,1024,1286.36,53.78,1194
right,29,1024,1287.08,52.66,1196
down,32,1024,1297.24,58.64,1198
up,24,1024,1299.56,56.14,1200
right,30,1024,1296.8,54.48,1202
down,32,1024,1298,53.48,1204
left,22,1024,1294.72,51.86,1206
right,29,1024,1294.4,49.06,1208
left,163,1024,1300.88,52.78,1210
up,34,1024,1309.64,55.1,1212
left,32,1024,1304.36,52.44,1214
up,22,1024,1309.04,54,1216
right,36,1024,1309.84,54.02,1218
up,25,1024,1307.48,51.16,1220
down,26,1024,1309.68,51.82,1222
right,19,1024,1310.52,50.9,1224
down,25,1024,1309.48,48.9,1226
up,19,1024,1304.36,45.32,1228
down,37,1024,1308.76,45.96,1230
left,29,1024,1311.76,46.52,1232
right,21,1024,1308.2,42.74,1234
up,42,1024,1314.28,44.96,1238
right,26,1024,1316.16,44.22,1240
down,33,1024,1324.56,47.34,1242
down,26,1024,1323.28,46.9,1244
left,37,1024,1326.88,46.64,1246
right,26,1024,1329.6,48.46,1248
up,42,1024,1324.56,41.5,1250
right,23,1024,1324.12,42.08,1252
up,26,1024,1332.72,45.86,1254
right,28,1024,1326.76,39.94,1256
down,28,1024,1336.72,47.96,1258
down,22,1024,1337,45.94,1260
up,26,1024,1338.16,44.84,1262
right,30,1024,1336,42.54,1264
up,31,1024,1335.12,40.9,1266
up,56,1024,1344.24,45.92,1268
down,37,1024,1339.04,41.38,1270
left,30,1024,1344.2,44.04,1272
right,24,1024,1341.48,41.5,1276
up,30,1024,1349.44,42.56,1278
left,22,1024,1337.84,35.5,1280
down,54,1024,1351.32,40.8,1282
right,34,1024,1364.6,46.62,1284
up,27,1024,1371.28,48.32,1286
right,28,1024,1379.84,52.8,1288
left,29,1024,1379.32,51.8,1290
down,30,1024,1391.08,55.56,1292
right,23,1024,1397.92,59.04,1294
right,34,1024,1416.4,67.96,1296
up,37,1024,1415.72,66.66,1298
left,24,1024,1409.16,60.8,1300
right,36,1024,1419.32,66.12,1302
down,31,1024,1414.36,62.36,1304
up,26,1024,1418.84,65.3,1306
left,24,1024,1416.6,61.22,1308
up,37,1024,1423.32,65.18,1310
down,51,1024,1424.64,64.5,1312
right,42,1024,1416.8,59.06,1314
up,45,1024,1421.24,59.52,1316
right,32,1024,1424.6,61.4,1318
down,37,1024,1426.04,61.4,1320
down,32,1024,1425.92,59.94,1322
left,34,1024,1424.52,57.7,1326
right,32,1024,1429.32,58.18,1328
up,31,1024,1424.72,53.84,1330
down,32,1024,1431.6,58.4,1332
left,35,1024,1425.88,52.54,1334
up,32,1024,1425.32,51.1,1336
right,34,1024,1428.68,52.82,1338
right,29,1024,1428.88,52.48,1340
right,36,1024,1429.72,49.2,1342
right,43,1024,1422.28,45.86,1346
down,25,1024,1427.88,47.14,1348
right,26,1024,1424.08,44.08,1350
down,37,1024,1435.2,48.98,1352
left,41,1024,1432.72,46.76,1356
up,30,1024,1431.92,44,1358
right,23,1024,1429.92,41.34,1360
up,31,1024,1424.92,36.2,1362
up,33,1024,1431.44,38.08,1366
down,32,1024,1443,44.68,1368
up,22,1024,1438.2,42.1,1370
down,26,1024,1435.64,37.42,1372
right,16,1024,1434.36,35.68,1374
down,23,1024,1447.88,44.08,1376
right,33,1024,1443.48,38.32,1378
right,38,1024,1450.08,40.84,1380
down,42,1024,1457.28,45.44,1382
left,28,1024,1453.12,40.62,1384
down,26,1024,1453,39.64,1386
up,28,1024,1457.6,40.68,1388
left,23,1024,1453.48,38.2,1392
right,29,1024,1461.04,40.68,1394
up,31,1024,1456.64,35.76,1398
right,26,1024,1466.76,40.36,1400
left,26,1024,1465.68,37.5,1402
up,20,1024,1465.56,36.22,1404
down,22,1024,1466.12,35.84,1406
right,24,1024,1475.4,40.22,1408
left,27,1024,1474.16,38.86,1410
down,25,1024,1467.56,33.28,1412
left,45,1024,1471.04,35.18,1414
up,16,1024,1470.16,33.26,1416
left,28,1024,1464.36,27.72,1418
down,24,1024,1466.4,28.08,1420
up,20,1024,1469.8,29.78,1422
left,21,1024,1473.36,29.96,1424
down,24,1024,1484.8,34.72,1426
right,26,1024,1484.16,33.6,1428
down,22,1024,1488.16,34.84,1430
up,21,1024,1495.16,37.52,1432
up,24,1024,1492.32,34.9,1434
down,31,1024,1496.16,34.96,1436
up,25,1024,1497.68,35.8,1438
left,18,1024,1504.08,38.6,1440
left,31,1024,1498.12,33.28,1442
down,27,1024,1508.08,37.78,1444
down,51,1024,1506.32,36.74,1446
up,17,1024,1512.48,38.72,1448
left,22,1024,1512.04,38.44,1450
down,24,1024,1517.64,37.14,1452
up,34,1024,1519.28,38.82,1454
down,20,1024,1513.92,34.46,1456
right,47,1024,1522.32,38.68,1458
up,20,1024,1525.84,39.68,1462
up,28,1024,1524.16,37.42,1464
right,23,1024,1522.96,34.12,1466
left,26,1024,1521.84,31.74,1468
up,40,1024,1523.36,32.92,1472
left,22,1024,1524.04,31.06,1474
down,47,1024,1531.68,33.28,1476
right,14,1024,1534.2,32.5,1478
down,18,1024,1534.28,32.86,1480
up,21,1024,1534.88,30.7,1482
right,16,1024,1537.88,31.98,1484
right,26,1024,1543.52,34.02,1486
up,26,1024,1544.72,34.38,1490
down,49,1024,1546.84,31.46,1494
left,20,1024,1548.92,31.9,1496
up,31,1024,1553.88,34.2,1498
left,19,1024,1554.16,32.02,1500
up,22,1024,1557.6,32.24,1502
right,21,1024,1554.52,31.94,1504
down,21,1024,1550.84,28.34,1508
right,20,1024,1560.12,29.54,1510
left,17,1024,1557.8,27.82,1512
right,19,1024,1562.64,29.9,1516
down,21,1024,1559.8,24.36,1518
down,23,1024,1567.92,30.14,1520
down,24,1024,1566.28,26.28,1522
right,30,1024,1563.36,24.6,1526
down,19,1024,1569.24,25.66,1528
right,20,1024,1573.2,26.44,1530
down,23,1024,1571,24.5,1532
down,17,1024,1571.6,22.92,1534
down,22,1024,1578.04,25.4,1536
up,15,1024,1575.96,23.1,1538
right,9,1024,1580.2,24.22,1542
right,18,1024,1583,23.4,1544
left,24,1024,1583.56,23.62,1546
right,20,1024,1583.68,22.46,1548
up,18,1024,1585.72,23.32,1550
left,26,1024,1606.16,33.08,1552
right,73,1024,1618.6,37.8,1554
down,65,1024,1628.24,41.54,1556
right,54,1024,1632.28,43.24,1558
up,25,1024,1639.12,47.76,1560
left,29,1024,1652.12,52.3,1562
up,38,1024,1656.68,54.32,1564
left,26,1024,1670.56,59.06,1566
down,39,1024,1681.96,64.56,1568
left,30,1024,1674.24,58.68,1570
up,33,1024,1675.96,59.3,1572
right,51,1024,1676.84,59.02,1574
down,36,1024,1676.24,58.2,1576
down,26,1024,1675.44,56.6,1578
left,50,1024,1683.44,60.82,1580
left,31,1024,1682.72,58.74,1584
down,166,1024,1686.88,58.48,1586
down,30,1024,1681.92,52.72,1588
right,30,1024,1682.52,53.46,1590
down,24,1024,1684.88,53.42,1592
left,29,1024,1687.8,54.54,1596
right,23,1024,1685.24,50.98,1598
left,26,1024,1680.92,46.24,1600
up,28,1024,1682.32,45.9,1602
down,29,1024,1695.84,53.74,1606
right,45,1024,1684.2,45.66,1608
down,23,1024,1701.16,52.72,1610
up,18,1024,1689.36,45.82,1612
left,28,1024,1693.76,46.8,1614
right,30,1024,1700.48,48.66,1616
up,64,1024,1710.28,54.2,1618
up,28,1024,1709,51.34,1620
right,21,1024,1708.16,50.44,1622
down,27,1024,1711.24,50.62,1624
left,27,1024,1708.96,46.98,1626
up,29,1024,1708.68,48.86,1628
right,17,1024,1704.4,44.6,1632
up,27,1024,1708.96,45.24,1634
down,23,1024,1708.68,42.52,1636
left,23,1024,1708.16,40.12,1638
down,16,1024,1714.36,43.06,1640
up,24,1024,1704.68,36.16,1642
up,22,1024,1711.32,39.46,1646
down,20,1024,1710.48,39.26,1648
right,19,1024,1712.44,36.46,1650
left,24,1024,1710.36,33.92,1652
left,26,1024,1713.72,34.98,1654
down,23,1024,1713,31.54,1656
up,24,1024,1716.6,36.58,1658
right,26,1024,1710.96,29.72,1660
up,20,1024,1715.84,32.1,1662
right,26,1024,1726.84,38.84,1664
down,25,1024,1735.96,41.46,1666
left,26,1024,1732.6,37.02,1668
down,24,1024,1739.92,41.26,1672
down,23,1024,1739.64,39.24,1674
up,24,1024,1740.2,38.5,1678
up,24,1024,1750.68,42.24,1680
down,26,1024,1749.36,38.78,1682
right,48,1024,1762.6,46.16,1684
up,24,1024,1765.68,46.36,1686
left,26,1024,1772.12,48.5,1688
down,44,1024,1771.24,47.34,1690
right,26,1024,1770.28,45.2,1692
left,46,1024,1769.68,44.86,1694
down,22,1024,1774.52,45.44,1696
right,27,1024,1773.76,45.02,1698
right,26,1024,1775.08,45.52,1700
up,26,1024,1778.8,44.38,1702
left,23,1024,1780.72,45.34,1704
left,30,1024,1781.32,43.08,1706
up,24,1024,1780.08,41.76,1708
up,25,1024,1780.92,42.94,1710
left,20,1024,1781.16,41.16,1712
up,24,1024,1783.92,39.62,1714
right,22,1024,1781.64,39.32,1716
left,18,1024,1785.72,40.32,1718
left,42,1024,1783.04,36.56,1720
right,24,1024,1783.92,37.86,1722
left,23,1024,1784.84,36.6,1724
up,25,1024,1787.12,36.4,1726
down,46,1024,1786.52,35.96,1728
right,42,1024,1780.88,31.4,1730
left,16,1024,1785.96,32.68,1732
down,19,1024,1787.84,32.08,1734
up,25,1024,1792.08,32.4,1736
down,23,1024,1789.36,31.12,1738
right,18,1024,1788.84,29.54,1740
left,14,1024,1782.32,24.08,1742
up,12,1024,1791.2,27.88,1744
down,20,1024,1789.8,25.88,1746
right,18,1024,1801.44,32.34,1748
down,21,1024,1802.28,33.46,1752
left,17,1024,1799.4,27.44,1754
down,18,1024,1800.4,26.9,1756
right,15,1024,1804.48,26.74,1758
up,24,1024,1810.8,31,1760
left,17,1024,1808.12,26.98,1762
up,17,1024,1811.04,27.96,1764
right,22,1024,1812.8,28.6,1766
right,24,1024,1814.32,28.18,1768
down,28,1024,1819.28,29.98,1770
right,21,1024,1812.72,25.46,1772
up,21,1024,1817.32,26.06,1774
right,19,1024,1815.84,24.14,1778
up,21,1024,1821.52,24.5,1780
down,20,1024,1818.8,22.34,1782
