Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
up,21,512,1044.6,33.88,988
down,27,512,1043.64,34.02,990
left,21,512,1043.96,31.9,992
up,27,512,1051.72,35.96,994
up,26,512,1044.76,29.44,996
left,25,512,1044.6,27.16,1000
right,23,512,1051.92,30.98,1002
down,21,512,1053.88,30.42,1004
down,30,512,1048.96,25.18,1006
left,31,512,1049.72,25.12,1008
up,24,512,1057.28,29.28,1010
down,22,512,1057.48,27.66,1014
up,44,512,1054.84,24.34,1016
left,25,512,1057.84,24.02,1018
up,30,512,1060.08,24.48,1020
right,30,512,1063.64,25.16,1024
right,31,512,1070.64,27.42,1026
up,17,512,1072.96,28.14,1028
down,21,512,1074.32,28.52,1030
left,18,512,1065.68,20.82,1034
up,20,512,1062.24,16.22,1036
right,19,512,1064.2,16.84,1038
down,29,512,1075.68,23.28,1040
up,20,512,1081.56,24.46,1042
down,16,512,1077.4,20.66,1046
right,18,512,1103.24,32.8,1048
right,26,512,1097.68,29.22,1050
up,19,512,1108.36,35.32,1052
down,28,512,1135.24,47.12,1054
right,37,512,1134.88,46.18,1056
right,41,512,1134.68,44.46,1058
down,28,512,1166.16,61,1060
right,28,512,1191.64,73.5,1062
down,39,512,1194.44,74.86,1064
left,43,512,1208.32,80.96,1066
up,28,512,1197.32,73.02,1068
up,30,1024,1212.88,80.8,1070
left,33,1024,1213.88,79.74,1072
right,21,1024,1207.48,77.14,1074
up,33,1024,1206.2,73.74,1076
right,28,1024,1203.4,69.76,1078
up,39,1024,1212,74.7,1080
left,35,1024,1205.28,69.88,1082
left,41,1024,1218.52,75.28,1086
right,30,1024,1217.56,74.16,1088
down,41,1024,1219.36,73.32,1090
left,32,1024,1202.64,65.74,1094
left,30,1024,1211.64,65.84,1096
up,25,1024,1226.88,73.4,1098
right,31,1024,1221.6,68.7,1100
down,23,1024,1200.44,56.08,1104
left,33,1024,1212.48,61.68,1106
right,20,1024,1212.08,59.68,1108
up,30,1024,1218.72,63.12,1110
left,209,1024,1222.68,63.32,1114
left,36,1024,1224.84,62.44,1116
down,29,1024,1216.12,56.48,1118
right,31,1024,1222.04,58.64,1122
left,27,1024,1231.2,61.64,1124
right,40,1024,1221.48,55.92,1126
down,43,1024,1226.32,55.3,1128
right,26,1024,1241.72,62.78,1130
down,22,1024,1247,63.62,1132
right,26,1024,1248.56,64.72,1134
down,27,1024,1250.72,65.54,1136
up,28,1024,1247.84,62.8,1138
up,27,1024,1247.36,61.38,1140
left,21,1024,1247.52,59.88,1142
down,26,1024,1247.64,59.82,1144
left,32,1024,1252.04,60.52,1146
left,30,1024,1245.84,55.58,1150
up,33,1024,1256.72,60.98,1152
right,32,1024,1247.4,54.48,1154
right,35,1024,1248.28,52.06,1158
left,30,1024,1238.76,45.44,1160
right,29,1024,1242.68,46.22,1162
right,28,1024,1250.24,50.02,1164
left,31,1024,1261,55.4,1166
left,25,1024,1255.24,50.14,1168
up,35,1024,1260.68,52.34,1170
right,15,1024,1244.88,43.84,1172
left,16,1024,1257.56,48.26,1176
up,21,1024,1268.52,50.96,1178
left,25,1024,1270.76,51.38,1180
down,28,1024,1288.92,60.76,1182
up,29,1024,1291.64,61.96,1184
right,24,1024,1285.48,56.88,1186
up,24,1024,1296.32,61.72,1188
left,29,1024,1296.52,62.04,1190
right,22,1024,1294.04,58.18,1192
up,30,1024,1301.24,60.92,1194
left,25,1024,1293.92,56.2,1196
right,25,1024,1298.52,57.26,1198
down,25,1024,1289.04,50.3,1200
left,25,1024,1293.92,53.66,1202
right,32,1024,1290.12,49.82,1204
down,30,1024,1295.92,52.56,1206
down,29,1024,1292.16,49.66,1208
up,24,1024,1296.8,50.8,1210
right,30,1024,1291,45.76,1212
down,27,1024,1291.16,46.64,1214
right,24,1024,1294.4,46.54,1216
left,30,1024,1296.92,45.7,1218
down,32,1024,1310.12,53.5,1220
down,41,1024,1304,48.16,1222
left,43,1024,1295.52,42.56,1224
down,30,1024,1305.96,46.98,1226
right,19,1024,1300.96,42.5,1228
up,29,1024,1311.88,50.18,1230
left,24,1024,1300.64,40.48,1232
up,22,1024,1310.44,45.96,1234
right,22,1024,1299.36,37.88,1236
left,16,1024,1285.44,29.66,1238
up,27,1024,1297.08,34.78,1240
left,23,1024,1304.8,36.54,1244
left,23,1024,1316.76,40.58,1246
up,22,1024,1321.08,42.84,1248
left,22,1024,1332.72,49.56,1250
up,37,1024,1329.28,45.16,1252
left,28,1024,1323.2,40.56,1254
up,31,1024,1332.56,44.24,1256
left,34,1024,1327,40.72,1258
right,29,1024,1331.56,40.68,1260
down,27,1024,1334.08,42.38,1262
right,28,1024,1347.04,47.8,1264
left,29,1024,1336.68,41.36,1266
up,29,1024,1343.52,45.1,1268
down,21,1024,1338.12,40.34,1270
left,27,1024,1341.16,42,1272
left,28,1024,1343.24,40.32,1274
up,27,1024,1348.52,43.02,1276
left,35,1024,1350.4,42.42,1278
left,27,1024,1349.6,40.56,1280
up,23,1024,1354.16,41.68,1284
up,28,1024,1357.2,41.06,1286
up,34,1024,1359.8,42.38,1288
left,32,1024,1354.16,37.54,1290
right,27,1024,1363.08,42.22,1292
right,24,1024,1367.32,42.48,1294
up,38,1024,1377.64,46.66,1296
right,31,1024,1409.36,63.18,1298
left,43,1024,1409.52,63.2,1302
right,38,1024,1402.48,56.72,1304
right,38,1024,1398.24,53.12,1306
down,40,1024,1402.04,54.66,1308
left,28,1024,1403.84,56.22,1310
down,25,1024,1413.32,58.22,1314
left,36,1024,1420.24,60.68,1316
down,35,1024,1421.12,58.34,1320
right,23,1024,1430.64,62.18,1322
left,21,1024,1418.44,55.12,1324
up,40,1024,1424.52,56.06,1326
right,44,1024,1425.88,57.16,1328
up,40,1024,1432.24,59.78,1330
left,39,1024,1427.2,54.76,1332
down,38,1024,1425.32,52.3,1334
up,29,1024,1430.48,55.84,1336
up,25,1024,1427,50.66,1338
right,35,1024,1431.44,54.7,1340
down,23,1024,1423.28,46.94,1342
up,32,1024,1427.56,48.28,1344
left,28,1024,1427.32,47.62,1346
down,32,1024,1434.24,51.88,1348
down,35,1024,1438.64,53.06,1350
right,34,1024,1434.88,49.06,1354
down,28,1024,1440.84,49.54,1356
right,27,1024,1440.28,48.08,1358
down,33,1024,1436.72,43.28,1360
right,32,1024,1446.44,48.16,1364
left,31,1024,1450.04,48.06,1366
down,23,1024,1447.4,46.62,1368
left,26,1024,1446.08,44.18,1370
up,20,1024,1446.64,43.96,1372
left,24,1024,1447.76,43.08,1374
up,28,1024,1446.64,40.96,1376
left,32,1024,1447.68,40.26,1378
left,26,1024,1454.24,42.68,1380
right,35,1024,1456.8,45.1,1382
left,18,1024,1449.8,38.72,1384
left,21,1024,1446.08,35.72,1386
right,25,1024,1453.96,40.06,1388
left,25,1024,1454.88,39,1390
right,23,1024,1448.72,33.44,1392
down,24,1024,1449.56,33.96,1394
up,15,1024,1450.12,33,1396
right,24,1024,1453.04,34.56,1398
right,22,1024,1449.04,30.26,1400
down,23,1024,1451.24,30,1402
left,27,1024,1456.76,31.66,1404
left,27,1024,1463.28,34.3,1406
down,24,1024,1462.92,31.24,1410
up,25,1024,1470.96,33.96,1412
down,21,1024,1464.76,31.14,1414
right,19,1024,1463.04,29.16,1416
left,18,1024,1466,27.8,1420
up,26,1024,1466.56,26.52,1422
down,29,1024,1465.36,25.78,1424
up,26,1024,1467.52,25.54,1426
right,27,1024,1469.92,24.52,1428
up,28,1024,1470.76,25.14,1430
left,28,1024,1475.72,26.8,1432
down,27,1024,1480.72,28.6,1434
right,23,1024,1486.96,31.7,1436
up,23,1024,1488,29.04,1438
up,22,1024,1486,26.96,1440
up,23,1024,1490.88,30.06,1442
right,24,1024,1488.88,28,1444
up,23,1024,1485.4,25.94,1448
up,23,1024,1489.72,24.36,1450
left,20,1024,1494.92,26.24,1452
down,20,1024,1505.32,30.46,1454
right,23,1024,1515.76,34.9,1456
down,25,1024,1520.52,37.22,1458
down,24,1024,1523.32,37.12,1460
left,18,1024,1516.36,33.64,1462
up,21,1024,1520.2,32.68,1464
down,23,1024,1519.76,32.8,1466
down,24,1024,1517.24,31.34,1470
right,18,1024,1519.8,28.62,1472
left,16,1024,1516.96,24.86,1474
down,20,1024,1525.32,29.98,1476
right,30,1024,1532.8,31.94,1478
down,28,1024,1534.8,32.98,1480
up,31,1024,1543.68,37.56,1482
right,20,1024,1550.24,39.42,1484
left,180,1024,1553.6,40.98,1486
down,34,1024,1557.2,40.44,1488
right,32,1024,1558.76,41.04,1490
down,26,1024,1557.32,38.64,1492
up,25,1024,1553.28,34.96,1494
right,34,1024,1555.24,35.62,1496
down,32,1024,1557.04,36.4,1498
up,19,1024,1555.08,33.44,1500
right,25,1024,1556.04,32.8,1502
up,22,1024,1555.32,30.88,1504
down,25,1024,1556.84,30.72,1506
down,29,1024,1558.76,29.92,1508
up,32,1024,1558.56,29.4,1510
right,21,1024,1554.36,25.9,1512
down,28,1024,1557.6,26.88,1514
left,24,1024,1558.32,25.9,1516
down,24,1024,1560.4,25.86,1518
down,27,1024,1567.24,28.34,1520
left,31,1024,1567.4,28.1,1524
down,26,1024,1570.8,27.14,1526
up,32,1024,1576.72,29.02,1528
left,23,1024,1577.4,28.72,1530
down,27,1024,1576.8,26.8,1532
up,30,1024,1579.08,26.82,1534
left,18,1024,1576.76,24.62,1536
up,18,1024,1581.6,26.68,1538
up,18,1024,1577.64,24.26,1540
down,18,1024,1577.56,22.12,1542
left,18,1024,1574.96,19.76,1544
up,19,1024,1577.44,20.46,1548
down,19,1024,1573.16,15.98,1550
up,18,1024,1572.8,13.88,1552
up,17,1024,1580.56,16.56,1554
right,16,1024,1581.44,16.08,1558
left,15,1024,1576.16,11.28,1560
down,18,1024,1581.24,13.54,1562
right,12,1024,1579.48,10.98,1564
left,16,1024,1580.2,11.04,1566
down,15,1024,1581.28,10.16,1568
left,13,1024,1583.32,10.1,1570
right,11,1024,1591.44,13.24,1572
right,11,1024,1594.88,12.8,1574
up,27,1024,1617.08,24.68,1576
left,26,1024,1641.84,36.9,1578
up,38,1024,1656.24,44.02,1580
down,22,1024,1650.68,40.04,1582
left,14,1024,1654.04,41.44,1584
right,34,1024,1662.44,44.54,1586
down,26,1024,1663.64,43.74,1588
right,42,1024,1676.32,50.02,1590
up,32,1024,1675.52,49.86,1592
right,32,1024,1675.96,48.38,1594
down,23,1024,1668.96,42.36,1596
right,30,1024,1673.16,44.68,1598
up,17,1024,1668.16,40.48,1600
down,28,1024,1672.68,42.56,1602
left,25,1024,1671.92,39.8,1604
down,35,1024,1683.72,44.72,1606
right,35,1024,1683.4,44.14,1608
down,29,1024,1690.12,46.62,1612
left,28,1024,1702.76,51.02,1614
left,25,1024,1696.32,47.24,1616
left,36,1024,1702.76,49.14,1618
up,27,1024,1697.48,45.42,1622
right,23,1024,1695.32,41.48,1624
left,35,1024,1693,39.5,1626
down,29,1024,1698.28,40.84,1628
left,23,1024,1702.12,42.34,1630
right,54,1024,1707.12,44.76,1632
right,36,1024,1711.16,43.88,1634
down,32,1024,1704.2,40.78,1636
up,25,1024,1704.88,38.7,1638
right,31,1024,1708.52,41.52,1640
left,30,1024,1712.16,41,1642
left,28,1024,1707.36,38.02,1644
down,33,1024,1711.56,39.1,1648
left,26,1024,1714.32,38.88,1652
right,25,1024,1715.36,37.26,1654
up,29,1024,1726.24,41.54,1656
up,31,1024,1725.28,39.42,1658
right,24,1024,1721.96,37.54,1660
up,24,1024,1724.56,37.28,1662
left,32,1024,1729.04,38.3,1664
down,39,1024,1729,37.84,1666
down,34,1024,1726.92,35.76,1670
right,20,1024,1725.36,33.16,1672
down,27,1024,1727.28,32.3,1674
down,25,1024,1729.16,31.4,1676
left,24,1024,1733.24,33.68,1678
right,25,1024,1747.72,39.3,1680
down,29,1024,1763.84,46.9,1682
right,31,1024,1765.24,47.18,1686
down,32,1024,1769.28,46.42,1688
up,18,1024,1765.72,45.56,1690
left,17,1024,1771.2,46.46,1692
down,27,1024,1770.52,44.44,1694
left,27,1024,1772.12,43.64,1696
down,31,1024,1768.12,41.86,1698
right,28,1024,1772.8,43.18,1700
up,26,1024,1779.8,46.24,1702
right,26,1024,1773.76,40.42,1704
down,26,1024,1773.36,38.96,1706
left,26,1024,1772,37.92,1710
up,25,1024,1783.4,42.04,1712
up,35,1024,1777,36.32,1714
left,37,1024,1782.36,39.34,1716
down,29,1024,1783.92,38.76,1718
left,31,1024,1783.6,37.92,1720
up,22,1024,1785.56,38.1,1722
right,25,1024,1788,37.74,1724
right,27,1024,1788.88,37.04,1726
down,21,1024,1784.76,34.32,1728
left,25,1024,1790.04,35.9,1730
right,30,1024,1787.28,33.56,1732
down,28,1024,1788.84,32.58,1734
left,24,1024,1786.72,31.24,1736
left,23,1024,1789.08,30.8,1738
up,34,1024,1793.96,33.5,1740
left,22,1024,1798.52,34.48,1742
down,26,1024,1800.68,33.8,1744
left,22,1024,1801.36,34.7,1746
up,21,1024,1805,33.88,1748
left,25,1024,1811.52,36.52,1750
up,25,1024,1810.72,36.66,1752
right,25,1024,1814.92,36.72,1754
up,19,1024,1809.76,31.32,1756
left,17,1024,1809.12,30.6,1758
right,32,1024,1809.84,30.36,1762
up,40,1024,1812.36,30.8,1764
left,39,1024,1811.92,28.48,1766
down,42,1024,1811.8,27.38,1768
left,31,1024,1812.2,24.88,1770
down,30,1024,1812.48,26.28,1772
left,22,1024,1814.4,24.04,1774
right,25,1024,1813.2,23.1,1776
down,24,1024,1814.84,24.06,1778
up,18,1024,1817.2,23.5,1782
left,20,1024,1817.2,21.78,1784
right,26,1024,1812.04,16.28,1786
down,45,1024,1815.64,17.68,1788
right,33,1024,1824.24,21.38,1790
up,28,1024,1829.2,23.38,1792
up,27,1024,1828.88,20.92,1794
right,24,1024,1828.04,19.52,1796
up,25,1024,1835.88,23.04,1798
down,30,1024,1839.36,24.08,1800
