Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
up,43,1024,1284.52,59.08,1182
left,33,1024,1288.36,59.38,1186
left,34,1024,1293.04,59.8,1188
left,30,1024,1292.92,58.2,1190
up,30,1024,1296.72,60.22,1192
left,27,1024,1296.96,58.24,1194
up,35,1024,1295.88,56.86,1196
left,41,1024,1289.44,52.8,1198
up,33,1024,1298.08,56.48,1200
down,39,1024,1291.16,50,1202
up,32,1024,1301.52,55.94,1204
right,30,1024,1303.48,54.94,1206
right,31,1024,1298.92,52.84,1208
right,25,1024,1302.96,52.74,1210
up,31,1024,1307.24,54.86,1214
left,30,1024,1302.68,50.36,1216
left,31,1024,1299.28,47.46,1218
right,39,1024,1306.24,51,1220
down,24,1024,1305.28,48.3,1222
right,35,1024,1303.44,45.42,1224
down,39,1024,1307.12,47.16,1226
down,28,1024,1312.84,48.84,1228
left,32,1024,1304.96,42.46,1230
down,29,1024,1305.56,42.62,1234
left,27,1024,1312.56,44.68,1236
up,34,1024,1321.2,48.06,1238
left,31,1024,1319.48,46.06,1240
down,29,1024,1321.12,44.88,1242
right,24,1024,1318.44,43.42,1244
left,24,1024,1324.2,45.56,1246
right,24,1024,1328.04,46.68,1248
up,28,1024,1325.12,44.1,1250
left,32,1024,1328.72,45.82,1252
up,41,1024,1329.8,44.06,1254
right,30,1024,1329.36,43.46,1258
right,27,1024,1320.04,35.14,1260
left,21,1024,1329,39.64,1262
up,29,1024,1322.76,34.42,1264
right,28,1024,1326.24,36.4,1266
down,18,1024,1327.24,35.48,1268
left,20,1024,1327.2,33.04,1270
down,24,1024,1341.12,40.44,1272
up,29,1024,1345.08,42.22,1276
right,27,1024,1349.6,43.7,1278
up,27,1024,1352.88,44.36,1280
down,26,1024,1354.16,43.34,1282
up,30,1024,1353.64,40.22,1284
right,27,1024,1347.44,35.76,1286
right,28,1024,1351.44,37.58,1288
down,20,1024,1359.72,42.66,1292
up,17,1024,1352.32,35.36,1294
down,16,1024,1342.32,28.46,1296
up,27,1024,1351.08,30.92,1298
right,16,1024,1349.76,30,1300
down,18,1024,1360.68,36.4,1302
right,15,1024,1359.76,32.54,1304
left,27,1024,1373.04,38.98,1306
up,24,1024,1392.24,50.2,1308
down,29,1024,1400.8,52.44,1310
left,24,1024,1402.56,51.44,1312
up,42,1024,1415.76,58.34,1314
left,27,1024,1420.56,58.66,1316
down,35,1024,1421.72,59.52,1318
left,32,1024,1423.32,60.68,1320
right,27,1024,1422.28,58.36,1322
left,26,1024,1422.56,56.22,1324
right,29,1024,1418.2,52.74,1326
up,32,1024,1419.08,53.8,1328
left,27,1024,1421.36,53,1330
up,34,1024,1429.28,56.04,1334
down,25,1024,1428.16,53.32,1336
up,22,1024,1425.08,51.32,1338
down,25,1024,1426.92,51.4,1340
down,29,1024,1427,48.82,1342
right,25,1024,1428.56,48.78,1344
down,29,1024,1428.52,48.96,1346
down,32,1024,1429.8,48.62,1348
right,31,1024,1437.88,51.28,1350
down,23,1024,1420.28,38.8,1352
up,46,1024,1443.32,51.72,1354
left,34,1024,1443.52,51,1356
left,26,1024,1437.48,45.7,1358
down,21,1024,1435.64,44.58,1360
up,30,1024,1442.04,47.18,1362
down,28,1024,1438.84,45.06,1364
right,19,1024,1438.12,42.56,1366
up,28,1024,1436.6,39.42,1368
left,29,1024,1451,47.68,1370
down,32,1024,1453.24,47.16,1372
up,31,1024,1454.76,46.5,1374
left,29,1024,1454.96,47.32,1376
up,24,1024,1455.36,44.8,1378
right,24,1024,1457.8,45.64,1380
up,31,1024,1464.2,48.92,1384
right,27,1024,1463.12,43.72,1388
up,54,1024,1468.64,45.44,1390
right,37,1024,1460.16,40.94,1392
right,25,1024,1472.04,45.82,1394
left,26,1024,1465.52,39.88,1396
left,30,1024,1465.2,39.86,1398
up,31,1024,1468.8,40.42,1400
left,31,1024,1468.16,39.6,1402
right,24,1024,1471.32,41.44,1404
right,30,1024,1472.64,39.44,1406
down,23,1024,1464.6,35.06,1408
down,29,1024,1471,35.78,1410
left,28,1024,1472.76,35.6,1412
right,28,1024,1473.88,35.04,1414
left,54,1024,1479.36,38.98,1416
down,25,1024,1481.32,37.02,1418
right,20,1024,1485.32,38.1,1420
right,26,1024,1487.76,38.38,1424
down,21,1024,1485.04,34.82,1426
right,21,1024,1491.68,37.52,1428
right,25,1024,1502.52,43.4,1430
up,33,1024,1513.52,47.04,1432
left,20,1024,1507.04,42.2,1434
down,30,1024,1511.44,43.64,1436
right,24,1024,1517.04,46.14,1438
left,27,1024,1519.28,46.98,1440
left,27,1024,1510.8,39.24,1442
down,20,1024,1516.52,45.12,1444
right,15,1024,1512.68,39.52,1446
left,27,1024,1519.28,41.16,1448
down,25,1024,1516.76,38.84,1450
right,25,1024,1510.2,36.48,1452
up,11,1024,1508.76,33.6,1454
down,20,1024,1516.72,35.08,1458
right,28,1024,1519.76,35.5,1460
up,19,1024,1516.32,32.9,1462
up,29,1024,1518.68,32.84,1464
right,22,1024,1518.8,31.7,1466
left,22,1024,1525.72,33.76,1468
down,23,1024,1530.08,35.94,1470
right,27,1024,1528.84,35.62,1472
down,29,1024,1531.8,33.98,1474
right,211,1024,1537.52,36.26,1476
up,23,1024,1532.4,33.9,1478
right,22,1024,1536.16,33.26,1480
left,25,1024,1535.92,33.08,1482
up,29,1024,1531.96,29.8,1484
left,24,1024,1542.28,34.96,1486
down,22,1024,1544.28,33.44,1488
right,27,1024,1550.04,37.3,1490
right,31,1024,1558,39.62,1492
up,17,1024,1559.76,38.48,1494
right,23,1024,1564.48,40.24,1496
left,34,1024,1564.84,39.9,1500
right,15,1024,1559.28,33.76,1502
left,28,1024,1561.68,34.38,1504
right,24,1024,1559.48,33.72,1506
left,18,1024,1563.56,32.48,1508
left,30,1024,1561.92,30.18,1510
down,29,1024,1563.32,31.06,1512
up,24,1024,1562.24,28.28,1514
left,24,1024,1569.6,33.06,1516
left,23,1024,1566.56,28.62,1518
right,24,1024,1570.68,30.6,1520
up,36,1024,1581.04,34.9,1522
up,23,1024,1576.04,31.1,1524
up,17,1024,1575.6,31.2,1526
down,18,1024,1574.76,28.44,1530
left,27,1024,1582.44,30.8,1532
up,27,1024,1579.08,27.88,1534
up,26,1024,1580.4,26.92,1536
down,21,1024,1580.36,25.42,1538
left,16,1024,1576.64,22.4,1540
left,18,1024,1579.16,24.26,1542
up,21,1024,1581.04,24.42,1544
down,17,1024,1583.48,23.08,1546
left,28,1024,1593.72,28.82,1548
right,23,1024,1595.92,28.4,1550
down,19,1024,1608.72,34.02,1554
down,19,1024,1608.96,31.64,1556
down,27,1024,1628.68,41.4,1558
left,16,1024,1646.28,48.76,1560
up,25,1024,1654.32,52.24,1562
right,33,1024,1666.64,58.2,1564
up,34,1024,1672.48,60.38,1566
left,25,1024,1672.44,59.1,1568
right,34,1024,1670.48,56.62,1570
left,28,1024,1674.6,57.6,1572
right,30,1024,1669.72,55.36,1574
right,31,1024,1680.6,60.8,1576
down,28,1024,1672.04,53.04,1580
left,33,1024,1678.92,57.46,1584
up,29,1024,1679.6,54.76,1586
left,25,1024,1684.6,56.76,1588
down,21,1024,1674.96,50.3,1590
down,50,1024,1678.68,50.74,1592
down,26,1024,1673.96,47.12,1594
up,19,1024,1674.04,45.56,1596
left,27,1024,1673.48,44.1,1598
up,25,1024,1676.36,45.26,1602
up,29,1024,1678.52,45.1,1604
right,23,1024,1664.64,34.9,1606
left,99,1024,1676.56,40.02,1608
up,116,1024,1676.8,38.74,1610
left,49,1024,1686.24,43.84,1612
up,65,1024,1676.68,37,1614
right,25,1024,1679.68,37.54,1616
up,32,1024,1678.68,36.44,1618
left,33,1024,1682.76,37.64,1620
right,26,1024,1687.44,37.6,1622
left,25,1024,1687.28,37.14,1624
right,24,1024,1690.64,36.28,1626
right,34,1024,1692.12,38.26,1628
down,27,1024,1695.84,37.56,1630
down,30,1024,1698.12,39.86,1632
up,20,1024,1695.76,37.38,1634
right,24,1024,1690.92,32.54,1636
down,26,1024,1694.24,33.8,1638
right,25,1024,1699.52,36.74,1640
down,20,1024,1702.72,36.16,1642
right,16,1024,1706.16,37.24,1644
right,31,1024,1711.36,38.16,1646
up,25,1024,1716.36,39.94,1648
up,51,1024,1714.64,37.3,1650
up,26,1024,1711.12,34.2,1652
left,25,1024,1712.32,37.24,1654
down,21,1024,1720.68,37.74,1656
right,27,1024,1719.64,36.74,1658
up,28,1024,1723.28,36.54,1660
left,24,1024,1723.84,36.12,1662
right,19,1024,1726,37.12,1664
down,26,1024,1736.32,40.84,1666
up,28,1024,1735,39.6,1668
right,19,1024,1725.32,33.74,1670
right,23,1024,1735.48,38.7,1672
up,26,1024,1734.56,36.4,1674
up,24,1024,1731.6,32.86,1676
left,16,1024,1734.24,32.7,1678
right,33,1024,1734.84,32.96,1680
up,24,1024,1733.12,30.82,1682
left,22,1024,1730.72,28.28,1684
left,25,1024,1734.36,30.28,1686
up,21,1024,1737.04,31.72,1688
right,30,1024,1733.48,25.98,1690
left,28,1024,1736.6,26.98,1692
right,22,1024,1744.4,29.32,1694
down,23,1024,1749.24,31.48,1696
right,19,1024,1756.72,35.36,1698
down,23,1024,1768.52,40.46,1700
left,32,1024,1774.76,43.64,1702
up,27,1024,1770.16,38.16,1704
right,28,1024,1768.84,37.1,1706
down,24,1024,1771.64,37.54,1708
down,28,1024,1775.32,38.16,1710
right,28,1024,1772.88,37.5,1712
right,28,1024,1777.04,37.14,1714
right,27,1024,1779,36.18,1716
right,26,1024,1777.28,36.52,1718
up,24,1024,1781.56,35.72,1720
left,29,1024,1782.68,36.3,1722
down,22,1024,1787,37.18,1724
down,24,1024,1787.2,35.16,1726
right,26,1024,1782.2,31.9,1728
down,49,1024,1788.32,35.7,1730
up,25,1024,1784.76,32.62,1732
left,29,1024,1785.4,32.72,1734
down,42,1024,1783.64,29.5,1736
left,19,1024,1784.76,29.44,1740
down,26,1024,1791.28,29.44,1742
up,23,1024,1796.72,32.2,1744
left,26,1024,1794.92,29.64,1746
up,25,1024,1796.8,28.52,1748
right,32,1024,1804.32,31.74,1750
right,27,1024,1810.44,34.9,1752
left,23,1024,1809.8,34.4,1754
down,25,1024,1813.96,34.92,1756
right,26,1024,1811.72,32,1760
down,17,1024,1812,31.12,1764
left,13,1024,1812.12,28.34,1766
right,25,1024,1817.8,31.76,1770
up,24,1024,1823.68,32.8,1772
left,25,1024,1821.96,28.92,1774
down,25,1024,1818.4,25.08,1776
right,24,1024,1821.76,26.32,1778
up,21,1024,1828.8,30.28,1780
left,33,1024,1830.92,30.28,1782
up,18,1024,1829.8,27.82,1784
down,24,1024,1834,29.94,1786
down,23,1024,1832.32,28.2,1790
up,20,1024,1835.24,26.02,1792
left,25,1024,1839.96,27.5,1794
down,49,1024,1844.04,30.96,1796
