Best Move,MS To Calculate Best Move,Best Tile in Board,Average Score of Simulations,Average Move Count of Simulations,Current Game Score
right,39,512,731.8,57.48,634
down,41,512,728.36,52.84,636
left,39,512,727.16,52.48,638
down,38,512,729.32,53,642
up,27,512,725.84,49.8,644
right,34,512,730.76,49.62,646
down,32,512,724.24,45.02,648
up,37,512,724.44,45.24,650
down,24,512,726.84,44.06,652
right,25,512,732.16,49.02,654
left,29,512,729.64,43.94,656
right,23,512,731.48,42.74,658
down,29,512,741.8,47.28,662
down,28,512,731.68,39,664
left,29,512,738.28,42.5,666
up,30,512,751.92,49.5,670
right,208,512,750.96,45.36,672
down,59,512,756.48,46.78,674
up,26,512,769.44,53.86,676
left,29,512,776.16,55.72,678
up,26,512,779.44,56.72,680
up,34,512,780.2,56.18,682
left,26,512,777.28,53.96,684
right,27,512,776.4,53.3,686
down,33,512,782.64,54.4,690
down,43,512,789.24,56.32,692
right,28,512,785.64,53.26,694
left,24,512,790.2,53.74,696
down,95,512,790.92,51.42,698
down,88,512,793.16,53.76,700
left,64,512,784.88,46.32,702
right,480,512,788.96,49.68,704
up,38,512,802.6,57.46,706
right,33,512,788.84,45.98,708
left,45,512,790.36,45.98,710
right,20,512,781.84,41.8,712
down,18,512,786.2,42.02,714
down,26,512,799.68,47.92,716
right,28,512,792.76,42.84,720
down,23,512,790.24,40.38,722
up,16,512,781.6,33.26,724
left,27,512,787.76,37.34,726
down,24,512,795.32,40.04,728
left,27,512,794.16,38.1,730
down,27,512,801.68,40.84,734
right,25,512,808.32,42.06,738
down,22,512,807.2,39.14,740
left,23,512,808.44,39.6,742
down,27,512,801.16,35.16,744
up,19,512,801.96,33.3,746
right,26,512,808.88,37,748
up,31,512,818.04,40.66,750
left,30,512,808.96,33.32,752
left,38,512,822.92,39.22,754
up,22,512,822.64,39.9,756
right,40,512,820.08,36.76,758
down,39,512,828,40.08,760
right,25,512,825.72,36.36,762
up,24,512,829.12,37.9,764
down,29,512,832,38.46,766
right,29,512,837.32,41.94,768
up,21,512,826.76,34.58,770
down,20,512,829.04,33.58,772
left,24,512,834.68,36.26,774
right,24,512,831.56,33.46,776
left,22,512,840.04,38.32,778
up,24,512,833.92,33.46,780
left,28,512,850.76,41.5,782
down,20,512,838.6,33.7,784
down,28,512,842,35.06,786
left,23,512,844.8,34.68,788
left,17,512,833.56,27.9,790
right,21,512,838.96,30.24,792
left,14,512,849.84,34.04,794
up,22,512,858.96,37.94,796
right,17,512,855.72,33.92,798
up,26,512,868.56,41.74,800
left,27,512,878.44,44.52,802
down,30,512,896.52,52.52,804
left,32,512,908.6,58.22,806
right,29,512,909.36,57.98,808
down,33,512,911.8,58.52,810
up,30,512,907.12,54.56,812
down,34,512,909.12,54.32,814
left,26,512,910.56,55.44,816
up,23,512,904.32,49.26,818
right,30,512,908.04,52.94,820
down,23,512,904.2,47.88,822
down,27,512,906,47.72,824
right,36,512,903.04,45,826
down,24,512,912.2,50.02,828
left,25,512,917.44,49.68,830
up,24,512,917.6,49.96,832
right,19,512,921.76,52.26,834
up,25,512,914.04,46.14,836
left,21,512,904.32,39.84,838
up,30,512,905.04,38.8,840
down,24,512,913.52,42.94,842
down,29,512,917.84,43.46,844
right,25,512,920.44,44.44,846
down,28,512,926.28,45.7,848
left,25,512,926.36,43.34,850
up,29,512,920.88,40.84,852
down,26,512,914.8,36.72,854
up,43,512,915.52,35.9,856
left,31,512,922.92,38.96,858
left,35,512,923.16,38.58,860
left,28,512,921.24,35.82,864
up,40,512,920.12,32.54,866
right,16,512,927.56,35.74,868
left,20,512,923.6,32.18,870
right,29,512,931.32,34.38,872
down,25,512,939.04,38.54,874
left,17,512,934.04,34.36,876
down,31,512,939.96,38.38,878
up,15,512,936.52,34.88,882
left,22,512,933,29.42,884
left,25,512,935.84,30.14,886
up,40,512,933.76,28.36,888
right,18,512,934.64,27.58,890
down,22,512,933.52,26.06,892
up,24,512,936.2,26.38,894
up,26,512,940.64,28.1,896
left,22,512,948.84,32.92,898
down,25,512,942.76,26.04,900
right,26,512,954.84,32.72,902
up,21,512,952.36,30,906
up,26,512,962.92,32.9,908
down,18,512,953.28,27.1,910
down,23,512,958.72,28.76,912
left,23,512,970.48,33.36,914
up,34,512,981.28,38.06,916
right,19,512,981.64,36.14,918
left,30,512,985.4,38.22,920
right,31,512,1000.52,45.78,922
down,30,512,993.2,41.28,924
down,29,512,995.4,40.42,926
left,24,512,998.96,41.66,928
down,35,512,1002.08,41.94,930
right,26,512,999.04,38.72,932
up,39,512,1000.68,40.84,934
left,28,512,996.52,36,936
right,24,512,995.28,35.62,938
left,22,512,999.36,36.16,940
left,25,512,996.04,31.66,942
left,26,512,999.08,33.38,944
right,31,512,999.68,32.7,946
down,24,512,1009.48,35.46,948
down,22,512,1002.64,30.68,950
down,29,512,1005.8,32.52,952
right,27,512,1013.96,35.76,954
down,35,512,1012.04,32.98,956
down,30,512,1020.04,38.08,958
down,29,512,1019.24,35.1,960
up,28,512,1017.72,33.94,964
right,28,512,1018.76,31.86,966
right,31,512,1023.72,33.5,968
down,21,512,1018.76,30.44,970
right,24,512,1016.76,27.94,972
up,22,512,1018.32,28.16,974
up,24,512,1022.84,29.9,976
down,23,512,1017.32,23.92,978
up,16,512,1026.24,28.88,980
right,33,512,1031.8,30.04,982
right,21,512,1029.64,26.86,984
down,14,512,1013.56,16.72,986
down,16,512,1023.96,22.1,988
up,24,512,1029.52,23.5,992
left,19,512,1035.68,24.44,996
down,26,512,1036.44,23.04,998
left,20,512,1036.04,21.5,1002
down,30,512,1045.48,26.26,1006
left,309,512,1054.68,29.1,1008
down,33,512,1054.32,27.3,1010
right,44,512,1053.52,25.22,1012
up,29,512,1049.92,22.56,1014
down,23,512,1053.32,24.12,1016
right,34,512,1057.2,23.94,1020
left,24,512,1055.48,21.14,1022
left,23,512,1057,21.84,1024
right,20,512,1055.72,19.82,1026
left,26,512,1065.04,23.04,1028
up,19,512,1063.32,21.4,1030
up,25,512,1067.68,22.74,1032
down,21,512,1066.28,20.94,1034
up,22,512,1066.6,19.92,1038
up,26,512,1063.8,16.54,1040
right,19,512,1071.08,18.14,1042
up,21,512,1083.08,24.8,1044
left,17,512,1072.88,17.56,1046
down,207,512,1075.64,17.96,1048
left,18,512,1079.4,18.86,1050
right,21,512,1078.64,16.4,1052
left,16,512,1079.2,17.62,1054
right,23,512,1090.56,22.1,1056
up,24,512,1098.6,25.34,1058
right,35,512,1096.32,23.14,1062
down,14,512,1122.24,35.96,1064
right,14,512,1119.4,30.16,1066
up,38,512,1143.08,44.36,1068
left,35,512,1144.72,44.94,1070
up,30,512,1161.96,52.16,1072
right,52,512,1186.28,63.58,1074
up,39,512,1205,72.74,1076
left,42,512,1208.48,74.38,1078
left,41,512,1204.92,72.44,1080
left,38,512,1206.64,70.44,1082
left,38,512,1201.4,67.2,1084
left,41,512,1220.72,77.14,1086
right,40,512,1200.24,63.1,1088
down,40,512,1216.64,71.54,1090
right,30,1024,1220.48,73.58,1092
down,52,1024,1217.24,70.62,1094
up,40,1024,1214.16,66.74,1096
left,38,1024,1209.44,65.14,1098
down,22,1024,1219.72,67.48,1100
left,43,1024,1224.08,70.22,1102
up,35,1024,1217.2,63.94,1104
down,59,1024,1225.12,68.58,1108
left,34,1024,1224.28,66.04,1110
left,43,1024,1225.04,65.6,1112
right,39,1024,1226.48,65.56,1114
left,60,1024,1233.68,66.64,1116
down,29,1024,1239.36,69.76,1118
left,35,1024,1235,64.92,1120
right,26,1024,1224.68,59.5,1122
left,30,1024,1221.6,55.98,1124
down,29,1024,1229.04,60.46,1126
right,37,1024,1225.72,58.76,1128
left,28,1024,1218.52,50.8,1130
down,28,1024,1226.72,54.18,1132
right,27,1024,1233.24,56.92,1134
right,31,1024,1248.8,64.62,1136
up,42,1024,1248.72,63.98,1138
left,35,1024,1243.36,60.06,1140
down,32,1024,1245.2,60.08,1142
down,42,1024,1241.68,56.22,1144
down,24,1024,1245.2,56.16,1146
up,48,1024,1244.04,57.14,1148
down,28,1024,1248.96,56.24,1150
left,33,1024,1257.72,61.78,1152
left,37,1024,1245.72,53.64,1154
left,37,1024,1258.16,58.84,1156
right,34,1024,1254.84,56.12,1160
right,34,1024,1267.08,60.72,1164
up,29,1024,1277.88,64.08,1166
down,37,1024,1272.72,59.84,1168
up,39,1024,1277.72,61.94,1170
left,39,1024,1294,70.24,1174
down,28,1024,1288.76,63.64,1176
right,39,1024,1299,67.84,1178
right,40,1024,1293.32,64.54,1180
down,38,1024,1296.72,65.18,1182
left,33,1024,1291.04,60.4,1186
right,34,1024,1292.56,59.14,1188
up,30,1024,1298.84,62.98,1190
right,42,1024,1294.08,58.38,1192
up,33,1024,1298.76,59.62,1196
down,34,1024,1297.28,57.5,1200
left,30,1024,1293.36,52.6,1202
down,28,1024,1292.12,50.76,1204
left,32,1024,1296.32,52.48,1206
left,55,1024,1294.88,50.36,1208
right,25,1024,1298.56,51.68,1210
up,31,1024,1291.44,46.14,1214
left,29,1024,1302.76,49.8,1216
left,33,1024,1298.64,48.18,1218
up,27,1024,1302.92,48.48,1220
right,33,1024,1304.2,49.46,1222
right,37,1024,1305,48.98,1224
down,25,1024,1295.8,42.54,1226
right,21,1024,1295.96,40.4,1228
left,23,1024,1297.76,40.18,1230
up,28,1024,1301.32,41.02,1234
right,35,1024,1298.4,36.54,1236
up,26,1024,1309.28,42.24,1238
left,25,1024,1309.24,40.8,1240
down,20,1024,1305.12,36.94,1242
right,16,1024,1312.52,41.42,1244
left,27,1024,1307.92,36.86,1246
right,35,1024,1316.44,40.3,1248
down,32,1024,1312.4,36.32,1250
down,30,1024,1311.84,34.94,1252
right,25,1024,1318.36,38.06,1254
up,35,1024,1326.48,42.48,1256
down,31,1024,1332.6,42.78,1258
left,35,1024,1325.24,38.68,1260
left,27,1024,1325.96,37.58,1262
up,20,1024,1325,36.02,1264
right,25,1024,1330.4,38.36,1266
up,24,1024,1337,41.24,1268
up,28,1024,1330,36.76,1270
down,20,1024,1336.6,38.88,1272
right,22,1024,1331.12,33.74,1274
down,28,1024,1335.48,35.3,1278
left,26,1024,1334.92,33.64,1280
up,23,1024,1330.76,29.92,1282
down,18,1024,1337.28,33.08,1284
left,19,1024,1343.12,35.14,1288
up,23,1024,1338.64,30.46,1290
down,32,1024,1340.16,28.18,1292
left,22,1024,1349.28,33.56,1296
up,19,1024,1343.6,29.08,1298
right,43,1024,1354.6,31.82,1300
down,16,1024,1357.76,32.22,1302
right,33,1024,1378.92,43.28,1304
left,23,1024,1386.2,46.94,1306
down,21,1024,1376.88,39.12,1308
left,30,1024,1395.68,50.16,1310
up,30,1024,1396.64,48.46,1314
left,34,1024,1413.36,56.12,1316
down,33,1024,1419.84,58.36,1318
down,31,1024,1421.28,56.3,1320
down,38,1024,1414.48,54.2,1322
right,20,1024,1413.24,50.54,1324
left,30,1024,1420.96,55.1,1326
down,30,1024,1430,58.38,1328
right,27,1024,1424.44,53.88,1332
up,35,1024,1424.56,52.78,1334
down,43,1024,1423.68,51.6,1336
up,29,1024,1427.08,52.1,1338
up,46,1024,1433.16,53.58,1340
up,55,1024,1435.56,54.54,1342
up,32,1024,1430.52,50.6,1344
left,32,1024,1427.28,47.5,1346
up,23,1024,1428.24,46.26,1350
down,74,1024,1433.04,46.78,1352
right,48,1024,1437.48,48.32,1354
down,49,1024,1443.6,50.74,1356
up,50,1024,1440.24,47.34,1358
right,36,1024,1437.96,45.48,1360
up,41,1024,1447.56,50.24,1362
down,32,1024,1446.04,45.54,1364
down,29,1024,1448.64,48.62,1366
down,29,1024,1441.36,43.5,1368
left,30,1024,1446.4,44.24,1370
left,28,1024,1453.6,48.7,1372
left,31,1024,1453.52,47.22,1374
right,38,1024,1448.84,42.88,1376
up,44,1024,1448.4,40.48,1378
up,26,1024,1456.64,43.84,1380
left,31,1024,1451.24,40.3,1382
right,28,1024,1447.48,36.7,1384
up,29,1024,1458.04,41.78,1386
up,32,1024,1459.6,42.6,1390
right,28,1024,1457.4,38.8,1392
up,24,1024,1457.12,36.34,1394
down,28,1024,1456.44,34.64,1396
left,38,1024,1465.72,39.52,1398
up,42,1024,1464.88,38.46,1400
left,29,1024,1469.56,39.96,1402
down,69,1024,1469.72,39.36,1404
left,33,1024,1466.96,36.38,1406
up,33,1024,1473.68,38.24,1408
right,50,1024,1476.36,39.38,1412
right,33,1024,1479.84,39.2,1414
down,40,1024,1474.4,33.82,1416
up,51,1024,1479.36,37.02,1418
right,33,1024,1480.04,36.46,1420
right,35,1024,1476.16,31.92,1422
down,27,1024,1477.64,31.48,1424
left,230,1024,1482.2,32.24,1426
down,26,1024,1478.04,29.3,1428
right,24,1024,1485.48,33.44,1430
left,20,1024,1476.8,26.98,1432
down,19,1024,1481.16,29.06,1434
right,24,1024,1483.56,28.64,1436
down,22,1024,1483.32,27.2,1438
left,15,1024,1480.88,25.66,1440
up,22,1024,1492.12,29.72,1442
down,23,1024,1489.04,27.38,1444
right,20,1024,1497.04,30.06,1446
down,26,1024,1496.56,29.52,1448
down,36,1024,1496.52,26.76,1450
right,50,1024,1499.92,30.32,1452
right,42,1024,1501.52,28.98,1454
down,21,1024,1508.64,30.88,1456
left,15,1024,1507.2,29.66,1458
right,23,1024,1508.16,29.24,1460
up,26,1024,1515.04,31.24,1462
left,21,1024,1522.24,35.76,1464
down,16,1024,1516.64,29.4,1466
right,19,1024,1518.4,31.38,1468
right,31,1024,1523.28,32.1,1470
left,19,1024,1523.76,31.76,1472
down,25,1024,1529.72,32.28,1474
down,48,1024,1532.84,34,1476
down,22,1024,1535.32,33.72,1478
right,22,1024,1531.48,31.12,1480
left,26,1024,1539.08,34.1,1482
left,23,1024,1537,32.16,1484
up,25,1024,1540.96,33.1,1486
right,24,1024,1541.52,32.52,1488
down,19,1024,1541.2,30.8,1490
right,25,1024,1549.92,35.1,1492
up,24,1024,1544.16,30.98,1494
left,21,1024,1549.8,32.62,1496
down,19,1024,1548.28,30.86,1498
down,24,1024,1548.4,28.8,1500
up,17,1024,1544.2,26.1,1502
right,19,1024,1546.8,25.78,1504
down,22,1024,1550.24,26.78,1506
left,17,1024,1552.64,26.9,1508
down,22,1024,1557.28,29.6,1512
up,24,1024,1561.8,29.98,1514
left,18,1024,1557.64,25.98,1516
right,14,1024,1556.56,24.56,1518
up,19,1024,1561.44,27.56,1520
right,19,1024,1560.52,23.52,1522
up,22,1024,1566.12,25.78,1524
down,23,1024,1574.84,30.04,1526
right,25,1024,1572.32,27.36,1528
right,28,1024,1575.04,27.06,1530
right,10,1024,1574.4,25.86,1532
down,26,1024,1576.56,27.1,1534
left,29,1024,1580.4,27.08,1536
down,27,1024,1583.08,28.24,1538
right,18,1024,1588.64,30.76,1540
up,20,1024,1578.8,23.54,1542
left,15,1024,1585.48,24.88,1546
left,19,1024,1596.36,28.52,1548
right,14,1024,1596.88,28.26,1550
up,23,1024,1613.92,36.96,1552
right,27,1024,1620.4,38.86,1554
left,48,1024,1621.88,39.74,1556
down,29,1024,1625.32,38.84,1558
right,32,1024,1639.68,45.28,1560
up,29,1024,1648.56,48.7,1562
down,30,1024,1656.08,53.56,1564
down,34,1024,1654.48,51.4,1566
right,28,1024,1660.56,53.56,1568
down,34,1024,1673.56,58.88,1570
up,39,1024,1676.48,58.76,1572
right,25,1024,1672.04,55.84,1574
down,33,1024,1675.52,57.32,1578
right,27,1024,1676.32,56.44,1580
right,36,1024,1682.88,58.92,1582
right,54,1024,1675.64,51.38,1584
up,28,1024,1677.4,53.3,1586
left,27,1024,1678.52,53.72,1588
up,22,1024,1675.32,48.6,1590
left,28,1024,1675.56,49.32,1592
down,24,1024,1681.2,49.56,1594
up,39,1024,1680.36,49.14,1598
down,21,1024,1678.64,46.32,1600
left,29,1024,1687.92,48.62,1602
up,27,1024,1683.6,46.4,1604
right,19,1024,1683.8,44.3,1606
down,19,1024,1681.88,42.86,1608
up,16,1024,1689.2,47.02,1610
right,27,1024,1692.92,46.58,1612
up,27,1024,1693.68,45.66,1614
up,29,1024,1698.88,48.92,1618
up,22,1024,1708.4,52.4,1620
left,33,1024,1705,47.66,1622
right,33,1024,1705.28,46.2,1624
down,23,1024,1707.04,47.04,1626
right,31,1024,1716.12,51.2,1628
up,32,1024,1713.16,47.36,1630
left,21,1024,1710.64,46.84,1632
right,27,1024,1713.36,45.9,1634
left,25,1024,1710.56,43.4,1636
down,49,1024,1711.32,43.26,1638
right,28,1024,1718.32,45.46,1640
left,26,1024,1717,45.6,1642
right,23,1024,1712.84,40.92,1646
up,22,1024,1715.88,39.18,1648
right,29,1024,1723.48,43.62,1650
left,27,1024,1718.72,37.98,1652
up,22,1024,1716.24,36.32,1656
left,27,1024,1721.84,37.76,1658
up,28,1024,1718.8,34.92,1660
left,25,1024,1729.08,40.38,1662
right,15,1024,1726.84,36.84,1664
up,24,1024,1728.08,36.62,1666
left,13,1024,1724.12,32.28,1668
down,27,1024,1725.72,34.84,1672
left,26,1024,1724.76,30.46,1674
right,8,1024,1718.96,25.58,1676
up,24,1024,1717.44,24.02,1678
left,16,1024,1727.32,28.62,1680
right,23,1024,1734.4,31.82,1682
down,17,1024,1720,22.58,1684
left,18,1024,1720.28,21.8,1686
left,18,1024,1724.4,22.4,1688
up,20,1024,1729.08,24.74,1690
left,20,1024,1733.16,24.98,1694
down,23,1024,1739.36,25.56,1696
right,18,1024,1751.44,31.64,1698
right,26,1024,1764.6,37.78,1700
right,28,1024,1762,35.28,1702
up,33,1024,1764.92,36.58,1704
left,32,1024,1772.8,38.8,1706
right,84,1024,1775.52,38.58,1708
right,60,1024,1780.6,41.5,1710
up,63,1024,1776.88,38.08,1712
up,70,1024,1778.16,37.94,1714
right,35,1024,1782.4,38.7,1716
down,19,1024,1781.04,37.46,1718
right,22,1024,1777.04,34.46,1722
down,29,1024,1779.68,32.9,1724
right,26,1024,1781,33.68,1726
left,25,1024,1779.76,31.1,1730
up,20,1024,1776.2,26.74,1732
down,26,1024,1781.92,30.02,1734
down,23,1024,1782.56,29.06,1736
left,21,1024,1782.68,27.06,1738
left,23,1024,1783.4,28.06,1740
up,18,1024,1783.68,26.86,1742
up,23,1024,1782.72,22.8,1744
right,15,1024,1781.36,22.26,1746
right,28,1024,1782,21.16,1750
right,13,1024,1783.64,20.5,1752
left,13,1024,1781.56,16.22,1756
right,22,1024,1785.44,18.58,1758
up,22,1024,1785.48,16.52,1760
down,19,1024,1788.44,18.1,1762
right,16,1024,1787.92,16.3,1764
left,16,1024,1790.8,16.3,1766
down,15,1024,1789.36,13.8,1768
